ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
152;Totaal wel of niet geregistreerd;Overig Groningen (CR);2014;351.1;100
153;Totaal wel of niet geregistreerd;Overig Groningen (CR);2015;353.1;100
154;Totaal wel of niet geregistreerd;Overig Groningen (CR);2016;354.4;100
155;Totaal wel of niet geregistreerd;Overig Groningen (CR);2017;355.9;100
156;Totaal wel of niet geregistreerd;Overig Groningen (CR);2018;356.7;100
157;Totaal wel of niet geregistreerd;Overig Groningen (CR);2019;358.4;100
158;Totaal wel of niet geregistreerd;Overig Groningen (CR);2020;360.5;100
159;Totaal wel of niet geregistreerd;Overig Groningen (CR);2021;361.9;100
160;Totaal wel of niet geregistreerd;Noord-Friesland (CR);2014;275.9;100
161;Totaal wel of niet geregistreerd;Noord-Friesland (CR);2015;276.5;100
162;Totaal wel of niet geregistreerd;Noord-Friesland (CR);2016;277.3;100
163;Totaal wel of niet geregistreerd;Noord-Friesland (CR);2017;278.2;100
164;Totaal wel of niet geregistreerd;Noord-Friesland (CR);2018;278.7;100
165;Totaal wel of niet geregistreerd;Noord-Friesland (CR);2019;279.5;100
166;Totaal wel of niet geregistreerd;Noord-Friesland (CR);2020;281.3;100
167;Totaal wel of niet geregistreerd;Noord-Friesland (CR);2021;282.8;100
168;Totaal wel of niet geregistreerd;Zuidwest-Friesland (CR);2014;121.4;100
169;Totaal wel of niet geregistreerd;Zuidwest-Friesland (CR);2015;121.7;100
170;Totaal wel of niet geregistreerd;Zuidwest-Friesland (CR);2016;122.1;100
171;Totaal wel of niet geregistreerd;Zuidwest-Friesland (CR);2017;122.8;100
172;Totaal wel of niet geregistreerd;Zuidwest-Friesland (CR);2018;123.3;100
173;Totaal wel of niet geregistreerd;Zuidwest-Friesland (CR);2019;123.6;100
174;Totaal wel of niet geregistreerd;Zuidwest-Friesland (CR);2020;124.2;100
175;Totaal wel of niet geregistreerd;Zuidwest-Friesland (CR);2021;124.7;100
176;Totaal wel of niet geregistreerd;Zuidoost-Friesland (CR);2014;161.5;100
177;Totaal wel of niet geregistreerd;Zuidoost-Friesland (CR);2015;162.4;100
178;Totaal wel of niet geregistreerd;Zuidoost-Friesland (CR);2016;162.7;100
179;Totaal wel of niet geregistreerd;Zuidoost-Friesland (CR);2017;163.2;100
180;Totaal wel of niet geregistreerd;Zuidoost-Friesland (CR);2018;163.8;100
181;Totaal wel of niet geregistreerd;Zuidoost-Friesland (CR);2019;164.2;100
182;Totaal wel of niet geregistreerd;Zuidoost-Friesland (CR);2020;164.9;100
183;Totaal wel of niet geregistreerd;Zuidoost-Friesland (CR);2021;165.5;100
184;Totaal wel of niet geregistreerd;Noord-Drenthe (CR);2014;164.7;100
185;Totaal wel of niet geregistreerd;Noord-Drenthe (CR);2015;165.1;100
186;Totaal wel of niet geregistreerd;Noord-Drenthe (CR);2016;165.8;100
187;Totaal wel of niet geregistreerd;Noord-Drenthe (CR);2017;168.2;100
188;Totaal wel of niet geregistreerd;Noord-Drenthe (CR);2018;168.5;100
189;Totaal wel of niet geregistreerd;Noord-Drenthe (CR);2019;168.6;100
190;Totaal wel of niet geregistreerd;Noord-Drenthe (CR);2020;169.7;100
191;Totaal wel of niet geregistreerd;Noord-Drenthe (CR);2021;170.3;100
192;Totaal wel of niet geregistreerd;Zuidoost-Drenthe (CR);2014;148.5;100
193;Totaal wel of niet geregistreerd;Zuidoost-Drenthe (CR);2015;148.5;100
194;Totaal wel of niet geregistreerd;Zuidoost-Drenthe (CR);2016;148.6;100
195;Totaal wel of niet geregistreerd;Zuidoost-Drenthe (CR);2017;148.8;100
196;Totaal wel of niet geregistreerd;Zuidoost-Drenthe (CR);2018;148.7;100
197;Totaal wel of niet geregistreerd;Zuidoost-Drenthe (CR);2019;149.1;100
198;Totaal wel of niet geregistreerd;Zuidoost-Drenthe (CR);2020;149.3;100
199;Totaal wel of niet geregistreerd;Zuidoost-Drenthe (CR);2021;149.6;100
200;Totaal wel of niet geregistreerd;Zuidwest-Drenthe (CR);2014;112.5;100
201;Totaal wel of niet geregistreerd;Zuidwest-Drenthe (CR);2015;113.1;100
202;Totaal wel of niet geregistreerd;Zuidwest-Drenthe (CR);2016;113.7;100
203;Totaal wel of niet geregistreerd;Zuidwest-Drenthe (CR);2017;114.5;100
204;Totaal wel of niet geregistreerd;Zuidwest-Drenthe (CR);2018;115.6;100
205;Totaal wel of niet geregistreerd;Zuidwest-Drenthe (CR);2019;116.3;100
206;Totaal wel of niet geregistreerd;Zuidwest-Drenthe (CR);2020;117.3;100
207;Totaal wel of niet geregistreerd;Zuidwest-Drenthe (CR);2021;118.1;100
208;Totaal wel of niet geregistreerd;Noord-Overijssel (CR);2014;305.6;100
209;Totaal wel of niet geregistreerd;Noord-Overijssel (CR);2015;307.3;100
210;Totaal wel of niet geregistreerd;Noord-Overijssel (CR);2016;310.4;100
211;Totaal wel of niet geregistreerd;Noord-Overijssel (CR);2017;312.7;100
212;Totaal wel of niet geregistreerd;Noord-Overijssel (CR);2018;315.6;100
213;Totaal wel of niet geregistreerd;Noord-Overijssel (CR);2019;318.7;100
214;Totaal wel of niet geregistreerd;Noord-Overijssel (CR);2020;322.0;100
215;Totaal wel of niet geregistreerd;Noord-Overijssel (CR);2021;325.1;100
216;Totaal wel of niet geregistreerd;Zuidwest-Overijssel (CR);2014;131.3;100
217;Totaal wel of niet geregistreerd;Zuidwest-Overijssel (CR);2015;132.1;100
218;Totaal wel of niet geregistreerd;Zuidwest-Overijssel (CR);2016;133.1;100
219;Totaal wel of niet geregistreerd;Zuidwest-Overijssel (CR);2017;134.0;100
220;Totaal wel of niet geregistreerd;Zuidwest-Overijssel (CR);2018;135.0;100
221;Totaal wel of niet geregistreerd;Zuidwest-Overijssel (CR);2019;136.0;100
222;Totaal wel of niet geregistreerd;Zuidwest-Overijssel (CR);2020;137.4;100
223;Totaal wel of niet geregistreerd;Zuidwest-Overijssel (CR);2021;138.4;100
224;Totaal wel of niet geregistreerd;Twente (CR);2014;540.0;100
225;Totaal wel of niet geregistreerd;Twente (CR);2015;541.4;100
226;Totaal wel of niet geregistreerd;Twente (CR);2016;543.8;100
227;Totaal wel of niet geregistreerd;Twente (CR);2017;546.1;100
228;Totaal wel of niet geregistreerd;Twente (CR);2018;548.1;100
229;Totaal wel of niet geregistreerd;Twente (CR);2019;551.2;100
230;Totaal wel of niet geregistreerd;Twente (CR);2020;554.3;100
231;Totaal wel of niet geregistreerd;Twente (CR);2021;556.4;100
232;Totaal wel of niet geregistreerd;Veluwe (CR);2014;570.7;100
233;Totaal wel of niet geregistreerd;Veluwe (CR);2015;575.4;100
234;Totaal wel of niet geregistreerd;Veluwe (CR);2016;579.9;100
235;Totaal wel of niet geregistreerd;Veluwe (CR);2017;585.5;100
236;Totaal wel of niet geregistreerd;Veluwe (CR);2018;590.6;100
237;Totaal wel of niet geregistreerd;Veluwe (CR);2019;596.0;100
238;Totaal wel of niet geregistreerd;Veluwe (CR);2020;602.1;100
239;Totaal wel of niet geregistreerd;Veluwe (CR);2021;607.5;100
240;Totaal wel of niet geregistreerd;Achterhoek (CR);2014;349.3;100
241;Totaal wel of niet geregistreerd;Achterhoek (CR);2015;350.0;100
242;Totaal wel of niet geregistreerd;Achterhoek (CR);2016;351.8;100
243;Totaal wel of niet geregistreerd;Achterhoek (CR);2017;353.7;100
244;Totaal wel of niet geregistreerd;Achterhoek (CR);2018;355.0;100
245;Totaal wel of niet geregistreerd;Achterhoek (CR);2019;356.3;100
246;Totaal wel of niet geregistreerd;Achterhoek (CR);2020;357.6;100
247;Totaal wel of niet geregistreerd;Achterhoek (CR);2021;359.1;100
248;Totaal wel of niet geregistreerd;Arnhem/Nijmegen (CR);2014;627.9;100
249;Totaal wel of niet geregistreerd;Arnhem/Nijmegen (CR);2015;632.6;100
250;Totaal wel of niet geregistreerd;Arnhem/Nijmegen (CR);2016;637.2;100
251;Totaal wel of niet geregistreerd;Arnhem/Nijmegen (CR);2017;642.6;100
252;Totaal wel of niet geregistreerd;Arnhem/Nijmegen (CR);2018;647.7;100
253;Totaal wel of niet geregistreerd;Arnhem/Nijmegen (CR);2019;651.9;100
254;Totaal wel of niet geregistreerd;Arnhem/Nijmegen (CR);2020;656.5;100
255;Totaal wel of niet geregistreerd;Arnhem/Nijmegen (CR);2021;659.2;100
256;Totaal wel of niet geregistreerd;Zuidwest-Gelderland (CR);2014;202.8;100
257;Totaal wel of niet geregistreerd;Zuidwest-Gelderland (CR);2015;204.0;100
258;Totaal wel of niet geregistreerd;Zuidwest-Gelderland (CR);2016;205.5;100
259;Totaal wel of niet geregistreerd;Zuidwest-Gelderland (CR);2017;207.3;100
260;Totaal wel of niet geregistreerd;Zuidwest-Gelderland (CR);2018;208.9;100
261;Totaal wel of niet geregistreerd;Zuidwest-Gelderland (CR);2019;211.8;100
262;Totaal wel of niet geregistreerd;Zuidwest-Gelderland (CR);2020;214.4;100
263;Totaal wel of niet geregistreerd;Zuidwest-Gelderland (CR);2021;216.4;100
264;Totaal wel of niet geregistreerd;Utrecht (CR);2014;1100.1;100
265;Totaal wel of niet geregistreerd;Utrecht (CR);2015;1111.1;100
266;Totaal wel of niet geregistreerd;Utrecht (CR);2016;1122.3;100
267;Totaal wel of niet geregistreerd;Utrecht (CR);2017;1134.0;100
268;Totaal wel of niet geregistreerd;Utrecht (CR);2018;1145.3;100
269;Totaal wel of niet geregistreerd;Utrecht (CR);2019;1157.6;100
270;Totaal wel of niet geregistreerd;Utrecht (CR);2020;1170.6;100
271;Totaal wel of niet geregistreerd;Utrecht (CR);2021;1177.9;100
272;Totaal wel of niet geregistreerd;Kop van Noord-Holland (CR);2014;322.1;100
273;Totaal wel of niet geregistreerd;Kop van Noord-Holland (CR);2015;323.5;100
274;Totaal wel of niet geregistreerd;Kop van Noord-Holland (CR);2016;324.8;100
275;Totaal wel of niet geregistreerd;Kop van Noord-Holland (CR);2017;326.3;100
276;Totaal wel of niet geregistreerd;Kop van Noord-Holland (CR);2018;327.9;100
277;Totaal wel of niet geregistreerd;Kop van Noord-Holland (CR);2019;329.6;100
278;Totaal wel of niet geregistreerd;Kop van Noord-Holland (CR);2020;332.2;100
279;Totaal wel of niet geregistreerd;Kop van Noord-Holland (CR);2021;334.2;100
280;Totaal wel of niet geregistreerd;Alkmaar en omgeving (CR);2014;207.8;100
281;Totaal wel of niet geregistreerd;Alkmaar en omgeving (CR);2015;209.0;100
282;Totaal wel of niet geregistreerd;Alkmaar en omgeving (CR);2016;210.5;100
283;Totaal wel of niet geregistreerd;Alkmaar en omgeving (CR);2017;212.8;100
284;Totaal wel of niet geregistreerd;Alkmaar en omgeving (CR);2018;214.6;100
285;Totaal wel of niet geregistreerd;Alkmaar en omgeving (CR);2019;216.2;100
286;Totaal wel of niet geregistreerd;Alkmaar en omgeving (CR);2020;218.5;100
287;Totaal wel of niet geregistreerd;Alkmaar en omgeving (CR);2021;220.1;100
288;Totaal wel of niet geregistreerd;IJmond (CR);2014;169.5;100
289;Totaal wel of niet geregistreerd;IJmond (CR);2015;170.1;100
290;Totaal wel of niet geregistreerd;IJmond (CR);2016;171.2;100
291;Totaal wel of niet geregistreerd;IJmond (CR);2017;172.3;100
292;Totaal wel of niet geregistreerd;IJmond (CR);2018;173.3;100
293;Totaal wel of niet geregistreerd;IJmond (CR);2019;174.2;100
294;Totaal wel of niet geregistreerd;IJmond (CR);2020;175.3;100
295;Totaal wel of niet geregistreerd;IJmond (CR);2021;175.6;100
296;Totaal wel of niet geregistreerd;Agglomeratie Haarlem (CR);2014;190.3;100
297;Totaal wel of niet geregistreerd;Agglomeratie Haarlem (CR);2015;191.9;100
298;Totaal wel of niet geregistreerd;Agglomeratie Haarlem (CR);2016;193.7;100
299;Totaal wel of niet geregistreerd;Agglomeratie Haarlem (CR);2017;195.3;100
300;Totaal wel of niet geregistreerd;Agglomeratie Haarlem (CR);2018;196.3;100
301;Totaal wel of niet geregistreerd;Agglomeratie Haarlem (CR);2019;198.0;100
302;Totaal wel of niet geregistreerd;Agglomeratie Haarlem (CR);2020;199.7;100
303;Totaal wel of niet geregistreerd;Agglomeratie Haarlem (CR);2021;199.8;100
304;Totaal wel of niet geregistreerd;Zaanstreek (CR);2014;143.9;100
305;Totaal wel of niet geregistreerd;Zaanstreek (CR);2015;144.8;100
306;Totaal wel of niet geregistreerd;Zaanstreek (CR);2016;145.9;100
307;Totaal wel of niet geregistreerd;Zaanstreek (CR);2017;147.1;100
308;Totaal wel of niet geregistreerd;Zaanstreek (CR);2018;148.4;100
309;Totaal wel of niet geregistreerd;Zaanstreek (CR);2019;149.7;100
310;Totaal wel of niet geregistreerd;Zaanstreek (CR);2020;150.6;100
311;Totaal wel of niet geregistreerd;Zaanstreek (CR);2021;151.0;100
312;Totaal wel of niet geregistreerd;Groot-Amsterdam (CR);2014;1130.8;100
313;Totaal wel of niet geregistreerd;Groot-Amsterdam (CR);2015;1146.3;100
314;Totaal wel of niet geregistreerd;Groot-Amsterdam (CR);2016;1160.9;100
315;Totaal wel of niet geregistreerd;Groot-Amsterdam (CR);2017;1176.0;100
316;Totaal wel of niet geregistreerd;Groot-Amsterdam (CR);2018;1192.1;100
317;Totaal wel of niet geregistreerd;Groot-Amsterdam (CR);2019;1205.8;100
318;Totaal wel of niet geregistreerd;Groot-Amsterdam (CR);2020;1221.8;100
319;Totaal wel of niet geregistreerd;Groot-Amsterdam (CR);2021;1227.5;100
320;Totaal wel of niet geregistreerd;Het Gooi en Vechtstreek (CR);2014;211.8;100
321;Totaal wel of niet geregistreerd;Het Gooi en Vechtstreek (CR);2015;213.2;100
322;Totaal wel of niet geregistreerd;Het Gooi en Vechtstreek (CR);2016;215.0;100
323;Totaal wel of niet geregistreerd;Het Gooi en Vechtstreek (CR);2017;217.4;100
324;Totaal wel of niet geregistreerd;Het Gooi en Vechtstreek (CR);2018;219.4;100
325;Totaal wel of niet geregistreerd;Het Gooi en Vechtstreek (CR);2019;221.1;100
326;Totaal wel of niet geregistreerd;Het Gooi en Vechtstreek (CR);2020;222.9;100
327;Totaal wel of niet geregistreerd;Het Gooi en Vechtstreek (CR);2021;224.5;100
328;Totaal wel of niet geregistreerd;Agglomeratie Leiden en Bollenstreek (CR);2014;359.1;100
329;Totaal wel of niet geregistreerd;Agglomeratie Leiden en Bollenstreek (CR);2015;361.5;100
330;Totaal wel of niet geregistreerd;Agglomeratie Leiden en Bollenstreek (CR);2016;364.8;100
331;Totaal wel of niet geregistreerd;Agglomeratie Leiden en Bollenstreek (CR);2017;368.3;100
332;Totaal wel of niet geregistreerd;Agglomeratie Leiden en Bollenstreek (CR);2018;371.7;100
333;Totaal wel of niet geregistreerd;Agglomeratie Leiden en Bollenstreek (CR);2019;374.4;100
334;Totaal wel of niet geregistreerd;Agglomeratie Leiden en Bollenstreek (CR);2020;377.8;100
335;Totaal wel of niet geregistreerd;Agglomeratie Leiden en Bollenstreek (CR);2021;379.3;100
336;Totaal wel of niet geregistreerd;Agglomeratie 's-Gravenhage (CR);2014;712.2;100
337;Totaal wel of niet geregistreerd;Agglomeratie 's-Gravenhage (CR);2015;719.1;100
338;Totaal wel of niet geregistreerd;Agglomeratie 's-Gravenhage (CR);2016;726.1;100
339;Totaal wel of niet geregistreerd;Agglomeratie 's-Gravenhage (CR);2017;734.0;100
340;Totaal wel of niet geregistreerd;Agglomeratie 's-Gravenhage (CR);2018;743.2;100
341;Totaal wel of niet geregistreerd;Agglomeratie 's-Gravenhage (CR);2019;751.3;100
342;Totaal wel of niet geregistreerd;Agglomeratie 's-Gravenhage (CR);2020;761.9;100
343;Totaal wel of niet geregistreerd;Agglomeratie 's-Gravenhage (CR);2021;768.6;100
344;Totaal wel of niet geregistreerd;Delft en Westland (CR);2014;195.0;100
345;Totaal wel of niet geregistreerd;Delft en Westland (CR);2015;197.5;100
346;Totaal wel of niet geregistreerd;Delft en Westland (CR);2016;198.2;100
347;Totaal wel of niet geregistreerd;Delft en Westland (CR);2017;199.2;100
348;Totaal wel of niet geregistreerd;Delft en Westland (CR);2018;202.1;100
349;Totaal wel of niet geregistreerd;Delft en Westland (CR);2019;204.0;100
350;Totaal wel of niet geregistreerd;Delft en Westland (CR);2020;205.8;100
