ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
1638;Totaal mannen en vrouwen;38 jaar;2022;0.00057;98908;57;45.71
1639;Totaal mannen en vrouwen;38 jaar;2023;0.00056;98939;56;45.86
1640;Totaal mannen en vrouwen;38 jaar;2024;0.00055;98969;55;46.02
1641;Totaal mannen en vrouwen;38 jaar;2025;0.00054;98996;54;46.16
1642;Totaal mannen en vrouwen;38 jaar;2026;0.00053;99022;53;46.31
1643;Totaal mannen en vrouwen;38 jaar;2027;0.00052;99047;52;46.45
1644;Totaal mannen en vrouwen;38 jaar;2028;0.00051;99072;51;46.6
1645;Totaal mannen en vrouwen;38 jaar;2029;0.0005;99096;50;46.74
1646;Totaal mannen en vrouwen;38 jaar;2030;0.0005;99120;49;46.89
1647;Totaal mannen en vrouwen;38 jaar;2031;0.00049;99142;48;47.03
1648;Totaal mannen en vrouwen;38 jaar;2032;0.00048;99164;47;47.18
1649;Totaal mannen en vrouwen;38 jaar;2033;0.00047;99186;47;47.32
1650;Totaal mannen en vrouwen;38 jaar;2034;0.00046;99206;46;47.47
1651;Totaal mannen en vrouwen;38 jaar;2035;0.00045;99227;45;47.61
1652;Totaal mannen en vrouwen;38 jaar;2036;0.00044;99246;44;47.76
1653;Totaal mannen en vrouwen;38 jaar;2037;0.00044;99265;43;47.9
1654;Totaal mannen en vrouwen;38 jaar;2038;0.00043;99284;42;48.05
1655;Totaal mannen en vrouwen;38 jaar;2039;0.00042;99302;42;48.19
1656;Totaal mannen en vrouwen;38 jaar;2040;0.00041;99319;41;48.33
1657;Totaal mannen en vrouwen;38 jaar;2041;0.00041;99336;40;48.46
1658;Totaal mannen en vrouwen;38 jaar;2042;0.0004;99353;40;48.6
1659;Totaal mannen en vrouwen;38 jaar;2043;0.00039;99369;39;48.74
1660;Totaal mannen en vrouwen;38 jaar;2044;0.00038;99385;38;48.87
1661;Totaal mannen en vrouwen;38 jaar;2045;0.00038;99400;37;49.01
1662;Totaal mannen en vrouwen;38 jaar;2046;0.00037;99415;37;49.14
1663;Totaal mannen en vrouwen;38 jaar;2047;0.00036;99429;36;49.27
1664;Totaal mannen en vrouwen;38 jaar;2048;0.00036;99443;36;49.4
1665;Totaal mannen en vrouwen;38 jaar;2049;0.00035;99457;35;49.53
1666;Totaal mannen en vrouwen;38 jaar;2050;0.00034;99470;34;49.66
1667;Totaal mannen en vrouwen;38 jaar;2051;0.00034;99483;34;49.78
1668;Totaal mannen en vrouwen;38 jaar;2052;0.00033;99495;33;49.91
1669;Totaal mannen en vrouwen;38 jaar;2053;0.00033;99508;32;50.03
1670;Totaal mannen en vrouwen;38 jaar;2054;0.00032;99520;32;50.16
1671;Totaal mannen en vrouwen;38 jaar;2055;0.00031;99531;31;50.28
1672;Totaal mannen en vrouwen;38 jaar;2056;0.00031;99542;31;50.4
1673;Totaal mannen en vrouwen;38 jaar;2057;0.0003;99553;30;50.52
1674;Totaal mannen en vrouwen;38 jaar;2058;0.0003;99564;30;50.64
1675;Totaal mannen en vrouwen;38 jaar;2059;0.00029;99574;29;50.76
1676;Totaal mannen en vrouwen;38 jaar;2060;0.00029;99585;29;50.88
1677;Totaal mannen en vrouwen;39 jaar;2018;0.00068;98714;67;44.1
1678;Totaal mannen en vrouwen;39 jaar;2019;0.00066;98750;65;44.27
1679;Totaal mannen en vrouwen;39 jaar;2020;0.00065;98785;64;44.42
1680;Totaal mannen en vrouwen;39 jaar;2021;0.00064;98819;63;44.58
1681;Totaal mannen en vrouwen;39 jaar;2022;0.00063;98851;62;44.73
1682;Totaal mannen en vrouwen;39 jaar;2023;0.00061;98883;61;44.89
1683;Totaal mannen en vrouwen;39 jaar;2024;0.0006;98914;60;45.05
1684;Totaal mannen en vrouwen;39 jaar;2025;0.00059;98942;58;45.19
1685;Totaal mannen en vrouwen;39 jaar;2026;0.00058;98969;57;45.33
1686;Totaal mannen en vrouwen;39 jaar;2027;0.00057;98996;56;45.48
1687;Totaal mannen en vrouwen;39 jaar;2028;0.00056;99021;55;45.62
1688;Totaal mannen en vrouwen;39 jaar;2029;0.00055;99046;55;45.76
1689;Totaal mannen en vrouwen;39 jaar;2030;0.00054;99070;54;45.91
1690;Totaal mannen en vrouwen;39 jaar;2031;0.00053;99094;53;46.05
1691;Totaal mannen en vrouwen;39 jaar;2032;0.00052;99117;52;46.2
1692;Totaal mannen en vrouwen;39 jaar;2033;0.00051;99139;51;46.34
1693;Totaal mannen en vrouwen;39 jaar;2034;0.0005;99161;50;46.49
1694;Totaal mannen en vrouwen;39 jaar;2035;0.0005;99182;49;46.64
1695;Totaal mannen en vrouwen;39 jaar;2036;0.00049;99202;48;46.78
1696;Totaal mannen en vrouwen;39 jaar;2037;0.00048;99222;47;46.92
1697;Totaal mannen en vrouwen;39 jaar;2038;0.00047;99241;47;47.07
1698;Totaal mannen en vrouwen;39 jaar;2039;0.00046;99260;46;47.21
1699;Totaal mannen en vrouwen;39 jaar;2040;0.00045;99278;45;47.35
1700;Totaal mannen en vrouwen;39 jaar;2041;0.00044;99296;44;47.48
1701;Totaal mannen en vrouwen;39 jaar;2042;0.00044;99313;43;47.62
1702;Totaal mannen en vrouwen;39 jaar;2043;0.00043;99330;43;47.76
1703;Totaal mannen en vrouwen;39 jaar;2044;0.00042;99346;42;47.89
1704;Totaal mannen en vrouwen;39 jaar;2045;0.00041;99362;41;48.02
1705;Totaal mannen en vrouwen;39 jaar;2046;0.00041;99378;40;48.16
1706;Totaal mannen en vrouwen;39 jaar;2047;0.0004;99393;40;48.29
1707;Totaal mannen en vrouwen;39 jaar;2048;0.00039;99408;39;48.42
1708;Totaal mannen en vrouwen;39 jaar;2049;0.00039;99422;38;48.55
1709;Totaal mannen en vrouwen;39 jaar;2050;0.00038;99436;38;48.67
1710;Totaal mannen en vrouwen;39 jaar;2051;0.00037;99449;37;48.8
1711;Totaal mannen en vrouwen;39 jaar;2052;0.00037;99462;36;48.93
1712;Totaal mannen en vrouwen;39 jaar;2053;0.00036;99475;36;49.05
1713;Totaal mannen en vrouwen;39 jaar;2054;0.00035;99488;35;49.17
1714;Totaal mannen en vrouwen;39 jaar;2055;0.00035;99500;35;49.3
1715;Totaal mannen en vrouwen;39 jaar;2056;0.00034;99512;34;49.42
1716;Totaal mannen en vrouwen;39 jaar;2057;0.00034;99523;33;49.54
1717;Totaal mannen en vrouwen;39 jaar;2058;0.00033;99534;33;49.66
1718;Totaal mannen en vrouwen;39 jaar;2059;0.00032;99545;32;49.77
1719;Totaal mannen en vrouwen;39 jaar;2060;0.00032;99556;32;49.89
1720;Totaal mannen en vrouwen;40 jaar;2018;0.00074;98647;73;43.13
1721;Totaal mannen en vrouwen;40 jaar;2019;0.00073;98684;72;43.3
1722;Totaal mannen en vrouwen;40 jaar;2020;0.00071;98720;70;43.45
1723;Totaal mannen en vrouwen;40 jaar;2021;0.0007;98755;69;43.61
1724;Totaal mannen en vrouwen;40 jaar;2022;0.00069;98790;68;43.76
1725;Totaal mannen en vrouwen;40 jaar;2023;0.00067;98823;67;43.92
1726;Totaal mannen en vrouwen;40 jaar;2024;0.00066;98855;65;44.07
1727;Totaal mannen en vrouwen;40 jaar;2025;0.00065;98884;64;44.21
1728;Totaal mannen en vrouwen;40 jaar;2026;0.00064;98912;63;44.36
1729;Totaal mannen en vrouwen;40 jaar;2027;0.00063;98939;62;44.5
1730;Totaal mannen en vrouwen;40 jaar;2028;0.00062;98966;61;44.65
1731;Totaal mannen en vrouwen;40 jaar;2029;0.00061;98992;60;44.79
1732;Totaal mannen en vrouwen;40 jaar;2030;0.0006;99017;59;44.93
1733;Totaal mannen en vrouwen;40 jaar;2031;0.00059;99041;58;45.08
1734;Totaal mannen en vrouwen;40 jaar;2032;0.00058;99065;57;45.22
1735;Totaal mannen en vrouwen;40 jaar;2033;0.00057;99088;56;45.37
1736;Totaal mannen en vrouwen;40 jaar;2034;0.00056;99111;55;45.51
1737;Totaal mannen en vrouwen;40 jaar;2035;0.00055;99133;54;45.66
1738;Totaal mannen en vrouwen;40 jaar;2036;0.00054;99154;53;45.8
1739;Totaal mannen en vrouwen;40 jaar;2037;0.00053;99175;52;45.95
1740;Totaal mannen en vrouwen;40 jaar;2038;0.00052;99195;51;46.09
1741;Totaal mannen en vrouwen;40 jaar;2039;0.00051;99214;51;46.23
1742;Totaal mannen en vrouwen;40 jaar;2040;0.0005;99233;50;46.37
1743;Totaal mannen en vrouwen;40 jaar;2041;0.00049;99252;49;46.5
1744;Totaal mannen en vrouwen;40 jaar;2042;0.00048;99270;48;46.64
1745;Totaal mannen en vrouwen;40 jaar;2043;0.00048;99287;47;46.78
1746;Totaal mannen en vrouwen;40 jaar;2044;0.00047;99305;46;46.91
1747;Totaal mannen en vrouwen;40 jaar;2045;0.00046;99321;46;47.04
1748;Totaal mannen en vrouwen;40 jaar;2046;0.00045;99337;45;47.18
1749;Totaal mannen en vrouwen;40 jaar;2047;0.00044;99353;44;47.31
1750;Totaal mannen en vrouwen;40 jaar;2048;0.00044;99369;43;47.44
1751;Totaal mannen en vrouwen;40 jaar;2049;0.00043;99383;43;47.57
1752;Totaal mannen en vrouwen;40 jaar;2050;0.00042;99398;42;47.69
1753;Totaal mannen en vrouwen;40 jaar;2051;0.00041;99412;41;47.82
1754;Totaal mannen en vrouwen;40 jaar;2052;0.00041;99426;40;47.94
1755;Totaal mannen en vrouwen;40 jaar;2053;0.0004;99439;40;48.07
1756;Totaal mannen en vrouwen;40 jaar;2054;0.00039;99453;39;48.19
1757;Totaal mannen en vrouwen;40 jaar;2055;0.00039;99465;38;48.31
1758;Totaal mannen en vrouwen;40 jaar;2056;0.00038;99478;38;48.43
1759;Totaal mannen en vrouwen;40 jaar;2057;0.00037;99490;37;48.55
1760;Totaal mannen en vrouwen;40 jaar;2058;0.00037;99502;37;48.67
1761;Totaal mannen en vrouwen;40 jaar;2059;0.00036;99513;36;48.79
1762;Totaal mannen en vrouwen;40 jaar;2060;0.00035;99524;35;48.91
1763;Totaal mannen en vrouwen;41 jaar;2018;0.00082;98574;81;42.17
1764;Totaal mannen en vrouwen;41 jaar;2019;0.0008;98612;79;42.33
1765;Totaal mannen en vrouwen;41 jaar;2020;0.00079;98650;78;42.48
1766;Totaal mannen en vrouwen;41 jaar;2021;0.00077;98686;76;42.64
1767;Totaal mannen en vrouwen;41 jaar;2022;0.00076;98722;75;42.79
1768;Totaal mannen en vrouwen;41 jaar;2023;0.00075;98756;74;42.95
1769;Totaal mannen en vrouwen;41 jaar;2024;0.00073;98789;72;43.1
1770;Totaal mannen en vrouwen;41 jaar;2025;0.00072;98819;71;43.24
1771;Totaal mannen en vrouwen;41 jaar;2026;0.00071;98849;70;43.39
1772;Totaal mannen en vrouwen;41 jaar;2027;0.0007;98877;69;43.53
1773;Totaal mannen en vrouwen;41 jaar;2028;0.00068;98905;68;43.67
1774;Totaal mannen en vrouwen;41 jaar;2029;0.00067;98932;67;43.82
1775;Totaal mannen en vrouwen;41 jaar;2030;0.00066;98958;65;43.96
1776;Totaal mannen en vrouwen;41 jaar;2031;0.00065;98983;64;44.1
1777;Totaal mannen en vrouwen;41 jaar;2032;0.00064;99008;63;44.25
1778;Totaal mannen en vrouwen;41 jaar;2033;0.00063;99032;62;44.39
1779;Totaal mannen en vrouwen;41 jaar;2034;0.00062;99056;61;44.54
1780;Totaal mannen en vrouwen;41 jaar;2035;0.00061;99078;60;44.68
1781;Totaal mannen en vrouwen;41 jaar;2036;0.0006;99101;59;44.83
1782;Totaal mannen en vrouwen;41 jaar;2037;0.00059;99122;58;44.97
1783;Totaal mannen en vrouwen;41 jaar;2038;0.00058;99143;57;45.11
1784;Totaal mannen en vrouwen;41 jaar;2039;0.00057;99164;56;45.25
1785;Totaal mannen en vrouwen;41 jaar;2040;0.00056;99184;55;45.39
1786;Totaal mannen en vrouwen;41 jaar;2041;0.00055;99203;54;45.53
1787;Totaal mannen en vrouwen;41 jaar;2042;0.00054;99222;54;45.66
1788;Totaal mannen en vrouwen;41 jaar;2043;0.00053;99240;53;45.8
1789;Totaal mannen en vrouwen;41 jaar;2044;0.00052;99258;52;45.93
1790;Totaal mannen en vrouwen;41 jaar;2045;0.00051;99276;51;46.07
1791;Totaal mannen en vrouwen;41 jaar;2046;0.0005;99293;50;46.2
1792;Totaal mannen en vrouwen;41 jaar;2047;0.0005;99309;49;46.33
1793;Totaal mannen en vrouwen;41 jaar;2048;0.00049;99325;48;46.46
1794;Totaal mannen en vrouwen;41 jaar;2049;0.00048;99341;48;46.59
1795;Totaal mannen en vrouwen;41 jaar;2050;0.00047;99356;47;46.71
1796;Totaal mannen en vrouwen;41 jaar;2051;0.00046;99371;46;46.84
1797;Totaal mannen en vrouwen;41 jaar;2052;0.00046;99386;45;46.96
1798;Totaal mannen en vrouwen;41 jaar;2053;0.00045;99400;45;47.09
1799;Totaal mannen en vrouwen;41 jaar;2054;0.00044;99413;44;47.21
1800;Totaal mannen en vrouwen;41 jaar;2055;0.00043;99427;43;47.33
1801;Totaal mannen en vrouwen;41 jaar;2056;0.00043;99440;42;47.45
1802;Totaal mannen en vrouwen;41 jaar;2057;0.00042;99453;42;47.57
1803;Totaal mannen en vrouwen;41 jaar;2058;0.00041;99465;41;47.69
1804;Totaal mannen en vrouwen;41 jaar;2059;0.00041;99477;40;47.81
1805;Totaal mannen en vrouwen;41 jaar;2060;0.0004;99489;40;47.92
1806;Totaal mannen en vrouwen;42 jaar;2018;0.00091;98493;90;41.2
1807;Totaal mannen en vrouwen;42 jaar;2019;0.00089;98533;88;41.36
1808;Totaal mannen en vrouwen;42 jaar;2020;0.00088;98572;86;41.52
1809;Totaal mannen en vrouwen;42 jaar;2021;0.00086;98610;85;41.67
1810;Totaal mannen en vrouwen;42 jaar;2022;0.00085;98647;84;41.82
1811;Totaal mannen en vrouwen;42 jaar;2023;0.00083;98682;82;41.98
1812;Totaal mannen en vrouwen;42 jaar;2024;0.00082;98717;81;42.13
1813;Totaal mannen en vrouwen;42 jaar;2025;0.0008;98748;79;42.27
1814;Totaal mannen en vrouwen;42 jaar;2026;0.00079;98779;78;42.42
1815;Totaal mannen en vrouwen;42 jaar;2027;0.00078;98808;77;42.56
1816;Totaal mannen en vrouwen;42 jaar;2028;0.00076;98837;75;42.7
1817;Totaal mannen en vrouwen;42 jaar;2029;0.00075;98865;74;42.85
1818;Totaal mannen en vrouwen;42 jaar;2030;0.00074;98892;73;42.99
1819;Totaal mannen en vrouwen;42 jaar;2031;0.00073;98919;72;43.13
1820;Totaal mannen en vrouwen;42 jaar;2032;0.00072;98945;71;43.28
1821;Totaal mannen en vrouwen;42 jaar;2033;0.0007;98970;70;43.42
1822;Totaal mannen en vrouwen;42 jaar;2034;0.00069;98994;68;43.57
1823;Totaal mannen en vrouwen;42 jaar;2035;0.00068;99018;67;43.71
1824;Totaal mannen en vrouwen;42 jaar;2036;0.00067;99041;66;43.85
1825;Totaal mannen en vrouwen;42 jaar;2037;0.00066;99064;65;44.0
1826;Totaal mannen en vrouwen;42 jaar;2038;0.00065;99086;64;44.14
1827;Totaal mannen en vrouwen;42 jaar;2039;0.00064;99107;63;44.28
1828;Totaal mannen en vrouwen;42 jaar;2040;0.00063;99128;62;44.41
1829;Totaal mannen en vrouwen;42 jaar;2041;0.00062;99149;61;44.55
1830;Totaal mannen en vrouwen;42 jaar;2042;0.00061;99168;60;44.69
1831;Totaal mannen en vrouwen;42 jaar;2043;0.0006;99188;59;44.82
1832;Totaal mannen en vrouwen;42 jaar;2044;0.00059;99206;58;44.96
1833;Totaal mannen en vrouwen;42 jaar;2045;0.00058;99225;57;45.09
1834;Totaal mannen en vrouwen;42 jaar;2046;0.00057;99242;56;45.22
1835;Totaal mannen en vrouwen;42 jaar;2047;0.00056;99260;55;45.35
1836;Totaal mannen en vrouwen;42 jaar;2048;0.00055;99277;55;45.48
1837;Totaal mannen en vrouwen;42 jaar;2049;0.00054;99293;54;45.61
1838;Totaal mannen en vrouwen;42 jaar;2050;0.00053;99309;53;45.73
1839;Totaal mannen en vrouwen;42 jaar;2051;0.00052;99325;52;45.86
1840;Totaal mannen en vrouwen;42 jaar;2052;0.00051;99340;51;45.98
1841;Totaal mannen en vrouwen;42 jaar;2053;0.00051;99355;50;46.11
1842;Totaal mannen en vrouwen;42 jaar;2054;0.0005;99370;49;46.23
1843;Totaal mannen en vrouwen;42 jaar;2055;0.00049;99384;49;46.35
1844;Totaal mannen en vrouwen;42 jaar;2056;0.00048;99398;48;46.47
1845;Totaal mannen en vrouwen;42 jaar;2057;0.00047;99411;47;46.59
1846;Totaal mannen en vrouwen;42 jaar;2058;0.00047;99424;46;46.71
1847;Totaal mannen en vrouwen;42 jaar;2059;0.00046;99437;46;46.83
1848;Totaal mannen en vrouwen;42 jaar;2060;0.00045;99449;45;46.94
1849;Totaal mannen en vrouwen;43 jaar;2018;0.00101;98403;99;40.24
1850;Totaal mannen en vrouwen;43 jaar;2019;0.00099;98445;98;40.4
1851;Totaal mannen en vrouwen;43 jaar;2020;0.00097;98486;96;40.55
1852;Totaal mannen en vrouwen;43 jaar;2021;0.00096;98525;94;40.71
1853;Totaal mannen en vrouwen;43 jaar;2022;0.00094;98563;93;40.86
1854;Totaal mannen en vrouwen;43 jaar;2023;0.00092;98600;91;41.01
1855;Totaal mannen en vrouwen;43 jaar;2024;0.0009;98636;89;41.17
1856;Totaal mannen en vrouwen;43 jaar;2025;0.00089;98669;88;41.31
1857;Totaal mannen en vrouwen;43 jaar;2026;0.00087;98701;86;41.45
1858;Totaal mannen en vrouwen;43 jaar;2027;0.00086;98732;85;41.59
1859;Totaal mannen en vrouwen;43 jaar;2028;0.00085;98762;84;41.73
1860;Totaal mannen en vrouwen;43 jaar;2029;0.00083;98791;82;41.88
1861;Totaal mannen en vrouwen;43 jaar;2030;0.00082;98819;81;42.02
1862;Totaal mannen en vrouwen;43 jaar;2031;0.0008;98847;80;42.16
1863;Totaal mannen en vrouwen;43 jaar;2032;0.00079;98874;78;42.31
1864;Totaal mannen en vrouwen;43 jaar;2033;0.00078;98900;77;42.45
1865;Totaal mannen en vrouwen;43 jaar;2034;0.00077;98926;76;42.59
1866;Totaal mannen en vrouwen;43 jaar;2035;0.00075;98951;75;42.74
1867;Totaal mannen en vrouwen;43 jaar;2036;0.00074;98975;73;42.88
1868;Totaal mannen en vrouwen;43 jaar;2037;0.00073;98999;72;43.02
1869;Totaal mannen en vrouwen;43 jaar;2038;0.00072;99022;71;43.16
1870;Totaal mannen en vrouwen;43 jaar;2039;0.00071;99044;70;43.3
1871;Totaal mannen en vrouwen;43 jaar;2040;0.00069;99066;69;43.44
1872;Totaal mannen en vrouwen;43 jaar;2041;0.00068;99087;68;43.58
1873;Totaal mannen en vrouwen;43 jaar;2042;0.00067;99108;67;43.71
1874;Totaal mannen en vrouwen;43 jaar;2043;0.00066;99128;65;43.85
1875;Totaal mannen en vrouwen;43 jaar;2044;0.00065;99148;64;43.98
1876;Totaal mannen en vrouwen;43 jaar;2045;0.00064;99167;63;44.11
1877;Totaal mannen en vrouwen;43 jaar;2046;0.00063;99186;62;44.25
1878;Totaal mannen en vrouwen;43 jaar;2047;0.00062;99204;61;44.38
1879;Totaal mannen en vrouwen;43 jaar;2048;0.00061;99222;60;44.5
1880;Totaal mannen en vrouwen;43 jaar;2049;0.0006;99240;59;44.63
1881;Totaal mannen en vrouwen;43 jaar;2050;0.00059;99256;58;44.76
1882;Totaal mannen en vrouwen;43 jaar;2051;0.00058;99273;57;44.88
1883;Totaal mannen en vrouwen;43 jaar;2052;0.00057;99289;56;45.01
1884;Totaal mannen en vrouwen;43 jaar;2053;0.00056;99305;56;45.13
1885;Totaal mannen en vrouwen;43 jaar;2054;0.00055;99320;55;45.25
1886;Totaal mannen en vrouwen;43 jaar;2055;0.00054;99335;54;45.37
1887;Totaal mannen en vrouwen;43 jaar;2056;0.00053;99350;53;45.49
1888;Totaal mannen en vrouwen;43 jaar;2057;0.00052;99364;52;45.61
1889;Totaal mannen en vrouwen;43 jaar;2058;0.00052;99378;51;45.73
1890;Totaal mannen en vrouwen;43 jaar;2059;0.00051;99391;50;45.85
1891;Totaal mannen en vrouwen;43 jaar;2060;0.0005;99405;50;45.96
1892;Totaal mannen en vrouwen;44 jaar;2018;0.00112;98304;110;39.28
1893;Totaal mannen en vrouwen;44 jaar;2019;0.00109;98348;108;39.44
1894;Totaal mannen en vrouwen;44 jaar;2020;0.00107;98390;106;39.59
1895;Totaal mannen en vrouwen;44 jaar;2021;0.00105;98431;104;39.74
1896;Totaal mannen en vrouwen;44 jaar;2022;0.00103;98471;102;39.9
1897;Totaal mannen en vrouwen;44 jaar;2023;0.00102;98509;100;40.05
1898;Totaal mannen en vrouwen;44 jaar;2024;0.001;98547;98;40.2
1899;Totaal mannen en vrouwen;44 jaar;2025;0.00098;98581;96;40.34
1900;Totaal mannen en vrouwen;44 jaar;2026;0.00096;98614;95;40.49
1901;Totaal mannen en vrouwen;44 jaar;2027;0.00094;98647;93;40.63
1902;Totaal mannen en vrouwen;44 jaar;2028;0.00093;98678;92;40.77
1903;Totaal mannen en vrouwen;44 jaar;2029;0.00091;98709;90;40.91
1904;Totaal mannen en vrouwen;44 jaar;2030;0.0009;98739;88;41.05
1905;Totaal mannen en vrouwen;44 jaar;2031;0.00088;98768;87;41.2
1906;Totaal mannen en vrouwen;44 jaar;2032;0.00087;98796;86;41.34
1907;Totaal mannen en vrouwen;44 jaar;2033;0.00085;98823;84;41.48
1908;Totaal mannen en vrouwen;44 jaar;2034;0.00084;98850;83;41.63
1909;Totaal mannen en vrouwen;44 jaar;2035;0.00082;98876;81;41.77
1910;Totaal mannen en vrouwen;44 jaar;2036;0.00081;98902;80;41.91
1911;Totaal mannen en vrouwen;44 jaar;2037;0.0008;98927;79;42.06
1912;Totaal mannen en vrouwen;44 jaar;2038;0.00078;98951;77;42.2
1913;Totaal mannen en vrouwen;44 jaar;2039;0.00077;98974;76;42.33
1914;Totaal mannen en vrouwen;44 jaar;2040;0.00076;98997;75;42.47
1915;Totaal mannen en vrouwen;44 jaar;2041;0.00074;99020;74;42.61
1916;Totaal mannen en vrouwen;44 jaar;2042;0.00073;99042;72;42.74
1917;Totaal mannen en vrouwen;44 jaar;2043;0.00072;99063;71;42.88
1918;Totaal mannen en vrouwen;44 jaar;2044;0.00071;99084;70;43.01
1919;Totaal mannen en vrouwen;44 jaar;2045;0.00069;99104;69;43.14
1920;Totaal mannen en vrouwen;44 jaar;2046;0.00068;99124;68;43.27
1921;Totaal mannen en vrouwen;44 jaar;2047;0.00067;99143;66;43.4
1922;Totaal mannen en vrouwen;44 jaar;2048;0.00066;99162;65;43.53
1923;Totaal mannen en vrouwen;44 jaar;2049;0.00065;99180;64;43.66
1924;Totaal mannen en vrouwen;44 jaar;2050;0.00064;99198;63;43.78
1925;Totaal mannen en vrouwen;44 jaar;2051;0.00063;99216;62;43.91
1926;Totaal mannen en vrouwen;44 jaar;2052;0.00062;99233;61;44.03
1927;Totaal mannen en vrouwen;44 jaar;2053;0.00061;99249;60;44.16
1928;Totaal mannen en vrouwen;44 jaar;2054;0.00059;99265;59;44.28
1929;Totaal mannen en vrouwen;44 jaar;2055;0.00058;99281;58;44.4
1930;Totaal mannen en vrouwen;44 jaar;2056;0.00057;99297;57;44.52
1931;Totaal mannen en vrouwen;44 jaar;2057;0.00057;99312;56;44.64
1932;Totaal mannen en vrouwen;44 jaar;2058;0.00056;99327;55;44.75
1933;Totaal mannen en vrouwen;44 jaar;2059;0.00055;99341;54;44.87
1934;Totaal mannen en vrouwen;44 jaar;2060;0.00054;99355;53;44.99
1935;Totaal mannen en vrouwen;45 jaar;2018;0.00123;98194;121;38.32
1936;Totaal mannen en vrouwen;45 jaar;2019;0.0012;98240;118;38.48
1937;Totaal mannen en vrouwen;45 jaar;2020;0.00118;98284;116;38.63
1938;Totaal mannen en vrouwen;45 jaar;2021;0.00116;98327;114;38.79
1939;Totaal mannen en vrouwen;45 jaar;2022;0.00114;98369;112;38.94
1940;Totaal mannen en vrouwen;45 jaar;2023;0.00111;98409;110;39.09
1941;Totaal mannen en vrouwen;45 jaar;2024;0.00109;98449;108;39.24
1942;Totaal mannen en vrouwen;45 jaar;2025;0.00107;98485;106;39.38
1943;Totaal mannen en vrouwen;45 jaar;2026;0.00105;98520;104;39.52
1944;Totaal mannen en vrouwen;45 jaar;2027;0.00103;98554;102;39.67
1945;Totaal mannen en vrouwen;45 jaar;2028;0.00102;98587;100;39.81
1946;Totaal mannen en vrouwen;45 jaar;2029;0.001;98619;98;39.95
1947;Totaal mannen en vrouwen;45 jaar;2030;0.00098;98650;97;40.09
1948;Totaal mannen en vrouwen;45 jaar;2031;0.00096;98680;95;40.23
1949;Totaal mannen en vrouwen;45 jaar;2032;0.00095;98710;93;40.38
1950;Totaal mannen en vrouwen;45 jaar;2033;0.00093;98739;92;40.52
1951;Totaal mannen en vrouwen;45 jaar;2034;0.00091;98767;90;40.66
1952;Totaal mannen en vrouwen;45 jaar;2035;0.0009;98795;89;40.8
1953;Totaal mannen en vrouwen;45 jaar;2036;0.00088;98822;87;40.95
1954;Totaal mannen en vrouwen;45 jaar;2037;0.00087;98848;86;41.09
1955;Totaal mannen en vrouwen;45 jaar;2038;0.00085;98873;84;41.23
1956;Totaal mannen en vrouwen;45 jaar;2039;0.00084;98898;83;41.37
1957;Totaal mannen en vrouwen;45 jaar;2040;0.00082;98923;81;41.5
1958;Totaal mannen en vrouwen;45 jaar;2041;0.00081;98946;80;41.64
1959;Totaal mannen en vrouwen;45 jaar;2042;0.00079;98969;78;41.77
1960;Totaal mannen en vrouwen;45 jaar;2043;0.00078;98992;77;41.91
1961;Totaal mannen en vrouwen;45 jaar;2044;0.00076;99014;76;42.04
1962;Totaal mannen en vrouwen;45 jaar;2045;0.00075;99035;74;42.17
1963;Totaal mannen en vrouwen;45 jaar;2046;0.00074;99056;73;42.3
1964;Totaal mannen en vrouwen;45 jaar;2047;0.00072;99077;72;42.43
1965;Totaal mannen en vrouwen;45 jaar;2048;0.00071;99097;71;42.56
1966;Totaal mannen en vrouwen;45 jaar;2049;0.0007;99116;69;42.69
1967;Totaal mannen en vrouwen;45 jaar;2050;0.00069;99135;68;42.81
1968;Totaal mannen en vrouwen;45 jaar;2051;0.00068;99154;67;42.94
1969;Totaal mannen en vrouwen;45 jaar;2052;0.00066;99172;66;43.06
1970;Totaal mannen en vrouwen;45 jaar;2053;0.00065;99189;65;43.18
1971;Totaal mannen en vrouwen;45 jaar;2054;0.00064;99206;64;43.3
1972;Totaal mannen en vrouwen;45 jaar;2055;0.00063;99223;62;43.42
1973;Totaal mannen en vrouwen;45 jaar;2056;0.00062;99240;61;43.54
1974;Totaal mannen en vrouwen;45 jaar;2057;0.00061;99256;60;43.66
1975;Totaal mannen en vrouwen;45 jaar;2058;0.0006;99271;59;43.78
1976;Totaal mannen en vrouwen;45 jaar;2059;0.00059;99287;58;43.89
1977;Totaal mannen en vrouwen;45 jaar;2060;0.00058;99302;57;44.01
1978;Totaal mannen en vrouwen;46 jaar;2018;0.00135;98074;132;37.37
1979;Totaal mannen en vrouwen;46 jaar;2019;0.00132;98122;130;37.52
1980;Totaal mannen en vrouwen;46 jaar;2020;0.00129;98168;127;37.68
1981;Totaal mannen en vrouwen;46 jaar;2021;0.00127;98213;125;37.83
1982;Totaal mannen en vrouwen;46 jaar;2022;0.00124;98257;122;37.98
1983;Totaal mannen en vrouwen;46 jaar;2023;0.00122;98300;120;38.13
1984;Totaal mannen en vrouwen;46 jaar;2024;0.00119;98341;117;38.29
1985;Totaal mannen en vrouwen;46 jaar;2025;0.00117;98379;115;38.42
