ID;WijkenEnBuurten;TypeVerwarmingsinstallatie;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Woningen_5
373;Verspreide huizen Eexterveenschekanaal;Stadsverwarming met laag gasverbruik;                                        ;        ;          ;;
374;Verspreide huizen Eexterveenschekanaal;Stadsverwarming zonder gasverbruik;                                        ;        ;          ;;
375;Verspreide huizen Eexterveenschekanaal;Elektrisch verwarmd met hoog gasverbruik;                                        ;        ;          ;;
376;Verspreide huizen Eexterveenschekanaal;Elektrisch verwarmd met laag gasverbruik;                                        ;        ;          ;;
377;Verspreide huizen Eexterveenschekanaal;Elektrisch verwarmd zonder gasverbruik;                                        ;        ;          ;;
378;Verspreide huizen Eexterveenschekanaal;Totaal zonder gasverbruik (ex. onbekend);                                        ;        ;          ;;
379;Verspreide huizen Eexterveenschekanaal;Type installaties onbekend;                                        ;        ;          ;;
380;Wijk 13 Eexterzandvoort;Individuele cv;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;93.0
381;Wijk 13 Eexterzandvoort;Blokverwarming;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;0.0
382;Wijk 13 Eexterzandvoort;Stadsverwarming met hoog gasverbruik;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;0.0
383;Wijk 13 Eexterzandvoort;Stadsverwarming met laag gasverbruik;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;0.0
384;Wijk 13 Eexterzandvoort;Stadsverwarming zonder gasverbruik;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;0.0
385;Wijk 13 Eexterzandvoort;Elektrisch verwarmd met hoog gasverbruik;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;5.0
386;Wijk 13 Eexterzandvoort;Elektrisch verwarmd met laag gasverbruik;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;0.0
387;Wijk 13 Eexterzandvoort;Elektrisch verwarmd zonder gasverbruik;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;2.0
388;Wijk 13 Eexterzandvoort;Totaal zonder gasverbruik (ex. onbekend);Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;2.0
389;Wijk 13 Eexterzandvoort;Type installaties onbekend;Wijk 13 Eexterzandvoort                 ;Wijk    ;WK168013  ;1.0;0.0
390;Eexterzandvoort;Individuele cv;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;96.0
391;Eexterzandvoort;Blokverwarming;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;0.0
392;Eexterzandvoort;Stadsverwarming met hoog gasverbruik;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;0.0
393;Eexterzandvoort;Stadsverwarming met laag gasverbruik;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;0.0
394;Eexterzandvoort;Stadsverwarming zonder gasverbruik;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;0.0
395;Eexterzandvoort;Elektrisch verwarmd met hoog gasverbruik;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;4.0
396;Eexterzandvoort;Elektrisch verwarmd met laag gasverbruik;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;0.0
397;Eexterzandvoort;Elektrisch verwarmd zonder gasverbruik;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;0.0
398;Eexterzandvoort;Totaal zonder gasverbruik (ex. onbekend);Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;0.0
399;Eexterzandvoort;Type installaties onbekend;Eexterzandvoort                         ;Buurt   ;BU16801300;1.0;0.0
400;Verspreide huizen Eexterzandvoort;Individuele cv;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;85.0
401;Verspreide huizen Eexterzandvoort;Blokverwarming;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;0.0
402;Verspreide huizen Eexterzandvoort;Stadsverwarming met hoog gasverbruik;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;0.0
403;Verspreide huizen Eexterzandvoort;Stadsverwarming met laag gasverbruik;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;0.0
404;Verspreide huizen Eexterzandvoort;Stadsverwarming zonder gasverbruik;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;0.0
405;Verspreide huizen Eexterzandvoort;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;8.0
406;Verspreide huizen Eexterzandvoort;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;0.0
407;Verspreide huizen Eexterzandvoort;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;8.0
408;Verspreide huizen Eexterzandvoort;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;8.0
409;Verspreide huizen Eexterzandvoort;Type installaties onbekend;Verspreide huizen Eexterzandvoort       ;Buurt   ;BU16801309;1.0;0.0
410;Wijk 14 Gasselte;Individuele cv;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;96.0
411;Wijk 14 Gasselte;Blokverwarming;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;0.0
412;Wijk 14 Gasselte;Stadsverwarming met hoog gasverbruik;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;0.0
413;Wijk 14 Gasselte;Stadsverwarming met laag gasverbruik;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;0.0
414;Wijk 14 Gasselte;Stadsverwarming zonder gasverbruik;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;0.0
415;Wijk 14 Gasselte;Elektrisch verwarmd met hoog gasverbruik;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;2.0
416;Wijk 14 Gasselte;Elektrisch verwarmd met laag gasverbruik;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;0.0
417;Wijk 14 Gasselte;Elektrisch verwarmd zonder gasverbruik;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;1.0
418;Wijk 14 Gasselte;Totaal zonder gasverbruik (ex. onbekend);Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;1.0
419;Wijk 14 Gasselte;Type installaties onbekend;Wijk 14 Gasselte                        ;Wijk    ;WK168014  ;1.0;1.0
420;Gasselte;Individuele cv;Gasselte                                ;Buurt   ;BU16801400;1.0;98.0
421;Gasselte;Blokverwarming;Gasselte                                ;Buurt   ;BU16801400;1.0;0.0
422;Gasselte;Stadsverwarming met hoog gasverbruik;Gasselte                                ;Buurt   ;BU16801400;1.0;0.0
423;Gasselte;Stadsverwarming met laag gasverbruik;Gasselte                                ;Buurt   ;BU16801400;1.0;0.0
424;Gasselte;Stadsverwarming zonder gasverbruik;Gasselte                                ;Buurt   ;BU16801400;1.0;0.0
425;Gasselte;Elektrisch verwarmd met hoog gasverbruik;Gasselte                                ;Buurt   ;BU16801400;1.0;1.0
426;Gasselte;Elektrisch verwarmd met laag gasverbruik;Gasselte                                ;Buurt   ;BU16801400;1.0;0.0
427;Gasselte;Elektrisch verwarmd zonder gasverbruik;Gasselte                                ;Buurt   ;BU16801400;1.0;1.0
428;Gasselte;Totaal zonder gasverbruik (ex. onbekend);Gasselte                                ;Buurt   ;BU16801400;1.0;1.0
429;Gasselte;Type installaties onbekend;Gasselte                                ;Buurt   ;BU16801400;1.0;0.0
430;Kostvlies;Individuele cv;Kostvlies                               ;Buurt   ;BU16801401;1.0;91.0
431;Kostvlies;Blokverwarming;Kostvlies                               ;Buurt   ;BU16801401;1.0;0.0
432;Kostvlies;Stadsverwarming met hoog gasverbruik;Kostvlies                               ;Buurt   ;BU16801401;1.0;0.0
433;Kostvlies;Stadsverwarming met laag gasverbruik;Kostvlies                               ;Buurt   ;BU16801401;1.0;0.0
434;Kostvlies;Stadsverwarming zonder gasverbruik;Kostvlies                               ;Buurt   ;BU16801401;1.0;0.0
435;Kostvlies;Elektrisch verwarmd met hoog gasverbruik;Kostvlies                               ;Buurt   ;BU16801401;1.0;5.0
436;Kostvlies;Elektrisch verwarmd met laag gasverbruik;Kostvlies                               ;Buurt   ;BU16801401;1.0;0.0
437;Kostvlies;Elektrisch verwarmd zonder gasverbruik;Kostvlies                               ;Buurt   ;BU16801401;1.0;2.0
438;Kostvlies;Totaal zonder gasverbruik (ex. onbekend);Kostvlies                               ;Buurt   ;BU16801401;1.0;2.0
439;Kostvlies;Type installaties onbekend;Kostvlies                               ;Buurt   ;BU16801401;1.0;2.0
440;Verspreide huizen Gasselte;Individuele cv;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;82.0
441;Verspreide huizen Gasselte;Blokverwarming;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;0.0
442;Verspreide huizen Gasselte;Stadsverwarming met hoog gasverbruik;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;0.0
443;Verspreide huizen Gasselte;Stadsverwarming met laag gasverbruik;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;0.0
444;Verspreide huizen Gasselte;Stadsverwarming zonder gasverbruik;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;0.0
445;Verspreide huizen Gasselte;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;3.0
446;Verspreide huizen Gasselte;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;0.0
447;Verspreide huizen Gasselte;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;0.0
448;Verspreide huizen Gasselte;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;0.0
449;Verspreide huizen Gasselte;Type installaties onbekend;Verspreide huizen Gasselte              ;Buurt   ;BU16801409;1.0;15.0
450;Wijk 15 Gasselternijveen;Individuele cv;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;93.0
451;Wijk 15 Gasselternijveen;Blokverwarming;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;0.0
452;Wijk 15 Gasselternijveen;Stadsverwarming met hoog gasverbruik;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;0.0
453;Wijk 15 Gasselternijveen;Stadsverwarming met laag gasverbruik;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;0.0
454;Wijk 15 Gasselternijveen;Stadsverwarming zonder gasverbruik;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;0.0
455;Wijk 15 Gasselternijveen;Elektrisch verwarmd met hoog gasverbruik;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;5.0
456;Wijk 15 Gasselternijveen;Elektrisch verwarmd met laag gasverbruik;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;0.0
457;Wijk 15 Gasselternijveen;Elektrisch verwarmd zonder gasverbruik;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;1.0
458;Wijk 15 Gasselternijveen;Totaal zonder gasverbruik (ex. onbekend);Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;1.0
459;Wijk 15 Gasselternijveen;Type installaties onbekend;Wijk 15 Gasselternijveen                ;Wijk    ;WK168015  ;1.0;1.0
460;Gasselternijveen;Individuele cv;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;93.0
461;Gasselternijveen;Blokverwarming;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;0.0
462;Gasselternijveen;Stadsverwarming met hoog gasverbruik;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;0.0
463;Gasselternijveen;Stadsverwarming met laag gasverbruik;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;0.0
464;Gasselternijveen;Stadsverwarming zonder gasverbruik;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;0.0
465;Gasselternijveen;Elektrisch verwarmd met hoog gasverbruik;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;5.0
466;Gasselternijveen;Elektrisch verwarmd met laag gasverbruik;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;0.0
467;Gasselternijveen;Elektrisch verwarmd zonder gasverbruik;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;1.0
468;Gasselternijveen;Totaal zonder gasverbruik (ex. onbekend);Gasselternijveen                        ;Buurt   ;BU16801500;1.0;1.0
469;Gasselternijveen;Type installaties onbekend;Gasselternijveen                        ;Buurt   ;BU16801500;1.0;1.0
470;Gasselterboerveen;Individuele cv;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
471;Gasselterboerveen;Blokverwarming;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
472;Gasselterboerveen;Stadsverwarming met hoog gasverbruik;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
473;Gasselterboerveen;Stadsverwarming met laag gasverbruik;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
474;Gasselterboerveen;Stadsverwarming zonder gasverbruik;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
475;Gasselterboerveen;Elektrisch verwarmd met hoog gasverbruik;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
476;Gasselterboerveen;Elektrisch verwarmd met laag gasverbruik;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
477;Gasselterboerveen;Elektrisch verwarmd zonder gasverbruik;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
478;Gasselterboerveen;Totaal zonder gasverbruik (ex. onbekend);Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
479;Gasselterboerveen;Type installaties onbekend;Gasselterboerveen                       ;Buurt   ;BU16801501;1.0;0.0
480;Verspreide huizen Gasselternijveen;Individuele cv;                                        ;        ;          ;;
481;Verspreide huizen Gasselternijveen;Blokverwarming;                                        ;        ;          ;;
482;Verspreide huizen Gasselternijveen;Stadsverwarming met hoog gasverbruik;                                        ;        ;          ;;
483;Verspreide huizen Gasselternijveen;Stadsverwarming met laag gasverbruik;                                        ;        ;          ;;
484;Verspreide huizen Gasselternijveen;Stadsverwarming zonder gasverbruik;                                        ;        ;          ;;
485;Verspreide huizen Gasselternijveen;Elektrisch verwarmd met hoog gasverbruik;                                        ;        ;          ;;
486;Verspreide huizen Gasselternijveen;Elektrisch verwarmd met laag gasverbruik;                                        ;        ;          ;;
487;Verspreide huizen Gasselternijveen;Elektrisch verwarmd zonder gasverbruik;                                        ;        ;          ;;
488;Verspreide huizen Gasselternijveen;Totaal zonder gasverbruik (ex. onbekend);                                        ;        ;          ;;
489;Verspreide huizen Gasselternijveen;Type installaties onbekend;                                        ;        ;          ;;
490;Wijk 16 Gasselternijveenschemond;Individuele cv;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;98.0
491;Wijk 16 Gasselternijveenschemond;Blokverwarming;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;0.0
492;Wijk 16 Gasselternijveenschemond;Stadsverwarming met hoog gasverbruik;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;0.0
493;Wijk 16 Gasselternijveenschemond;Stadsverwarming met laag gasverbruik;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;0.0
494;Wijk 16 Gasselternijveenschemond;Stadsverwarming zonder gasverbruik;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;0.0
495;Wijk 16 Gasselternijveenschemond;Elektrisch verwarmd met hoog gasverbruik;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;1.0
496;Wijk 16 Gasselternijveenschemond;Elektrisch verwarmd met laag gasverbruik;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;0.0
497;Wijk 16 Gasselternijveenschemond;Elektrisch verwarmd zonder gasverbruik;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;0.0
498;Wijk 16 Gasselternijveenschemond;Totaal zonder gasverbruik (ex. onbekend);Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;0.0
499;Wijk 16 Gasselternijveenschemond;Type installaties onbekend;Wijk 16 Gasselternijveenschemond        ;Wijk    ;WK168016  ;1.0;1.0
500;Gasselternijveenschemond;Individuele cv;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;98.0
501;Gasselternijveenschemond;Blokverwarming;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;0.0
502;Gasselternijveenschemond;Stadsverwarming met hoog gasverbruik;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;0.0
503;Gasselternijveenschemond;Stadsverwarming met laag gasverbruik;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;0.0
504;Gasselternijveenschemond;Stadsverwarming zonder gasverbruik;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;0.0
505;Gasselternijveenschemond;Elektrisch verwarmd met hoog gasverbruik;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;1.0
506;Gasselternijveenschemond;Elektrisch verwarmd met laag gasverbruik;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;0.0
507;Gasselternijveenschemond;Elektrisch verwarmd zonder gasverbruik;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;0.0
508;Gasselternijveenschemond;Totaal zonder gasverbruik (ex. onbekend);Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;0.0
509;Gasselternijveenschemond;Type installaties onbekend;Gasselternijveenschemond                ;Buurt   ;BU16801600;1.0;1.0
510;Gasselterboerveenschemond;Individuele cv;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
511;Gasselterboerveenschemond;Blokverwarming;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
512;Gasselterboerveenschemond;Stadsverwarming met hoog gasverbruik;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
513;Gasselterboerveenschemond;Stadsverwarming met laag gasverbruik;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
514;Gasselterboerveenschemond;Stadsverwarming zonder gasverbruik;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
515;Gasselterboerveenschemond;Elektrisch verwarmd met hoog gasverbruik;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
516;Gasselterboerveenschemond;Elektrisch verwarmd met laag gasverbruik;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
517;Gasselterboerveenschemond;Elektrisch verwarmd zonder gasverbruik;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
518;Gasselterboerveenschemond;Totaal zonder gasverbruik (ex. onbekend);Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
519;Gasselterboerveenschemond;Type installaties onbekend;Gasselterboerveenschemond               ;Buurt   ;BU16801601;1.0;0.0
520;Verspr.h. Gasselternijveenschemond;Individuele cv;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
521;Verspr.h. Gasselternijveenschemond;Blokverwarming;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
522;Verspr.h. Gasselternijveenschemond;Stadsverwarming met hoog gasverbruik;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
523;Verspr.h. Gasselternijveenschemond;Stadsverwarming met laag gasverbruik;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
524;Verspr.h. Gasselternijveenschemond;Stadsverwarming zonder gasverbruik;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
525;Verspr.h. Gasselternijveenschemond;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
526;Verspr.h. Gasselternijveenschemond;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
527;Verspr.h. Gasselternijveenschemond;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
528;Verspr.h. Gasselternijveenschemond;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
529;Verspr.h. Gasselternijveenschemond;Type installaties onbekend;Verspreide huizen Gasselternijveenschemo;Buurt   ;BU16801609;1.0;
530;Wijk 17 Gieten;Individuele cv;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;92.0
531;Wijk 17 Gieten;Blokverwarming;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;2.0
532;Wijk 17 Gieten;Stadsverwarming met hoog gasverbruik;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;0.0
533;Wijk 17 Gieten;Stadsverwarming met laag gasverbruik;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;0.0
534;Wijk 17 Gieten;Stadsverwarming zonder gasverbruik;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;0.0
535;Wijk 17 Gieten;Elektrisch verwarmd met hoog gasverbruik;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;4.0
536;Wijk 17 Gieten;Elektrisch verwarmd met laag gasverbruik;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;0.0
537;Wijk 17 Gieten;Elektrisch verwarmd zonder gasverbruik;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;1.0
538;Wijk 17 Gieten;Totaal zonder gasverbruik (ex. onbekend);Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;1.0
539;Wijk 17 Gieten;Type installaties onbekend;Wijk 17 Gieten                          ;Wijk    ;WK168017  ;1.0;1.0
540;Gieten;Individuele cv;Gieten                                  ;Buurt   ;BU16801700;1.0;92.0
541;Gieten;Blokverwarming;Gieten                                  ;Buurt   ;BU16801700;1.0;3.0
542;Gieten;Stadsverwarming met hoog gasverbruik;Gieten                                  ;Buurt   ;BU16801700;1.0;0.0
543;Gieten;Stadsverwarming met laag gasverbruik;Gieten                                  ;Buurt   ;BU16801700;1.0;0.0
544;Gieten;Stadsverwarming zonder gasverbruik;Gieten                                  ;Buurt   ;BU16801700;1.0;0.0
545;Gieten;Elektrisch verwarmd met hoog gasverbruik;Gieten                                  ;Buurt   ;BU16801700;1.0;4.0
546;Gieten;Elektrisch verwarmd met laag gasverbruik;Gieten                                  ;Buurt   ;BU16801700;1.0;0.0
547;Gieten;Elektrisch verwarmd zonder gasverbruik;Gieten                                  ;Buurt   ;BU16801700;1.0;0.0
548;Gieten;Totaal zonder gasverbruik (ex. onbekend);Gieten                                  ;Buurt   ;BU16801700;1.0;0.0
549;Gieten;Type installaties onbekend;Gieten                                  ;Buurt   ;BU16801700;1.0;1.0
550;Verspreide huizen Gieten;Individuele cv;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;93.0
551;Verspreide huizen Gieten;Blokverwarming;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;0.0
552;Verspreide huizen Gieten;Stadsverwarming met hoog gasverbruik;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;0.0
553;Verspreide huizen Gieten;Stadsverwarming met laag gasverbruik;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;0.0
554;Verspreide huizen Gieten;Stadsverwarming zonder gasverbruik;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;0.0
555;Verspreide huizen Gieten;Elektrisch verwarmd met hoog gasverbruik;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;1.0
556;Verspreide huizen Gieten;Elektrisch verwarmd met laag gasverbruik;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;3.0
557;Verspreide huizen Gieten;Elektrisch verwarmd zonder gasverbruik;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;1.0
558;Verspreide huizen Gieten;Totaal zonder gasverbruik (ex. onbekend);Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;1.0
559;Verspreide huizen Gieten;Type installaties onbekend;Verspreide huizen Gieten                ;Buurt   ;BU16801709;1.0;1.0
560;Wijk 18 Gieterveen;Individuele cv;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;97.0
561;Wijk 18 Gieterveen;Blokverwarming;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;0.0
562;Wijk 18 Gieterveen;Stadsverwarming met hoog gasverbruik;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;0.0
563;Wijk 18 Gieterveen;Stadsverwarming met laag gasverbruik;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;0.0
564;Wijk 18 Gieterveen;Stadsverwarming zonder gasverbruik;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;0.0
565;Wijk 18 Gieterveen;Elektrisch verwarmd met hoog gasverbruik;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;2.0
566;Wijk 18 Gieterveen;Elektrisch verwarmd met laag gasverbruik;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;0.0
567;Wijk 18 Gieterveen;Elektrisch verwarmd zonder gasverbruik;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;0.0
568;Wijk 18 Gieterveen;Totaal zonder gasverbruik (ex. onbekend);Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;0.0
569;Wijk 18 Gieterveen;Type installaties onbekend;Wijk 18 Gieterveen                      ;Wijk    ;WK168018  ;1.0;1.0
570;Gieterveen;Individuele cv;Gieterveen                              ;Buurt   ;BU16801800;1.0;97.0
571;Gieterveen;Blokverwarming;Gieterveen                              ;Buurt   ;BU16801800;1.0;0.0
572;Gieterveen;Stadsverwarming met hoog gasverbruik;Gieterveen                              ;Buurt   ;BU16801800;1.0;0.0
573;Gieterveen;Stadsverwarming met laag gasverbruik;Gieterveen                              ;Buurt   ;BU16801800;1.0;0.0
574;Gieterveen;Stadsverwarming zonder gasverbruik;Gieterveen                              ;Buurt   ;BU16801800;1.0;0.0
575;Gieterveen;Elektrisch verwarmd met hoog gasverbruik;Gieterveen                              ;Buurt   ;BU16801800;1.0;3.0
576;Gieterveen;Elektrisch verwarmd met laag gasverbruik;Gieterveen                              ;Buurt   ;BU16801800;1.0;0.0
577;Gieterveen;Elektrisch verwarmd zonder gasverbruik;Gieterveen                              ;Buurt   ;BU16801800;1.0;0.0
578;Gieterveen;Totaal zonder gasverbruik (ex. onbekend);Gieterveen                              ;Buurt   ;BU16801800;1.0;0.0
579;Gieterveen;Type installaties onbekend;Gieterveen                              ;Buurt   ;BU16801800;1.0;0.0
580;Bonnerveen;Individuele cv;Bonnerveen                              ;Buurt   ;BU16801801;1.0;93.0
581;Bonnerveen;Blokverwarming;Bonnerveen                              ;Buurt   ;BU16801801;1.0;0.0
582;Bonnerveen;Stadsverwarming met hoog gasverbruik;Bonnerveen                              ;Buurt   ;BU16801801;1.0;0.0
583;Bonnerveen;Stadsverwarming met laag gasverbruik;Bonnerveen                              ;Buurt   ;BU16801801;1.0;0.0
584;Bonnerveen;Stadsverwarming zonder gasverbruik;Bonnerveen                              ;Buurt   ;BU16801801;1.0;0.0
