ID;Financieringsvorm;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
42;Totaal;Wijk 14 Gasselte;1e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168014;1.0;105.0;55.0
43;Totaal;Wijk 14 Gasselte;2e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168014;1.0;110.0;58.0
44;Totaal;Wijk 14 Gasselte;2019;Aa en Hunze                             ;Wijk     ;WK168014;1.0;110.0;58.0
45;Totaal;Wijk 15 Gasselternijveen;1e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168015;1.0;95.0;52.0
46;Totaal;Wijk 15 Gasselternijveen;2e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168015;1.0;110.0;60.0
47;Totaal;Wijk 15 Gasselternijveen;2019;Aa en Hunze                             ;Wijk     ;WK168015;1.0;110.0;60.0
48;Totaal;Wijk 16 Gasselternijveenschemond;1e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168016;1.0;30.0;45.0
49;Totaal;Wijk 16 Gasselternijveenschemond;2e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168016;1.0;30.0;45.0
50;Totaal;Wijk 16 Gasselternijveenschemond;2019;Aa en Hunze                             ;Wijk     ;WK168016;1.0;30.0;45.0
51;Totaal;Wijk 17 Gieten;1e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168017;1.0;325.0;65.0
52;Totaal;Wijk 17 Gieten;2e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168017;1.0;325.0;65.0
53;Totaal;Wijk 17 Gieten;2019;Aa en Hunze                             ;Wijk     ;WK168017;1.0;335.0;67.0
54;Totaal;Wijk 18 Gieterveen;1e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168018;1.0;35.0;28.0
55;Totaal;Wijk 18 Gieterveen;2e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168018;1.0;35.0;28.0
56;Totaal;Wijk 18 Gieterveen;2019;Aa en Hunze                             ;Wijk     ;WK168018;1.0;40.0;32.0
57;Totaal;Wijk 19 Rolde;1e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168019;1.0;360.0;76.0
58;Totaal;Wijk 19 Rolde;2e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168019;1.0;375.0;79.0
59;Totaal;Wijk 19 Rolde;2019;Aa en Hunze                             ;Wijk     ;WK168019;1.0;390.0;82.0
60;Totaal;Wijk 20 Grolloo;1e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168020;1.0;45.0;39.0
61;Totaal;Wijk 20 Grolloo;2e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168020;1.0;40.0;35.0
62;Totaal;Wijk 20 Grolloo;2019;Aa en Hunze                             ;Wijk     ;WK168020;1.0;45.0;39.0
63;Totaal;Wijk 21 Ekehaar;1e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168021;1.0;10.0;20.0
64;Totaal;Wijk 21 Ekehaar;2e halfjaar 2019;Aa en Hunze                             ;Wijk     ;WK168021;1.0;15.0;29.0
65;Totaal;Wijk 21 Ekehaar;2019;Aa en Hunze                             ;Wijk     ;WK168021;1.0;15.0;29.0
66;Totaal;Aalsmeer;1e halfjaar 2019;                                        ;         ;        ;;;
67;Totaal;Aalsmeer;2e halfjaar 2019;                                        ;         ;        ;;;
68;Totaal;Aalsmeer;2019;                                        ;         ;        ;;;
69;Totaal;Wijk 00 Aalsmeer;1e halfjaar 2019;                                        ;         ;        ;;;
70;Totaal;Wijk 00 Aalsmeer;2e halfjaar 2019;                                        ;         ;        ;;;
71;Totaal;Wijk 00 Aalsmeer;2019;                                        ;         ;        ;;;
72;Totaal;Wijk 01 Kudelstraat en Kalslagen;1e halfjaar 2019;                                        ;         ;        ;;;
73;Totaal;Wijk 01 Kudelstraat en Kalslagen;2e halfjaar 2019;                                        ;         ;        ;;;
74;Totaal;Wijk 01 Kudelstraat en Kalslagen;2019;                                        ;         ;        ;;;
75;Totaal;Wijk 02 Oosteinde;1e halfjaar 2019;                                        ;         ;        ;;;
76;Totaal;Wijk 02 Oosteinde;2e halfjaar 2019;                                        ;         ;        ;;;
77;Totaal;Wijk 02 Oosteinde;2019;                                        ;         ;        ;;;
78;Totaal;Aalten;1e halfjaar 2019;Aalten                                  ;Gemeente ;GM0197  ;;1530.0;57.0
79;Totaal;Aalten;2e halfjaar 2019;Aalten                                  ;Gemeente ;GM0197  ;;1635.0;61.0
80;Totaal;Aalten;2019;Aalten                                  ;Gemeente ;GM0197  ;;1745.0;65.0
81;Totaal;Wijk 01 Buitengebied Aalten;1e halfjaar 2019;Aalten                                  ;Wijk     ;WK019701;1.0;120.0;30.0
82;Totaal;Wijk 01 Buitengebied Aalten;2e halfjaar 2019;Aalten                                  ;Wijk     ;WK019701;1.0;135.0;33.0
83;Totaal;Wijk 01 Buitengebied Aalten;2019;Aalten                                  ;Wijk     ;WK019701;1.0;135.0;33.0
84;Totaal;Wijk 02 Bredevoort;1e halfjaar 2019;Aalten                                  ;Wijk     ;WK019702;1.0;90.0;48.0
85;Totaal;Wijk 02 Bredevoort;2e halfjaar 2019;Aalten                                  ;Wijk     ;WK019702;1.0;95.0;50.0
86;Totaal;Wijk 02 Bredevoort;2019;Aalten                                  ;Wijk     ;WK019702;1.0;100.0;53.0
87;Totaal;Wijk 03 Aalten Kern;1e halfjaar 2019;Aalten                                  ;Wijk     ;WK019703;1.0;805.0;63.0
88;Totaal;Wijk 03 Aalten Kern;2e halfjaar 2019;Aalten                                  ;Wijk     ;WK019703;1.0;850.0;66.0
89;Totaal;Wijk 03 Aalten Kern;2019;Aalten                                  ;Wijk     ;WK019703;1.0;875.0;68.0
90;Totaal;Wijk 04 Dinxperlo;1e halfjaar 2019;Aalten                                  ;Wijk     ;WK019704;1.0;470.0;57.0
91;Totaal;Wijk 04 Dinxperlo;2e halfjaar 2019;Aalten                                  ;Wijk     ;WK019704;1.0;510.0;62.0
92;Totaal;Wijk 04 Dinxperlo;2019;Aalten                                  ;Wijk     ;WK019704;1.0;520.0;63.0
93;Totaal;Achtkarspelen;1e halfjaar 2019;Achtkarspelen                           ;Gemeente ;GM0059  ;;1725.0;62.0
94;Totaal;Achtkarspelen;2e halfjaar 2019;Achtkarspelen                           ;Gemeente ;GM0059  ;;1790.0;64.0
95;Totaal;Achtkarspelen;2019;Achtkarspelen                           ;Gemeente ;GM0059  ;;1930.0;69.0
96;Totaal;Wijk 00 Noord;1e halfjaar 2019;Achtkarspelen                           ;Wijk     ;WK005900;1.0;705.0;60.0
97;Totaal;Wijk 00 Noord;2e halfjaar 2019;Achtkarspelen                           ;Wijk     ;WK005900;1.0;720.0;61.0
98;Totaal;Wijk 00 Noord;2019;Achtkarspelen                           ;Wijk     ;WK005900;1.0;740.0;63.0
99;Totaal;Wijk 01 Centrum;1e halfjaar 2019;Achtkarspelen                           ;Wijk     ;WK005901;1.0;150.0;46.0
100;Totaal;Wijk 01 Centrum;2e halfjaar 2019;Achtkarspelen                           ;Wijk     ;WK005901;1.0;140.0;43.0
101;Totaal;Wijk 01 Centrum;2019;Achtkarspelen                           ;Wijk     ;WK005901;1.0;145.0;45.0
102;Totaal;Wijk 02 Zuid;1e halfjaar 2019;Achtkarspelen                           ;Wijk     ;WK005902;1.0;830.0;65.0
103;Totaal;Wijk 02 Zuid;2e halfjaar 2019;Achtkarspelen                           ;Wijk     ;WK005902;1.0;875.0;68.0
104;Totaal;Wijk 02 Zuid;2019;Achtkarspelen                           ;Wijk     ;WK005902;1.0;895.0;70.0
105;Totaal;Alblasserdam;1e halfjaar 2019;Alblasserdam                            ;Gemeente ;GM0482  ;;1195.0;60.0
106;Totaal;Alblasserdam;2e halfjaar 2019;Alblasserdam                            ;Gemeente ;GM0482  ;;1195.0;60.0
107;Totaal;Alblasserdam;2019;Alblasserdam                            ;Gemeente ;GM0482  ;;1290.0;64.0
108;Totaal;Wijk 01 Centrum;1e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048201;1.0;270.0;57.0
109;Totaal;Wijk 01 Centrum;2e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048201;1.0;275.0;58.0
110;Totaal;Wijk 01 Centrum;2019;Alblasserdam                            ;Wijk     ;WK048201;1.0;280.0;59.0
111;Totaal;Wijk 02 Kinderdijk;1e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048202;1.0;220.0;57.0
112;Totaal;Wijk 02 Kinderdijk;2e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048202;1.0;225.0;58.0
113;Totaal;Wijk 02 Kinderdijk;2019;Alblasserdam                            ;Wijk     ;WK048202;1.0;230.0;60.0
114;Totaal;Wijk 03 Blokweer;1e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048203;1.0;305.0;41.0
115;Totaal;Wijk 03 Blokweer;2e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048203;1.0;300.0;40.0
116;Totaal;Wijk 03 Blokweer;2019;Alblasserdam                            ;Wijk     ;WK048203;1.0;310.0;41.0
117;Totaal;Wijk 04 Souburgh;1e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048204;1.0;330.0;88.0
118;Totaal;Wijk 04 Souburgh;2e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048204;1.0;330.0;88.0
119;Totaal;Wijk 04 Souburgh;2019;Alblasserdam                            ;Wijk     ;WK048204;1.0;340.0;91.0
120;Totaal;Wijk 05 Bedrijventerrein;1e halfjaar 2019;                                        ;         ;        ;;;
121;Totaal;Wijk 05 Bedrijventerrein;2e halfjaar 2019;                                        ;         ;        ;;;
122;Totaal;Wijk 05 Bedrijventerrein;2019;                                        ;         ;        ;;;
123;Totaal;Wijk 06 Landelijk gebied;1e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048206;1.0;;
124;Totaal;Wijk 06 Landelijk gebied;2e halfjaar 2019;Alblasserdam                            ;Wijk     ;WK048206;1.0;;
125;Totaal;Wijk 06 Landelijk gebied;2019;Alblasserdam                            ;Wijk     ;WK048206;1.0;;
126;Totaal;Albrandswaard;1e halfjaar 2019;Albrandswaard                           ;Gemeente ;GM0613  ;;1265.0;50.0
127;Totaal;Albrandswaard;2e halfjaar 2019;Albrandswaard                           ;Gemeente ;GM0613  ;;1300.0;51.0
128;Totaal;Albrandswaard;2019;Albrandswaard                           ;Gemeente ;GM0613  ;;1375.0;54.0
129;Totaal;Wijk 01 Poortugaal-Noord;1e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061301;1.0;65.0;25.0
130;Totaal;Wijk 01 Poortugaal-Noord;2e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061301;1.0;65.0;25.0
131;Totaal;Wijk 01 Poortugaal-Noord;2019;Albrandswaard                           ;Wijk     ;WK061301;1.0;70.0;27.0
132;Totaal;Wijk 02 Rhoon-Noord;1e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061302;1.0;75.0;40.0
133;Totaal;Wijk 02 Rhoon-Noord;2e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061302;1.0;75.0;40.0
134;Totaal;Wijk 02 Rhoon-Noord;2019;Albrandswaard                           ;Wijk     ;WK061302;1.0;80.0;42.0
135;Totaal;Wijk 03 Poortugaal-Zuid;1e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061303;1.0;415.0;60.0
136;Totaal;Wijk 03 Poortugaal-Zuid;2e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061303;1.0;415.0;60.0
137;Totaal;Wijk 03 Poortugaal-Zuid;2019;Albrandswaard                           ;Wijk     ;WK061303;1.0;425.0;61.0
138;Totaal;Wijk 04 Rhoon-Zuid;1e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061304;1.0;430.0;71.0
139;Totaal;Wijk 04 Rhoon-Zuid;2e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061304;1.0;445.0;73.0
140;Totaal;Wijk 04 Rhoon-Zuid;2019;Albrandswaard                           ;Wijk     ;WK061304;1.0;445.0;73.0
141;Totaal;Wijk 05 Buitengebied Albrandswaard;1e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
142;Totaal;Wijk 05 Buitengebied Albrandswaard;2e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
143;Totaal;Wijk 05 Buitengebied Albrandswaard;2019;Albrandswaard                           ;Wijk     ;WK061305;1.0;;
144;Totaal;Wijk 06 Portland;1e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061306;1.0;250.0;33.0
145;Totaal;Wijk 06 Portland;2e halfjaar 2019;Albrandswaard                           ;Wijk     ;WK061306;1.0;260.0;35.0
146;Totaal;Wijk 06 Portland;2019;Albrandswaard                           ;Wijk     ;WK061306;1.0;265.0;35.0
147;Totaal;Wijk 07 Rotterdam-Albrandswaard;1e halfjaar 2019;                                        ;         ;        ;;;
148;Totaal;Wijk 07 Rotterdam-Albrandswaard;2e halfjaar 2019;                                        ;         ;        ;;;
149;Totaal;Wijk 07 Rotterdam-Albrandswaard;2019;                                        ;         ;        ;;;
150;Totaal;Alkmaar;1e halfjaar 2019;Alkmaar                                 ;Gemeente ;GM0361  ;;6615.0;61.0
151;Totaal;Alkmaar;2e halfjaar 2019;Alkmaar                                 ;Gemeente ;GM0361  ;;6940.0;64.0
152;Totaal;Alkmaar;2019;Alkmaar                                 ;Gemeente ;GM0361  ;;7340.0;68.0
153;Totaal;Zuid;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036101;1.0;1130.0;79.0
154;Totaal;Zuid;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036101;1.0;1160.0;81.0
155;Totaal;Zuid;2019;Alkmaar                                 ;Wijk     ;WK036101;1.0;1190.0;83.0
156;Totaal;Oudorp;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036102;1.0;840.0;61.0
157;Totaal;Oudorp;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036102;1.0;875.0;64.0
158;Totaal;Oudorp;2019;Alkmaar                                 ;Wijk     ;WK036102;1.0;890.0;65.0
159;Totaal;Overdie;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036103;1.0;505.0;63.0
160;Totaal;Overdie;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036103;1.0;530.0;66.0
161;Totaal;Overdie;2019;Alkmaar                                 ;Wijk     ;WK036103;1.0;545.0;68.0
162;Totaal;West;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036104;1.0;765.0;63.0
163;Totaal;West;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036104;1.0;810.0;67.0
164;Totaal;West;2019;Alkmaar                                 ;Wijk     ;WK036104;1.0;830.0;69.0
165;Totaal;Huiswaard;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036105;1.0;550.0;72.0
166;Totaal;Huiswaard;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036105;1.0;575.0;75.0
167;Totaal;Huiswaard;2019;Alkmaar                                 ;Wijk     ;WK036105;1.0;585.0;77.0
168;Totaal;De Mare;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036106;1.0;1010.0;64.0
169;Totaal;De Mare;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036106;1.0;1055.0;67.0
170;Totaal;De Mare;2019;Alkmaar                                 ;Wijk     ;WK036106;1.0;1070.0;68.0
171;Totaal;Daalmeer/Koedijk;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036107;1.0;665.0;51.0
172;Totaal;Daalmeer/Koedijk;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036107;1.0;680.0;52.0
173;Totaal;Daalmeer/Koedijk;2019;Alkmaar                                 ;Wijk     ;WK036107;1.0;695.0;53.0
174;Totaal;Centrum;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036108;1.0;280.0;34.0
175;Totaal;Centrum;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036108;1.0;315.0;38.0
176;Totaal;Centrum;2019;Alkmaar                                 ;Wijk     ;WK036108;1.0;320.0;39.0
177;Totaal;Schermer;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036109;1.0;200.0;36.0
178;Totaal;Schermer;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036109;1.0;195.0;35.0
179;Totaal;Schermer;2019;Alkmaar                                 ;Wijk     ;WK036109;1.0;200.0;36.0
180;Totaal;Graft-De Rijp;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036110;1.0;255.0;40.0
181;Totaal;Graft-De Rijp;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036110;1.0;270.0;42.0
182;Totaal;Graft-De Rijp;2019;Alkmaar                                 ;Wijk     ;WK036110;1.0;275.0;43.0
183;Totaal;Vroonermeer;1e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036111;1.0;90.0;25.0
184;Totaal;Vroonermeer;2e halfjaar 2019;Alkmaar                                 ;Wijk     ;WK036111;1.0;100.0;27.0
185;Totaal;Vroonermeer;2019;Alkmaar                                 ;Wijk     ;WK036111;1.0;100.0;27.0
186;Totaal;Almelo;1e halfjaar 2019;Almelo                                  ;Gemeente ;GM0141  ;;4490.0;62.0
187;Totaal;Almelo;2e halfjaar 2019;Almelo                                  ;Gemeente ;GM0141  ;;4530.0;62.0
188;Totaal;Almelo;2019;Almelo                                  ;Gemeente ;GM0141  ;;4965.0;68.0
189;Totaal;Wijk 10 Binnenstad;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014110;1.0;540.0;100.0
190;Totaal;Wijk 10 Binnenstad;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014110;1.0;540.0;100.0
191;Totaal;Wijk 10 Binnenstad;2019;Almelo                                  ;Wijk     ;WK014110;1.0;575.0;106.0
192;Totaal;Wijk 11 De Riet;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014111;1.0;520.0;74.0
193;Totaal;Wijk 11 De Riet;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014111;1.0;520.0;74.0
194;Totaal;Wijk 11 De Riet;2019;Almelo                                  ;Wijk     ;WK014111;1.0;555.0;79.0
195;Totaal;Wijk 12 Noorderkwartier;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014112;1.0;300.0;54.0
196;Totaal;Wijk 12 Noorderkwartier;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014112;1.0;300.0;54.0
197;Totaal;Wijk 12 Noorderkwartier;2019;Almelo                                  ;Wijk     ;WK014112;1.0;320.0;58.0
198;Totaal;Wijk 13 Sluitersveld;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014113;1.0;350.0;56.0
199;Totaal;Wijk 13 Sluitersveld;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014113;1.0;345.0;55.0
200;Totaal;Wijk 13 Sluitersveld;2019;Almelo                                  ;Wijk     ;WK014113;1.0;370.0;59.0
201;Totaal;Wijk 14 Wierdense Hoek;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014114;1.0;555.0;83.0
202;Totaal;Wijk 14 Wierdense Hoek;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014114;1.0;555.0;83.0
203;Totaal;Wijk 14 Wierdense Hoek;2019;Almelo                                  ;Wijk     ;WK014114;1.0;590.0;89.0
204;Totaal;Wijk 15 Nieuwstraat-Kwartier;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014115;1.0;290.0;94.0
205;Totaal;Wijk 15 Nieuwstraat-Kwartier;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014115;1.0;280.0;90.0
206;Totaal;Wijk 15 Nieuwstraat-Kwartier;2019;Almelo                                  ;Wijk     ;WK014115;1.0;295.0;95.0
207;Totaal;Wijk 16 Ossenkoppelerhoek;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014116;1.0;460.0;66.0
208;Totaal;Wijk 16 Ossenkoppelerhoek;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014116;1.0;450.0;64.0
209;Totaal;Wijk 16 Ossenkoppelerhoek;2019;Almelo                                  ;Wijk     ;WK014116;1.0;485.0;69.0
210;Totaal;Wijk 17 Hofkamp;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014117;1.0;165.0;46.0
211;Totaal;Wijk 17 Hofkamp;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014117;1.0;180.0;50.0
212;Totaal;Wijk 17 Hofkamp;2019;Almelo                                  ;Wijk     ;WK014117;1.0;185.0;52.0
213;Totaal;Wijk 18 Schelfhorst;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014118;1.0;590.0;54.0
214;Totaal;Wijk 18 Schelfhorst;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014118;1.0;615.0;56.0
215;Totaal;Wijk 18 Schelfhorst;2019;Almelo                                  ;Wijk     ;WK014118;1.0;660.0;60.0
216;Totaal;Wijk 19 Windmolenbroek;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014119;1.0;425.0;30.0
217;Totaal;Wijk 19 Windmolenbroek;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014119;1.0;450.0;32.0
218;Totaal;Wijk 19 Windmolenbroek;2019;Almelo                                  ;Wijk     ;WK014119;1.0;470.0;34.0
219;Totaal;Wijk 20 Aadorp;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014120;1.0;45.0;29.0
220;Totaal;Wijk 20 Aadorp;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014120;1.0;50.0;32.0
221;Totaal;Wijk 20 Aadorp;2019;Almelo                                  ;Wijk     ;WK014120;1.0;55.0;35.0
222;Totaal;Wijk 21 Bornerbroek;1e halfjaar 2019;Almelo                                  ;Wijk     ;WK014121;1.0;50.0;27.0
223;Totaal;Wijk 21 Bornerbroek;2e halfjaar 2019;Almelo                                  ;Wijk     ;WK014121;1.0;55.0;29.0
224;Totaal;Wijk 21 Bornerbroek;2019;Almelo                                  ;Wijk     ;WK014121;1.0;60.0;32.0
225;Totaal;Almere;1e halfjaar 2019;Almere                                  ;Gemeente ;GM0034  ;;10470.0;50.0
