ID;BedrijfstakkenBranchesSBI2008;Milieudomein;Perioden;ArbeidsvolumeWerkzamePersonen_1;ProductieBasisprijzen_2;BrutoToegevoegdeWaardeBasisprijzen_3
175;A-U Alle economische activiteiten;10000;2010;111.9;29363.0;12203.0
176;A-U Alle economische activiteiten;10100;1995;51.7;8617.0;4102.0
177;A-U Alle economische activiteiten;10100;1996;54.5;8890.0;4254.0
178;A-U Alle economische activiteiten;10100;1997;55.0;9589.0;4457.0
179;A-U Alle economische activiteiten;10100;1998;58.4;10482.0;4814.0
180;A-U Alle economische activiteiten;10100;1999;61.9;11584.0;5165.0
181;A-U Alle economische activiteiten;10100;2000;63.1;12714.0;5687.0
182;A-U Alle economische activiteiten;10100;2001;66.8;13747.0;5986.0
183;A-U Alle economische activiteiten;10100;2002;68.7;14854.0;6342.0
184;A-U Alle economische activiteiten;10100;2003;71.8;15885.0;6730.0
185;A-U Alle economische activiteiten;10100;2004;71.0;16549.0;7049.0
186;A-U Alle economische activiteiten;10100;2005;71.7;16587.0;7056.0
187;A-U Alle economische activiteiten;10100;2006;72.0;17903.0;7805.0
188;A-U Alle economische activiteiten;10100;2007;73.2;18908.0;8251.0
189;A-U Alle economische activiteiten;10100;2008;73.8;20126.0;8605.0
190;A-U Alle economische activiteiten;10100;2009;73.7;19734.0;8241.0
191;A-U Alle economische activiteiten;10100;2010;73.5;20382.0;8823.0
192;A-U Alle economische activiteiten;10200;1995;0.7;92.0;39.0
193;A-U Alle economische activiteiten;10200;1996;0.7;91.0;38.0
194;A-U Alle economische activiteiten;10200;1997;0.7;95.0;40.0
195;A-U Alle economische activiteiten;10200;1998;0.7;94.0;39.0
196;A-U Alle economische activiteiten;10200;1999;0.7;93.0;40.0
197;A-U Alle economische activiteiten;10200;2000;0.8;106.0;45.0
198;A-U Alle economische activiteiten;10200;2001;0.8;111.0;46.0
199;A-U Alle economische activiteiten;10200;2002;0.9;243.0;61.0
200;A-U Alle economische activiteiten;10200;2003;1.1;260.0;68.0
201;A-U Alle economische activiteiten;10200;2004;1.1;243.0;69.0
202;A-U Alle economische activiteiten;10200;2005;1.0;243.0;68.0
203;A-U Alle economische activiteiten;10200;2006;1.1;263.0;77.0
204;A-U Alle economische activiteiten;10200;2007;1.1;255.0;75.0
205;A-U Alle economische activiteiten;10200;2008;1.1;282.0;80.0
206;A-U Alle economische activiteiten;10200;2009;0.8;181.0;56.0
207;A-U Alle economische activiteiten;10200;2010;1.0;237.0;75.0
208;A-U Alle economische activiteiten;10300;1995;3.1;572.0;221.0
209;A-U Alle economische activiteiten;10300;1996;3.5;684.0;261.0
210;A-U Alle economische activiteiten;10300;1997;3.7;779.0;270.0
211;A-U Alle economische activiteiten;10300;1998;4.1;869.0;302.0
212;A-U Alle economische activiteiten;10300;1999;4.4;936.0;329.0
213;A-U Alle economische activiteiten;10300;2000;5.0;1105.0;410.0
214;A-U Alle economische activiteiten;10300;2001;5.5;1185.0;437.0
215;A-U Alle economische activiteiten;10300;2002;6.2;1304.0;484.0
216;A-U Alle economische activiteiten;10300;2003;7.0;1503.0;543.0
217;A-U Alle economische activiteiten;10300;2004;6.7;1516.0;498.0
218;A-U Alle economische activiteiten;10300;2005;6.9;1510.0;498.0
219;A-U Alle economische activiteiten;10300;2006;7.1;1694.0;585.0
220;A-U Alle economische activiteiten;10300;2007;7.5;1923.0;638.0
221;A-U Alle economische activiteiten;10300;2008;8.0;2117.0;645.0
222;A-U Alle economische activiteiten;10300;2009;7.8;2008.0;616.0
223;A-U Alle economische activiteiten;10300;2010;7.2;2145.0;752.0
224;A-U Alle economische activiteiten;10400;1995;22.6;4197.0;2277.0
225;A-U Alle economische activiteiten;10400;1996;24.8;4362.0;2370.0
226;A-U Alle economische activiteiten;10400;1997;25.1;4798.0;2510.0
227;A-U Alle economische activiteiten;10400;1998;26.0;5164.0;2651.0
228;A-U Alle economische activiteiten;10400;1999;26.0;5395.0;2753.0
229;A-U Alle economische activiteiten;10400;2000;27.0;6116.0;3099.0
230;A-U Alle economische activiteiten;10400;2001;27.9;6490.0;3179.0
231;A-U Alle economische activiteiten;10400;2002;27.9;6803.0;3279.0
232;A-U Alle economische activiteiten;10400;2003;28.0;7036.0;3390.0
233;A-U Alle economische activiteiten;10400;2004;27.8;7642.0;3723.0
234;A-U Alle economische activiteiten;10400;2005;26.7;7250.0;3610.0
235;A-U Alle economische activiteiten;10400;2006;25.5;7642.0;3978.0
236;A-U Alle economische activiteiten;10400;2007;25.8;7864.0;4208.0
237;A-U Alle economische activiteiten;10400;2008;25.6;8468.0;4462.0
238;A-U Alle economische activiteiten;10400;2009;27.0;8355.0;4160.0
239;A-U Alle economische activiteiten;10400;2010;26.8;8939.0;4505.0
240;A-U Alle economische activiteiten;10500;1995;7.6;1734.0;723.0
241;A-U Alle economische activiteiten;10500;1996;7.4;1718.0;715.0
242;A-U Alle economische activiteiten;10500;1997;7.6;1789.0;746.0
243;A-U Alle economische activiteiten;10500;1998;8.3;2050.0;838.0
244;A-U Alle economische activiteiten;10500;1999;9.7;2375.0;942.0
245;A-U Alle economische activiteiten;10500;2000;9.7;2512.0;1015.0
246;A-U Alle economische activiteiten;10500;2001;10.5;2650.0;1077.0
247;A-U Alle economische activiteiten;10500;2002;10.8;2931.0;1168.0
248;A-U Alle economische activiteiten;10500;2003;10.7;3096.0;1231.0
249;A-U Alle economische activiteiten;10500;2004;10.0;3069.0;1204.0
250;A-U Alle economische activiteiten;10500;2005;10.5;3276.0;1238.0
251;A-U Alle economische activiteiten;10500;2006;10.9;3660.0;1408.0
252;A-U Alle economische activiteiten;10500;2007;10.8;3912.0;1475.0
253;A-U Alle economische activiteiten;10500;2008;11.4;4233.0;1571.0
254;A-U Alle economische activiteiten;10500;2009;11.7;4297.0;1633.0
255;A-U Alle economische activiteiten;10500;2010;11.5;4198.0;1621.0
256;A-U Alle economische activiteiten;10600;1995;17.8;2023.0;843.0
257;A-U Alle economische activiteiten;10600;1996;18.1;2035.0;869.0
258;A-U Alle economische activiteiten;10600;1997;18.0;2127.0;891.0
259;A-U Alle economische activiteiten;10600;1998;19.4;2304.0;984.0
260;A-U Alle economische activiteiten;10600;1999;21.0;2785.0;1101.0
261;A-U Alle economische activiteiten;10600;2000;20.6;2874.0;1118.0
262;A-U Alle economische activiteiten;10600;2001;22.1;3311.0;1248.0
263;A-U Alle economische activiteiten;10600;2002;22.9;3573.0;1349.0
264;A-U Alle economische activiteiten;10600;2003;25.0;3991.0;1499.0
265;A-U Alle economische activiteiten;10600;2004;25.5;4078.0;1555.0
266;A-U Alle economische activiteiten;10600;2005;26.6;4308.0;1643.0
267;A-U Alle economische activiteiten;10600;2006;27.3;4643.0;1757.0
268;A-U Alle economische activiteiten;10600;2007;28.0;4954.0;1855.0
269;A-U Alle economische activiteiten;10600;2008;27.6;5025.0;1847.0
270;A-U Alle economische activiteiten;10600;2009;26.6;4894.0;1775.0
271;A-U Alle economische activiteiten;10600;2010;27.0;4863.0;1870.0
272;A-U Alle economische activiteiten;10700;1995;20.1;3034.0;1087.0
273;A-U Alle economische activiteiten;10700;1996;22.3;3494.0;1247.0
274;A-U Alle economische activiteiten;10700;1997;24.1;3838.0;1368.0
275;A-U Alle economische activiteiten;10700;1998;24.9;4035.0;1428.0
276;A-U Alle economische activiteiten;10700;1999;24.0;4384.0;1547.0
277;A-U Alle economische activiteiten;10700;2000;25.9;4793.0;1642.0
278;A-U Alle economische activiteiten;10700;2001;27.9;5246.0;1814.0
279;A-U Alle economische activiteiten;10700;2002;30.1;5736.0;1951.0
280;A-U Alle economische activiteiten;10700;2003;30.4;6061.0;2020.0
281;A-U Alle economische activiteiten;10700;2004;29.6;6201.0;2079.0
282;A-U Alle economische activiteiten;10700;2005;30.5;6418.0;2098.0
283;A-U Alle economische activiteiten;10700;2006;31.1;6925.0;2415.0
284;A-U Alle economische activiteiten;10700;2007;33.1;7739.0;2820.0
285;A-U Alle economische activiteiten;10700;2008;36.2;9027.0;3169.0
286;A-U Alle economische activiteiten;10700;2009;38.5;8861.0;3186.0
287;A-U Alle economische activiteiten;10700;2010;38.4;8981.0;3380.0
288;A-U Alle economische activiteiten;10800;1995;12.6;2050.0;671.0
289;A-U Alle economische activiteiten;10800;1996;13.9;2380.0;788.0
290;A-U Alle economische activiteiten;10800;1997;14.7;2582.0;856.0
291;A-U Alle economische activiteiten;10800;1998;15.2;2715.0;899.0
292;A-U Alle economische activiteiten;10800;1999;15.3;2792.0;931.0
293;A-U Alle economische activiteiten;10800;2000;16.1;3086.0;994.0
294;A-U Alle economische activiteiten;10800;2001;17.9;3465.0;1138.0
295;A-U Alle economische activiteiten;10800;2002;18.6;3837.0;1207.0
296;A-U Alle economische activiteiten;10800;2003;18.2;3927.0;1229.0
297;A-U Alle economische activiteiten;10800;2004;18.4;3926.0;1234.0
298;A-U Alle economische activiteiten;10800;2005;18.4;4057.0;1205.0
299;A-U Alle economische activiteiten;10800;2006;19.5;4360.0;1421.0
300;A-U Alle economische activiteiten;10800;2007;21.6;4945.0;1780.0
301;A-U Alle economische activiteiten;10800;2008;23.6;5940.0;2108.0
302;A-U Alle economische activiteiten;10800;2009;25.0;5757.0;2181.0
303;A-U Alle economische activiteiten;10800;2010;24.4;5759.0;2263.0
304;A-U Alle economische activiteiten;10900;1995;7.5;983.0;416.0
305;A-U Alle economische activiteiten;10900;1996;8.4;1114.0;458.0
306;A-U Alle economische activiteiten;10900;1997;9.4;1256.0;512.0
307;A-U Alle economische activiteiten;10900;1998;9.7;1321.0;530.0
308;A-U Alle economische activiteiten;10900;1999;8.7;1593.0;617.0
309;A-U Alle economische activiteiten;10900;2000;9.8;1707.0;648.0
310;A-U Alle economische activiteiten;10900;2001;10.0;1781.0;676.0
311;A-U Alle economische activiteiten;10900;2002;11.5;1898.0;744.0
312;A-U Alle economische activiteiten;10900;2003;12.2;2133.0;790.0
313;A-U Alle economische activiteiten;10900;2004;11.2;2275.0;845.0
314;A-U Alle economische activiteiten;10900;2005;12.2;2361.0;893.0
315;A-U Alle economische activiteiten;10900;2006;11.6;2565.0;994.0
316;A-U Alle economische activiteiten;10900;2007;11.5;2794.0;1040.0
317;A-U Alle economische activiteiten;10900;2008;12.6;3086.0;1061.0
318;A-U Alle economische activiteiten;10900;2009;13.5;3104.0;1005.0
319;A-U Alle economische activiteiten;10900;2010;14.0;3222.0;1117.0
320;A Landbouw, bosbouw en visserij;10000;1995;1.0;143.0;67.0
321;A Landbouw, bosbouw en visserij;10000;1996;1.1;178.0;78.0
322;A Landbouw, bosbouw en visserij;10000;1997;1.2;221.0;103.0
323;A Landbouw, bosbouw en visserij;10000;1998;1.3;237.0;103.0
324;A Landbouw, bosbouw en visserij;10000;1999;1.5;266.0;109.0
325;A Landbouw, bosbouw en visserij;10000;2000;1.7;379.0;163.0
326;A Landbouw, bosbouw en visserij;10000;2001;1.9;423.0;173.0
327;A Landbouw, bosbouw en visserij;10000;2002;2.0;472.0;188.0
328;A Landbouw, bosbouw en visserij;10000;2003;2.3;535.0;218.0
329;A Landbouw, bosbouw en visserij;10000;2004;2.3;602.0;223.0
330;A Landbouw, bosbouw en visserij;10000;2005;2.3;651.0;242.0
331;A Landbouw, bosbouw en visserij;10000;2006;2.4;820.0;329.0
332;A Landbouw, bosbouw en visserij;10000;2007;2.6;897.0;365.0
333;A Landbouw, bosbouw en visserij;10000;2008;2.8;1059.0;416.0
334;A Landbouw, bosbouw en visserij;10000;2009;2.9;1063.0;384.0
335;A Landbouw, bosbouw en visserij;10000;2010;3.1;1408.0;562.0
336;A Landbouw, bosbouw en visserij;10100;1995;0.9;139.0;66.0
337;A Landbouw, bosbouw en visserij;10100;1996;1.1;172.0;78.0
338;A Landbouw, bosbouw en visserij;10100;1997;1.2;215.0;103.0
339;A Landbouw, bosbouw en visserij;10100;1998;1.3;230.0;103.0
340;A Landbouw, bosbouw en visserij;10100;1999;1.5;258.0;109.0
341;A Landbouw, bosbouw en visserij;10100;2000;1.7;366.0;162.0
342;A Landbouw, bosbouw en visserij;10100;2001;1.8;412.0;173.0
343;A Landbouw, bosbouw en visserij;10100;2002;2.0;456.0;187.0
344;A Landbouw, bosbouw en visserij;10100;2003;2.2;510.0;216.0
345;A Landbouw, bosbouw en visserij;10100;2004;2.1;569.0;220.0
346;A Landbouw, bosbouw en visserij;10100;2005;2.2;609.0;233.0
347;A Landbouw, bosbouw en visserij;10100;2006;2.2;753.0;298.0
348;A Landbouw, bosbouw en visserij;10100;2007;2.2;809.0;303.0
349;A Landbouw, bosbouw en visserij;10100;2008;2.3;941.0;309.0
350;A Landbouw, bosbouw en visserij;10100;2009;2.4;947.0;295.0
351;A Landbouw, bosbouw en visserij;10100;2010;2.5;1288.0;473.0
352;A Landbouw, bosbouw en visserij;10200;1995;;;
353;A Landbouw, bosbouw en visserij;10200;1996;;;
354;A Landbouw, bosbouw en visserij;10200;1997;;;
355;A Landbouw, bosbouw en visserij;10200;1998;;;
356;A Landbouw, bosbouw en visserij;10200;1999;;;
357;A Landbouw, bosbouw en visserij;10200;2000;;;
358;A Landbouw, bosbouw en visserij;10200;2001;;;
359;A Landbouw, bosbouw en visserij;10200;2002;;;
360;A Landbouw, bosbouw en visserij;10200;2003;;;
361;A Landbouw, bosbouw en visserij;10200;2004;;;
362;A Landbouw, bosbouw en visserij;10200;2005;;;
363;A Landbouw, bosbouw en visserij;10200;2006;;;
364;A Landbouw, bosbouw en visserij;10200;2007;;;
365;A Landbouw, bosbouw en visserij;10200;2008;;;
366;A Landbouw, bosbouw en visserij;10200;2009;;;
367;A Landbouw, bosbouw en visserij;10200;2010;;;
368;A Landbouw, bosbouw en visserij;10300;1995;0.9;139.0;66.0
369;A Landbouw, bosbouw en visserij;10300;1996;1.1;172.0;78.0
370;A Landbouw, bosbouw en visserij;10300;1997;1.2;215.0;103.0
371;A Landbouw, bosbouw en visserij;10300;1998;1.3;230.0;103.0
372;A Landbouw, bosbouw en visserij;10300;1999;1.5;258.0;109.0
373;A Landbouw, bosbouw en visserij;10300;2000;1.7;366.0;162.0
374;A Landbouw, bosbouw en visserij;10300;2001;1.8;412.0;173.0
375;A Landbouw, bosbouw en visserij;10300;2002;2.0;456.0;187.0
376;A Landbouw, bosbouw en visserij;10300;2003;2.2;510.0;216.0
377;A Landbouw, bosbouw en visserij;10300;2004;2.1;569.0;220.0
378;A Landbouw, bosbouw en visserij;10300;2005;2.2;609.0;233.0
379;A Landbouw, bosbouw en visserij;10300;2006;2.2;753.0;298.0
380;A Landbouw, bosbouw en visserij;10300;2007;2.2;809.0;303.0
381;A Landbouw, bosbouw en visserij;10300;2008;2.3;941.0;309.0
382;A Landbouw, bosbouw en visserij;10300;2009;2.4;947.0;295.0
383;A Landbouw, bosbouw en visserij;10300;2010;2.5;1279.0;470.0
384;A Landbouw, bosbouw en visserij;10400;1995;;;
385;A Landbouw, bosbouw en visserij;10400;1996;;;
386;A Landbouw, bosbouw en visserij;10400;1997;;;
387;A Landbouw, bosbouw en visserij;10400;1998;;;
388;A Landbouw, bosbouw en visserij;10400;1999;;;
389;A Landbouw, bosbouw en visserij;10400;2000;;;
390;A Landbouw, bosbouw en visserij;10400;2001;;;
391;A Landbouw, bosbouw en visserij;10400;2002;;;
392;A Landbouw, bosbouw en visserij;10400;2003;;;
393;A Landbouw, bosbouw en visserij;10400;2004;;;
394;A Landbouw, bosbouw en visserij;10400;2005;;;
395;A Landbouw, bosbouw en visserij;10400;2006;;;
396;A Landbouw, bosbouw en visserij;10400;2007;;;
397;A Landbouw, bosbouw en visserij;10400;2008;;;
398;A Landbouw, bosbouw en visserij;10400;2009;;;
399;A Landbouw, bosbouw en visserij;10400;2010;;;
400;A Landbouw, bosbouw en visserij;10500;1995;;;
401;A Landbouw, bosbouw en visserij;10500;1996;;;
402;A Landbouw, bosbouw en visserij;10500;1997;;;
403;A Landbouw, bosbouw en visserij;10500;1998;;;
404;A Landbouw, bosbouw en visserij;10500;1999;;;
405;A Landbouw, bosbouw en visserij;10500;2000;;;
406;A Landbouw, bosbouw en visserij;10500;2001;;;
407;A Landbouw, bosbouw en visserij;10500;2002;;;
408;A Landbouw, bosbouw en visserij;10500;2003;;;
409;A Landbouw, bosbouw en visserij;10500;2004;;;
410;A Landbouw, bosbouw en visserij;10500;2005;;;
411;A Landbouw, bosbouw en visserij;10500;2006;;;
412;A Landbouw, bosbouw en visserij;10500;2007;;;
413;A Landbouw, bosbouw en visserij;10500;2008;;;
414;A Landbouw, bosbouw en visserij;10500;2009;;;
415;A Landbouw, bosbouw en visserij;10500;2010;0.0;0.0;0.0
416;A Landbouw, bosbouw en visserij;10600;1995;;;
417;A Landbouw, bosbouw en visserij;10600;1996;;;
418;A Landbouw, bosbouw en visserij;10600;1997;;;
419;A Landbouw, bosbouw en visserij;10600;1998;;;
420;A Landbouw, bosbouw en visserij;10600;1999;;;
421;A Landbouw, bosbouw en visserij;10600;2000;;;
422;A Landbouw, bosbouw en visserij;10600;2001;;;
423;A Landbouw, bosbouw en visserij;10600;2002;;;
424;A Landbouw, bosbouw en visserij;10600;2003;;;
425;A Landbouw, bosbouw en visserij;10600;2004;;;
426;A Landbouw, bosbouw en visserij;10600;2005;;;
427;A Landbouw, bosbouw en visserij;10600;2006;;;
428;A Landbouw, bosbouw en visserij;10600;2007;;;
429;A Landbouw, bosbouw en visserij;10600;2008;;;
430;A Landbouw, bosbouw en visserij;10600;2009;;;
431;A Landbouw, bosbouw en visserij;10600;2010;0.0;9.0;3.0
432;A Landbouw, bosbouw en visserij;10700;1995;0.0;4.0;0.0
433;A Landbouw, bosbouw en visserij;10700;1996;0.0;5.0;0.0
434;A Landbouw, bosbouw en visserij;10700;1997;0.0;6.0;0.0
435;A Landbouw, bosbouw en visserij;10700;1998;0.0;7.0;0.0
436;A Landbouw, bosbouw en visserij;10700;1999;0.0;8.0;0.0
437;A Landbouw, bosbouw en visserij;10700;2000;0.0;13.0;0.0
438;A Landbouw, bosbouw en visserij;10700;2001;0.0;11.0;1.0
439;A Landbouw, bosbouw en visserij;10700;2002;0.1;16.0;1.0
440;A Landbouw, bosbouw en visserij;10700;2003;0.1;25.0;2.0
441;A Landbouw, bosbouw en visserij;10700;2004;0.1;33.0;4.0
442;A Landbouw, bosbouw en visserij;10700;2005;0.2;42.0;9.0
443;A Landbouw, bosbouw en visserij;10700;2006;0.3;67.0;31.0
444;A Landbouw, bosbouw en visserij;10700;2007;0.4;87.0;62.0
445;A Landbouw, bosbouw en visserij;10700;2008;0.5;118.0;107.0
446;A Landbouw, bosbouw en visserij;10700;2009;0.6;116.0;90.0
447;A Landbouw, bosbouw en visserij;10700;2010;0.6;120.0;89.0
