ID;Milieuactiviteiten;Milieudomein;Perioden;ArbeidsvolumeWerkzamePersonen_1;ProductieBasisprijzen_2;BrutoToegevoegdeWaardeBasisprijzen_3
184;10900;10100;2003;2.2;510.0;216.0
185;10900;10100;2004;2.1;569.0;220.0
186;10900;10100;2005;2.2;609.0;233.0
187;10900;10100;2006;2.2;753.0;298.0
188;10900;10100;2007;2.2;809.0;303.0
189;10900;10100;2008;2.3;941.0;309.0
190;10900;10100;2009;2.4;947.0;295.0
191;10900;10100;2010;2.5;1271.0;468.0
192;10900;10200;1995;;;
193;10900;10200;1996;;;
194;10900;10200;1997;;;
195;10900;10200;1998;;;
196;10900;10200;1999;;;
197;10900;10200;2000;;;
198;10900;10200;2001;;;
199;10900;10200;2002;;;
200;10900;10200;2003;;;
201;10900;10200;2004;;;
202;10900;10200;2005;;;
203;10900;10200;2006;;;
204;10900;10200;2007;;;
205;10900;10200;2008;;;
206;10900;10200;2009;;;
207;10900;10200;2010;;;
208;10900;10300;1995;0.9;139.0;66.0
209;10900;10300;1996;1.1;172.0;78.0
210;10900;10300;1997;1.2;215.0;103.0
211;10900;10300;1998;1.3;230.0;103.0
212;10900;10300;1999;1.5;258.0;109.0
213;10900;10300;2000;1.7;366.0;162.0
214;10900;10300;2001;1.8;412.0;173.0
215;10900;10300;2002;2.0;456.0;187.0
216;10900;10300;2003;2.2;510.0;216.0
217;10900;10300;2004;2.1;569.0;220.0
218;10900;10300;2005;2.2;609.0;233.0
219;10900;10300;2006;2.2;753.0;298.0
220;10900;10300;2007;2.2;809.0;303.0
221;10900;10300;2008;2.3;941.0;309.0
222;10900;10300;2009;2.4;947.0;295.0
223;10900;10300;2010;2.5;1271.0;468.0
224;10900;10400;1995;;;
225;10900;10400;1996;;;
226;10900;10400;1997;;;
227;10900;10400;1998;;;
228;10900;10400;1999;;;
229;10900;10400;2000;;;
230;10900;10400;2001;;;
231;10900;10400;2002;;;
232;10900;10400;2003;;;
233;10900;10400;2004;;;
234;10900;10400;2005;;;
235;10900;10400;2006;;;
236;10900;10400;2007;;;
237;10900;10400;2008;;;
238;10900;10400;2009;;;
239;10900;10400;2010;;;
240;10900;10500;1995;;;
241;10900;10500;1996;;;
242;10900;10500;1997;;;
243;10900;10500;1998;;;
244;10900;10500;1999;;;
245;10900;10500;2000;;;
246;10900;10500;2001;;;
247;10900;10500;2002;;;
248;10900;10500;2003;;;
249;10900;10500;2004;;;
250;10900;10500;2005;;;
251;10900;10500;2006;;;
252;10900;10500;2007;;;
253;10900;10500;2008;;;
254;10900;10500;2009;;;
255;10900;10500;2010;;;
256;10900;10600;1995;;;
257;10900;10600;1996;;;
258;10900;10600;1997;;;
259;10900;10600;1998;;;
260;10900;10600;1999;;;
261;10900;10600;2000;;;
262;10900;10600;2001;;;
263;10900;10600;2002;;;
264;10900;10600;2003;;;
265;10900;10600;2004;;;
266;10900;10600;2005;;;
267;10900;10600;2006;;;
268;10900;10600;2007;;;
269;10900;10600;2008;;;
270;10900;10600;2009;;;
271;10900;10600;2010;;;
272;10900;10700;1995;;;
273;10900;10700;1996;;;
274;10900;10700;1997;;;
275;10900;10700;1998;;;
276;10900;10700;1999;;;
277;10900;10700;2000;;;
278;10900;10700;2001;;;
279;10900;10700;2002;;;
280;10900;10700;2003;;;
281;10900;10700;2004;;;
282;10900;10700;2005;;;
283;10900;10700;2006;;;
284;10900;10700;2007;;;
285;10900;10700;2008;;;
286;10900;10700;2009;;;
287;10900;10700;2010;;;
288;10900;10800;1995;;;
289;10900;10800;1996;;;
290;10900;10800;1997;;;
291;10900;10800;1998;;;
292;10900;10800;1999;;;
293;10900;10800;2000;;;
294;10900;10800;2001;;;
295;10900;10800;2002;;;
296;10900;10800;2003;;;
297;10900;10800;2004;;;
298;10900;10800;2005;;;
299;10900;10800;2006;;;
300;10900;10800;2007;;;
301;10900;10800;2008;;;
302;10900;10800;2009;;;
303;10900;10800;2010;;;
304;10900;10900;1995;;;
305;10900;10900;1996;;;
306;10900;10900;1997;;;
307;10900;10900;1998;;;
308;10900;10900;1999;;;
309;10900;10900;2000;;;
310;10900;10900;2001;;;
311;10900;10900;2002;;;
312;10900;10900;2003;;;
313;10900;10900;2004;;;
314;10900;10900;2005;;;
315;10900;10900;2006;;;
316;10900;10900;2007;;;
317;10900;10900;2008;;;
318;10900;10900;2009;;;
319;10900;10900;2010;;;
320;10300;10000;1995;8.1;1647.0;472.0
321;10300;10000;1996;9.5;1960.0;583.0
322;10300;10000;1997;10.0;2120.0;623.0
323;10300;10000;1998;10.1;2194.0;643.0
324;10300;10000;1999;10.3;2257.0;666.0
325;10300;10000;2000;10.7;2469.0;698.0
326;10300;10000;2001;11.7;2725.0;791.0
327;10300;10000;2002;12.6;3074.0;863.0
328;10300;10000;2003;12.6;3190.0;887.0
329;10300;10000;2004;12.2;3074.0;875.0
330;10300;10000;2005;12.0;3020.0;877.0
331;10300;10000;2006;11.9;3010.0;886.0
332;10300;10000;2007;12.9;3426.0;974.0
333;10300;10000;2008;14.6;4130.0;1117.0
334;10300;10000;2009;15.1;3801.0;1083.0
335;10300;10000;2010;15.8;4013.0;1266.0
336;10300;10100;1995;;;
337;10300;10100;1996;;;
338;10300;10100;1997;;;
339;10300;10100;1998;;;
340;10300;10100;1999;;;
341;10300;10100;2000;;;
342;10300;10100;2001;;;
343;10300;10100;2002;;;
344;10300;10100;2003;;;
345;10300;10100;2004;;;
346;10300;10100;2005;;;
347;10300;10100;2006;;;
348;10300;10100;2007;;;
349;10300;10100;2008;;;
350;10300;10100;2009;;;
351;10300;10100;2010;;;
352;10300;10200;1995;;;
353;10300;10200;1996;;;
354;10300;10200;1997;;;
355;10300;10200;1998;;;
356;10300;10200;1999;;;
357;10300;10200;2000;;;
358;10300;10200;2001;;;
359;10300;10200;2002;;;
360;10300;10200;2003;;;
361;10300;10200;2004;;;
362;10300;10200;2005;;;
363;10300;10200;2006;;;
364;10300;10200;2007;;;
365;10300;10200;2008;;;
366;10300;10200;2009;;;
367;10300;10200;2010;;;
368;10300;10300;1995;;;
369;10300;10300;1996;;;
370;10300;10300;1997;;;
371;10300;10300;1998;;;
372;10300;10300;1999;;;
373;10300;10300;2000;;;
374;10300;10300;2001;;;
375;10300;10300;2002;;;
376;10300;10300;2003;;;
377;10300;10300;2004;;;
378;10300;10300;2005;;;
379;10300;10300;2006;;;
380;10300;10300;2007;;;
381;10300;10300;2008;;;
382;10300;10300;2009;;;
383;10300;10300;2010;;;
384;10300;10400;1995;;;
385;10300;10400;1996;;;
386;10300;10400;1997;;;
387;10300;10400;1998;;;
388;10300;10400;1999;;;
389;10300;10400;2000;;;
390;10300;10400;2001;;;
391;10300;10400;2002;;;
392;10300;10400;2003;;;
393;10300;10400;2004;;;
394;10300;10400;2005;;;
395;10300;10400;2006;;;
396;10300;10400;2007;;;
397;10300;10400;2008;;;
398;10300;10400;2009;;;
399;10300;10400;2010;;;
400;10300;10500;1995;;;
401;10300;10500;1996;;;
402;10300;10500;1997;;;
403;10300;10500;1998;;;
404;10300;10500;1999;;;
405;10300;10500;2000;;;
406;10300;10500;2001;;;
407;10300;10500;2002;;;
408;10300;10500;2003;;;
409;10300;10500;2004;;;
410;10300;10500;2005;;;
411;10300;10500;2006;;;
412;10300;10500;2007;;;
413;10300;10500;2008;;;
414;10300;10500;2009;;;
415;10300;10500;2010;;;
416;10300;10600;1995;;;
417;10300;10600;1996;;;
418;10300;10600;1997;;;
419;10300;10600;1998;;;
420;10300;10600;1999;;;
421;10300;10600;2000;;;
422;10300;10600;2001;;;
423;10300;10600;2002;;;
424;10300;10600;2003;;;
425;10300;10600;2004;;;
426;10300;10600;2005;;;
427;10300;10600;2006;;;
428;10300;10600;2007;;;
429;10300;10600;2008;;;
430;10300;10600;2009;;;
431;10300;10600;2010;;;
432;10300;10700;1995;8.1;1647.0;472.0
433;10300;10700;1996;9.5;1960.0;583.0
434;10300;10700;1997;10.0;2120.0;623.0
435;10300;10700;1998;10.1;2194.0;643.0
436;10300;10700;1999;10.3;2257.0;666.0
437;10300;10700;2000;10.7;2469.0;698.0
438;10300;10700;2001;11.7;2725.0;791.0
439;10300;10700;2002;12.6;3074.0;863.0
440;10300;10700;2003;12.6;3190.0;887.0
441;10300;10700;2004;12.2;3074.0;875.0
442;10300;10700;2005;12.0;3020.0;877.0
443;10300;10700;2006;11.9;3010.0;886.0
444;10300;10700;2007;12.9;3426.0;974.0
445;10300;10700;2008;14.6;4130.0;1117.0
446;10300;10700;2009;15.1;3801.0;1083.0
447;10300;10700;2010;15.8;4013.0;1266.0
448;10300;10800;1995;8.1;1647.0;472.0
449;10300;10800;1996;9.5;1960.0;583.0
450;10300;10800;1997;10.0;2120.0;623.0
451;10300;10800;1998;10.1;2194.0;643.0
452;10300;10800;1999;10.3;2257.0;666.0
453;10300;10800;2000;10.7;2469.0;698.0
454;10300;10800;2001;11.7;2725.0;791.0
455;10300;10800;2002;12.6;3074.0;863.0
456;10300;10800;2003;12.6;3190.0;887.0
457;10300;10800;2004;12.2;3074.0;875.0
458;10300;10800;2005;12.0;3020.0;877.0
459;10300;10800;2006;11.9;3010.0;886.0
460;10300;10800;2007;12.9;3426.0;974.0
461;10300;10800;2008;14.6;4130.0;1117.0
462;10300;10800;2009;15.1;3801.0;1083.0
463;10300;10800;2010;15.8;4013.0;1266.0
464;10300;10900;1995;;;
465;10300;10900;1996;;;
466;10300;10900;1997;;;
467;10300;10900;1998;;;
468;10300;10900;1999;;;
469;10300;10900;2000;;;
470;10300;10900;2001;;;
471;10300;10900;2002;;;
472;10300;10900;2003;;;
473;10300;10900;2004;;;
474;10300;10900;2005;;;
475;10300;10900;2006;;;
476;10300;10900;2007;;;
477;10300;10900;2008;;;
478;10300;10900;2009;;;
479;10300;10900;2010;;;
480;10100;10000;1995;4.8;1474.0;1232.0
481;10100;10000;1996;5.1;1298.0;1180.0
482;10100;10000;1997;5.4;1486.0;1186.0
483;10100;10000;1998;5.3;1508.0;1260.0
484;10100;10000;1999;5.7;1507.0;1235.0
485;10100;10000;2000;5.9;1727.0;1433.0
486;10100;10000;2001;5.8;1706.0;1411.0
487;10100;10000;2002;5.4;1719.0;1411.0
488;10100;10000;2003;5.3;1641.0;1370.0
489;10100;10000;2004;5.3;1947.0;1663.0
490;10100;10000;2005;5.4;2019.0;1732.0
491;10100;10000;2006;4.9;2428.0;2097.0
492;10100;10000;2007;5.0;2612.0;2273.0
493;10100;10000;2008;5.3;2729.0;2367.0
494;10100;10000;2009;5.2;2334.0;1975.0
495;10100;10000;2010;5.6;2675.0;2296.0
496;10100;10100;1995;4.8;1474.0;1232.0
497;10100;10100;1996;5.1;1298.0;1180.0
498;10100;10100;1997;5.4;1486.0;1186.0
499;10100;10100;1998;5.3;1508.0;1260.0
500;10100;10100;1999;5.7;1507.0;1235.0
501;10100;10100;2000;5.9;1727.0;1433.0
502;10100;10100;2001;5.8;1706.0;1411.0
503;10100;10100;2002;5.4;1719.0;1411.0
504;10100;10100;2003;5.3;1641.0;1370.0
505;10100;10100;2004;5.3;1947.0;1663.0
506;10100;10100;2005;5.4;2019.0;1732.0
507;10100;10100;2006;4.9;2428.0;2097.0
508;10100;10100;2007;5.0;2612.0;2273.0
509;10100;10100;2008;5.3;2729.0;2367.0
510;10100;10100;2009;5.2;2334.0;1975.0
511;10100;10100;2010;5.6;2675.0;2296.0
512;10100;10200;1995;;;
513;10100;10200;1996;;;
514;10100;10200;1997;;;
515;10100;10200;1998;;;
516;10100;10200;1999;;;
517;10100;10200;2000;;;
518;10100;10200;2001;;;
519;10100;10200;2002;;;
520;10100;10200;2003;;;
521;10100;10200;2004;;;
522;10100;10200;2005;;;
523;10100;10200;2006;;;
524;10100;10200;2007;;;
525;10100;10200;2008;;;
526;10100;10200;2009;;;
527;10100;10200;2010;;;
528;10100;10300;1995;;;
529;10100;10300;1996;;;
530;10100;10300;1997;;;
531;10100;10300;1998;;;
532;10100;10300;1999;;;
533;10100;10300;2000;;;
534;10100;10300;2001;;;
535;10100;10300;2002;;;
536;10100;10300;2003;;;
537;10100;10300;2004;;;
538;10100;10300;2005;;;
539;10100;10300;2006;;;
540;10100;10300;2007;;;
541;10100;10300;2008;;;
542;10100;10300;2009;;;
543;10100;10300;2010;;;
544;10100;10400;1995;4.8;1474.0;1232.0
545;10100;10400;1996;5.1;1298.0;1180.0
546;10100;10400;1997;5.4;1486.0;1186.0
547;10100;10400;1998;5.3;1508.0;1260.0
548;10100;10400;1999;5.7;1507.0;1235.0
549;10100;10400;2000;5.9;1727.0;1433.0
550;10100;10400;2001;5.8;1706.0;1411.0
551;10100;10400;2002;5.4;1719.0;1411.0
552;10100;10400;2003;5.3;1641.0;1370.0
553;10100;10400;2004;5.3;1947.0;1663.0
554;10100;10400;2005;5.4;2019.0;1732.0
555;10100;10400;2006;4.9;2428.0;2097.0
556;10100;10400;2007;5.0;2612.0;2273.0
557;10100;10400;2008;5.3;2729.0;2367.0
558;10100;10400;2009;5.2;2334.0;1975.0
559;10100;10400;2010;5.6;2675.0;2296.0
560;10100;10500;1995;;;
561;10100;10500;1996;;;
562;10100;10500;1997;;;
563;10100;10500;1998;;;
564;10100;10500;1999;;;
565;10100;10500;2000;;;
566;10100;10500;2001;;;
567;10100;10500;2002;;;
568;10100;10500;2003;;;
569;10100;10500;2004;;;
570;10100;10500;2005;;;
571;10100;10500;2006;;;
572;10100;10500;2007;;;
573;10100;10500;2008;;;
574;10100;10500;2009;;;
575;10100;10500;2010;;;
576;10100;10600;1995;;;
577;10100;10600;1996;;;
578;10100;10600;1997;;;
579;10100;10600;1998;;;
580;10100;10600;1999;;;
581;10100;10600;2000;;;
582;10100;10600;2001;;;
583;10100;10600;2002;;;
584;10100;10600;2003;;;
585;10100;10600;2004;;;
586;10100;10600;2005;;;
587;10100;10600;2006;;;
588;10100;10600;2007;;;
589;10100;10600;2008;;;
590;10100;10600;2009;;;
591;10100;10600;2010;;;
592;10100;10700;1995;;;
593;10100;10700;1996;;;
594;10100;10700;1997;;;
595;10100;10700;1998;;;
596;10100;10700;1999;;;
597;10100;10700;2000;;;
598;10100;10700;2001;;;
599;10100;10700;2002;;;
600;10100;10700;2003;;;
601;10100;10700;2004;;;
602;10100;10700;2005;;;
603;10100;10700;2006;;;
604;10100;10700;2007;;;
605;10100;10700;2008;;;
606;10100;10700;2009;;;
607;10100;10700;2010;;;
608;10100;10800;1995;;;
609;10100;10800;1996;;;
610;10100;10800;1997;;;
611;10100;10800;1998;;;
612;10100;10800;1999;;;
613;10100;10800;2000;;;
614;10100;10800;2001;;;
615;10100;10800;2002;;;
616;10100;10800;2003;;;
617;10100;10800;2004;;;
618;10100;10800;2005;;;
619;10100;10800;2006;;;
620;10100;10800;2007;;;
621;10100;10800;2008;;;
622;10100;10800;2009;;;
623;10100;10800;2010;;;
624;10100;10900;1995;;;
625;10100;10900;1996;;;
626;10100;10900;1997;;;
627;10100;10900;1998;;;
628;10100;10900;1999;;;
629;10100;10900;2000;;;
630;10100;10900;2001;;;
631;10100;10900;2002;;;
632;10100;10900;2003;;;
633;10100;10900;2004;;;
634;10100;10900;2005;;;
635;10100;10900;2006;;;
636;10100;10900;2007;;;
637;10100;10900;2008;;;
638;10100;10900;2009;;;
639;10100;10900;2010;;;
640;11300;10000;1995;0.9;46.0;28.0
641;11300;10000;1996;1.1;61.0;36.0
642;11300;10000;1997;1.2;65.0;39.0
643;11300;10000;1998;1.3;76.0;46.0
644;11300;10000;1999;1.4;82.0;49.0
645;11300;10000;2000;1.5;94.0;56.0
646;11300;10000;2001;1.6;103.0;62.0
647;11300;10000;2002;1.4;98.0;60.0
648;11300;10000;2003;1.6;116.0;70.0
649;11300;10000;2004;1.7;126.0;75.0
650;11300;10000;2005;1.7;136.0;80.0
651;11300;10000;2006;1.6;127.0;73.0
652;11300;10000;2007;1.5;126.0;71.0
653;11300;10000;2008;1.9;158.0;88.0
654;11300;10000;2009;1.9;161.0;95.0
655;11300;10000;2010;1.7;147.0;87.0
656;11300;10100;1995;0.8;43.0;26.0
657;11300;10100;1996;1.0;57.0;34.0
658;11300;10100;1997;1.1;61.0;37.0
659;11300;10100;1998;1.2;71.0;43.0
660;11300;10100;1999;1.3;78.0;46.0
661;11300;10100;2000;1.4;90.0;53.0
662;11300;10100;2001;1.5;97.0;58.0
663;11300;10100;2002;1.3;92.0;56.0
664;11300;10100;2003;1.5;106.0;64.0
665;11300;10100;2004;1.6;117.0;69.0
666;11300;10100;2005;1.6;126.0;74.0
667;11300;10100;2006;1.5;118.0;68.0
668;11300;10100;2007;1.4;116.0;66.0
669;11300;10100;2008;1.8;147.0;81.0
670;11300;10100;2009;1.7;142.0;83.0
671;11300;10100;2010;1.5;125.0;74.0
672;11300;10200;1995;;;
673;11300;10200;1996;;;
674;11300;10200;1997;;;
675;11300;10200;1998;;;
676;11300;10200;1999;;;
677;11300;10200;2000;;;
678;11300;10200;2001;;;
679;11300;10200;2002;;;
680;11300;10200;2003;;;
681;11300;10200;2004;;;
682;11300;10200;2005;;;
683;11300;10200;2006;;;
684;11300;10200;2007;;;
685;11300;10200;2008;;;
686;11300;10200;2009;;;
687;11300;10200;2010;;;
688;11300;10300;1995;;;
689;11300;10300;1996;;;
690;11300;10300;1997;;;
691;11300;10300;1998;;;
692;11300;10300;1999;;;
693;11300;10300;2000;;;
694;11300;10300;2001;;;
695;11300;10300;2002;;;
696;11300;10300;2003;;;
697;11300;10300;2004;;;
698;11300;10300;2005;;;
699;11300;10300;2006;;;
700;11300;10300;2007;;;
701;11300;10300;2008;;;
702;11300;10300;2009;;;
703;11300;10300;2010;;;
704;11300;10400;1995;;;
705;11300;10400;1996;;;
706;11300;10400;1997;;;
707;11300;10400;1998;;;
708;11300;10400;1999;;;
709;11300;10400;2000;;;
710;11300;10400;2001;;;
711;11300;10400;2002;;;
712;11300;10400;2003;;;
713;11300;10400;2004;;;
714;11300;10400;2005;;;
715;11300;10400;2006;;;
716;11300;10400;2007;;;
717;11300;10400;2008;;;
718;11300;10400;2009;;;
719;11300;10400;2010;;;
720;11300;10500;1995;;;
721;11300;10500;1996;;;
722;11300;10500;1997;;;
723;11300;10500;1998;;;
724;11300;10500;1999;;;
725;11300;10500;2000;;;
726;11300;10500;2001;;;
727;11300;10500;2002;;;
728;11300;10500;2003;;;
729;11300;10500;2004;;;
730;11300;10500;2005;;;
731;11300;10500;2006;;;
732;11300;10500;2007;;;
733;11300;10500;2008;;;
734;11300;10500;2009;;;
735;11300;10500;2010;;;
736;11300;10600;1995;0.8;43.0;26.0
737;11300;10600;1996;1.0;57.0;34.0
738;11300;10600;1997;1.1;61.0;37.0
739;11300;10600;1998;1.2;71.0;43.0
