ID;Landen;GN;Perioden;TotaleInvoerwaarde_1;TotaleInvoerhoeveelheid_2;TotaleUitvoerwaarde_3;TotaleUitvoerhoeveelheid_4;EenheidHoeveelheid_5
19;Totaal landen;"84011000 Kernreactoren ""Euratom""";2016 juli;0.0;0.0;;;mln kg                   
20;Totaal landen;"84011000 Kernreactoren ""Euratom""";2016 augustus;0.0;0.0;;;mln kg                   
21;Totaal landen;"84011000 Kernreactoren ""Euratom""";2016 september;0.0;0.0;;;mln kg                   
22;Totaal landen;"84011000 Kernreactoren ""Euratom""";2016 oktober;0.0;0.0;;;mln kg                   
23;Totaal landen;"84011000 Kernreactoren ""Euratom""";2016 november;0.0;0.0;;;mln kg                   
24;Totaal landen;"84011000 Kernreactoren ""Euratom""";2016 december;0.0;0.0;;;mln kg                   
25;Totaal landen;"84011000 Kernreactoren ""Euratom""";2016;0.0;0.0;0.0;0.0;mln kg                   
26;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 januari;0.0;0.0;;;mln kg                   
27;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 februari;0.0;0.0;0.0;0.0;mln kg                   
28;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 maart;0.0;0.0;0.0;0.0;mln kg                   
29;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 april;0.0;0.0;;;mln kg                   
30;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 mei;0.0;0.0;;;mln kg                   
31;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 juni;0.0;0.0;0.0;0.0;mln kg                   
32;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 juli;0.0;0.0;;;mln kg                   
33;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 augustus;0.0;0.0;;;mln kg                   
34;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 september;0.0;0.0;;;mln kg                   
35;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 oktober;0.0;0.0;0.0;0.0;mln kg                   
36;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 november;0.0;0.0;;;mln kg                   
37;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017 december;0.0;0.0;0.0;0.0;mln kg                   
38;Totaal landen;"84011000 Kernreactoren ""Euratom""";2017;0.0;0.0;1.0;0.0;mln kg                   
39;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 januari;1.0;0.0;;;mln kg                   
40;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 februari;0.0;0.0;;;mln kg                   
41;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 maart;0.0;0.0;;;mln kg                   
42;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 april;0.0;0.0;;;mln kg                   
43;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 mei;0.0;0.0;;;mln kg                   
44;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 juni;0.0;0.0;;;mln kg                   
45;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 juli;0.0;0.0;0.0;0.0;mln kg                   
46;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 augustus;0.0;0.0;;;mln kg                   
47;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 september;0.0;0.0;0.0;0.0;mln kg                   
48;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 oktober;0.0;0.0;0.0;0.0;mln kg                   
49;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 november;0.0;0.0;0.0;0.0;mln kg                   
50;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 december;0.0;0.0;;;mln kg                   
51;Totaal landen;"84011000 Kernreactoren ""Euratom""";2018 ;2.0;0.0;0.0;0.0;mln kg                   
52;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 januari;0.0;0.0;;;mln kg                   
53;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 februari;0.0;0.0;;;mln kg                   
54;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 maart;0.0;0.0;;;mln kg                   
55;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 april;0.0;0.0;;;mln kg                   
56;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 mei;0.0;0.0;0.0;0.0;mln kg                   
57;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 juni;0.0;0.0;;;mln kg                   
58;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 juli;0.0;0.0;;;mln kg                   
59;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 augustus;0.0;0.0;;;mln kg                   
60;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 september;0.0;0.0;;;mln kg                   
61;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 oktober;0.0;0.0;0.0;0.0;mln kg                   
62;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 november;0.0;0.0;;;mln kg                   
63;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019 december;0.0;0.0;0.0;0.0;mln kg                   
64;Totaal landen;"84011000 Kernreactoren ""Euratom""";2019;1.0;1.0;0.0;0.0;mln kg                   
65;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 januari;;;0.0;0.0;mln kg                   
66;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 februari;0.0;0.0;0.0;0.0;mln kg                   
67;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 maart;0.0;0.0;0.0;0.0;mln kg                   
68;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 april;0.0;0.0;;;mln kg                   
69;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 mei;0.0;0.0;0.0;0.0;mln kg                   
70;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 juni;0.0;0.0;;;mln kg                   
71;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 juli;0.0;0.0;0.0;0.0;mln kg                   
72;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 augustus;0.0;0.0;;;mln kg                   
73;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 september;0.0;0.0;;;mln kg                   
74;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 oktober;0.0;0.0;;;mln kg                   
75;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 november;;;;;mln kg                   
76;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020 december;;;;;mln kg                   
77;Totaal landen;"84011000 Kernreactoren ""Euratom""";2020;1.0;0.0;0.0;0.0;mln kg                   
78;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 januari;;;;;mln kg                   
79;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 februari;;;;;mln kg                   
80;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 maart;;;;;mln kg                   
81;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 april;;;;;mln kg                   
82;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 mei;;;;;mln kg                   
83;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 juni;;;;;mln kg                   
84;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 juli;;;;;mln kg                   
85;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 augustus;;;;;mln kg                   
86;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 september;;;;;mln kg                   
87;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 oktober;;;;;mln kg                   
88;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 november;;;;;mln kg                   
89;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021 december;;;;;mln kg                   
90;Totaal landen;"84011000 Kernreactoren ""Euratom""";2021;;;;;mln kg                   
91;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 januari;0.0;0.0;0.0;0.0;mln kg                   
92;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 februari;0.0;0.0;0.0;0.0;mln kg                   
93;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 maart;0.0;0.0;0.0;0.0;mln kg                   
94;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 april;0.0;0.0;0.0;0.0;mln kg                   
95;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 mei;0.0;0.0;0.0;0.0;mln kg                   
96;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 juni;0.0;0.0;0.0;0.0;mln kg                   
97;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 juli;0.0;0.0;;;mln kg                   
98;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 augustus;0.0;0.0;0.0;0.0;mln kg                   
99;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 september;0.0;0.0;0.0;0.0;mln kg                   
100;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 oktober;0.0;0.0;0.0;0.0;mln kg                   
101;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 november;0.0;0.0;0.0;0.0;mln kg                   
102;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022 december;0.0;0.0;0.0;0.0;mln kg                   
103;Totaal landen;"84011000 Kernreactoren ""Euratom""";2022;0.0;0.0;0.0;0.0;mln kg                   
104;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 januari;0.0;0.0;0.0;0.0;mln kg                   
105;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 februari;0.0;0.0;0.0;0.0;mln kg                   
106;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 maart;0.0;0.0;0.0;0.0;mln kg                   
107;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 april;0.0;0.0;0.0;0.0;mln kg                   
108;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 mei;0.0;0.0;0.0;0.0;mln kg                   
109;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 juni;0.0;0.0;0.0;0.0;mln kg                   
110;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 juli;;;0.0;0.0;mln kg                   
111;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 augustus;0.0;0.0;0.0;0.0;mln kg                   
112;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 september;0.0;0.0;0.0;0.0;mln kg                   
113;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 oktober;0.0;0.0;0.0;0.0;mln kg                   
114;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 november;0.0;0.0;0.0;0.0;mln kg                   
115;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023 december;;;0.0;0.0;mln kg                   
116;Totaal landen;"84011000 Kernreactoren ""Euratom""";2023;0.0;0.0;0.0;0.0;mln kg                   
117;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 januari;;;0.0;0.0;mln kg                   
118;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 februari;;;0.0;0.0;mln kg                   
119;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 maart;0.0;0.0;0.0;0.0;mln kg                   
120;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 april;;;0.0;0.0;mln kg                   
121;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 mei;;;0.0;0.0;mln kg                   
122;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 juni;;;;;mln kg                   
123;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 juli;0.0;0.0;0.0;0.0;mln kg                   
124;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 augustus;;;0.0;0.0;mln kg                   
125;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 september;;;0.0;0.0;mln kg                   
126;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 oktober;0.0;0.0;0.0;0.0;mln kg                   
127;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 november;0.0;0.0;0.0;0.0;mln kg                   
128;Totaal landen;"84011000 Kernreactoren ""Euratom""";2024 januari-november;0.0;0.0;0.0;0.0;mln kg                   
129;Totaal landen;84012000 Machines en apparaten voor i...;2015 januari;5.0;0.0;14.0;0.0;mln kg                   
130;Totaal landen;84012000 Machines en apparaten voor i...;2015 februari;9.0;0.0;12.0;0.0;mln kg                   
131;Totaal landen;84012000 Machines en apparaten voor i...;2015 maart;10.0;0.0;13.0;0.0;mln kg                   
132;Totaal landen;84012000 Machines en apparaten voor i...;2015 april;7.0;0.0;13.0;0.0;mln kg                   
133;Totaal landen;84012000 Machines en apparaten voor i...;2015 mei;3.0;0.0;10.0;0.0;mln kg                   
134;Totaal landen;84012000 Machines en apparaten voor i...;2015 juni;2.0;0.0;10.0;0.0;mln kg                   
135;Totaal landen;84012000 Machines en apparaten voor i...;2015 juli;1.0;0.0;6.0;0.0;mln kg                   
136;Totaal landen;84012000 Machines en apparaten voor i...;2015 augustus;1.0;0.0;3.0;0.0;mln kg                   
137;Totaal landen;84012000 Machines en apparaten voor i...;2015 september;3.0;0.0;7.0;0.0;mln kg                   
138;Totaal landen;84012000 Machines en apparaten voor i...;2015 oktober;4.0;0.0;11.0;0.0;mln kg                   
139;Totaal landen;84012000 Machines en apparaten voor i...;2015 november;1.0;0.0;6.0;0.0;mln kg                   
140;Totaal landen;84012000 Machines en apparaten voor i...;2015 december;2.0;0.0;4.0;0.0;mln kg                   
141;Totaal landen;84012000 Machines en apparaten voor i...;2015 ;49.0;1.0;108.0;3.0;mln kg                   
142;Totaal landen;84012000 Machines en apparaten voor i...;2016 januari;1.0;0.0;3.0;0.0;mln kg                   
143;Totaal landen;84012000 Machines en apparaten voor i...;2016 februari;4.0;0.0;5.0;0.0;mln kg                   
144;Totaal landen;84012000 Machines en apparaten voor i...;2016 maart;2.0;0.0;7.0;0.0;mln kg                   
145;Totaal landen;84012000 Machines en apparaten voor i...;2016 april;3.0;0.0;7.0;0.0;mln kg                   
146;Totaal landen;84012000 Machines en apparaten voor i...;2016 mei;1.0;0.0;1.0;0.0;mln kg                   
147;Totaal landen;84012000 Machines en apparaten voor i...;2016 juni;3.0;0.0;8.0;0.0;mln kg                   
148;Totaal landen;84012000 Machines en apparaten voor i...;2016 juli;2.0;0.0;6.0;0.0;mln kg                   
149;Totaal landen;84012000 Machines en apparaten voor i...;2016 augustus;3.0;0.0;3.0;0.0;mln kg                   
150;Totaal landen;84012000 Machines en apparaten voor i...;2016 september;3.0;0.0;7.0;0.0;mln kg                   
151;Totaal landen;84012000 Machines en apparaten voor i...;2016 oktober;3.0;0.0;6.0;0.0;mln kg                   
152;Totaal landen;84012000 Machines en apparaten voor i...;2016 november;1.0;0.0;11.0;0.0;mln kg                   
153;Totaal landen;84012000 Machines en apparaten voor i...;2016 december;2.0;0.0;2.0;0.0;mln kg                   
154;Totaal landen;84012000 Machines en apparaten voor i...;2016;28.0;1.0;65.0;1.0;mln kg                   
155;Totaal landen;84012000 Machines en apparaten voor i...;2017 januari;1.0;0.0;2.0;0.0;mln kg                   
156;Totaal landen;84012000 Machines en apparaten voor i...;2017 februari;2.0;0.0;6.0;0.0;mln kg                   
157;Totaal landen;84012000 Machines en apparaten voor i...;2017 maart;2.0;0.0;1.0;0.0;mln kg                   
158;Totaal landen;84012000 Machines en apparaten voor i...;2017 april;2.0;0.0;3.0;0.0;mln kg                   
159;Totaal landen;84012000 Machines en apparaten voor i...;2017 mei;2.0;0.0;2.0;0.0;mln kg                   
160;Totaal landen;84012000 Machines en apparaten voor i...;2017 juni;1.0;0.0;5.0;0.0;mln kg                   
161;Totaal landen;84012000 Machines en apparaten voor i...;2017 juli;3.0;0.0;1.0;0.0;mln kg                   
162;Totaal landen;84012000 Machines en apparaten voor i...;2017 augustus;1.0;0.0;4.0;0.0;mln kg                   
163;Totaal landen;84012000 Machines en apparaten voor i...;2017 september;2.0;0.0;2.0;0.0;mln kg                   
164;Totaal landen;84012000 Machines en apparaten voor i...;2017 oktober;4.0;0.0;3.0;0.0;mln kg                   
165;Totaal landen;84012000 Machines en apparaten voor i...;2017 november;1.0;0.0;3.0;0.0;mln kg                   
166;Totaal landen;84012000 Machines en apparaten voor i...;2017 december;3.0;0.0;2.0;0.0;mln kg                   
167;Totaal landen;84012000 Machines en apparaten voor i...;2017;25.0;1.0;35.0;1.0;mln kg                   
168;Totaal landen;84012000 Machines en apparaten voor i...;2018 januari;2.0;0.0;1.0;0.0;mln kg                   
169;Totaal landen;84012000 Machines en apparaten voor i...;2018 februari;2.0;0.0;1.0;0.0;mln kg                   
170;Totaal landen;84012000 Machines en apparaten voor i...;2018 maart;1.0;0.0;1.0;0.0;mln kg                   
171;Totaal landen;84012000 Machines en apparaten voor i...;2018 april;3.0;0.0;0.0;0.0;mln kg                   
172;Totaal landen;84012000 Machines en apparaten voor i...;2018 mei;4.0;0.0;1.0;0.0;mln kg                   
173;Totaal landen;84012000 Machines en apparaten voor i...;2018 juni;2.0;0.0;4.0;0.0;mln kg                   
174;Totaal landen;84012000 Machines en apparaten voor i...;2018 juli;2.0;0.0;1.0;0.0;mln kg                   
175;Totaal landen;84012000 Machines en apparaten voor i...;2018 augustus;1.0;0.0;0.0;0.0;mln kg                   
176;Totaal landen;84012000 Machines en apparaten voor i...;2018 september;4.0;0.0;1.0;0.0;mln kg                   
177;Totaal landen;84012000 Machines en apparaten voor i...;2018 oktober;2.0;0.0;1.0;0.0;mln kg                   
178;Totaal landen;84012000 Machines en apparaten voor i...;2018 november;2.0;0.0;1.0;0.0;mln kg                   
179;Totaal landen;84012000 Machines en apparaten voor i...;2018 december;3.0;0.0;1.0;0.0;mln kg                   
180;Totaal landen;84012000 Machines en apparaten voor i...;2018 ;29.0;1.0;13.0;0.0;mln kg                   
181;Totaal landen;84012000 Machines en apparaten voor i...;2019 januari;1.0;0.0;0.0;0.0;mln kg                   
182;Totaal landen;84012000 Machines en apparaten voor i...;2019 februari;0.0;0.0;1.0;0.0;mln kg                   
183;Totaal landen;84012000 Machines en apparaten voor i...;2019 maart;2.0;0.0;0.0;0.0;mln kg                   
184;Totaal landen;84012000 Machines en apparaten voor i...;2019 april;0.0;0.0;0.0;0.0;mln kg                   
185;Totaal landen;84012000 Machines en apparaten voor i...;2019 mei;0.0;0.0;0.0;0.0;mln kg                   
186;Totaal landen;84012000 Machines en apparaten voor i...;2019 juni;1.0;0.0;0.0;0.0;mln kg                   
187;Totaal landen;84012000 Machines en apparaten voor i...;2019 juli;1.0;0.0;0.0;0.0;mln kg                   
188;Totaal landen;84012000 Machines en apparaten voor i...;2019 augustus;0.0;0.0;0.0;0.0;mln kg                   
189;Totaal landen;84012000 Machines en apparaten voor i...;2019 september;1.0;0.0;1.0;0.0;mln kg                   
190;Totaal landen;84012000 Machines en apparaten voor i...;2019 oktober;2.0;0.0;2.0;0.0;mln kg                   
191;Totaal landen;84012000 Machines en apparaten voor i...;2019 november;0.0;0.0;1.0;0.0;mln kg                   
192;Totaal landen;84012000 Machines en apparaten voor i...;2019 december;4.0;0.0;5.0;0.0;mln kg                   
193;Totaal landen;84012000 Machines en apparaten voor i...;2019;14.0;0.0;11.0;0.0;mln kg                   
194;Totaal landen;84012000 Machines en apparaten voor i...;2020 januari;0.0;0.0;0.0;0.0;mln kg                   
195;Totaal landen;84012000 Machines en apparaten voor i...;2020 februari;0.0;0.0;0.0;0.0;mln kg                   
196;Totaal landen;84012000 Machines en apparaten voor i...;2020 maart;1.0;0.0;0.0;0.0;mln kg                   
197;Totaal landen;84012000 Machines en apparaten voor i...;2020 april;1.0;0.0;0.0;0.0;mln kg                   
198;Totaal landen;84012000 Machines en apparaten voor i...;2020 mei;0.0;0.0;1.0;0.0;mln kg                   
199;Totaal landen;84012000 Machines en apparaten voor i...;2020 juni;0.0;0.0;1.0;0.0;mln kg                   
200;Totaal landen;84012000 Machines en apparaten voor i...;2020 juli;1.0;0.0;0.0;0.0;mln kg                   
201;Totaal landen;84012000 Machines en apparaten voor i...;2020 augustus;0.0;0.0;3.0;0.0;mln kg                   
202;Totaal landen;84012000 Machines en apparaten voor i...;2020 september;1.0;0.0;3.0;0.0;mln kg                   
203;Totaal landen;84012000 Machines en apparaten voor i...;2020 oktober;1.0;0.0;4.0;0.0;mln kg                   
204;Totaal landen;84012000 Machines en apparaten voor i...;2020 november;1.0;0.0;3.0;0.0;mln kg                   
205;Totaal landen;84012000 Machines en apparaten voor i...;2020 december;0.0;0.0;5.0;0.0;mln kg                   
206;Totaal landen;84012000 Machines en apparaten voor i...;2020;7.0;0.0;20.0;0.0;mln kg                   
207;Totaal landen;84012000 Machines en apparaten voor i...;2021 januari;;;;;mln kg                   
208;Totaal landen;84012000 Machines en apparaten voor i...;2021 februari;;;;;mln kg                   
209;Totaal landen;84012000 Machines en apparaten voor i...;2021 maart;;;;;mln kg                   
210;Totaal landen;84012000 Machines en apparaten voor i...;2021 april;;;;;mln kg                   
211;Totaal landen;84012000 Machines en apparaten voor i...;2021 mei;;;;;mln kg                   
212;Totaal landen;84012000 Machines en apparaten voor i...;2021 juni;;;;;mln kg                   
213;Totaal landen;84012000 Machines en apparaten voor i...;2021 juli;;;;;mln kg                   
214;Totaal landen;84012000 Machines en apparaten voor i...;2021 augustus;;;;;mln kg                   
215;Totaal landen;84012000 Machines en apparaten voor i...;2021 september;;;;;mln kg                   
216;Totaal landen;84012000 Machines en apparaten voor i...;2021 oktober;;;;;mln kg                   
217;Totaal landen;84012000 Machines en apparaten voor i...;2021 november;;;;;mln kg                   
218;Totaal landen;84012000 Machines en apparaten voor i...;2021 december;;;;;mln kg                   
219;Totaal landen;84012000 Machines en apparaten voor i...;2021;;;;;mln kg                   
220;Totaal landen;84012000 Machines en apparaten voor i...;2022 januari;0.0;0.0;2.0;0.0;mln kg                   
221;Totaal landen;84012000 Machines en apparaten voor i...;2022 februari;1.0;0.0;2.0;0.0;mln kg                   
222;Totaal landen;84012000 Machines en apparaten voor i...;2022 maart;1.0;0.0;1.0;0.0;mln kg                   
223;Totaal landen;84012000 Machines en apparaten voor i...;2022 april;1.0;0.0;0.0;0.0;mln kg                   
224;Totaal landen;84012000 Machines en apparaten voor i...;2022 mei;1.0;0.0;0.0;0.0;mln kg                   
225;Totaal landen;84012000 Machines en apparaten voor i...;2022 juni;1.0;0.0;1.0;0.0;mln kg                   
226;Totaal landen;84012000 Machines en apparaten voor i...;2022 juli;1.0;0.0;1.0;0.0;mln kg                   
227;Totaal landen;84012000 Machines en apparaten voor i...;2022 augustus;2.0;0.0;0.0;0.0;mln kg                   
228;Totaal landen;84012000 Machines en apparaten voor i...;2022 september;2.0;0.0;2.0;0.0;mln kg                   
229;Totaal landen;84012000 Machines en apparaten voor i...;2022 oktober;2.0;0.0;2.0;0.0;mln kg                   
230;Totaal landen;84012000 Machines en apparaten voor i...;2022 november;3.0;0.0;1.0;0.0;mln kg                   
231;Totaal landen;84012000 Machines en apparaten voor i...;2022 december;4.0;0.0;2.0;0.0;mln kg                   
232;Totaal landen;84012000 Machines en apparaten voor i...;2022;18.0;1.0;14.0;0.0;mln kg                   
233;Totaal landen;84012000 Machines en apparaten voor i...;2023 januari;1.0;0.0;1.0;0.0;mln kg                   
234;Totaal landen;84012000 Machines en apparaten voor i...;2023 februari;2.0;0.0;0.0;0.0;mln kg                   
235;Totaal landen;84012000 Machines en apparaten voor i...;2023 maart;2.0;0.0;2.0;0.0;mln kg                   
236;Totaal landen;84012000 Machines en apparaten voor i...;2023 april;2.0;0.0;2.0;0.0;mln kg                   
237;Totaal landen;84012000 Machines en apparaten voor i...;2023 mei;4.0;0.0;3.0;0.0;mln kg                   
238;Totaal landen;84012000 Machines en apparaten voor i...;2023 juni;4.0;0.0;2.0;0.0;mln kg                   
239;Totaal landen;84012000 Machines en apparaten voor i...;2023 juli;3.0;0.0;1.0;0.0;mln kg                   
240;Totaal landen;84012000 Machines en apparaten voor i...;2023 augustus;3.0;0.0;2.0;0.0;mln kg                   
241;Totaal landen;84012000 Machines en apparaten voor i...;2023 september;5.0;0.0;3.0;0.0;mln kg                   
242;Totaal landen;84012000 Machines en apparaten voor i...;2023 oktober;4.0;0.0;4.0;0.0;mln kg                   
243;Totaal landen;84012000 Machines en apparaten voor i...;2023 november;8.0;0.0;7.0;0.0;mln kg                   
244;Totaal landen;84012000 Machines en apparaten voor i...;2023 december;5.0;0.0;6.0;0.0;mln kg                   
245;Totaal landen;84012000 Machines en apparaten voor i...;2023;41.0;1.0;32.0;0.0;mln kg                   
246;Totaal landen;84012000 Machines en apparaten voor i...;2024 januari;2.0;0.0;3.0;0.0;mln kg                   
247;Totaal landen;84012000 Machines en apparaten voor i...;2024 februari;6.0;0.0;5.0;0.0;mln kg                   
248;Totaal landen;84012000 Machines en apparaten voor i...;2024 maart;7.0;0.0;4.0;0.0;mln kg                   
249;Totaal landen;84012000 Machines en apparaten voor i...;2024 april;4.0;0.0;5.0;0.0;mln kg                   
250;Totaal landen;84012000 Machines en apparaten voor i...;2024 mei;9.0;0.0;10.0;0.0;mln kg                   
251;Totaal landen;84012000 Machines en apparaten voor i...;2024 juni;7.0;0.0;6.0;0.0;mln kg                   
252;Totaal landen;84012000 Machines en apparaten voor i...;2024 juli;8.0;0.0;5.0;0.0;mln kg                   
253;Totaal landen;84012000 Machines en apparaten voor i...;2024 augustus;5.0;0.0;15.0;0.0;mln kg                   
254;Totaal landen;84012000 Machines en apparaten voor i...;2024 september;5.0;0.0;4.0;0.0;mln kg                   
255;Totaal landen;84012000 Machines en apparaten voor i...;2024 oktober;7.0;0.0;12.0;0.0;mln kg                   
256;Totaal landen;84012000 Machines en apparaten voor i...;2024 november;7.0;0.0;10.0;0.0;mln kg                   
257;Totaal landen;84012000 Machines en apparaten voor i...;2024 januari-november;68.0;2.0;79.0;1.0;mln kg                   
