ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
1464;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2010;1854.0;1610.0;244.0;705.0;1042.0;-337.0
1465;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2011;1951.0;1869.0;82.0;541.0;1034.0;-493.0
1466;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2012;2013.0;1662.0;351.0;485.0;785.0;-300.0
1467;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2013;1925.0;1571.0;354.0;456.0;574.0;-118.0
1468;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2014;2008.0;1806.0;202.0;316.0;641.0;-325.0
1469;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2015;2509.0;1727.0;782.0;226.0;465.0;-239.0
1470;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2016;2354.0;1783.0;571.0;235.0;537.0;-302.0
1471;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2017;2339.0;1772.0;567.0;214.0;457.0;-243.0
1472;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2018;2570.0;1854.0;716.0;186.0;403.0;-217.0
1473;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2019;2563.0;1993.0;570.0;169.0;555.0;-386.0
1474;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2020;2168.0;1690.0;478.0;189.0;456.0;-267.0
1475;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2021;2289.0;1491.0;798.0;142.0;215.0;-73.0
1476;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2010;98.0;115.0;-17.0;8.0;41.0;-33.0
1477;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2011;;;;;;
1478;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2012;;;;;;
1479;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2013;;;;;;
1480;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2014;;;;;;
1481;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2015;;;;;;
1482;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2016;;;;;;
1483;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2017;;;;;;
1484;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2018;;;;;;
1485;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2019;;;;;;
1486;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2020;;;;;;
1487;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2021;;;;;;
1488;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2010;199.0;178.0;21.0;19.0;40.0;-21.0
1489;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2011;124.0;231.0;-107.0;9.0;18.0;-9.0
1490;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2012;130.0;118.0;12.0;24.0;43.0;-19.0
1491;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2013;115.0;94.0;21.0;23.0;23.0;0.0
1492;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2014;127.0;91.0;36.0;21.0;15.0;6.0
1493;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2015;117.0;105.0;12.0;21.0;28.0;-7.0
1494;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2016;149.0;126.0;23.0;12.0;32.0;-20.0
1495;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2017;112.0;80.0;32.0;19.0;25.0;-6.0
1496;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2018;110.0;99.0;11.0;21.0;37.0;-16.0
1497;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2019;136.0;71.0;65.0;15.0;14.0;1.0
1498;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2020;128.0;72.0;56.0;16.0;27.0;-11.0
1499;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2021;140.0;67.0;73.0;20.0;35.0;-15.0
1500;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2010;79.0;42.0;37.0;21.0;7.0;14.0
1501;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2011;82.0;74.0;8.0;21.0;5.0;16.0
1502;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2012;68.0;52.0;16.0;11.0;12.0;-1.0
1503;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2013;65.0;76.0;-11.0;22.0;19.0;3.0
1504;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2014;77.0;56.0;21.0;8.0;5.0;3.0
1505;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2015;105.0;60.0;45.0;15.0;9.0;6.0
1506;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2016;97.0;97.0;0.0;8.0;12.0;-4.0
1507;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2017;103.0;67.0;36.0;8.0;14.0;-6.0
1508;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2018;96.0;75.0;21.0;5.0;9.0;-4.0
1509;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2019;75.0;73.0;2.0;11.0;14.0;-3.0
1510;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2020;107.0;88.0;19.0;6.0;21.0;-15.0
1511;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2021;87.0;78.0;9.0;4.0;10.0;-6.0
1512;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2010;57.0;55.0;2.0;20.0;19.0;1.0
1513;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2011;58.0;46.0;12.0;16.0;20.0;-4.0
1514;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2012;35.0;43.0;-8.0;17.0;13.0;4.0
1515;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2013;58.0;52.0;6.0;15.0;13.0;2.0
1516;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2014;69.0;64.0;5.0;13.0;18.0;-5.0
1517;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2015;60.0;47.0;13.0;16.0;8.0;8.0
1518;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2016;80.0;39.0;41.0;12.0;18.0;-6.0
1519;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2017;75.0;71.0;4.0;12.0;22.0;-10.0
1520;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2018;57.0;40.0;17.0;8.0;17.0;-9.0
1521;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2019;56.0;54.0;2.0;6.0;21.0;-15.0
1522;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2020;66.0;47.0;19.0;5.0;12.0;-7.0
1523;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2021;52.0;52.0;0.0;10.0;12.0;-2.0
1524;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2010;111.0;107.0;4.0;41.0;28.0;13.0
1525;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2011;118.0;124.0;-6.0;22.0;32.0;-10.0
1526;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2012;141.0;82.0;59.0;31.0;9.0;22.0
1527;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2013;148.0;125.0;23.0;23.0;9.0;14.0
1528;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2014;130.0;159.0;-29.0;30.0;61.0;-31.0
1529;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2015;132.0;130.0;2.0;26.0;35.0;-9.0
1530;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2016;114.0;101.0;13.0;37.0;39.0;-2.0
1531;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2017;135.0;114.0;21.0;34.0;36.0;-2.0
1532;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2018;164.0;136.0;28.0;31.0;33.0;-2.0
1533;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2019;176.0;142.0;34.0;29.0;55.0;-26.0
1534;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2020;151.0;130.0;21.0;21.0;38.0;-17.0
1535;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2021;143.0;112.0;31.0;22.0;23.0;-1.0
1536;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2010;62.0;28.0;34.0;13.0;9.0;4.0
1537;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2011;52.0;44.0;8.0;5.0;15.0;-10.0
1538;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2012;45.0;55.0;-10.0;6.0;16.0;-10.0
1539;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2013;51.0;71.0;-20.0;10.0;12.0;-2.0
1540;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2014;74.0;64.0;10.0;7.0;10.0;-3.0
1541;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2015;79.0;42.0;37.0;5.0;8.0;-3.0
1542;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2016;62.0;51.0;11.0;6.0;7.0;-1.0
1543;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2017;61.0;60.0;1.0;6.0;13.0;-7.0
1544;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2018;68.0;56.0;12.0;4.0;17.0;-13.0
1545;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2019;87.0;45.0;42.0;9.0;14.0;-5.0
1546;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2020;60.0;67.0;-7.0;2.0;14.0;-12.0
1547;Totaal mannen en vrouwen;Totaal;Totaal;Bunnik;2021;79.0;44.0;35.0;2.0;8.0;-6.0
1548;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2010;83.0;52.0;31.0;13.0;15.0;-2.0
1549;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2011;66.0;60.0;6.0;10.0;14.0;-4.0
1550;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2012;79.0;76.0;3.0;6.0;25.0;-19.0
1551;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2013;197.0;48.0;149.0;12.0;17.0;-5.0
1552;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2014;208.0;144.0;64.0;13.0;32.0;-19.0
1553;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2015;146.0;153.0;-7.0;8.0;31.0;-23.0
1554;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2016;266.0;139.0;127.0;10.0;27.0;-17.0
1555;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2017;165.0;102.0;63.0;7.0;28.0;-21.0
1556;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2018;234.0;180.0;54.0;12.0;42.0;-30.0
1557;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2019;246.0;115.0;131.0;10.0;19.0;-9.0
1558;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2020;183.0;131.0;52.0;4.0;45.0;-41.0
1559;Totaal mannen en vrouwen;Totaal;Totaal;Bunschoten;2021;164.0;96.0;68.0;6.0;25.0;-19.0
1560;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2010;99.0;89.0;10.0;21.0;37.0;-16.0
1561;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2011;112.0;102.0;10.0;23.0;43.0;-20.0
1562;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2012;97.0;61.0;36.0;28.0;44.0;-16.0
1563;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2013;106.0;79.0;27.0;27.0;21.0;6.0
1564;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2014;121.0;96.0;25.0;20.0;36.0;-16.0
1565;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2015;118.0;75.0;43.0;20.0;26.0;-6.0
1566;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2016;109.0;79.0;30.0;22.0;28.0;-6.0
1567;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2017;109.0;81.0;28.0;15.0;22.0;-7.0
1568;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2018;109.0;66.0;43.0;13.0;16.0;-3.0
1569;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2019;132.0;103.0;29.0;10.0;29.0;-19.0
1570;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2020;146.0;91.0;55.0;9.0;23.0;-14.0
1571;Totaal mannen en vrouwen;Totaal;Totaal;Buren;2021;133.0;103.0;30.0;4.0;30.0;-26.0
1572;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2010;250.0;244.0;6.0;63.0;96.0;-33.0
1573;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2011;322.0;223.0;99.0;63.0;77.0;-14.0
1574;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2012;270.0;196.0;74.0;77.0;103.0;-26.0
1575;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2013;273.0;273.0;0.0;50.0;92.0;-42.0
1576;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2014;282.0;303.0;-21.0;42.0;75.0;-33.0
1577;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2015;300.0;277.0;23.0;34.0;74.0;-40.0
1578;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2016;;;;;;
1579;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2017;;;;;;
1580;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2018;;;;;;
1581;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2019;;;;;;
1582;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2020;;;;;;
1583;Totaal mannen en vrouwen;Totaal;Totaal;Bussum;2021;;;;;;
1584;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2010;461.0;443.0;18.0;149.0;241.0;-92.0
1585;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2011;433.0;468.0;-35.0;193.0;249.0;-56.0
1586;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2012;499.0;547.0;-48.0;193.0;282.0;-89.0
1587;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2013;472.0;660.0;-188.0;193.0;352.0;-159.0
1588;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2014;527.0;567.0;-40.0;188.0;309.0;-121.0
1589;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2015;557.0;667.0;-110.0;142.0;334.0;-192.0
1590;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2016;540.0;751.0;-211.0;144.0;390.0;-246.0
1591;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2017;537.0;529.0;8.0;160.0;236.0;-76.0
1592;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2018;612.0;537.0;75.0;102.0;232.0;-130.0
1593;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2019;713.0;491.0;222.0;85.0;184.0;-99.0
1594;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2020;553.0;421.0;132.0;109.0;130.0;-21.0
1595;Totaal mannen en vrouwen;Totaal;Totaal;Capelle aan den IJssel;2021;673.0;486.0;187.0;60.0;141.0;-81.0
1596;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2010;101.0;120.0;-19.0;39.0;79.0;-40.0
1597;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2011;123.0;92.0;31.0;39.0;22.0;17.0
1598;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2012;126.0;128.0;-2.0;33.0;68.0;-35.0
1599;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2013;96.0;84.0;12.0;35.0;35.0;0.0
1600;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2014;115.0;78.0;37.0;27.0;24.0;3.0
1601;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2015;100.0;87.0;13.0;28.0;28.0;0.0
1602;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2016;138.0;123.0;15.0;18.0;16.0;2.0
1603;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2017;122.0;121.0;1.0;18.0;23.0;-5.0
1604;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2018;153.0;131.0;22.0;9.0;26.0;-17.0
1605;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2019;135.0;100.0;35.0;14.0;16.0;-2.0
1606;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2020;141.0;95.0;46.0;13.0;16.0;-3.0
1607;Totaal mannen en vrouwen;Totaal;Totaal;Castricum;2021;113.0;112.0;1.0;14.0;16.0;-2.0
1608;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2010;330.0;206.0;124.0;63.0;134.0;-71.0
1609;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2011;348.0;205.0;143.0;47.0;98.0;-51.0
1610;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2012;371.0;172.0;199.0;64.0;133.0;-69.0
1611;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2013;430.0;200.0;230.0;56.0;162.0;-106.0
1612;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2014;496.0;150.0;346.0;54.0;99.0;-45.0
1613;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2015;468.0;159.0;309.0;48.0;89.0;-41.0
1614;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2016;386.0;125.0;261.0;42.0;63.0;-21.0
1615;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2017;206.0;114.0;92.0;42.0;47.0;-5.0
1616;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2018;214.0;106.0;108.0;55.0;52.0;3.0
1617;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2019;140.0;258.0;-118.0;28.0;147.0;-119.0
1618;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2020;132.0;121.0;11.0;26.0;52.0;-26.0
1619;Totaal mannen en vrouwen;Totaal;Totaal;Coevorden;2021;97.0;100.0;-3.0;21.0;56.0;-35.0
1620;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2010;275.0;126.0;149.0;15.0;34.0;-19.0
1621;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2011;267.0;136.0;131.0;23.0;34.0;-11.0
1622;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2012;115.0;115.0;0.0;13.0;29.0;-16.0
1623;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2013;118.0;123.0;-5.0;7.0;15.0;-8.0
1624;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2014;334.0;131.0;203.0;15.0;46.0;-31.0
1625;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2015;605.0;78.0;527.0;16.0;15.0;1.0
1626;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2016;3370.0;115.0;3255.0;12.0;16.0;-4.0
1627;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2017;2846.0;155.0;2691.0;1.0;49.0;-48.0
1628;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2018;777.0;97.0;680.0;16.0;8.0;8.0
1629;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2019;2138.0;108.0;2030.0;28.0;18.0;10.0
1630;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2020;3073.0;107.0;2966.0;25.0;13.0;12.0
1631;Totaal mannen en vrouwen;Totaal;Totaal;Cranendonck;2021;4260.0;91.0;4169.0;32.0;11.0;21.0
1632;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2010;35.0;29.0;6.0;4.0;4.0;0.0
1633;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2011;23.0;28.0;-5.0;9.0;12.0;-3.0
1634;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2012;29.0;52.0;-23.0;6.0;18.0;-12.0
1635;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2013;22.0;43.0;-21.0;2.0;10.0;-8.0
1636;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2014;39.0;29.0;10.0;9.0;15.0;-6.0
1637;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2015;39.0;46.0;-7.0;4.0;13.0;-9.0
1638;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2016;25.0;13.0;12.0;13.0;4.0;9.0
1639;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2017;32.0;22.0;10.0;7.0;9.0;-2.0
1640;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2018;30.0;27.0;3.0;7.0;10.0;-3.0
1641;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2019;;;;;;
1642;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2020;;;;;;
1643;Totaal mannen en vrouwen;Totaal;Totaal;Cromstrijen;2021;;;;;;
1644;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2010;163.0;77.0;86.0;19.0;21.0;-2.0
1645;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2011;106.0;113.0;-7.0;14.0;41.0;-27.0
1646;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2012;120.0;126.0;-6.0;22.0;41.0;-19.0
1647;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2013;100.0;91.0;9.0;20.0;13.0;7.0
1648;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2014;91.0;129.0;-38.0;21.0;10.0;11.0
1649;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2015;112.0;181.0;-69.0;13.0;65.0;-52.0
1650;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2016;140.0;104.0;36.0;9.0;30.0;-21.0
1651;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2017;136.0;94.0;42.0;21.0;41.0;-20.0
1652;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2018;122.0;144.0;-22.0;18.0;37.0;-19.0
1653;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2019;148.0;129.0;19.0;9.0;32.0;-23.0
1654;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2020;160.0;93.0;67.0;11.0;23.0;-12.0
1655;Totaal mannen en vrouwen;Totaal;Totaal;Cuijk;2021;158.0;103.0;55.0;8.0;20.0;-12.0
1656;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2010;139.0;147.0;-8.0;32.0;39.0;-7.0
1657;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2011;142.0;110.0;32.0;39.0;32.0;7.0
1658;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2012;126.0;104.0;22.0;36.0;28.0;8.0
1659;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2013;116.0;140.0;-24.0;23.0;43.0;-20.0
1660;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2014;126.0;102.0;24.0;28.0;26.0;2.0
1661;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2015;141.0;148.0;-7.0;19.0;46.0;-27.0
1662;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2016;106.0;140.0;-34.0;30.0;55.0;-25.0
1663;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2017;129.0;97.0;32.0;28.0;41.0;-13.0
1664;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2018;165.0;72.0;93.0;15.0;14.0;1.0
1665;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2019;229.0;73.0;156.0;17.0;13.0;4.0
1666;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2020;136.0;124.0;12.0;6.0;39.0;-33.0
1667;Totaal mannen en vrouwen;Totaal;Totaal;Culemborg;2021;159.0;101.0;58.0;12.0;25.0;-13.0
1668;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2010;78.0;49.0;29.0;9.0;7.0;2.0
1669;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2011;60.0;40.0;20.0;6.0;11.0;-5.0
1670;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2012;92.0;70.0;22.0;7.0;12.0;-5.0
1671;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2013;76.0;67.0;9.0;6.0;15.0;-9.0
1672;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2014;70.0;82.0;-12.0;9.0;29.0;-20.0
1673;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2015;80.0;84.0;-4.0;9.0;16.0;-7.0
1674;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2016;67.0;85.0;-18.0;6.0;15.0;-9.0
1675;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2017;75.0;74.0;1.0;2.0;7.0;-5.0
1676;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2018;102.0;55.0;47.0;8.0;8.0;0.0
1677;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2019;60.0;61.0;-1.0;5.0;7.0;-2.0
1678;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2020;98.0;74.0;24.0;4.0;9.0;-5.0
1679;Totaal mannen en vrouwen;Totaal;Totaal;Dalfsen;2021;69.0;78.0;-9.0;2.0;2.0;0.0
1680;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2010;21.0;26.0;-5.0;3.0;4.0;-1.0
1681;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2011;33.0;26.0;7.0;2.0;3.0;-1.0
1682;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2012;20.0;32.0;-12.0;1.0;1.0;0.0
1683;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2013;18.0;15.0;3.0;4.0;2.0;2.0
1684;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2014;26.0;24.0;2.0;3.0;3.0;0.0
1685;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2015;16.0;21.0;-5.0;3.0;1.0;2.0
1686;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2016;35.0;25.0;10.0;2.0;1.0;1.0
1687;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2017;35.0;20.0;15.0;3.0;2.0;1.0
1688;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2018;25.0;37.0;-12.0;4.0;11.0;-7.0
1689;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2019;33.0;16.0;17.0;6.0;3.0;3.0
1690;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2020;27.0;14.0;13.0;0.0;0.0;0.0
1691;Totaal mannen en vrouwen;Totaal;Totaal;Dantumadiel;2021;35.0;21.0;14.0;1.0;3.0;-2.0
1692;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2010;2649.0;1866.0;783.0;326.0;987.0;-661.0
1693;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2011;2746.0;2014.0;732.0;322.0;874.0;-552.0
1694;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2012;2952.0;2586.0;366.0;275.0;1132.0;-857.0
