ID;Gewassen;RegioS;Perioden;BeteeldeOppervlakte_1;GeoogsteOppervlakte_2;BrutoOpbrengstPerHa_3;TotaleBrutoOpbrengst_4
1631;Gerst, winter;West Nederland (LD);2005;125.0;124.0;6.9;861.0
1632;Gerst, winter;West Nederland (LD);2006;104.0;104.0;7.2;743.0
1633;Gerst, winter;West Nederland (LD);2007;134.0;134.0;6.4;855.0
1634;Gerst, winter;West Nederland (LD);2008;256.0;256.0;7.5;1912.0
1635;Gerst, winter;West Nederland (LD);2009;325.0;325.0;8.7;2824.0
1636;Gerst, winter;West Nederland (LD);2010;437.0;437.0;7.7;3346.0
1637;Gerst, winter;West Nederland (LD);2011;321.0;321.0;7.2;2313.0
1638;Gerst, winter;West Nederland (LD);2012;506.0;506.0;8.1;4123.0
1639;Gerst, winter;West Nederland (LD);2013;684.0;684.0;7.9;5385.0
1640;Gerst, winter;West Nederland (LD);2014;1228.0;1228.0;8.6;10586.0
1641;Gerst, winter;West Nederland (LD);2015;2429.0;2429.0;9.5;23114.0
1642;Gerst, winter;West Nederland (LD);2016;3289.0;3289.0;8.2;27050.0
1643;Gerst, winter;West Nederland (LD);2017;3033.0;3031.0;9.3;28180.0
1644;Gerst, winter;West Nederland (LD);2018;2625.0;2625.0;8.7;22714.0
1645;Gerst, winter;West Nederland (LD);2019;3219.0;3197.0;9.6;30734.0
1646;Gerst, winter;West Nederland (LD);2020;2282.0;2281.0;8.7;19774.0
1647;Gerst, winter;West Nederland (LD);2021;2160.0;2138.0;8.5;18145.0
1648;Gerst, winter;West Nederland (LD);2022;2665.0;2643.0;9.5;25047.0
1649;Gerst, winter;West Nederland (LD);2023;4104.0;;;
1650;Gerst, winter;Zuid Nederland (LD);1994;1109.0;1108.0;5.5;6096.0
1651;Gerst, winter;Zuid Nederland (LD);1995;1300.0;1300.0;5.6;7342.0
1652;Gerst, winter;Zuid Nederland (LD);1996;1031.0;1030.0;6.5;6648.0
1653;Gerst, winter;Zuid Nederland (LD);1997;1018.0;1018.0;6.3;6386.0
1654;Gerst, winter;Zuid Nederland (LD);1998;1191.0;1186.0;5.6;6608.0
1655;Gerst, winter;Zuid Nederland (LD);1999;537.0;519.0;6.6;3446.0
1656;Gerst, winter;Zuid Nederland (LD);2000;1380.0;1380.0;5.7;7804.0
1657;Gerst, winter;Zuid Nederland (LD);2001;1087.0;1086.0;7.2;7787.0
1658;Gerst, winter;Zuid Nederland (LD);2002;1272.0;1272.0;6.6;8446.0
1659;Gerst, winter;Zuid Nederland (LD);2003;1123.0;1123.0;6.2;6905.0
1660;Gerst, winter;Zuid Nederland (LD);2004;1328.0;1314.0;6.7;8829.0
1661;Gerst, winter;Zuid Nederland (LD);2005;1260.0;1260.0;7.1;8885.0
1662;Gerst, winter;Zuid Nederland (LD);2006;1568.0;1565.0;7.2;11265.0
1663;Gerst, winter;Zuid Nederland (LD);2007;1717.0;1717.0;7.3;12475.0
1664;Gerst, winter;Zuid Nederland (LD);2008;2001.0;2001.0;7.5;15020.0
1665;Gerst, winter;Zuid Nederland (LD);2009;2089.0;2089.0;8.0;16685.0
1666;Gerst, winter;Zuid Nederland (LD);2010;1929.0;1929.0;7.8;14970.0
1667;Gerst, winter;Zuid Nederland (LD);2011;1676.0;1596.0;6.7;10761.0
1668;Gerst, winter;Zuid Nederland (LD);2012;1645.0;1645.0;7.4;12252.0
1669;Gerst, winter;Zuid Nederland (LD);2013;1521.0;1521.0;8.0;12239.0
1670;Gerst, winter;Zuid Nederland (LD);2014;1788.0;1788.0;8.2;14626.0
1671;Gerst, winter;Zuid Nederland (LD);2015;1844.0;1844.0;8.3;15286.0
1672;Gerst, winter;Zuid Nederland (LD);2016;2423.0;2316.0;7.2;16678.0
1673;Gerst, winter;Zuid Nederland (LD);2017;2090.0;2087.0;8.3;17286.0
1674;Gerst, winter;Zuid Nederland (LD);2018;2269.0;2265.0;7.4;16859.0
1675;Gerst, winter;Zuid Nederland (LD);2019;3153.0;3147.0;9.1;28655.0
1676;Gerst, winter;Zuid Nederland (LD);2020;3220.0;3133.0;7.5;23372.0
1677;Gerst, winter;Zuid Nederland (LD);2021;2852.0;2737.0;7.4;20236.0
1678;Gerst, winter;Zuid Nederland (LD);2022;2950.0;2938.0;8.4;24734.0
1679;Gerst, winter;Zuid Nederland (LD);2023;3875.0;;;
1680;Gerst, winter;Groningen (PV);1994;649.0;649.0;6.1;3972.0
1681;Gerst, winter;Groningen (PV);1995;1075.0;1075.0;6.5;6972.0
1682;Gerst, winter;Groningen (PV);1996;747.0;747.0;6.9;5189.0
1683;Gerst, winter;Groningen (PV);1997;740.0;740.0;6.2;4568.0
1684;Gerst, winter;Groningen (PV);1998;697.0;696.0;5.6;3878.0
1685;Gerst, winter;Groningen (PV);1999;614.0;590.0;6.6;3912.0
1686;Gerst, winter;Groningen (PV);2000;830.0;829.0;6.1;5040.0
1687;Gerst, winter;Groningen (PV);2001;712.0;708.0;6.7;4770.0
1688;Gerst, winter;Groningen (PV);2002;413.0;410.0;5.9;2409.0
1689;Gerst, winter;Groningen (PV);2003;672.0;672.0;7.1;4756.0
1690;Gerst, winter;Groningen (PV);2004;671.0;666.0;7.6;5059.0
1691;Gerst, winter;Groningen (PV);2005;655.0;650.0;7.0;4526.0
1692;Gerst, winter;Groningen (PV);2006;774.0;774.0;7.8;6019.0
1693;Gerst, winter;Groningen (PV);2007;1021.0;1021.0;7.3;7489.0
1694;Gerst, winter;Groningen (PV);2008;1165.0;1165.0;8.0;9332.0
1695;Gerst, winter;Groningen (PV);2009;1201.0;1201.0;8.8;10538.0
1696;Gerst, winter;Groningen (PV);2010;1023.0;1023.0;8.5;8695.0
1697;Gerst, winter;Groningen (PV);2011;885.0;885.0;6.8;6057.0
1698;Gerst, winter;Groningen (PV);2012;845.0;845.0;8.6;7257.0
1699;Gerst, winter;Groningen (PV);2013;1064.0;1064.0;8.2;8729.0
1700;Gerst, winter;Groningen (PV);2014;1186.0;1186.0;8.6;10170.0
1701;Gerst, winter;Groningen (PV);2015;1823.0;1823.0;8.5;15548.0
1702;Gerst, winter;Groningen (PV);2016;2366.0;2366.0;7.5;17766.0
1703;Gerst, winter;Groningen (PV);2017;2131.0;2131.0;8.8;18777.0
1704;Gerst, winter;Groningen (PV);2018;1443.0;1435.0;8.1;11555.0
1705;Gerst, winter;Groningen (PV);2019;2040.0;2030.0;8.5;17350.0
1706;Gerst, winter;Groningen (PV);2020;1654.0;1654.0;7.7;12787.0
1707;Gerst, winter;Groningen (PV);2021;1973.0;1972.0;8.3;16388.0
1708;Gerst, winter;Groningen (PV);2022;1967.0;1962.0;9.2;18086.0
1709;Gerst, winter;Groningen (PV);2023;2572.0;;;
1710;Gerst, winter;Fryslân (PV);1994;68.0;68.0;6.9;470.0
1711;Gerst, winter;Fryslân (PV);1995;27.0;26.0;6.4;166.0
1712;Gerst, winter;Fryslân (PV);1996;34.0;34.0;6.4;216.0
1713;Gerst, winter;Fryslân (PV);1997;76.0;76.0;6.9;525.0
1714;Gerst, winter;Fryslân (PV);1998;50.0;50.0;5.4;269.0
1715;Gerst, winter;Fryslân (PV);1999;45.0;44.0;6.5;284.0
1716;Gerst, winter;Fryslân (PV);2000;89.0;89.0;5.9;525.0
1717;Gerst, winter;Fryslân (PV);2001;74.0;74.0;6.6;488.0
1718;Gerst, winter;Fryslân (PV);2002;41.0;40.0;5.8;234.0
1719;Gerst, winter;Fryslân (PV);2003;76.0;76.0;6.7;513.0
1720;Gerst, winter;Fryslân (PV);2004;67.0;66.0;6.8;446.0
1721;Gerst, winter;Fryslân (PV);2005;53.0;53.0;6.6;347.0
1722;Gerst, winter;Fryslân (PV);2006;68.0;68.0;7.5;507.0
1723;Gerst, winter;Fryslân (PV);2007;103.0;103.0;6.1;625.0
1724;Gerst, winter;Fryslân (PV);2008;95.0;95.0;7.1;677.0
1725;Gerst, winter;Fryslân (PV);2009;107.0;107.0;8.1;871.0
1726;Gerst, winter;Fryslân (PV);2010;66.0;66.0;9.1;600.0
1727;Gerst, winter;Fryslân (PV);2011;59.0;59.0;6.9;407.0
1728;Gerst, winter;Fryslân (PV);2012;34.0;34.0;7.7;262.0
1729;Gerst, winter;Fryslân (PV);2013;40.0;40.0;5.9;234.0
1730;Gerst, winter;Fryslân (PV);2014;187.0;187.0;8.9;1656.0
1731;Gerst, winter;Fryslân (PV);2015;250.0;250.0;6.3;1584.0
1732;Gerst, winter;Fryslân (PV);2016;378.0;378.0;7.4;2802.0
1733;Gerst, winter;Fryslân (PV);2017;474.0;474.0;8.1;3844.0
1734;Gerst, winter;Fryslân (PV);2018;342.0;331.0;8.7;2888.0
1735;Gerst, winter;Fryslân (PV);2019;543.0;543.0;9.4;5078.0
1736;Gerst, winter;Fryslân (PV);2020;342.0;342.0;7.4;2541.0
1737;Gerst, winter;Fryslân (PV);2021;420.0;420.0;8.3;3484.0
1738;Gerst, winter;Fryslân (PV);2022;374.0;363.0;7.1;2572.0
1739;Gerst, winter;Fryslân (PV);2023;495.0;;;
1740;Gerst, winter;Drenthe (PV);1994;79.0;78.0;4.5;352.0
1741;Gerst, winter;Drenthe (PV);1995;99.0;99.0;5.6;554.0
1742;Gerst, winter;Drenthe (PV);1996;129.0;129.0;6.1;789.0
1743;Gerst, winter;Drenthe (PV);1997;150.0;150.0;6.6;987.0
1744;Gerst, winter;Drenthe (PV);1998;221.0;219.0;4.7;1023.0
1745;Gerst, winter;Drenthe (PV);1999;207.0;195.0;5.7;1115.0
1746;Gerst, winter;Drenthe (PV);2000;245.0;244.0;5.2;1265.0
1747;Gerst, winter;Drenthe (PV);2001;259.0;257.0;5.3;1373.0
1748;Gerst, winter;Drenthe (PV);2002;71.0;71.0;5.5;397.0
1749;Gerst, winter;Drenthe (PV);2003;124.0;124.0;5.6;699.0
1750;Gerst, winter;Drenthe (PV);2004;106.0;105.0;5.3;554.0
1751;Gerst, winter;Drenthe (PV);2005;109.0;109.0;5.7;623.0
1752;Gerst, winter;Drenthe (PV);2006;62.0;62.0;4.8;297.0
1753;Gerst, winter;Drenthe (PV);2007;162.0;162.0;5.9;952.0
1754;Gerst, winter;Drenthe (PV);2008;113.0;113.0;6.1;686.0
1755;Gerst, winter;Drenthe (PV);2009;133.0;133.0;6.4;848.0
1756;Gerst, winter;Drenthe (PV);2010;153.0;153.0;5.7;871.0
1757;Gerst, winter;Drenthe (PV);2011;100.0;100.0;5.9;589.0
1758;Gerst, winter;Drenthe (PV);2012;93.0;93.0;5.5;508.0
1759;Gerst, winter;Drenthe (PV);2013;99.0;99.0;5.7;558.0
1760;Gerst, winter;Drenthe (PV);2014;77.0;77.0;7.7;587.0
1761;Gerst, winter;Drenthe (PV);2015;106.0;106.0;7.9;842.0
1762;Gerst, winter;Drenthe (PV);2016;203.0;203.0;7.3;1472.0
1763;Gerst, winter;Drenthe (PV);2017;281.0;280.0;7.5;2093.0
1764;Gerst, winter;Drenthe (PV);2018;303.0;295.0;6.5;1912.0
1765;Gerst, winter;Drenthe (PV);2019;415.0;415.0;6.4;2668.0
1766;Gerst, winter;Drenthe (PV);2020;379.0;379.0;5.2;1984.0
1767;Gerst, winter;Drenthe (PV);2021;506.0;506.0;7.4;3730.0
1768;Gerst, winter;Drenthe (PV);2022;534.0;538.0;8.3;4486.0
1769;Gerst, winter;Drenthe (PV);2023;963.0;;;
1770;Gerst, winter;Overijssel (PV);1994;28.0;28.0;4.4;123.0
1771;Gerst, winter;Overijssel (PV);1995;68.0;68.0;5.5;377.0
1772;Gerst, winter;Overijssel (PV);1996;67.0;67.0;6.1;411.0
1773;Gerst, winter;Overijssel (PV);1997;57.0;57.0;6.1;339.0
1774;Gerst, winter;Overijssel (PV);1998;152.0;151.0;4.6;694.0
1775;Gerst, winter;Overijssel (PV);1999;82.0;76.0;5.1;387.0
1776;Gerst, winter;Overijssel (PV);2000;178.0;177.0;5.2;920.0
1777;Gerst, winter;Overijssel (PV);2001;245.0;244.0;5.2;1277.0
1778;Gerst, winter;Overijssel (PV);2002;148.0;144.0;5.1;737.0
1779;Gerst, winter;Overijssel (PV);2003;198.0;198.0;5.8;1142.0
1780;Gerst, winter;Overijssel (PV);2004;138.0;135.0;5.1;685.0
1781;Gerst, winter;Overijssel (PV);2005;194.0;193.0;5.6;1079.0
1782;Gerst, winter;Overijssel (PV);2006;134.0;132.0;5.3;706.0
1783;Gerst, winter;Overijssel (PV);2007;217.0;217.0;5.7;1236.0
1784;Gerst, winter;Overijssel (PV);2008;114.0;114.0;4.8;542.0
1785;Gerst, winter;Overijssel (PV);2009;162.0;162.0;6.5;1061.0
1786;Gerst, winter;Overijssel (PV);2010;229.0;229.0;5.4;1237.0
1787;Gerst, winter;Overijssel (PV);2011;165.0;165.0;5.8;954.0
1788;Gerst, winter;Overijssel (PV);2012;97.0;97.0;7.5;727.0
1789;Gerst, winter;Overijssel (PV);2013;139.0;139.0;6.9;964.0
1790;Gerst, winter;Overijssel (PV);2014;111.0;111.0;5.3;585.0
1791;Gerst, winter;Overijssel (PV);2015;131.0;131.0;7.2;943.0
1792;Gerst, winter;Overijssel (PV);2016;122.0;116.0;7.2;834.0
1793;Gerst, winter;Overijssel (PV);2017;138.0;128.0;7.4;951.0
1794;Gerst, winter;Overijssel (PV);2018;172.0;170.0;8.0;1369.0
1795;Gerst, winter;Overijssel (PV);2019;297.0;293.0;7.7;2257.0
1796;Gerst, winter;Overijssel (PV);2020;296.0;296.0;5.4;1588.0
1797;Gerst, winter;Overijssel (PV);2021;294.0;294.0;6.1;1779.0
1798;Gerst, winter;Overijssel (PV);2022;312.0;312.0;7.5;2329.0
1799;Gerst, winter;Overijssel (PV);2023;609.0;;;
1800;Gerst, winter;Flevoland (PV);1994;50.0;50.0;6.7;335.0
1801;Gerst, winter;Flevoland (PV);1995;54.0;54.0;7.1;386.0
1802;Gerst, winter;Flevoland (PV);1996;90.0;90.0;7.6;684.0
1803;Gerst, winter;Flevoland (PV);1997;65.0;65.0;6.2;403.0
1804;Gerst, winter;Flevoland (PV);1998;124.0;124.0;4.3;535.0
1805;Gerst, winter;Flevoland (PV);1999;124.0;119.0;6.7;797.0
1806;Gerst, winter;Flevoland (PV);2000;186.0;186.0;6.2;1155.0
1807;Gerst, winter;Flevoland (PV);2001;143.0;142.0;7.1;1007.0
1808;Gerst, winter;Flevoland (PV);2002;138.0;136.0;6.0;813.0
1809;Gerst, winter;Flevoland (PV);2003;115.0;115.0;7.2;822.0
1810;Gerst, winter;Flevoland (PV);2004;84.0;83.0;7.7;641.0
1811;Gerst, winter;Flevoland (PV);2005;105.0;104.0;7.0;735.0
1812;Gerst, winter;Flevoland (PV);2006;123.0;123.0;7.7;947.0
1813;Gerst, winter;Flevoland (PV);2007;89.0;89.0;7.1;634.0
1814;Gerst, winter;Flevoland (PV);2008;176.0;176.0;7.0;1240.0
1815;Gerst, winter;Flevoland (PV);2009;244.0;244.0;7.7;1876.0
1816;Gerst, winter;Flevoland (PV);2010;252.0;252.0;9.2;2317.0
1817;Gerst, winter;Flevoland (PV);2011;162.0;162.0;8.9;1437.0
1818;Gerst, winter;Flevoland (PV);2012;197.0;197.0;7.2;1409.0
1819;Gerst, winter;Flevoland (PV);2013;258.0;258.0;7.7;1998.0
1820;Gerst, winter;Flevoland (PV);2014;352.0;352.0;9.2;3256.0
1821;Gerst, winter;Flevoland (PV);2015;511.0;511.0;7.3;3730.0
1822;Gerst, winter;Flevoland (PV);2016;397.0;357.0;7.9;2825.0
1823;Gerst, winter;Flevoland (PV);2017;585.0;585.0;7.0;4116.0
1824;Gerst, winter;Flevoland (PV);2018;525.0;516.0;8.8;4552.0
1825;Gerst, winter;Flevoland (PV);2019;748.0;748.0;9.6;7211.0
1826;Gerst, winter;Flevoland (PV);2020;625.0;625.0;9.1;5672.0
1827;Gerst, winter;Flevoland (PV);2021;834.0;834.0;8.9;7387.0
1828;Gerst, winter;Flevoland (PV);2022;910.0;910.0;10.2;9305.0
1829;Gerst, winter;Flevoland (PV);2023;1208.0;;;
1830;Gerst, winter;Gelderland (PV);1994;186.0;186.0;4.7;877.0
1831;Gerst, winter;Gelderland (PV);1995;223.0;223.0;5.5;1229.0
1832;Gerst, winter;Gelderland (PV);1996;337.0;337.0;6.1;2055.0
1833;Gerst, winter;Gelderland (PV);1997;223.0;223.0;6.0;1345.0
1834;Gerst, winter;Gelderland (PV);1998;288.0;286.0;4.8;1384.0
1835;Gerst, winter;Gelderland (PV);1999;147.0;139.0;5.9;817.0
1836;Gerst, winter;Gelderland (PV);2000;478.0;476.0;5.5;2621.0
1837;Gerst, winter;Gelderland (PV);2001;288.0;287.0;5.7;1641.0
1838;Gerst, winter;Gelderland (PV);2002;395.0;386.0;5.4;2073.0
1839;Gerst, winter;Gelderland (PV);2003;642.0;632.0;6.4;4058.0
1840;Gerst, winter;Gelderland (PV);2004;668.0;660.0;6.6;4349.0
1841;Gerst, winter;Gelderland (PV);2005;468.0;466.0;6.6;3060.0
1842;Gerst, winter;Gelderland (PV);2006;655.0;651.0;6.0;3932.0
1843;Gerst, winter;Gelderland (PV);2007;819.0;801.0;5.9;4691.0
1844;Gerst, winter;Gelderland (PV);2008;749.0;749.0;6.2;4655.0
1845;Gerst, winter;Gelderland (PV);2009;614.0;614.0;6.7;4106.0
1846;Gerst, winter;Gelderland (PV);2010;585.0;585.0;6.6;3860.0
1847;Gerst, winter;Gelderland (PV);2011;703.0;692.0;6.1;4226.0
1848;Gerst, winter;Gelderland (PV);2012;795.0;795.0;7.4;5896.0
1849;Gerst, winter;Gelderland (PV);2013;645.0;645.0;7.4;4750.0
1850;Gerst, winter;Gelderland (PV);2014;629.0;629.0;7.5;4707.0
1851;Gerst, winter;Gelderland (PV);2015;554.0;554.0;8.6;4790.0
1852;Gerst, winter;Gelderland (PV);2016;640.0;634.0;6.7;4234.0
1853;Gerst, winter;Gelderland (PV);2017;567.0;567.0;8.1;4597.0
1854;Gerst, winter;Gelderland (PV);2018;564.0;562.0;7.5;4194.0
1855;Gerst, winter;Gelderland (PV);2019;719.0;719.0;9.0;6437.0
1856;Gerst, winter;Gelderland (PV);2020;926.0;908.0;6.0;5459.0
1857;Gerst, winter;Gelderland (PV);2021;732.0;731.0;7.5;5470.0
1858;Gerst, winter;Gelderland (PV);2022;841.0;841.0;7.9;6640.0
1859;Gerst, winter;Gelderland (PV);2023;1192.0;;;
1860;Gerst, winter;Utrecht (PV);1994;4.0;4.0;6.1;25.0
1861;Gerst, winter;Utrecht (PV);1995;;;;
1862;Gerst, winter;Utrecht (PV);1996;5.0;5.0;4.8;24.0
1863;Gerst, winter;Utrecht (PV);1997;12.0;12.0;4.9;59.0
1864;Gerst, winter;Utrecht (PV);1998;21.0;21.0;5.2;108.0
1865;Gerst, winter;Utrecht (PV);1999;7.0;7.0;6.0;40.0
1866;Gerst, winter;Utrecht (PV);2000;8.0;8.0;5.3;42.0
1867;Gerst, winter;Utrecht (PV);2001;14.0;14.0;6.8;92.0
1868;Gerst, winter;Utrecht (PV);2002;4.0;4.0;5.8;24.0
1869;Gerst, winter;Utrecht (PV);2003;10.0;10.0;6.6;69.0
1870;Gerst, winter;Utrecht (PV);2004;17.0;17.0;6.2;106.0
1871;Gerst, winter;Utrecht (PV);2005;13.0;13.0;5.9;76.0
1872;Gerst, winter;Utrecht (PV);2006;24.0;24.0;5.9;140.0
1873;Gerst, winter;Utrecht (PV);2007;19.0;19.0;6.4;125.0
1874;Gerst, winter;Utrecht (PV);2008;9.0;9.0;6.3;53.0
1875;Gerst, winter;Utrecht (PV);2009;9.0;9.0;8.0;72.0
1876;Gerst, winter;Utrecht (PV);2010;8.0;8.0;6.8;56.0
1877;Gerst, winter;Utrecht (PV);2011;29.0;29.0;5.7;164.0
1878;Gerst, winter;Utrecht (PV);2012;18.0;18.0;6.9;122.0
1879;Gerst, winter;Utrecht (PV);2013;15.0;15.0;7.2;106.0
1880;Gerst, winter;Utrecht (PV);2014;26.0;26.0;6.5;169.0
1881;Gerst, winter;Utrecht (PV);2015;42.0;42.0;10.5;445.0
1882;Gerst, winter;Utrecht (PV);2016;43.0;43.0;8.2;351.0
1883;Gerst, winter;Utrecht (PV);2017;36.0;36.0;9.4;336.0
1884;Gerst, winter;Utrecht (PV);2018;41.0;41.0;8.7;358.0
1885;Gerst, winter;Utrecht (PV);2019;56.0;56.0;9.5;527.0
1886;Gerst, winter;Utrecht (PV);2020;40.0;40.0;8.7;349.0
1887;Gerst, winter;Utrecht (PV);2021;36.0;35.0;8.3;296.0
1888;Gerst, winter;Utrecht (PV);2022;29.0;29.0;9.4;272.0
1889;Gerst, winter;Utrecht (PV);2023;42.0;;;
1890;Gerst, winter;Noord-Holland (PV);1994;116.0;116.0;6.2;724.0
1891;Gerst, winter;Noord-Holland (PV);1995;99.0;99.0;5.7;569.0
1892;Gerst, winter;Noord-Holland (PV);1996;92.0;92.0;6.7;622.0
1893;Gerst, winter;Noord-Holland (PV);1997;61.0;61.0;6.5;392.0
1894;Gerst, winter;Noord-Holland (PV);1998;89.0;89.0;5.3;472.0
1895;Gerst, winter;Noord-Holland (PV);1999;50.0;48.0;6.7;322.0
1896;Gerst, winter;Noord-Holland (PV);2000;61.0;61.0;6.2;378.0
1897;Gerst, winter;Noord-Holland (PV);2001;135.0;135.0;7.1;956.0
1898;Gerst, winter;Noord-Holland (PV);2002;78.0;77.0;6.0;459.0
1899;Gerst, winter;Noord-Holland (PV);2003;70.0;69.0;7.0;485.0
1900;Gerst, winter;Noord-Holland (PV);2004;42.0;41.0;7.7;317.0
1901;Gerst, winter;Noord-Holland (PV);2005;50.0;50.0;7.0;352.0
1902;Gerst, winter;Noord-Holland (PV);2006;17.0;17.0;7.5;128.0
1903;Gerst, winter;Noord-Holland (PV);2007;27.0;27.0;6.6;180.0
1904;Gerst, winter;Noord-Holland (PV);2008;75.0;75.0;7.5;568.0
1905;Gerst, winter;Noord-Holland (PV);2009;40.0;40.0;6.4;254.0
1906;Gerst, winter;Noord-Holland (PV);2010;76.0;76.0;8.4;642.0
1907;Gerst, winter;Noord-Holland (PV);2011;18.0;18.0;7.8;140.0
1908;Gerst, winter;Noord-Holland (PV);2012;67.0;67.0;8.4;562.0
1909;Gerst, winter;Noord-Holland (PV);2013;109.0;109.0;7.9;856.0
1910;Gerst, winter;Noord-Holland (PV);2014;287.0;287.0;8.5;2438.0
1911;Gerst, winter;Noord-Holland (PV);2015;545.0;545.0;8.5;4644.0
1912;Gerst, winter;Noord-Holland (PV);2016;551.0;551.0;8.4;4638.0
1913;Gerst, winter;Noord-Holland (PV);2017;567.0;567.0;8.4;4760.0
1914;Gerst, winter;Noord-Holland (PV);2018;273.0;273.0;8.7;2378.0
1915;Gerst, winter;Noord-Holland (PV);2019;547.0;547.0;10.0;5462.0
1916;Gerst, winter;Noord-Holland (PV);2020;233.0;233.0;8.7;2019.0
1917;Gerst, winter;Noord-Holland (PV);2021;397.0;375.0;6.3;2354.0
1918;Gerst, winter;Noord-Holland (PV);2022;582.0;582.0;9.3;5419.0
1919;Gerst, winter;Noord-Holland (PV);2023;750.0;;;
1920;Gerst, winter;Zuid-Holland (PV);1994;88.0;88.0;5.9;519.0
1921;Gerst, winter;Zuid-Holland (PV);1995;54.0;54.0;5.9;316.0
1922;Gerst, winter;Zuid-Holland (PV);1996;49.0;48.0;6.2;296.0
1923;Gerst, winter;Zuid-Holland (PV);1997;72.0;72.0;6.7;479.0
1924;Gerst, winter;Zuid-Holland (PV);1998;61.0;61.0;5.8;357.0
1925;Gerst, winter;Zuid-Holland (PV);1999;6.0;6.0;6.5;37.0
1926;Gerst, winter;Zuid-Holland (PV);2000;66.0;66.0;6.2;409.0
1927;Gerst, winter;Zuid-Holland (PV);2001;126.0;126.0;5.9;746.0
1928;Gerst, winter;Zuid-Holland (PV);2002;42.0;41.0;6.0;245.0
1929;Gerst, winter;Zuid-Holland (PV);2003;33.0;33.0;5.9;195.0
1930;Gerst, winter;Zuid-Holland (PV);2004;40.0;40.0;7.7;305.0
1931;Gerst, winter;Zuid-Holland (PV);2005;34.0;34.0;7.0;236.0
1932;Gerst, winter;Zuid-Holland (PV);2006;21.0;21.0;7.1;146.0
1933;Gerst, winter;Zuid-Holland (PV);2007;14.0;14.0;6.6;90.0
1934;Gerst, winter;Zuid-Holland (PV);2008;49.0;49.0;7.8;383.0
1935;Gerst, winter;Zuid-Holland (PV);2009;42.0;42.0;8.1;339.0
1936;Gerst, winter;Zuid-Holland (PV);2010;78.0;78.0;8.6;669.0
1937;Gerst, winter;Zuid-Holland (PV);2011;36.0;36.0;7.2;259.0
1938;Gerst, winter;Zuid-Holland (PV);2012;50.0;50.0;7.7;389.0
1939;Gerst, winter;Zuid-Holland (PV);2013;59.0;59.0;8.0;477.0
1940;Gerst, winter;Zuid-Holland (PV);2014;181.0;181.0;10.1;1827.0
1941;Gerst, winter;Zuid-Holland (PV);2015;429.0;429.0;10.7;4581.0
1942;Gerst, winter;Zuid-Holland (PV);2016;629.0;629.0;8.7;5497.0
1943;Gerst, winter;Zuid-Holland (PV);2017;593.0;591.0;10.6;6249.0
1944;Gerst, winter;Zuid-Holland (PV);2018;427.0;427.0;8.7;3694.0
1945;Gerst, winter;Zuid-Holland (PV);2019;500.0;500.0;9.2;4585.0
1946;Gerst, winter;Zuid-Holland (PV);2020;372.0;372.0;10.2;3786.0
1947;Gerst, winter;Zuid-Holland (PV);2021;322.0;322.0;9.4;3046.0
1948;Gerst, winter;Zuid-Holland (PV);2022;319.0;319.0;10.4;3309.0
1949;Gerst, winter;Zuid-Holland (PV);2023;641.0;;;
1950;Gerst, winter;Zeeland (PV);1994;126.0;126.0;5.4;686.0
1951;Gerst, winter;Zeeland (PV);1995;100.0;100.0;5.6;560.0
1952;Gerst, winter;Zeeland (PV);1996;93.0;93.0;7.3;684.0
1953;Gerst, winter;Zeeland (PV);1997;154.0;154.0;7.0;1076.0
1954;Gerst, winter;Zeeland (PV);1998;181.0;181.0;6.0;1091.0
1955;Gerst, winter;Zeeland (PV);1999;160.0;160.0;6.2;989.0
1956;Gerst, winter;Zeeland (PV);2000;115.0;115.0;6.2;719.0
1957;Gerst, winter;Zeeland (PV);2001;154.0;154.0;5.9;912.0
1958;Gerst, winter;Zeeland (PV);2002;59.0;59.0;6.0;351.0
1959;Gerst, winter;Zeeland (PV);2003;37.0;37.0;5.8;213.0
1960;Gerst, winter;Zeeland (PV);2004;45.0;45.0;7.7;345.0
1961;Gerst, winter;Zeeland (PV);2005;28.0;28.0;7.0;197.0
1962;Gerst, winter;Zeeland (PV);2006;43.0;43.0;7.7;330.0
1963;Gerst, winter;Zeeland (PV);2007;74.0;74.0;6.2;460.0
1964;Gerst, winter;Zeeland (PV);2008;123.0;123.0;7.4;907.0
1965;Gerst, winter;Zeeland (PV);2009;234.0;234.0;9.2;2158.0
1966;Gerst, winter;Zeeland (PV);2010;275.0;275.0;7.2;1980.0
1967;Gerst, winter;Zeeland (PV);2011;238.0;238.0;7.3;1750.0
1968;Gerst, winter;Zeeland (PV);2012;371.0;371.0;8.2;3050.0
1969;Gerst, winter;Zeeland (PV);2013;501.0;501.0;7.9;3947.0
1970;Gerst, winter;Zeeland (PV);2014;734.0;734.0;8.4;6153.0
1971;Gerst, winter;Zeeland (PV);2015;1412.0;1412.0;9.5;13445.0
1972;Gerst, winter;Zeeland (PV);2016;2066.0;2066.0;8.0;16565.0
1973;Gerst, winter;Zeeland (PV);2017;1838.0;1837.0;9.2;16835.0
1974;Gerst, winter;Zeeland (PV);2018;1884.0;1884.0;8.6;16285.0
1975;Gerst, winter;Zeeland (PV);2019;2115.0;2094.0;9.6;20160.0
1976;Gerst, winter;Zeeland (PV);2020;1636.0;1636.0;8.3;13618.0
