ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
150;Rijksmonumenten totaal;Oost-Nederland (LD);2001;8338
151;Rijksmonumenten totaal;Oost-Nederland (LD);2002;9117
152;Rijksmonumenten totaal;Oost-Nederland (LD);2003;9201
153;Rijksmonumenten totaal;Oost-Nederland (LD);2004;9471
154;Rijksmonumenten totaal;Oost-Nederland (LD);2005;9932
155;Rijksmonumenten totaal;Oost-Nederland (LD);2006;10284
156;Rijksmonumenten totaal;Oost-Nederland (LD);2007;10416
157;Rijksmonumenten totaal;Oost-Nederland (LD);2008;10468
158;Rijksmonumenten totaal;Oost-Nederland (LD);2009;10480
159;Rijksmonumenten totaal;Oost-Nederland (LD);2010;10624
160;Rijksmonumenten totaal;Oost-Nederland (LD);2011;10663
161;Rijksmonumenten totaal;Oost-Nederland (LD);2012;10792
162;Rijksmonumenten totaal;Oost-Nederland (LD);2013;10521
163;Rijksmonumenten totaal;Oost-Nederland (LD);2014;10574
164;Rijksmonumenten totaal;Oost-Nederland (LD);2015;10619
165;Rijksmonumenten totaal;Oost-Nederland (LD);2016;10622
166;Rijksmonumenten totaal;Oost-Nederland (LD);2017;10627
167;Rijksmonumenten totaal;Oost-Nederland (LD);2018;10618
168;Rijksmonumenten totaal;Oost-Nederland (LD);2019;10607
169;Rijksmonumenten totaal;Oost-Nederland (LD);2020;10601
170;Rijksmonumenten totaal;Oost-Nederland (LD);2021;10601
171;Rijksmonumenten totaal;West-Nederland (LD);1965;487
172;Rijksmonumenten totaal;West-Nederland (LD);1966;3192
173;Rijksmonumenten totaal;West-Nederland (LD);1967;6018
174;Rijksmonumenten totaal;West-Nederland (LD);1968;7689
175;Rijksmonumenten totaal;West-Nederland (LD);1969;9332
176;Rijksmonumenten totaal;West-Nederland (LD);1970;16101
177;Rijksmonumenten totaal;West-Nederland (LD);1971;16741
178;Rijksmonumenten totaal;West-Nederland (LD);1972;17404
179;Rijksmonumenten totaal;West-Nederland (LD);1973;18761
180;Rijksmonumenten totaal;West-Nederland (LD);1974;19291
181;Rijksmonumenten totaal;West-Nederland (LD);1975;19656
182;Rijksmonumenten totaal;West-Nederland (LD);1976;20173
183;Rijksmonumenten totaal;West-Nederland (LD);1977;20375
184;Rijksmonumenten totaal;West-Nederland (LD);1978;20561
185;Rijksmonumenten totaal;West-Nederland (LD);1979;20651
186;Rijksmonumenten totaal;West-Nederland (LD);1980;20761
187;Rijksmonumenten totaal;West-Nederland (LD);1981;20838
188;Rijksmonumenten totaal;West-Nederland (LD);1982;20911
189;Rijksmonumenten totaal;West-Nederland (LD);1983;20962
190;Rijksmonumenten totaal;West-Nederland (LD);1984;21029
191;Rijksmonumenten totaal;West-Nederland (LD);1985;21183
192;Rijksmonumenten totaal;West-Nederland (LD);1986;21238
193;Rijksmonumenten totaal;West-Nederland (LD);1987;21281
194;Rijksmonumenten totaal;West-Nederland (LD);1988;21350
195;Rijksmonumenten totaal;West-Nederland (LD);1989;21380
196;Rijksmonumenten totaal;West-Nederland (LD);1990;21477
197;Rijksmonumenten totaal;West-Nederland (LD);1991;21601
198;Rijksmonumenten totaal;West-Nederland (LD);1992;21848
199;Rijksmonumenten totaal;West-Nederland (LD);1993;22166
200;Rijksmonumenten totaal;West-Nederland (LD);1994;22357
201;Rijksmonumenten totaal;West-Nederland (LD);1995;22404
202;Rijksmonumenten totaal;West-Nederland (LD);1996;22664
203;Rijksmonumenten totaal;West-Nederland (LD);1997;22884
204;Rijksmonumenten totaal;West-Nederland (LD);1998;23505
205;Rijksmonumenten totaal;West-Nederland (LD);1999;24258
206;Rijksmonumenten totaal;West-Nederland (LD);2000;24891
207;Rijksmonumenten totaal;West-Nederland (LD);2001;26296
208;Rijksmonumenten totaal;West-Nederland (LD);2002;27494
209;Rijksmonumenten totaal;West-Nederland (LD);2003;27781
210;Rijksmonumenten totaal;West-Nederland (LD);2004;28171
211;Rijksmonumenten totaal;West-Nederland (LD);2005;28372
212;Rijksmonumenten totaal;West-Nederland (LD);2006;28623
213;Rijksmonumenten totaal;West-Nederland (LD);2007;28722
214;Rijksmonumenten totaal;West-Nederland (LD);2008;28814
215;Rijksmonumenten totaal;West-Nederland (LD);2009;28876
216;Rijksmonumenten totaal;West-Nederland (LD);2010;29003
217;Rijksmonumenten totaal;West-Nederland (LD);2011;29164
218;Rijksmonumenten totaal;West-Nederland (LD);2012;29301
219;Rijksmonumenten totaal;West-Nederland (LD);2013;29007
220;Rijksmonumenten totaal;West-Nederland (LD);2014;29016
221;Rijksmonumenten totaal;West-Nederland (LD);2015;29034
222;Rijksmonumenten totaal;West-Nederland (LD);2016;29155
223;Rijksmonumenten totaal;West-Nederland (LD);2017;29174
224;Rijksmonumenten totaal;West-Nederland (LD);2018;29136
225;Rijksmonumenten totaal;West-Nederland (LD);2019;29118
226;Rijksmonumenten totaal;West-Nederland (LD);2020;29091
227;Rijksmonumenten totaal;West-Nederland (LD);2021;29100
228;Rijksmonumenten totaal;Zuid-Nederland (LD);1965;492
229;Rijksmonumenten totaal;Zuid-Nederland (LD);1966;4193
230;Rijksmonumenten totaal;Zuid-Nederland (LD);1967;6517
231;Rijksmonumenten totaal;Zuid-Nederland (LD);1968;6909
232;Rijksmonumenten totaal;Zuid-Nederland (LD);1969;7018
233;Rijksmonumenten totaal;Zuid-Nederland (LD);1970;7320
234;Rijksmonumenten totaal;Zuid-Nederland (LD);1971;7720
235;Rijksmonumenten totaal;Zuid-Nederland (LD);1972;7935
236;Rijksmonumenten totaal;Zuid-Nederland (LD);1973;8424
237;Rijksmonumenten totaal;Zuid-Nederland (LD);1974;8755
238;Rijksmonumenten totaal;Zuid-Nederland (LD);1975;8892
239;Rijksmonumenten totaal;Zuid-Nederland (LD);1976;9104
240;Rijksmonumenten totaal;Zuid-Nederland (LD);1977;9170
241;Rijksmonumenten totaal;Zuid-Nederland (LD);1978;9248
242;Rijksmonumenten totaal;Zuid-Nederland (LD);1979;9385
243;Rijksmonumenten totaal;Zuid-Nederland (LD);1980;9528
244;Rijksmonumenten totaal;Zuid-Nederland (LD);1981;9564
245;Rijksmonumenten totaal;Zuid-Nederland (LD);1982;9607
246;Rijksmonumenten totaal;Zuid-Nederland (LD);1983;9663
247;Rijksmonumenten totaal;Zuid-Nederland (LD);1984;9939
248;Rijksmonumenten totaal;Zuid-Nederland (LD);1985;9976
249;Rijksmonumenten totaal;Zuid-Nederland (LD);1986;10030
250;Rijksmonumenten totaal;Zuid-Nederland (LD);1987;10045
251;Rijksmonumenten totaal;Zuid-Nederland (LD);1988;10076
252;Rijksmonumenten totaal;Zuid-Nederland (LD);1989;10092
253;Rijksmonumenten totaal;Zuid-Nederland (LD);1990;10095
254;Rijksmonumenten totaal;Zuid-Nederland (LD);1991;10110
255;Rijksmonumenten totaal;Zuid-Nederland (LD);1992;10152
256;Rijksmonumenten totaal;Zuid-Nederland (LD);1993;10206
257;Rijksmonumenten totaal;Zuid-Nederland (LD);1994;10233
258;Rijksmonumenten totaal;Zuid-Nederland (LD);1995;10281
259;Rijksmonumenten totaal;Zuid-Nederland (LD);1996;10381
260;Rijksmonumenten totaal;Zuid-Nederland (LD);1997;10907
261;Rijksmonumenten totaal;Zuid-Nederland (LD);1998;11103
262;Rijksmonumenten totaal;Zuid-Nederland (LD);1999;11262
263;Rijksmonumenten totaal;Zuid-Nederland (LD);2000;11712
264;Rijksmonumenten totaal;Zuid-Nederland (LD);2001;12636
265;Rijksmonumenten totaal;Zuid-Nederland (LD);2002;14488
266;Rijksmonumenten totaal;Zuid-Nederland (LD);2003;14700
267;Rijksmonumenten totaal;Zuid-Nederland (LD);2004;14984
268;Rijksmonumenten totaal;Zuid-Nederland (LD);2005;15034
269;Rijksmonumenten totaal;Zuid-Nederland (LD);2006;15187
270;Rijksmonumenten totaal;Zuid-Nederland (LD);2007;15233
271;Rijksmonumenten totaal;Zuid-Nederland (LD);2008;15230
272;Rijksmonumenten totaal;Zuid-Nederland (LD);2009;15241
273;Rijksmonumenten totaal;Zuid-Nederland (LD);2010;15260
274;Rijksmonumenten totaal;Zuid-Nederland (LD);2011;15285
275;Rijksmonumenten totaal;Zuid-Nederland (LD);2012;15283
276;Rijksmonumenten totaal;Zuid-Nederland (LD);2013;15124
277;Rijksmonumenten totaal;Zuid-Nederland (LD);2014;15108
278;Rijksmonumenten totaal;Zuid-Nederland (LD);2015;15136
279;Rijksmonumenten totaal;Zuid-Nederland (LD);2016;15136
280;Rijksmonumenten totaal;Zuid-Nederland (LD);2017;15135
281;Rijksmonumenten totaal;Zuid-Nederland (LD);2018;15130
282;Rijksmonumenten totaal;Zuid-Nederland (LD);2019;15122
283;Rijksmonumenten totaal;Zuid-Nederland (LD);2020;15116
284;Rijksmonumenten totaal;Zuid-Nederland (LD);2021;15114
285;Rijksmonumenten totaal;Groningen (PV);1965;0
286;Rijksmonumenten totaal;Groningen (PV);1966;0
287;Rijksmonumenten totaal;Groningen (PV);1967;0
288;Rijksmonumenten totaal;Groningen (PV);1968;84
289;Rijksmonumenten totaal;Groningen (PV);1969;84
290;Rijksmonumenten totaal;Groningen (PV);1970;106
291;Rijksmonumenten totaal;Groningen (PV);1971;499
292;Rijksmonumenten totaal;Groningen (PV);1972;642
293;Rijksmonumenten totaal;Groningen (PV);1973;1051
294;Rijksmonumenten totaal;Groningen (PV);1974;1059
295;Rijksmonumenten totaal;Groningen (PV);1975;1151
296;Rijksmonumenten totaal;Groningen (PV);1976;1266
297;Rijksmonumenten totaal;Groningen (PV);1977;1299
298;Rijksmonumenten totaal;Groningen (PV);1978;1349
299;Rijksmonumenten totaal;Groningen (PV);1979;1360
300;Rijksmonumenten totaal;Groningen (PV);1980;1384
301;Rijksmonumenten totaal;Groningen (PV);1981;1411
302;Rijksmonumenten totaal;Groningen (PV);1982;1431
303;Rijksmonumenten totaal;Groningen (PV);1983;1442
304;Rijksmonumenten totaal;Groningen (PV);1984;1456
305;Rijksmonumenten totaal;Groningen (PV);1985;1464
306;Rijksmonumenten totaal;Groningen (PV);1986;1473
307;Rijksmonumenten totaal;Groningen (PV);1987;1478
308;Rijksmonumenten totaal;Groningen (PV);1988;1482
309;Rijksmonumenten totaal;Groningen (PV);1989;1503
310;Rijksmonumenten totaal;Groningen (PV);1990;1502
311;Rijksmonumenten totaal;Groningen (PV);1991;1506
312;Rijksmonumenten totaal;Groningen (PV);1992;1508
313;Rijksmonumenten totaal;Groningen (PV);1993;1512
314;Rijksmonumenten totaal;Groningen (PV);1994;1513
315;Rijksmonumenten totaal;Groningen (PV);1995;1800
316;Rijksmonumenten totaal;Groningen (PV);1996;1801
317;Rijksmonumenten totaal;Groningen (PV);1997;1809
318;Rijksmonumenten totaal;Groningen (PV);1998;1913
319;Rijksmonumenten totaal;Groningen (PV);1999;2098
320;Rijksmonumenten totaal;Groningen (PV);2000;2195
321;Rijksmonumenten totaal;Groningen (PV);2001;2618
322;Rijksmonumenten totaal;Groningen (PV);2002;2647
323;Rijksmonumenten totaal;Groningen (PV);2003;2689
324;Rijksmonumenten totaal;Groningen (PV);2004;2720
325;Rijksmonumenten totaal;Groningen (PV);2005;2775
326;Rijksmonumenten totaal;Groningen (PV);2006;2783
327;Rijksmonumenten totaal;Groningen (PV);2007;2784
328;Rijksmonumenten totaal;Groningen (PV);2008;2784
329;Rijksmonumenten totaal;Groningen (PV);2009;2784
330;Rijksmonumenten totaal;Groningen (PV);2010;2791
331;Rijksmonumenten totaal;Groningen (PV);2011;2799
332;Rijksmonumenten totaal;Groningen (PV);2012;2799
333;Rijksmonumenten totaal;Groningen (PV);2013;2770
334;Rijksmonumenten totaal;Groningen (PV);2014;2769
335;Rijksmonumenten totaal;Groningen (PV);2015;2770
336;Rijksmonumenten totaal;Groningen (PV);2016;2771
337;Rijksmonumenten totaal;Groningen (PV);2017;2770
338;Rijksmonumenten totaal;Groningen (PV);2018;2770
339;Rijksmonumenten totaal;Groningen (PV);2019;2767
340;Rijksmonumenten totaal;Groningen (PV);2020;2764
341;Rijksmonumenten totaal;Groningen (PV);2021;2764
342;Rijksmonumenten totaal;Fryslân (PV);1965;85
343;Rijksmonumenten totaal;Fryslân (PV);1966;594
344;Rijksmonumenten totaal;Fryslân (PV);1967;1354
345;Rijksmonumenten totaal;Fryslân (PV);1968;1976
346;Rijksmonumenten totaal;Fryslân (PV);1969;1978
347;Rijksmonumenten totaal;Fryslân (PV);1970;2259
348;Rijksmonumenten totaal;Fryslân (PV);1971;2729
349;Rijksmonumenten totaal;Fryslân (PV);1972;2807
350;Rijksmonumenten totaal;Fryslân (PV);1973;2879
351;Rijksmonumenten totaal;Fryslân (PV);1974;2931
352;Rijksmonumenten totaal;Fryslân (PV);1975;3125
353;Rijksmonumenten totaal;Fryslân (PV);1976;3182
354;Rijksmonumenten totaal;Fryslân (PV);1977;3205
355;Rijksmonumenten totaal;Fryslân (PV);1978;3225
356;Rijksmonumenten totaal;Fryslân (PV);1979;3270
357;Rijksmonumenten totaal;Fryslân (PV);1980;3281
358;Rijksmonumenten totaal;Fryslân (PV);1981;3283
359;Rijksmonumenten totaal;Fryslân (PV);1982;3292
360;Rijksmonumenten totaal;Fryslân (PV);1983;3342
361;Rijksmonumenten totaal;Fryslân (PV);1984;3352
362;Rijksmonumenten totaal;Fryslân (PV);1985;3360
363;Rijksmonumenten totaal;Fryslân (PV);1986;3369
364;Rijksmonumenten totaal;Fryslân (PV);1987;3374
365;Rijksmonumenten totaal;Fryslân (PV);1988;3389
366;Rijksmonumenten totaal;Fryslân (PV);1989;3393
367;Rijksmonumenten totaal;Fryslân (PV);1990;3398
368;Rijksmonumenten totaal;Fryslân (PV);1991;3439
369;Rijksmonumenten totaal;Fryslân (PV);1992;3447
370;Rijksmonumenten totaal;Fryslân (PV);1993;3455
371;Rijksmonumenten totaal;Fryslân (PV);1994;3490
372;Rijksmonumenten totaal;Fryslân (PV);1995;3487
373;Rijksmonumenten totaal;Fryslân (PV);1996;3540
374;Rijksmonumenten totaal;Fryslân (PV);1997;3612
375;Rijksmonumenten totaal;Fryslân (PV);1998;3670
376;Rijksmonumenten totaal;Fryslân (PV);1999;3884
377;Rijksmonumenten totaal;Fryslân (PV);2000;4010
378;Rijksmonumenten totaal;Fryslân (PV);2001;4239
379;Rijksmonumenten totaal;Fryslân (PV);2002;4285
380;Rijksmonumenten totaal;Fryslân (PV);2003;4348
381;Rijksmonumenten totaal;Fryslân (PV);2004;4365
382;Rijksmonumenten totaal;Fryslân (PV);2005;4401
383;Rijksmonumenten totaal;Fryslân (PV);2006;4417
384;Rijksmonumenten totaal;Fryslân (PV);2007;4419
385;Rijksmonumenten totaal;Fryslân (PV);2008;4418
386;Rijksmonumenten totaal;Fryslân (PV);2009;4418
387;Rijksmonumenten totaal;Fryslân (PV);2010;4417
388;Rijksmonumenten totaal;Fryslân (PV);2011;4415
389;Rijksmonumenten totaal;Fryslân (PV);2012;4414
390;Rijksmonumenten totaal;Fryslân (PV);2013;4365
391;Rijksmonumenten totaal;Fryslân (PV);2014;4353
392;Rijksmonumenten totaal;Fryslân (PV);2015;4352
393;Rijksmonumenten totaal;Fryslân (PV);2016;4349
394;Rijksmonumenten totaal;Fryslân (PV);2017;4344
395;Rijksmonumenten totaal;Fryslân (PV);2018;4339
396;Rijksmonumenten totaal;Fryslân (PV);2019;4336
397;Rijksmonumenten totaal;Fryslân (PV);2020;4332
398;Rijksmonumenten totaal;Fryslân (PV);2021;4328
399;Rijksmonumenten totaal;Drenthe (PV);1965;324
400;Rijksmonumenten totaal;Drenthe (PV);1966;330
401;Rijksmonumenten totaal;Drenthe (PV);1967;332
402;Rijksmonumenten totaal;Drenthe (PV);1968;346
403;Rijksmonumenten totaal;Drenthe (PV);1969;352
404;Rijksmonumenten totaal;Drenthe (PV);1970;357
405;Rijksmonumenten totaal;Drenthe (PV);1971;371
406;Rijksmonumenten totaal;Drenthe (PV);1972;374
407;Rijksmonumenten totaal;Drenthe (PV);1973;387
408;Rijksmonumenten totaal;Drenthe (PV);1974;388
409;Rijksmonumenten totaal;Drenthe (PV);1975;407
410;Rijksmonumenten totaal;Drenthe (PV);1976;408
411;Rijksmonumenten totaal;Drenthe (PV);1977;414
412;Rijksmonumenten totaal;Drenthe (PV);1978;441
413;Rijksmonumenten totaal;Drenthe (PV);1979;461
414;Rijksmonumenten totaal;Drenthe (PV);1980;470
415;Rijksmonumenten totaal;Drenthe (PV);1981;477
416;Rijksmonumenten totaal;Drenthe (PV);1982;509
417;Rijksmonumenten totaal;Drenthe (PV);1983;534
418;Rijksmonumenten totaal;Drenthe (PV);1984;545
419;Rijksmonumenten totaal;Drenthe (PV);1985;604
420;Rijksmonumenten totaal;Drenthe (PV);1986;614
421;Rijksmonumenten totaal;Drenthe (PV);1987;617
422;Rijksmonumenten totaal;Drenthe (PV);1988;621
423;Rijksmonumenten totaal;Drenthe (PV);1989;623
424;Rijksmonumenten totaal;Drenthe (PV);1990;639
425;Rijksmonumenten totaal;Drenthe (PV);1991;651
426;Rijksmonumenten totaal;Drenthe (PV);1992;662
427;Rijksmonumenten totaal;Drenthe (PV);1993;673
428;Rijksmonumenten totaal;Drenthe (PV);1994;976
429;Rijksmonumenten totaal;Drenthe (PV);1995;1050
430;Rijksmonumenten totaal;Drenthe (PV);1996;1053
431;Rijksmonumenten totaal;Drenthe (PV);1997;1158
432;Rijksmonumenten totaal;Drenthe (PV);1998;1277
433;Rijksmonumenten totaal;Drenthe (PV);1999;1281
434;Rijksmonumenten totaal;Drenthe (PV);2000;1285
435;Rijksmonumenten totaal;Drenthe (PV);2001;1305
436;Rijksmonumenten totaal;Drenthe (PV);2002;1308
437;Rijksmonumenten totaal;Drenthe (PV);2003;1329
438;Rijksmonumenten totaal;Drenthe (PV);2004;1365
439;Rijksmonumenten totaal;Drenthe (PV);2005;1379
440;Rijksmonumenten totaal;Drenthe (PV);2006;1379
441;Rijksmonumenten totaal;Drenthe (PV);2007;1386
442;Rijksmonumenten totaal;Drenthe (PV);2008;1386
443;Rijksmonumenten totaal;Drenthe (PV);2009;1384
444;Rijksmonumenten totaal;Drenthe (PV);2010;1384
445;Rijksmonumenten totaal;Drenthe (PV);2011;1384
446;Rijksmonumenten totaal;Drenthe (PV);2012;1382
447;Rijksmonumenten totaal;Drenthe (PV);2013;1374
448;Rijksmonumenten totaal;Drenthe (PV);2014;1381
449;Rijksmonumenten totaal;Drenthe (PV);2015;1372
450;Rijksmonumenten totaal;Drenthe (PV);2016;1372
451;Rijksmonumenten totaal;Drenthe (PV);2017;1373
452;Rijksmonumenten totaal;Drenthe (PV);2018;1372
453;Rijksmonumenten totaal;Drenthe (PV);2019;1371
