ID;RegioS;Perioden;AccommodatiesTotaal_1;OpenAccommodaties_2;SlaapplaatsenTotaal_3;SlaapplaatsenInOpenAccommodaties_4;AccommodatiesTotaal_5;OpenAccommodaties_6;KamersTotaal_7;KamersInOpenAccommodaties_8;SlaapplaatsenTotaal_9;SlaapplaatsenInOpenAccommodaties_10;AccommodatiesTotaal_11;OpenAccommodaties_12;SlaapplaatsenTotaal_13;SlaapplaatsenInOpenAccommodaties_14;AccommodatiesTotaal_15;OpenAccommodaties_16;SlaapplaatsenTotaal_17;SlaapplaatsenInOpenAccommodaties_18;AccommodatiesPer1Januari_19;OpenAccommodaties_20;SlaapplaatsenTotaal_21;SlaapplaatsenInOpenAccommodaties_22;AccommodatiesPer1Januari_23;OpenAccommodaties_24;SlaapplaatsenTotaal_25;SlaapplaatsenInOpenAccommodaties_26
2952;Limburg (PV);2004 januari;794.0;523.0;121683.0;65625.0;423.0;338.0;9511.0;8147.0;19462.0;16674.0;371.0;185.0;102221.0;48951.0;182.0;28.0;67464.0;16500.0;112.0;95.0;29203.0;28095.0;77.0;62.0;5554.0;4356.0
2953;Limburg (PV);2004 februari;794.0;540.0;121683.0;66332.0;423.0;353.0;9511.0;8447.0;19462.0;17287.0;371.0;187.0;102221.0;49045.0;182.0;28.0;67464.0;16500.0;112.0;97.0;29203.0;28189.0;77.0;62.0;5554.0;4356.0
2954;Limburg (PV);2004 maart;794.0;616.0;121683.0;73978.0;423.0;377.0;9511.0;8862.0;19462.0;18136.0;371.0;239.0;102221.0;55842.0;182.0;73.0;67464.0;22592.0;112.0;99.0;29203.0;28314.0;77.0;67.0;5554.0;4936.0
2955;Limburg (PV);2004 april;794.0;776.0;121683.0;119577.0;423.0;417.0;9511.0;9379.0;19462.0;19210.0;371.0;359.0;102221.0;100367.0;182.0;179.0;67464.0;66014.0;112.0;107.0;29203.0;29045.0;77.0;73.0;5554.0;5308.0
2956;Limburg (PV);2004 mei;794.0;782.0;121683.0;121159.0;423.0;420.0;9511.0;9501.0;19462.0;19443.0;371.0;362.0;102221.0;101716.0;182.0;181.0;67464.0;67339.0;112.0;108.0;29203.0;29069.0;77.0;73.0;5554.0;5308.0
2957;Limburg (PV);2004 juni;794.0;781.0;121683.0;121147.0;423.0;419.0;9511.0;9494.0;19462.0;19431.0;371.0;362.0;102221.0;101716.0;182.0;181.0;67464.0;67339.0;112.0;108.0;29203.0;29069.0;77.0;73.0;5554.0;5308.0
2958;Limburg (PV);2004 juli;794.0;781.0;121683.0;121128.0;423.0;419.0;9511.0;9494.0;19462.0;19431.0;371.0;362.0;102221.0;101697.0;182.0;180.0;67464.0;67264.0;112.0;109.0;29203.0;29125.0;77.0;73.0;5554.0;5308.0
2959;Limburg (PV);2004 augustus;794.0;775.0;121683.0;120677.0;423.0;415.0;9511.0;9459.0;19462.0;19373.0;371.0;360.0;102221.0;101304.0;182.0;180.0;67464.0;67264.0;112.0;109.0;29203.0;29125.0;77.0;71.0;5554.0;4915.0
2960;Limburg (PV);2004 september;794.0;771.0;121683.0;120596.0;423.0;412.0;9511.0;9449.0;19462.0;19352.0;371.0;359.0;102221.0;101244.0;182.0;179.0;67464.0;67204.0;112.0;109.0;29203.0;29125.0;77.0;71.0;5554.0;4915.0
2961;Limburg (PV);2004 oktober;794.0;715.0;121683.0;106169.0;423.0;397.0;9511.0;9309.0;19462.0;19052.0;371.0;318.0;102221.0;87117.0;182.0;141.0;67464.0;53162.0;112.0;108.0;29203.0;29100.0;77.0;69.0;5554.0;4855.0
2962;Limburg (PV);2004 november;794.0;559.0;121683.0;68365.0;423.0;366.0;9511.0;8922.0;19462.0;18250.0;371.0;193.0;102221.0;50115.0;182.0;31.0;67464.0;17525.0;112.0;99.0;29203.0;28269.0;77.0;63.0;5554.0;4321.0
2963;Limburg (PV);2004 december;794.0;558.0;121683.0;68347.0;423.0;365.0;9511.0;8913.0;19462.0;18232.0;371.0;193.0;102221.0;50115.0;182.0;31.0;67464.0;17525.0;112.0;99.0;29203.0;28269.0;77.0;63.0;5554.0;4321.0
2964;Limburg (PV);2005 januari;771.0;510.0;125643.0;69163.0;411.0;331.0;9545.0;8258.0;19597.0;16987.0;360.0;179.0;106046.0;52176.0;185.0;30.0;69367.0;17828.0;105.0;91.0;31585.0;30422.0;70.0;58.0;5094.0;3926.0
2965;Limburg (PV);2005 februari;771.0;528.0;125643.0;70080.0;411.0;347.0;9545.0;8607.0;19597.0;17696.0;360.0;181.0;106046.0;52384.0;185.0;30.0;69367.0;17828.0;105.0;92.0;31585.0;30442.0;70.0;59.0;5094.0;4114.0
2966;Limburg (PV);2005 maart;771.0;608.0;125643.0;78305.0;411.0;371.0;9545.0;9041.0;19597.0;18580.0;360.0;237.0;106046.0;59725.0;185.0;79.0;69367.0;24464.0;105.0;94.0;31585.0;30567.0;70.0;64.0;5094.0;4694.0
2967;Limburg (PV);2005 april;771.0;759.0;125643.0;122597.0;411.0;404.0;9545.0;9460.0;19597.0;19442.0;360.0;355.0;106046.0;103155.0;185.0;181.0;69367.0;66532.0;105.0;104.0;31585.0;31529.0;70.0;70.0;5094.0;5094.0
2968;Limburg (PV);2005 mei;771.0;765.0;125643.0;125334.0;411.0;407.0;9545.0;9488.0;19597.0;19494.0;360.0;358.0;106046.0;105840.0;185.0;184.0;69367.0;69217.0;105.0;104.0;31585.0;31529.0;70.0;70.0;5094.0;5094.0
2969;Limburg (PV);2005 juni;771.0;765.0;125643.0;125334.0;411.0;407.0;9545.0;9488.0;19597.0;19494.0;360.0;358.0;106046.0;105840.0;185.0;184.0;69367.0;69217.0;105.0;104.0;31585.0;31529.0;70.0;70.0;5094.0;5094.0
2970;Limburg (PV);2005 juli;771.0;765.0;125643.0;125275.0;411.0;407.0;9545.0;9488.0;19597.0;19494.0;360.0;358.0;106046.0;105781.0;185.0;184.0;69367.0;69217.0;105.0;105.0;31585.0;31585.0;70.0;69.0;5094.0;4979.0
2971;Limburg (PV);2005 augustus;771.0;765.0;125643.0;125275.0;411.0;407.0;9545.0;9488.0;19597.0;19494.0;360.0;358.0;106046.0;105781.0;185.0;184.0;69367.0;69217.0;105.0;105.0;31585.0;31585.0;70.0;69.0;5094.0;4979.0
2972;Limburg (PV);2005 september;771.0;760.0;125643.0;125170.0;411.0;402.0;9545.0;9436.0;19597.0;19389.0;360.0;358.0;106046.0;105781.0;185.0;184.0;69367.0;69217.0;105.0;105.0;31585.0;31585.0;70.0;69.0;5094.0;4979.0
2973;Limburg (PV);2005 oktober;771.0;703.0;125643.0;111623.0;411.0;390.0;9545.0;9267.0;19597.0;19063.0;360.0;313.0;106046.0;92560.0;185.0;146.0;69367.0;56756.0;105.0;102.0;31585.0;31031.0;70.0;65.0;5094.0;4773.0
2974;Limburg (PV);2005 november;771.0;552.0;125643.0;72108.0;411.0;364.0;9545.0;8940.0;19597.0;18379.0;360.0;188.0;106046.0;53729.0;185.0;34.0;69367.0;18928.0;105.0;94.0;31585.0;30522.0;70.0;60.0;5094.0;4279.0
2975;Limburg (PV);2005 december;771.0;545.0;125643.0;71900.0;411.0;358.0;9545.0;8873.0;19597.0;18246.0;360.0;187.0;106046.0;53654.0;185.0;33.0;69367.0;18853.0;105.0;94.0;31585.0;30522.0;70.0;60.0;5094.0;4279.0
2976;Limburg (PV);2006 januari;762.0;514.0;127652.0;72457.0;403.0;331.0;9466.0;8275.0;19416.0;16988.0;359.0;183.0;108236.0;55469.0;182.0;31.0;70230.0;19390.0;108.0;95.0;33094.0;32074.0;69.0;57.0;4912.0;4005.0
2977;Limburg (PV);2006 februari;762.0;533.0;127652.0;73385.0;403.0;349.0;9466.0;8642.0;19416.0;17728.0;359.0;184.0;108236.0;55657.0;182.0;31.0;70230.0;19390.0;108.0;95.0;33094.0;32074.0;69.0;58.0;4912.0;4193.0
2978;Limburg (PV);2006 maart;762.0;604.0;127652.0;81393.0;403.0;366.0;9466.0;8981.0;19416.0;18422.0;359.0;238.0;108236.0;62971.0;182.0;79.0;70230.0;26341.0;108.0;97.0;33094.0;32199.0;69.0;62.0;4912.0;4431.0
2979;Limburg (PV);2006 april;762.0;747.0;127652.0;123935.0;403.0;397.0;9466.0;9409.0;19416.0;19300.0;359.0;350.0;108236.0;104635.0;182.0;176.0;70230.0;66755.0;108.0;106.0;33094.0;33049.0;69.0;68.0;4912.0;4831.0
2980;Limburg (PV);2006 mei;762.0;754.0;127652.0;126787.0;403.0;400.0;9466.0;9437.0;19416.0;19352.0;359.0;354.0;108236.0;107435.0;182.0;180.0;70230.0;69555.0;108.0;106.0;33094.0;33049.0;69.0;68.0;4912.0;4831.0
2981;Limburg (PV);2006 juni;762.0;752.0;127652.0;126744.0;403.0;398.0;9466.0;9415.0;19416.0;19309.0;359.0;354.0;108236.0;107435.0;182.0;180.0;70230.0;69555.0;108.0;106.0;33094.0;33049.0;69.0;68.0;4912.0;4831.0
2982;Limburg (PV);2006 juli;762.0;751.0;127652.0;126664.0;403.0;397.0;9466.0;9417.0;19416.0;19320.0;359.0;354.0;108236.0;107344.0;182.0;180.0;70230.0;69555.0;108.0;107.0;33094.0;33073.0;69.0;67.0;4912.0;4716.0
2983;Limburg (PV);2006 augustus;762.0;748.0;127652.0;126598.0;403.0;394.0;9466.0;9388.0;19416.0;19254.0;359.0;354.0;108236.0;107344.0;182.0;180.0;70230.0;69555.0;108.0;107.0;33094.0;33073.0;69.0;67.0;4912.0;4716.0
2984;Limburg (PV);2006 september;762.0;745.0;127652.0;126155.0;403.0;393.0;9466.0;9385.0;19416.0;19248.0;359.0;352.0;108236.0;106907.0;182.0;178.0;70230.0;69118.0;108.0;107.0;33094.0;33073.0;69.0;67.0;4912.0;4716.0
2985;Limburg (PV);2006 oktober;762.0;687.0;127652.0;109683.0;403.0;382.0;9466.0;9285.0;19416.0;19029.0;359.0;305.0;108236.0;90654.0;182.0;137.0;70230.0;53543.0;108.0;105.0;33094.0;32601.0;69.0;63.0;4912.0;4510.0
2986;Limburg (PV);2006 november;762.0;552.0;127652.0;75339.0;403.0;360.0;9466.0;9001.0;19416.0;18431.0;359.0;192.0;108236.0;56908.0;182.0;35.0;70230.0;20490.0;108.0;97.0;33094.0;32122.0;69.0;60.0;4912.0;4296.0
2987;Limburg (PV);2006 december;762.0;543.0;127652.0;75021.0;403.0;354.0;9466.0;8922.0;19416.0;18276.0;359.0;189.0;108236.0;56745.0;182.0;34.0;70230.0;20415.0;108.0;97.0;33094.0;32122.0;69.0;58.0;4912.0;4208.0
2988;Limburg (PV);2007 januari;773.0;551.0;123445.0;70525.0;418.0;358.0;9858.0;8791.0;20019.0;17859.0;355.0;193.0;103426.0;52666.0;176.0;40.0;66730.0;21678.0;110.0;96.0;31829.0;27175.0;69.0;57.0;4867.0;3813.0
2989;Limburg (PV);2007 februari;773.0;565.0;123445.0;74449.0;418.0;368.0;9858.0;9043.0;20019.0;18374.0;355.0;197.0;103426.0;56075.0;176.0;42.0;66730.0;22163.0;110.0;97.0;31829.0;29911.0;69.0;58.0;4867.0;4001.0
2990;Limburg (PV);2007 maart;773.0;636.0;123445.0;82179.0;418.0;385.0;9858.0;9435.0;20019.0;19146.0;355.0;251.0;103426.0;63033.0;176.0;89.0;66730.0;28701.0;110.0;101.0;31829.0;30141.0;69.0;61.0;4867.0;4191.0
2991;Limburg (PV);2007 april;773.0;757.0;123445.0;121112.0;418.0;410.0;9858.0;9737.0;20019.0;19687.0;355.0;347.0;103426.0;101425.0;176.0;172.0;66730.0;65003.0;110.0;107.0;31829.0;31703.0;69.0;68.0;4867.0;4719.0
2992;Limburg (PV);2007 mei;773.0;761.0;123445.0;122843.0;418.0;410.0;9858.0;9739.0;20019.0;19691.0;355.0;351.0;103426.0;103152.0;176.0;176.0;66730.0;66730.0;110.0;107.0;31829.0;31703.0;69.0;68.0;4867.0;4719.0
2993;Limburg (PV);2007 juni;773.0;760.0;123445.0;122790.0;418.0;410.0;9858.0;9736.0;20019.0;19686.0;355.0;350.0;103426.0;103104.0;176.0;176.0;66730.0;66730.0;110.0;107.0;31829.0;31703.0;69.0;67.0;4867.0;4671.0
2994;Limburg (PV);2007 juli;773.0;758.0;123445.0;122750.0;418.0;408.0;9858.0;9729.0;20019.0;19672.0;355.0;350.0;103426.0;103078.0;176.0;175.0;66730.0;66680.0;110.0;108.0;31829.0;31727.0;69.0;67.0;4867.0;4671.0
2995;Limburg (PV);2007 augustus;773.0;759.0;123445.0;122756.0;418.0;409.0;9858.0;9732.0;20019.0;19678.0;355.0;350.0;103426.0;103078.0;176.0;175.0;66730.0;66680.0;110.0;108.0;31829.0;31727.0;69.0;67.0;4867.0;4671.0
2996;Limburg (PV);2007 september;773.0;755.0;123445.0;122445.0;418.0;408.0;9858.0;9729.0;20019.0;19672.0;355.0;347.0;103426.0;102773.0;176.0;173.0;66730.0;66405.0;110.0;107.0;31829.0;31697.0;69.0;67.0;4867.0;4671.0
2997;Limburg (PV);2007 oktober;773.0;719.0;123445.0;112532.0;418.0;403.0;9858.0;9672.0;20019.0;19556.0;355.0;316.0;103426.0;92976.0;176.0;146.0;66730.0;56714.0;110.0;106.0;31829.0;31677.0;69.0;64.0;4867.0;4585.0
2998;Limburg (PV);2007 november;773.0;592.0;123445.0;76716.0;418.0;387.0;9858.0;9465.0;20019.0;19131.0;355.0;205.0;103426.0;57585.0;176.0;48.0;66730.0;23503.0;110.0;98.0;31829.0;29991.0;69.0;59.0;4867.0;4091.0
2999;Limburg (PV);2007 december;773.0;582.0;123445.0;76087.0;418.0;383.0;9858.0;9433.0;20019.0;19067.0;355.0;199.0;103426.0;57020.0;176.0;44.0;66730.0;23063.0;110.0;97.0;31829.0;29906.0;69.0;58.0;4867.0;4051.0
3000;Limburg (PV);2008 januari;742.0;508.0;122995.0;67611.0;402.0;335.0;9599.0;8360.0;19317.0;16801.0;340.0;173.0;103678.0;50810.0;171.0;34.0;67788.0;17345.0;104.0;87.0;31272.0;29832.0;65.0;52.0;4618.0;3633.0
3001;Limburg (PV);2008 februari;742.0;526.0;122995.0;68631.0;402.0;351.0;9599.0;8726.0;19317.0;17577.0;340.0;175.0;103678.0;51054.0;171.0;34.0;67788.0;17345.0;104.0;88.0;31272.0;29888.0;65.0;53.0;4618.0;3821.0
3002;Limburg (PV);2008 maart;742.0;600.0;122995.0;82190.0;402.0;371.0;9599.0;8980.0;19317.0;18072.0;340.0;229.0;103678.0;64118.0;171.0;78.0;67788.0;29604.0;104.0;95.0;31272.0;30503.0;65.0;56.0;4618.0;4011.0
3003;Limburg (PV);2008 april;742.0;732.0;122995.0;122138.0;402.0;396.0;9599.0;9319.0;19317.0;18752.0;340.0;336.0;103678.0;103386.0;171.0;170.0;67788.0;67688.0;104.0;103.0;31272.0;31200.0;65.0;63.0;4618.0;4498.0
3004;Limburg (PV);2008 mei;742.0;735.0;122995.0;122316.0;402.0;397.0;9599.0;9338.0;19317.0;18790.0;340.0;338.0;103678.0;103526.0;171.0;171.0;67788.0;67788.0;104.0;103.0;31272.0;31200.0;65.0;64.0;4618.0;4538.0
3005;Limburg (PV);2008 juni;742.0;737.0;122995.0;122457.0;402.0;398.0;9599.0;9369.0;19317.0;18851.0;340.0;339.0;103678.0;103606.0;171.0;171.0;67788.0;67788.0;104.0;103.0;31272.0;31200.0;65.0;65.0;4618.0;4618.0
3006;Limburg (PV);2008 juli;742.0;734.0;122995.0;122419.0;402.0;395.0;9599.0;9350.0;19317.0;18813.0;340.0;339.0;103678.0;103606.0;171.0;171.0;67788.0;67788.0;104.0;103.0;31272.0;31200.0;65.0;65.0;4618.0;4618.0
3007;Limburg (PV);2008 augustus;742.0;735.0;122995.0;122433.0;402.0;396.0;9599.0;9356.0;19317.0;18827.0;340.0;339.0;103678.0;103606.0;171.0;171.0;67788.0;67788.0;104.0;103.0;31272.0;31200.0;65.0;65.0;4618.0;4618.0
3008;Limburg (PV);2008 september;742.0;733.0;122995.0;122384.0;402.0;396.0;9599.0;9355.0;19317.0;18823.0;340.0;337.0;103678.0;103561.0;171.0;170.0;67788.0;67763.0;104.0;103.0;31272.0;31200.0;65.0;64.0;4618.0;4598.0
3009;Limburg (PV);2008 oktober;742.0;699.0;122995.0;112953.0;402.0;392.0;9599.0;9292.0;19317.0;18698.0;340.0;307.0;103678.0;94255.0;171.0;144.0;67788.0;58662.0;104.0;102.0;31272.0;31180.0;65.0;61.0;4618.0;4413.0
3010;Limburg (PV);2008 november;742.0;563.0;122995.0;71119.0;402.0;376.0;9599.0;9144.0;19317.0;18375.0;340.0;187.0;103678.0;52744.0;171.0;43.0;67788.0;18970.0;104.0;90.0;31272.0;29940.0;65.0;54.0;4618.0;3834.0
3011;Limburg (PV);2008 december;742.0;545.0;122995.0;70216.0;402.0;368.0;9599.0;9037.0;19317.0;18162.0;340.0;177.0;103678.0;52054.0;171.0;37.0;67788.0;18470.0;104.0;89.0;31272.0;29908.0;65.0;51.0;4618.0;3676.0
3012;Limburg (PV);2009 januari;734.0;507.0;116131.0;66711.0;400.0;329.0;9494.0;8208.0;19355.0;16727.0;334.0;178.0;96776.0;49984.0;165.0;31.0;61859.0;16517.0;105.0;94.0;30294.0;29649.0;64.0;53.0;4623.0;3818.0
3013;Limburg (PV);2009 februari;734.0;529.0;116131.0;68623.0;400.0;347.0;9494.0;8667.0;19355.0;17670.0;334.0;182.0;96776.0;50953.0;165.0;33.0;61859.0;17242.0;105.0;95.0;30294.0;29705.0;64.0;54.0;4623.0;4006.0
3014;Limburg (PV);2009 maart;734.0;597.0;116131.0;76494.0;400.0;368.0;9494.0;8973.0;19355.0;18280.0;334.0;229.0;96776.0;58214.0;165.0;74.0;61859.0;24088.0;105.0;100.0;30294.0;30050.0;64.0;55.0;4623.0;4076.0
3015;Limburg (PV);2009 april;734.0;721.0;116131.0;115508.0;400.0;394.0;9494.0;9384.0;19355.0;19137.0;334.0;327.0;96776.0;96371.0;165.0;162.0;61859.0;61584.0;105.0;105.0;30294.0;30294.0;64.0;60.0;4623.0;4493.0
3016;Limburg (PV);2009 mei;734.0;725.0;116131.0;115731.0;400.0;395.0;9494.0;9403.0;19355.0;19175.0;334.0;330.0;96776.0;96556.0;165.0;163.0;61859.0;61709.0;105.0;105.0;30294.0;30294.0;64.0;62.0;4623.0;4553.0
3017;Limburg (PV);2009 juni;734.0;727.0;116131.0;115799.0;400.0;397.0;9494.0;9438.0;19355.0;19243.0;334.0;330.0;96776.0;96556.0;165.0;163.0;61859.0;61709.0;105.0;105.0;30294.0;30294.0;64.0;62.0;4623.0;4553.0
3018;Limburg (PV);2009 juli;734.0;727.0;116131.0;115853.0;400.0;397.0;9494.0;9464.0;19355.0;19297.0;334.0;330.0;96776.0;96556.0;165.0;163.0;61859.0;61709.0;105.0;105.0;30294.0;30294.0;64.0;62.0;4623.0;4553.0
3019;Limburg (PV);2009 augustus;734.0;725.0;116131.0;115710.0;400.0;395.0;9494.0;9394.0;19355.0;19154.0;334.0;330.0;96776.0;96556.0;165.0;163.0;61859.0;61709.0;105.0;105.0;30294.0;30294.0;64.0;62.0;4623.0;4553.0
3020;Limburg (PV);2009 september;734.0;725.0;116131.0;115716.0;400.0;395.0;9494.0;9398.0;19355.0;19160.0;334.0;330.0;96776.0;96556.0;165.0;163.0;61859.0;61709.0;105.0;105.0;30294.0;30294.0;64.0;62.0;4623.0;4553.0
3021;Limburg (PV);2009 oktober;734.0;692.0;116131.0;105228.0;400.0;392.0;9494.0;9352.0;19355.0;19066.0;334.0;300.0;96776.0;86162.0;165.0;136.0;61859.0;51395.0;105.0;105.0;30294.0;30294.0;64.0;59.0;4623.0;4473.0
3022;Limburg (PV);2009 november;734.0;566.0;116131.0;70902.0;400.0;380.0;9494.0;9216.0;19355.0;18781.0;334.0;186.0;96776.0;52121.0;165.0;37.0;61859.0;18428.0;105.0;97.0;30294.0;29757.0;64.0;52.0;4623.0;3936.0
3023;Limburg (PV);2009 december;734.0;555.0;116131.0;70313.0;400.0;373.0;9494.0;9127.0;19355.0;18607.0;334.0;182.0;96776.0;51706.0;165.0;34.0;61859.0;18083.0;105.0;97.0;30294.0;29757.0;64.0;51.0;4623.0;3866.0
3024;Limburg (PV);2010 januari;734.0;508.0;116410.0;65866.0;408.0;341.0;9541.0;8390.0;19325.0;17007.0;326.0;167.0;97085.0;48859.0;162.0;29.0;61101.0;14779.0;102.0;87.0;31678.0;30428.0;62.0;51.0;4306.0;3652.0
3025;Limburg (PV);2010 februari;734.0;529.0;116410.0;66903.0;408.0;359.0;9541.0;8786.0;19325.0;17809.0;326.0;170.0;97085.0;49094.0;162.0;31.0;61101.0;14954.0;102.0;88.0;31678.0;30488.0;62.0;51.0;4306.0;3652.0
3026;Limburg (PV);2010 maart;734.0;593.0;116410.0;76179.0;408.0;378.0;9541.0;9105.0;19325.0;18462.0;326.0;215.0;97085.0;57717.0;162.0;69.0;61101.0;23133.0;102.0;92.0;31678.0;30742.0;62.0;54.0;4306.0;3842.0
3027;Limburg (PV);2010 april;734.0;715.0;116410.0;114886.0;408.0;402.0;9541.0;9484.0;19325.0;19210.0;326.0;313.0;97085.0;95676.0;162.0;157.0;61101.0;60550.0;102.0;98.0;31678.0;31030.0;62.0;58.0;4306.0;4096.0
3028;Limburg (PV);2010 mei;734.0;721.0;116410.0;115368.0;408.0;403.0;9541.0;9492.0;19325.0;19232.0;326.0;318.0;97085.0;96136.0;162.0;160.0;61101.0;60950.0;102.0;98.0;31678.0;31030.0;62.0;60.0;4306.0;4156.0
3029;Limburg (PV);2010 juni;734.0;721.0;116410.0;115368.0;408.0;403.0;9541.0;9492.0;19325.0;19232.0;326.0;318.0;97085.0;96136.0;162.0;159.0;61101.0;60875.0;102.0;98.0;31678.0;31030.0;62.0;61.0;4306.0;4231.0
3030;Limburg (PV);2010 juli;734.0;721.0;116410.0;115350.0;408.0;402.0;9541.0;9468.0;19325.0;19190.0;326.0;319.0;97085.0;96160.0;162.0;159.0;61101.0;60875.0;102.0;99.0;31678.0;31054.0;62.0;61.0;4306.0;4231.0
3031;Limburg (PV);2010 augustus;734.0;717.0;116410.0;115287.0;408.0;398.0;9541.0;9430.0;19325.0;19127.0;326.0;319.0;97085.0;96160.0;162.0;159.0;61101.0;60875.0;102.0;99.0;31678.0;31054.0;62.0;61.0;4306.0;4231.0
3032;Limburg (PV);2010 september;734.0;717.0;116410.0;114892.0;408.0;399.0;9541.0;9449.0;19325.0;19154.0;326.0;318.0;97085.0;95738.0;162.0;159.0;61101.0;60875.0;102.0;98.0;31678.0;30632.0;62.0;61.0;4306.0;4231.0
3033;Limburg (PV);2010 oktober;734.0;679.0;116410.0;101707.0;408.0;394.0;9541.0;9393.0;19325.0;19039.0;326.0;285.0;97085.0;82668.0;162.0;129.0;61101.0;47940.0;102.0;98.0;31678.0;30632.0;62.0;58.0;4306.0;4096.0
3034;Limburg (PV);2010 november;734.0;561.0;116410.0;68294.0;408.0;382.0;9541.0;9251.0;19325.0;18743.0;326.0;179.0;97085.0;49551.0;162.0;37.0;61101.0;15683.0;102.0;91.0;31678.0;30196.0;62.0;51.0;4306.0;3672.0
3035;Limburg (PV);2010 december;734.0;543.0;116410.0;67284.0;408.0;373.0;9541.0;9176.0;19325.0;18592.0;326.0;170.0;97085.0;48692.0;162.0;31.0;61101.0;14954.0;102.0;90.0;31678.0;30176.0;62.0;49.0;4306.0;3562.0
3036;Limburg (PV);2011 januari;733.0;516.0;119696.0;67232.0;402.0;339.0;9391.0;8343.0;19047.0;16930.0;331.0;177.0;100649.0;50302.0;161.0;28.0;59192.0;14361.0;109.0;95.0;37181.0;32040.0;61.0;54.0;4276.0;3901.0
3037;Limburg (PV);2011 februari;733.0;534.0;119696.0;67955.0;402.0;357.0;9391.0;8720.0;19047.0;17695.0;331.0;177.0;100649.0;50260.0;161.0;28.0;59192.0;14361.0;109.0;96.0;37181.0;32100.0;61.0;53.0;4276.0;3799.0
3038;Limburg (PV);2011 maart;733.0;588.0;119696.0;74668.0;402.0;374.0;9391.0;8986.0;19047.0;18225.0;331.0;214.0;100649.0;56443.0;161.0;59.0;59192.0;20132.0;109.0;99.0;37181.0;32300.0;61.0;56.0;4276.0;4011.0
3039;Limburg (PV);2011 april;733.0;717.0;119696.0;118047.0;402.0;392.0;9391.0;9269.0;19047.0;18803.0;331.0;325.0;100649.0;99244.0;161.0;158.0;59192.0;58707.0;109.0;108.0;37181.0;36321.0;61.0;59.0;4276.0;4216.0
3040;Limburg (PV);2011 mei;733.0;727.0;119696.0;118650.0;402.0;397.0;9391.0;9298.0;19047.0;18861.0;331.0;330.0;100649.0;99789.0;161.0;161.0;59192.0;59192.0;109.0;108.0;37181.0;36321.0;61.0;61.0;4276.0;4276.0
3041;Limburg (PV);2011 juni;733.0;720.0;119696.0;117846.0;402.0;395.0;9391.0;9278.0;19047.0;18821.0;331.0;325.0;100649.0;99025.0;161.0;160.0;59192.0;58647.0;109.0;106.0;37181.0;36257.0;61.0;59.0;4276.0;4121.0
3042;Limburg (PV);2011 juli;733.0;722.0;119696.0;118744.0;402.0;395.0;9391.0;9284.0;19047.0;18835.0;331.0;327.0;100649.0;99909.0;161.0;160.0;59192.0;58647.0;109.0;108.0;37181.0;37141.0;61.0;59.0;4276.0;4121.0
3043;Limburg (PV);2011 augustus;733.0;716.0;119696.0;118078.0;402.0;392.0;9391.0;9253.0;19047.0;18784.0;331.0;324.0;100649.0;99294.0;161.0;158.0;59192.0;58362.0;109.0;107.0;37181.0;36811.0;61.0;59.0;4276.0;4121.0
3044;Limburg (PV);2011 september;733.0;718.0;119696.0;118120.0;402.0;394.0;9391.0;9279.0;19047.0;18826.0;331.0;324.0;100649.0;99294.0;161.0;158.0;59192.0;58362.0;109.0;107.0;37181.0;36811.0;61.0;59.0;4276.0;4121.0
3045;Limburg (PV);2011 oktober;733.0;685.0;119696.0;107935.0;402.0;390.0;9391.0;9242.0;19047.0;18750.0;331.0;295.0;100649.0;89185.0;161.0;131.0;59192.0;48313.0;109.0;107.0;37181.0;36811.0;61.0;57.0;4276.0;4061.0
3046;Limburg (PV);2011 november;733.0;563.0;119696.0;72259.0;402.0;379.0;9391.0;9113.0;19047.0;18473.0;331.0;184.0;100649.0;53786.0;161.0;36.0;59192.0;17361.0;109.0;96.0;37181.0;32614.0;61.0;52.0;4276.0;3811.0
3047;Limburg (PV);2011 december;733.0;548.0;119696.0;70056.0;402.0;371.0;9391.0;8990.0;19047.0;18215.0;331.0;177.0;100649.0;51841.0;161.0;30.0;59192.0;15586.0;109.0;95.0;37181.0;32444.0;61.0;52.0;4276.0;3811.0
3048;Limburg (PV);2012 januari;715.0;523.0;123037.0;72327.0;394.0;341.0;9373.0;8455.0;19140.0;17302.0;321.0;182.0;103897.0;55025.0;155.0;30.0;60279.0;17120.0;108.0;101.0;39589.0;34298.0;58.0;51.0;4029.0;3607.0
3049;Limburg (PV);2012 februari;715.0;534.0;123037.0;72614.0;394.0;353.0;9373.0;8644.0;19140.0;17691.0;321.0;181.0;103897.0;54923.0;155.0;30.0;60279.0;17120.0;108.0;101.0;39589.0;34298.0;58.0;50.0;4029.0;3505.0
3050;Limburg (PV);2012 maart;715.0;586.0;123037.0;80459.0;394.0;366.0;9373.0;8887.0;19140.0;18161.0;321.0;220.0;103897.0;62298.0;155.0;64.0;60279.0;24242.0;108.0;103.0;39589.0;34339.0;58.0;53.0;4029.0;3717.0
3051;Limburg (PV);2012 april;715.0;699.0;123037.0;121563.0;394.0;386.0;9373.0;9195.0;19140.0;18761.0;321.0;313.0;103897.0;102802.0;155.0;151.0;60279.0;59454.0;108.0;107.0;39589.0;39469.0;58.0;55.0;4029.0;3879.0
