ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Omschrijving_49;Code_50;Omschrijving_51;Inwonertal_52;Omgevingsadressendichtheid_53
65;311;311;Breukelen                               ;Breukelen                 ;16;Utrecht         ;5003;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1701;Utrecht-West                        ;48;Vechtstreek en Plassengebied in Utrecht ;2506;GGD Midden-Nederland             ;30;Midden-Nederland       ;2602;Westelijk Weidegebied in Utrecht        ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL31;Utrecht       ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht-Midden         ;6;Hollands-Utrechtse meren                ;19;Utrecht                        ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;14674;663
66;501;501;Brielle                                 ;Brielle                   ;10;Rotterdam       ;2000;Rotterdam-Rijnmond        ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                            ;91;Voorne-Putten en Rozenburg              ;4906;GGD Zuid-Hollandse Eilanden      ;24;Rotterdam              ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk Akkerbouwgebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland  ; NL335;Groot-Rijnmond                     ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;0;                ;14;Rotterdam       ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;15762;797
67;Bronckhorst;1876;Bronckhorst                             ;Bronckhorst               ;6;Zutphen         ;3105;Noord- en Oost-Gelderland ;14;Achterhoek                         ;140;Achterhoek                         ;1400;Achterhoek                          ;28;Overige gemeenten westelijke Achterhoek ;1406;GGD Gelre-IJssel                 ;9;Centraal Gelderland    ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland    ; NL225;Achterhoek                         ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;37833;341
68;213;213;Brummen                                 ;Brummen                   ;6;Zutphen         ;3105;Noord- en Oost-Gelderland ;14;Achterhoek                         ;140;Achterhoek                         ;1400;Achterhoek                          ;34;Overige gemeenten oostelijke Veluwezoom ;1406;GGD Gelre-IJssel                 ;8;Oost-Nederland         ;2502;IJsselstreek                            ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland    ; NL225;Achterhoek                         ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;9;Stedendriehoek         ;8;Veluwe en Veluwerand                    ;11;Stedendriehoek                 ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;21200;667
69;899;899;Brunssum                                ;Brunssum                  ;3;Maastricht      ;6700;Zuid-Limburg              ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                        ;125;Oostelijke Mijnstreek                   ;6106;GGD Zuid-Limburg                 ;14;Limburg                ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)  ; NL423;Zuid-Limburg                       ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;33;Parkstad Limburg       ;15;Zuid-Limburg                            ;41;Oostelijk Zuid-Limburg         ;21;Heerlen         ;21;Heerlen         ;4;20 000 tot 50 000 inwoners  ;2;Sterk stedelijk     ;29742;1553
70;312;312;Bunnik                                  ;Bunnik                    ;16;Utrecht         ;5003;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1703;Stadsgewest Utrecht                 ;45;Utrechts Kromme Rijngebied              ;2506;GGD Midden-Nederland             ;30;Midden-Nederland       ;2601;Kromme Rijn-streek en Heuvelrug         ;10;Rivierengebied               ;3;West-Nederland ;   NL3;West-Nederland ;  NL31;Utrecht       ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht-Midden         ;17;Overig Nederland                        ;19;Utrecht                        ;0;                ;9;Utrecht         ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;14258;600
71;313;313;Bunschoten                              ;Bunschoten                ;16;Utrecht         ;5003;Utrechtsland              ;17;Utrecht                            ;170;Utrecht                            ;1702;Stadsgewest Amersfoort              ;43;Utrechtse Vallei en Eemgebied           ;2306;GGD Eemland                      ;32;Gooi, Eem- en Flevoland;2604;Eemland                                 ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL31;Utrecht       ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;17;Eemland                ;3;IJsselmeerkust                          ;16;Eem en Vallei                  ;0;                ;8;Amersfoort      ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;19611;997
72;214;214;Buren                                   ;Buren                     ;5;Arnhem          ;4804;Gelderland-Zuid           ;16;Zuidwest-Gelderland                ;160;Zuidwest-Gelderland                ;1600;Zuidwest-Gelderland                 ;37;Oostelijke Betuwe                       ;2006;GGD Rivierenland                 ;30;Midden-Nederland       ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied               ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland    ; NL224;Zuidwest-Gelderland                ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;25727;238
73;381;381;Bussum                                  ;Bussum                    ;13;Amsterdam       ;400;Gooi en Vechtstreek       ;24;Het Gooi en Vechtstreek            ;240;Het Gooi en Vechtstreek            ;2400;Het Gooi en Vechtstreek             ;67;Overige gemeenten in het Gooi           ;3606;GGD Gooi en Vechtstreek          ;32;Gooi, Eem- en Flevoland;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland ; NL327;Het Gooi en Vechtstreek            ;14;Gooi en Vechtstreek      ;27;Noord-Holland;4;Amsterdam       ;16;Gooi en Vechtstreek    ;7;Utrechtse Heuvelrug en 't Gooi          ;20;Gooi en Vechtstreek            ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;2;Sterk stedelijk     ;31704;2220
74;502;502;Capelle aan den IJssel                  ;Capelle aan den IJssel    ;10;Rotterdam       ;2000;Rotterdam-Rijnmond        ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                            ;88;Oostelijk Randgebied Rotterdam          ;4607;GGD Rotterdam-Rijnmond           ;24;Rotterdam              ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland  ; NL335;Groot-Rijnmond                     ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;17;Overig Nederland                        ;29;Rijnmond                       ;14;Rotterdam       ;14;Rotterdam       ;5;50 000 tot 100 000 inwoners ;2;Sterk stedelijk     ;65022;2175
75;383;383;Castricum                               ;Castricum                 ;14;Alkmaar         ;604;Noord-Holland-Noord       ;20;IJmond                             ;200;IJmond                             ;2000;IJmond                              ;55;Noord-Kennemerland                      ;2707;GGD Hollands-Noorden             ;37;Noordwest-Holland      ;2708;Kennemerland                            ;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland ; NL323;IJmond                             ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland-Noord    ;2;Noordzeebadplaatsen                     ;24;Noord-Kennemerland             ;0;                ;11;Haarlem         ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;34705;1154
76;109;109;Coevorden                               ;Coevorden                 ;19;Assen           ;7100;Drenthe                   ;8;Zuidoost-Drenthe                   ;80;Zuidoost-Drenthe                   ;800;Zuidoost-Drenthe                    ;18;Zuid-Drents Randgebied                  ;706;GGD Drenthe                      ;1;Noord-Nederland        ;2204;Zuidelijk Zandgebied in Drenthe         ;4;Oostelijk Veehouderijgebied  ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL13;Drenthe       ; NL132;Zuidoost-Drenthe                   ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;5;Zuid- en Midden-Drenthe;12;Groningse, Friese en Drentse Zandgronden;8;Zuidoost-Drenthe               ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;35993;476
77;Cranendonck;1706;Cranendonck                             ;Cranendonck               ;1;'s-Hertogenbosch;1106;Zuidoost-Brabant          ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant              ;117;Valkenswaard en oostelijke randgemeenten;5608;GGD Brabant-Zuidoost             ;17;Brabant                ;3010;Westelijk Peelgebied                    ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant ; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;30;Weert                  ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;37;Zuidoost-Brabant               ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;20263;533
78;611;611;Cromstrijen                             ;Cromstrijen               ;11;Dordrecht       ;1000;Zuid-Holland-Zuid         ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond               ;90;Hoeksche Waard                          ;4906;GGD Zuid-Hollandse Eilanden      ;24;Rotterdam              ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk Akkerbouwgebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland  ; NL335;Groot-Rijnmond                     ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;30;Zuid-Holland-Zuid              ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;12853;625
79;Cuijk;1684;Cuijk                                   ;Cuijk                     ;1;'s-Hertogenbosch;7204;Brabant-Noord             ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-brabant     ;3520;Overig Noordoost-Noord-Brabant      ;119;Land van Cuijk                          ;5406;GGD Hart voor Brabant            ;17;Brabant                ;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant ; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost-Brabant      ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;36;Noordoost-Brabant              ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;24226;746
80;216;216;Culemborg                               ;Culemborg                 ;5;Arnhem          ;4804;Gelderland-Zuid           ;16;Zuidwest-Gelderland                ;160;Zuidwest-Gelderland                ;1600;Zuidwest-Gelderland                 ;38;Westelijke Betuwe                       ;2006;GGD Rivierenland                 ;30;Midden-Nederland       ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied               ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland    ; NL224;Zuidwest-Gelderland                ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;27298;1328
81;148;148;Dalfsen                                 ;Dalfsen                   ;7;Zwolle/Lelystad ;4100;IJssel-Vecht              ;10;Noord-Overijssel                   ;100;Noord-Overijssel                   ;1000;Noord-Overijssel                    ;20;IJssel- en Vechtdelta                   ;1006;GGD Regio IJssel-Vecht           ;8;Oost-Nederland         ;2301;Weidegebied in Overijssel               ;3;Noordelijk Weidegebied       ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL21;Overijssel    ; NL211;Noord-Overijssel                   ;4;IJsselland               ;23;Overijssel   ;2;Arnhem          ;6;IJssel en Vecht        ;11;Twente, Salland en Vechtstreek          ;10;IJssel-Vecht                   ;0;                ;3;Zwolle          ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;26735;437
82;65;65;Dantumadeel                             ;Dantumadeel               ;17;Leeuwarden      ;2302;Fryslân                   ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                     ;9;Fries Zandgebied                        ;7206;GGD Fryslân                      ;1;Noord-Nederland        ;2103;De Wouden                               ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL12;Friesland (NL); NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-Noord                ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;19399;401
83;503;503;Delft                                   ;Delft                     ;9;'s-Gravenhage   ;4600;Haaglanden                ;27;Delft en Westland                  ;270;Delft en Westland                  ;2700;Delft en Westland                   ;82;Delft                                   ;4106;GGD Zuid-Holland-West            ;27;Den Haag               ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland  ; NL333;Delft en Westland                  ;15;Haaglanden               ;28;Zuid-Holland ;3;'s-Gravenhage   ;22;Haaglanden             ;17;Overig Nederland                        ;28;Haaglanden                     ;0;                ;13;'s-Gravenhage   ;5;50 000 tot 100 000 inwoners ;1;Zeer sterk stedelijk;96168;3358
84;10;10;Delfzijl                                ;Delfzijl                  ;18;Groningen       ;3400;Groningen                 ;2;Delfzijl en omgeving               ;20;Delfzijl en omgeving               ;200;Delfzijl en omgeving                ;2;Appingedam en Delfzijl                  ;106;Hulpverleningsdienst Groningen   ;1;Noord-Nederland        ;2003;Oostelijke Bouwstreek in Groningen      ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL11;Groningen     ; NL112;Delfzijl en omgeving               ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord-Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;27314;613
85;762;762;Deurne                                  ;Deurne                    ;1;'s-Hertogenbosch;1106;Zuidoost-Brabant          ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant              ;118;Brabantse Peel                          ;5608;GGD Brabant-Zuidoost             ;17;Brabant                ;3010;Westelijk Peelgebied                    ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant ; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost-Brabant       ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;37;Zuidoost-Brabant               ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;31643;804
86;150;150;Deventer                                ;Deventer                  ;7;Zwolle/Lelystad ;4100;IJssel-Vecht              ;11;Zuidwest-Overijssel                ;110;Zuidwest-Overijssel                ;1100;Zuidwest-Overijssel                 ;22;Zuidwest-Overijssel                     ;1406;GGD Gelre-IJssel                 ;8;Oost-Nederland         ;2304;Salland                                 ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL21;Overijssel    ; NL212;Zuidwest-Overijssel                ;4;IJsselland               ;23;Overijssel   ;2;Arnhem          ;9;Stedendriehoek         ;11;Twente, Salland en Vechtstreek          ;11;Stedendriehoek                 ;0;                ;0;                ;5;50 000 tot 100 000 inwoners ;2;Sterk stedelijk     ;97342;1688
87;384;384;Diemen                                  ;Diemen                    ;13;Amsterdam       ;5108;Amsterdam-Amstelland      ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2321;Overig Agglomeratie Amsterdam       ;64;Zuidelijk Randgebied Amsterdam          ;3406;GGD Amsterdam                    ;34;Amsterdam              ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland ; NL326;Groot-Amsterdam                    ;13;Amsterdam-Amstelland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;21;Agglomeratie Amsterdam         ;10;Amsterdam       ;10;Amsterdam       ;4;20 000 tot 50 000 inwoners  ;2;Sterk stedelijk     ;24046;2115
88;Dinkelland;1774;Dinkelland                              ;Dinkelland                ;8;Almelo          ;3500;Twente                    ;12;Twente                             ;120;Twente                             ;1200;Twente                              ;24;Overige gemeenten in Twente             ;1106;GGD Regio Twente                 ;8;Oost-Nederland         ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL21;Overijssel    ; NL213;Twente                             ;5;Twente                   ;23;Overijssel   ;2;Arnhem          ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;26116;422
89;504;504;Dirksland                               ;Dirksland                 ;10;Rotterdam       ;2000;Rotterdam-Rijnmond        ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond               ;92;Goeree en Overflakkee                   ;4906;GGD Zuid-Hollandse Eilanden      ;24;Rotterdam              ;2803;Goeree-Overflakkee                      ;11;Zuidwestelijk Akkerbouwgebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland  ; NL335;Groot-Rijnmond                     ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;0;                ;0;                ;2;5 000 tot 10 000 inwoners   ;5;Niet stedelijk      ;8324;427
90;221;221;Doesburg                                ;Doesburg                  ;5;Arnhem          ;4502;Gelderland-Midden         ;15;Arnhem/Nijmegen                    ;150;Arnhem/Nijmegen                    ;1500;Arnhem/Nijmegen                     ;27;Oude-IJsselgebied (westelijk deel)      ;1906;Hulpverlening Gelderland-Midden  ;9;Centraal Gelderland    ;2502;IJsselstreek                            ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland    ; NL226;Arnhem/Nijmegen                    ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;11;IJssel en Rijn         ;10;Achterhoek                              ;14;Arnhem/Nijmegen                ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;11567;786
91;222;222;Doetinchem                              ;Doetinchem                ;6;Zutphen         ;3105;Noord- en Oost-Gelderland ;14;Achterhoek                         ;140;Achterhoek                         ;1400;Achterhoek                          ;27;Oude-IJsselgebied (westelijk deel)      ;1406;GGD Gelre-IJssel                 ;9;Centraal Gelderland    ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland    ; NL225;Achterhoek                         ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;0;                ;0;                ;5;50 000 tot 100 000 inwoners ;3;Matig stedelijk     ;56253;1050
92;766;766;Dongen                                  ;Dongen                    ;2;Breda           ;100;Midden- en West-Brabant   ;34;Midden-Noord-Brabant               ;340;Midden-Noord-Brabant               ;3400;Midden-Noord-Brabant                ;108;Gebied om Tilburg                       ;5406;GGD Hart voor Brabant            ;17;Brabant                ;3008;Midden-Noord-Brabant                    ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant ; NL412;Midden-Noord-Brabant               ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;26;Midden-Brabant         ;13;West- en Midden-Brabant                 ;35;Midden-Brabant                 ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;25442;1102
93;58;58;Dongeradeel                             ;Dongeradeel               ;17;Leeuwarden      ;2302;Fryslân                   ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                     ;12;Friese Bouwstreek                       ;7206;GGD Fryslân                      ;1;Noord-Nederland        ;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL12;Friesland (NL); NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-Noord                ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;5;Niet stedelijk      ;24694;478
94;505;505;Dordrecht                               ;Dordrecht                 ;11;Dordrecht       ;1000;Zuid-Holland-Zuid         ;30;Zuidoost-Zuid-Holland              ;300;Zuidoost-Zuid-Holland              ;3001;Drechtsteden                        ;89;Eiland van Dordrecht                    ;4806;GGD Regio Zuid-Holland-Zuid      ;24;Rotterdam              ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk Akkerbouwgebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland  ; NL336;Zuidoost-Zuid-Holland              ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;30;Zuid-Holland-Zuid              ;15;Dordrecht       ;15;Dordrecht       ;6;100 000 tot 150 000 inwoners;2;Sterk stedelijk     ;118182;2428
95;498;498;Drechterland                            ;Drechterland              ;14;Alkmaar         ;604;Noord-Holland-Noord       ;18;Kop van Noord-Holland              ;180;Kop van Noord-Holland              ;1800;Kop van Noord-Holland               ;54;Midden- en oostelijk West-Friesland     ;2707;GGD Hollands-Noorden             ;37;Noordwest-Holland      ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland ; NL321;Kop van Noord-Holland              ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland-Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;18818;432
96;Drimmelen;1719;Drimmelen                               ;Drimmelen                 ;2;Breda           ;100;Midden- en West-Brabant   ;33;West-Noord-Brabant                 ;330;West-Noord-Brabant                 ;3300;West-Noord-Brabant                  ;101;Zeekleigebied in Noord-Brabant          ;5206;GGD West-Brabant                 ;20;Zuidwest-Nederland     ;3002;Westelijke Langstraat                   ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant ; NL411;West-Noord-Brabant                 ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West-Brabant           ;4;Deltagebied                             ;34;West-Brabant                   ;0;                ;16;Breda           ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;26623;653
97;303;303;Dronten                                 ;Dronten                   ;7;Zwolle/Lelystad ;6500;Flevoland                 ;40;Flevoland                          ;400;Flevoland                          ;4002;Flevoland-Midden                    ;129;Zuidelijke IJsselmeerpolders            ;2206;Hulpverleningsdienst Flevoland   ;32;Gooi, Eem- en Flevoland;2402;Zuidelijke IJsselmeerpolders            ;6;IJsselmeerpolders            ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL23;Flevoland     ; NL230;Flevoland                          ;25;Flevoland                ;24;Flevoland    ;2;Arnhem          ;15;Flevoland              ;3;IJsselmeerkust                          ;18;Flevoland                      ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;38528;767
98;225;225;Druten                                  ;Druten                    ;5;Arnhem          ;4804;Gelderland-Zuid           ;15;Arnhem/Nijmegen                    ;150;Arnhem/Nijmegen                    ;1500;Arnhem/Nijmegen                     ;41;Land van Maas en Waal                   ;2106;GGD Regio Nijmegen               ;30;Midden-Nederland       ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland    ; NL226;Arnhem/Nijmegen                    ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;13;Nijmegen               ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;18082;692
99;226;226;Duiven                                  ;Duiven                    ;5;Arnhem          ;4502;Gelderland-Midden         ;15;Arnhem/Nijmegen                    ;150;Arnhem/Nijmegen                    ;1500;Arnhem/Nijmegen                     ;26;De Lijmers                              ;1906;Hulpverlening Gelderland-Midden  ;9;Centraal Gelderland    ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland    ; NL226;Arnhem/Nijmegen                    ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;11;IJssel en Rijn         ;10;Achterhoek                              ;14;Arnhem/Nijmegen                ;0;                ;6;Arnhem          ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;25560;1068
100;Echt-Susteren;1711;Echt-Susteren                           ;Echt+Susteren             ;4;Roermond        ;4202;Noord- en Midden-Limburg  ;38;Midden-Limburg                     ;380;Midden-Limburg                     ;3800;Midden-Limburg                      ;122;Overig Midden-Limburg ten oosten v. Maas;5906;GGD Noord- en Midden-Limburg     ;14;Limburg                ;3101;Noord-Limburg                           ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)  ; NL422;Midden-Limburg                     ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;32172;607
