ID;Persoonskenmerken;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;Zelfstandige_5;PositieInDeWerkkringOnbekend_6;Beroepsniveau1_7;Beroepsniveau2_8;Beroepsniveau3_9;Beroepsniveau4_10;BeroepsniveauOnbekend_11;WerklozeBeroepsbevolking_12;Werkloosheidspercentage_13;NietBeroepsbevolking_14;BrutoArbeidsparticipatie_15;NettoArbeidsparticipatie_16
28;Totaal ;Oost-Nederland (LD);2005;2552;1747;1645;1432;213;0;146;829;278;383;10;102;5.8;805;68.4;64.5
29;Totaal ;Oost-Nederland (LD);2006;2562;1765;1680;1453;228;0;157;830;283;394;16;85;4.8;797;68.9;65.6
30;Totaal ;Oost-Nederland (LD);2007;2572;1813;1741;1492;248;0;161;853;299;412;16;73;4.0;759;70.5;67.7
31;Totaal ;Oost-Nederland (LD);2008;2587;1845;1778;1526;252;0;159;845;314;438;22;67;3.6;741;71.3;68.7
32;Totaal ;Oost-Nederland (LD);2009;2596;1851;1774;1517;257;0;151;835;313;453;22;78;4.2;745;71.3;68.3
33;Totaal ;Oost-Nederland (LD);2010;2607;1848;1758;1504;253;0;151;807;316;457;27;91;4.9;758;70.9;67.4
34;Totaal ;Oost-Nederland (LD);2011;2614;1848;1759;1501;258;0;156;809;316;455;24;89;4.8;766;70.7;67.3
35;Totaal ;Oost-Nederland (LD);2012;2631;1867;1762;1501;261;0;161;803;316;457;24;105;5.6;764;70.9;67.0
36;Totaal ;Oost-Nederland (LD);2013;2650;1892;1757;1485;272;0;176;771;293;484;33;135;7.1;758;71.4;66.3
37;Totaal ;Oost-Nederland (LD);2014;2652;1873;1736;1460;276;0;173;773;279;484;27;137;7.3;779;70.6;65.5
38;Totaal ;Oost-Nederland (LD);2015;2657;1879;1754;1473;281;0;167;787;279;495;26;125;6.6;778;70.7;66.0
39;Totaal ;West-Nederland (LD);2003;5641;3827;3640;3183;457;0;277;1610;677;1026;51;187;4.9;1814;67.8;64.5
40;Totaal ;West-Nederland (LD);2004;5669;3860;3643;3161;482;0;269;1657;665;1026;26;217;5.6;1809;68.1;64.3
41;Totaal ;West-Nederland (LD);2005;5690;3909;3680;3183;497;0;273;1685;656;1041;23;229;5.9;1781;68.7;64.7
42;Totaal ;West-Nederland (LD);2006;5709;3935;3738;3224;513;0;295;1684;652;1067;39;198;5.0;1774;68.9;65.5
43;Totaal ;West-Nederland (LD);2007;5732;4010;3843;3304;539;0;307;1688;676;1129;43;167;4.2;1722;70.0;67.0
44;Totaal ;West-Nederland (LD);2008;5764;4080;3932;3369;562;0;303;1719;696;1177;38;148;3.6;1684;70.8;68.2
45;Totaal ;West-Nederland (LD);2009;5806;4129;3951;3370;581;0;292;1727;702;1183;46;177;4.3;1677;71.1;68.1
46;Totaal ;West-Nederland (LD);2010;5826;4111;3907;3317;590;0;279;1657;705;1214;52;204;5.0;1715;70.6;67.1
47;Totaal ;West-Nederland (LD);2011;5857;4120;3910;3312;598;0;274;1645;719;1219;52;210;5.1;1738;70.3;66.7
48;Totaal ;West-Nederland (LD);2012;5911;4199;3947;3334;613;0;297;1655;715;1229;50;252;6.0;1712;71.0;66.8
49;Totaal ;West-Nederland (LD);2013;5967;4223;3910;3271;639;0;311;1573;665;1265;96;313;7.4;1744;70.8;65.5
50;Totaal ;West-Nederland (LD);2014;5992;4223;3905;3234;671;0;307;1578;650;1291;79;317;7.5;1769;70.5;65.2
51;Totaal ;West-Nederland (LD);2015;6012;4240;3944;3263;681;0;321;1598;645;1323;57;297;7.0;1771;70.5;65.6
52;Totaal ;Zuid-Nederland (LD);2003;2679;1798;1712;1495;218;0;156;824;305;401;26;85;4.7;882;67.1;63.9
53;Totaal ;Zuid-Nederland (LD);2004;2679;1797;1698;1481;216;0;154;828;297;401;17;100;5.6;881;67.1;63.4
54;Totaal ;Zuid-Nederland (LD);2005;2681;1808;1708;1480;227;0;168;852;295;379;14;100;5.5;873;67.4;63.7
55;Totaal ;Zuid-Nederland (LD);2006;2682;1816;1727;1498;229;0;172;838;298;393;26;89;4.9;866;67.7;64.4
56;Totaal ;Zuid-Nederland (LD);2007;2683;1840;1765;1529;236;0;171;853;312;402;27;75;4.1;843;68.6;65.8
57;Totaal ;Zuid-Nederland (LD);2008;2690;1874;1807;1556;251;0;169;867;323;425;24;67;3.6;816;69.7;67.2
58;Totaal ;Zuid-Nederland (LD);2009;2693;1882;1800;1543;256;0;159;861;321;431;28;83;4.4;811;69.9;66.8
59;Totaal ;Zuid-Nederland (LD);2010;2699;1875;1782;1515;267;0;168;826;318;447;24;93;4.9;824;69.5;66.0
60;Totaal ;Zuid-Nederland (LD);2011;2700;1872;1784;1519;265;0;164;829;321;446;24;88;4.7;829;69.3;66.1
61;Totaal ;Zuid-Nederland (LD);2012;2714;1896;1794;1528;266;0;167;827;321;457;22;103;5.4;817;69.9;66.1
62;Totaal ;Zuid-Nederland (LD);2013;2730;1909;1778;1507;272;0;172;810;299;461;37;131;6.8;821;69.9;65.1
63;Totaal ;Zuid-Nederland (LD);2014;2732;1897;1762;1492;270;0;176;805;285;464;31;135;7.1;835;69.4;64.5
64;Totaal ;Zuid-Nederland (LD);2015;2730;1903;1778;1498;281;0;169;819;285;481;24;125;6.6;827;69.7;65.1
65;Totaal ;Groningen (PV);2003;435;285;268;232;35;0;28;125;47;63;6;17;6.0;150;65.4;61.5
66;Totaal ;Groningen (PV);2004;436;286;266;229;37;0;24;128;46;65;4;20;7.1;149;65.8;61.1
67;Totaal ;Groningen (PV);2005;436;289;266;229;37;0;25;130;44;66;2;22;7.7;148;66.1;61.0
68;Totaal ;Groningen (PV);2006;436;285;267;230;37;0;25;130;44;65;3;18;6.3;151;65.5;61.3
69;Totaal ;Groningen (PV);2007;437;294;278;239;39;0;27;132;47;68;4;16;5.5;143;67.3;63.6
70;Totaal ;Groningen (PV);2008;438;298;284;244;41;0;26;134;49;71;4;13;4.5;140;68.0;64.9
71;Totaal ;Groningen (PV);2009;438;297;281;242;39;0;25;131;49;72;3;16;5.5;141;67.8;64.1
72;Totaal ;Groningen (PV);2010;441;302;284;241;44;0;24;121;50;85;4;18;5.8;139;68.5;64.5
73;Totaal ;Groningen (PV);2011;442;302;284;242;42;0;24;127;50;79;5;18;6.0;140;68.4;64.3
74;Totaal ;Groningen (PV);2012;445;302;281;238;43;0;25;127;50;76;4;20;6.8;143;67.8;63.2
75;Totaal ;Groningen (PV);2013;448;306;281;238;43;0;26;129;46;75;5;25;8.1;142;68.2;62.7
76;Totaal ;Groningen (PV);2014;448;300;275;231;44;0;25;126;45;74;6;25;8.5;148;67.0;61.3
77;Totaal ;Groningen (PV);2015;448;305;279;235;44;0;27;126;44;77;5;26;8.5;143;68.0;62.2
78;Totaal ;Friesland (PV);2003;474;312;296;252;44;0;26;155;52;59;4;16;5.2;161;65.9;62.5
79;Totaal ;Friesland (PV);2004;475;314;295;249;46;0;23;159;51;59;3;19;6.2;160;66.2;62.1
80;Totaal ;Friesland (PV);2005;475;318;299;251;48;0;26;162;50;58;2;19;6.1;156;67.1;63.0
81;Totaal ;Friesland (PV);2006;474;318;301;251;50;0;25;163;50;60;3;17;5.2;156;67.0;63.5
82;Totaal ;Friesland (PV);2007;475;325;311;258;53;0;27;170;51;62;2;14;4.2;150;68.4;65.5
83;Totaal ;Friesland (PV);2008;477;331;318;266;52;0;27;172;53;64;2;12;3.8;146;69.5;66.8
84;Totaal ;Friesland (PV);2009;477;333;318;263;55;0;27;167;54;67;3;15;4.5;144;69.8;66.7
85;Totaal ;Friesland (PV);2010;479;330;313;258;54;0;29;155;54;71;4;17;5.2;149;68.9;65.3
86;Totaal ;Friesland (PV);2011;478;329;312;259;52;0;30;152;55;72;3;17;5.2;149;68.8;65.2
87;Totaal ;Friesland (PV);2012;479;333;312;257;54;0;29;153;56;69;6;21;6.3;146;69.5;65.1
88;Totaal ;Friesland (PV);2013;481;335;309;253;56;0;28;151;53;70;7;26;7.9;145;69.8;64.3
89;Totaal ;Friesland (PV);2014;480;333;307;251;56;0;31;150;50;68;7;27;8.0;147;69.5;63.9
90;Totaal ;Friesland (PV);2015;479;332;308;250;58;0;31;153;49;67;7;24;7.3;146;69.4;64.4
91;Totaal ;Drenthe (PV);2003;355;234;223;190;33;0;22;112;40;45;3;12;5.0;121;65.9;62.6
92;Totaal ;Drenthe (PV);2004;355;236;221;189;32;0;22;113;38;47;2;15;6.3;119;66.4;62.2
93;Totaal ;Drenthe (PV);2005;356;236;220;189;32;0;23;110;38;47;2;16;6.8;120;66.4;61.9
94;Totaal ;Drenthe (PV);2006;357;238;225;191;34;0;22;114;38;47;3;13;5.5;119;66.6;62.9
95;Totaal ;Drenthe (PV);2007;358;242;231;198;34;0;23;114;41;50;5;11;4.5;116;67.6;64.6
96;Totaal ;Drenthe (PV);2008;360;248;238;202;36;0;22;118;43;49;6;10;3.9;112;68.8;66.1
97;Totaal ;Drenthe (PV);2009;360;249;237;199;38;0;22;115;42;53;5;12;4.8;111;69.1;65.8
98;Totaal ;Drenthe (PV);2010;361;246;234;200;34;0;21;112;43;53;5;13;5.2;115;68.2;64.7
99;Totaal ;Drenthe (PV);2011;360;243;231;198;33;0;22;107;42;54;5;12;5.1;117;67.5;64.1
100;Totaal ;Drenthe (PV);2012;361;249;234;199;35;0;23;113;42;51;5;15;6.1;112;69.0;64.8
101;Totaal ;Drenthe (PV);2013;362;249;231;193;38;0;25;105;41;54;7;18;7.2;113;68.8;63.9
102;Totaal ;Drenthe (PV);2014;361;248;230;192;37;0;24;102;40;56;7;18;7.3;113;68.6;63.6
103;Totaal ;Drenthe (PV);2015;360;248;231;191;40;0;22;109;39;54;8;17;7.0;112;68.9;64.1
104;Totaal ;Overijssel (PV);2003;816;550;525;458;67;0;53;265;90;114;4;25;4.6;266;67.4;64.3
105;Totaal ;Overijssel (PV);2004;818;554;523;457;66;0;49;271;90;111;3;31;5.6;265;67.7;63.9
106;Totaal ;Overijssel (PV);2005;821;558;525;459;65;0;48;269;90;114;4;33;5.9;263;68.0;64.0
107;Totaal ;Overijssel (PV);2006;823;563;535;467;68;0;52;268;91;117;6;29;5.1;260;68.4;65.0
108;Totaal ;Overijssel (PV);2007;825;579;556;479;76;0;52;276;97;122;9;24;4.1;246;70.2;67.3
109;Totaal ;Overijssel (PV);2008;829;593;571;494;77;0;51;284;99;133;5;21;3.6;237;71.4;68.9
110;Totaal ;Overijssel (PV);2009;831;593;567;490;77;0;48;281;98;134;6;26;4.4;238;71.4;68.3
111;Totaal ;Overijssel (PV);2010;834;591;562;486;76;0;48;269;99;139;6;30;5.0;243;70.9;67.3
112;Totaal ;Overijssel (PV);2011;835;592;563;483;79;0;50;269;99;139;5;29;4.9;243;70.9;67.4
113;Totaal ;Overijssel (PV);2012;839;595;561;479;82;0;52;261;101;139;8;33;5.6;245;70.9;66.9
114;Totaal ;Overijssel (PV);2013;844;602;559;476;83;0;61;251;91;148;8;43;7.2;242;71.4;66.2
115;Totaal ;Overijssel (PV);2014;843;595;553;469;84;0;60;255;88;144;6;42;7.1;247;70.6;65.6
116;Totaal ;Overijssel (PV);2015;843;600;559;473;86;0;55;261;88;147;8;40;6.7;243;71.1;66.3
117;Totaal ;Flevoland (PV);2003;258;185;175;155;20;0;15;82;32;45;2;9;5.0;74;71.5;67.9
118;Totaal ;Flevoland (PV);2004;264;189;177;156;21;0;15;88;31;44;0;12;6.1;75;71.5;67.1
119;Totaal ;Flevoland (PV);2005;269;193;180;159;21;0;15;89;32;43;1;13;7.0;76;71.9;66.9
120;Totaal ;Flevoland (PV);2006;273;196;185;163;22;0;16;90;32;45;2;11;5.8;77;71.9;67.8
121;Totaal ;Flevoland (PV);2007;276;202;194;169;24;0;18;95;33;47;1;9;4.4;74;73.2;70.0
122;Totaal ;Flevoland (PV);2008;281;208;199;175;25;0;16;94;36;48;5;8;4.0;73;74.0;71.0
123;Totaal ;Flevoland (PV);2009;285;210;200;175;25;0;16;95;36;49;5;10;4.8;74;73.9;70.3
124;Totaal ;Flevoland (PV);2010;287;208;196;170;26;0;15;87;38;51;6;12;5.8;78;72.7;68.5
125;Totaal ;Flevoland (PV);2011;290;209;197;170;27;0;19;88;37;50;4;12;5.5;81;72.1;68.1
126;Totaal ;Flevoland (PV);2012;294;214;199;172;27;0;16;93;36;51;3;15;7.1;80;72.7;67.6
127;Totaal ;Flevoland (PV);2013;298;217;198;170;27;0;18;87;34;54;5;19;8.9;81;72.9;66.4
128;Totaal ;Flevoland (PV);2014;299;214;194;168;26;0;19;87;33;50;5;20;9.3;85;71.5;64.9
129;Totaal ;Flevoland (PV);2015;300;215;198;169;29;0;20;86;32;55;5;16;7.7;85;71.5;66.0
130;Totaal ;Gelderland (PV);2003;1457;988;944;818;126;0;83;454;165;235;7;44;4.5;469;67.8;64.8
131;Totaal ;Gelderland (PV);2004;1459;990;937;815;122;0;80;467;161;224;5;52;5.3;469;67.8;64.2
132;Totaal ;Gelderland (PV);2005;1463;996;941;813;127;0;83;470;156;226;5;55;5.5;467;68.1;64.3
133;Totaal ;Gelderland (PV);2006;1466;1006;961;822;138;0;90;472;160;231;8;45;4.5;461;68.6;65.5
134;Totaal ;Gelderland (PV);2007;1470;1031;991;844;148;0;91;482;169;243;6;40;3.9;439;70.1;67.4
135;Totaal ;Gelderland (PV);2008;1477;1045;1007;858;149;0;92;467;178;257;13;38;3.6;432;70.8;68.2
136;Totaal ;Gelderland (PV);2009;1481;1048;1006;852;154;0;87;459;178;271;12;41;3.9;433;70.8;68.0
137;Totaal ;Gelderland (PV);2010;1486;1049;1000;848;152;0;87;452;179;266;15;49;4.7;437;70.6;67.3
138;Totaal ;Gelderland (PV);2011;1489;1047;999;847;152;0;87;451;181;266;14;48;4.6;441;70.3;67.1
139;Totaal ;Gelderland (PV);2012;1498;1058;1002;850;152;0;94;449;179;268;12;56;5.3;440;70.7;66.9
140;Totaal ;Gelderland (PV);2013;1508;1073;1000;839;162;0;97;433;169;282;19;72;6.7;436;71.1;66.3
141;Totaal ;Gelderland (PV);2014;1511;1064;989;824;166;0;94;431;159;289;16;75;7.0;446;70.4;65.5
142;Totaal ;Gelderland (PV);2015;1514;1065;997;831;166;0;92;440;159;293;13;68;6.4;449;70.3;65.8
143;Totaal ;Utrecht (PV);2003;861;606;579;507;72;0;40;229;104;205;2;27;4.4;255;70.4;67.3
144;Totaal ;Utrecht (PV);2004;868;612;582;506;75;0;43;240;101;198;0;30;4.9;256;70.5;67.0
145;Totaal ;Utrecht (PV);2005;875;619;588;508;79;0;40;243;100;204;1;31;5.1;255;70.8;67.2
146;Totaal ;Utrecht (PV);2006;882;628;600;518;82;0;43;246;102;208;2;28;4.5;254;71.2;68.0
147;Totaal ;Utrecht (PV);2007;891;646;621;534;87;0;47;248;106;219;2;24;3.8;246;72.4;69.7
148;Totaal ;Utrecht (PV);2008;900;659;638;545;92;0;44;247;110;236;0;21;3.2;241;73.2;70.9
149;Totaal ;Utrecht (PV);2009;906;669;644;545;99;0;43;259;114;227;2;25;3.7;236;73.9;71.2
150;Totaal ;Utrecht (PV);2010;910;664;635;541;94;0;42;246;113;227;6;29;4.3;246;73.0;69.8
151;Totaal ;Utrecht (PV);2011;914;666;636;541;96;0;41;240;116;237;2;30;4.5;248;72.9;69.6
152;Totaal ;Utrecht (PV);2012;923;681;646;541;104;0;45;245;114;240;1;35;5.2;243;73.7;69.9
153;Totaal ;Utrecht (PV);2013;933;684;640;530;109;0;45;233;107;242;12;44;6.5;249;73.3;68.5
154;Totaal ;Utrecht (PV);2014;939;683;638;528;110;0;44;233;105;246;10;45;6.5;257;72.7;67.9
155;Totaal ;Utrecht (PV);2015;944;688;644;533;111;0;47;233;103;259;2;44;6.4;256;72.9;68.2
156;Totaal ;Noord-Holland (PV);2003;1938;1310;1245;1080;165;0;95;542;242;343;23;65;5.0;629;67.6;64.2
157;Totaal ;Noord-Holland (PV);2004;1949;1326;1250;1066;184;0;87;569;229;356;8;76;5.7;623;68.0;64.2
158;Totaal ;Noord-Holland (PV);2005;1957;1348;1269;1079;190;0;90;590;227;356;6;79;5.8;609;68.9;64.8
159;Totaal ;Noord-Holland (PV);2006;1965;1360;1293;1094;199;0;99;580;231;369;15;66;4.9;605;69.2;65.8
160;Totaal ;Noord-Holland (PV);2007;1974;1385;1329;1122;207;0;105;584;230;398;11;56;4.1;589;70.2;67.3
161;Totaal ;Noord-Holland (PV);2008;1991;1415;1363;1147;216;0;100;597;241;414;12;51;3.6;576;71.1;68.5
162;Totaal ;Noord-Holland (PV);2009;2005;1428;1366;1144;222;0;97;591;245;413;20;62;4.4;577;71.2;68.1
163;Totaal ;Noord-Holland (PV);2010;2014;1423;1353;1133;220;0;91;566;252;426;18;69;4.9;591;70.7;67.2
164;Totaal ;Noord-Holland (PV);2011;2027;1426;1353;1127;227;0;88;571;249;429;17;72;5.1;602;70.3;66.8
165;Totaal ;Noord-Holland (PV);2012;2047;1457;1373;1138;235;0;102;575;245;439;11;84;5.8;590;71.2;67.1
166;Totaal ;Noord-Holland (PV);2013;2071;1475;1368;1123;244;0;104;541;236;453;34;108;7.3;595;71.2;66.0
167;Totaal ;Noord-Holland (PV);2014;2083;1476;1369;1113;255;0;105;538;229;469;28;107;7.2;607;70.8;65.7
168;Totaal ;Noord-Holland (PV);2015;2094;1487;1390;1127;263;0;110;564;228;471;18;97;6.5;606;71.0;66.4
169;Totaal ;Zuid-Holland (PV);2003;2565;1731;1643;1448;195;0;126;753;300;443;21;88;5.1;834;67.5;64.1
170;Totaal ;Zuid-Holland (PV);2004;2574;1740;1638;1440;197;0;123;756;303;441;13;102;5.9;834;67.6;63.6
171;Totaal ;Zuid-Holland (PV);2005;2580;1757;1647;1446;200;0;127;757;298;450;14;111;6.3;822;68.1;63.8
172;Totaal ;Zuid-Holland (PV);2006;2583;1760;1665;1460;205;0;138;764;288;457;19;95;5.4;823;68.1;64.5
173;Totaal ;Zuid-Holland (PV);2007;2586;1792;1713;1495;217;0;140;764;307;476;25;80;4.4;794;69.3;66.2
174;Totaal ;Zuid-Holland (PV);2008;2593;1817;1747;1521;226;0;141;783;311;491;21;70;3.8;776;70.1;67.4
175;Totaal ;Zuid-Holland (PV);2009;2615;1839;1756;1522;234;0;136;782;310;507;20;83;4.5;775;70.3;67.2
176;Totaal ;Zuid-Holland (PV);2010;2621;1833;1735;1488;247;0;129;755;306;523;22;98;5.4;788;69.9;66.2
177;Totaal ;Zuid-Holland (PV);2011;2635;1839;1738;1491;247;0;130;745;321;515;27;101;5.5;796;69.8;66.0
178;Totaal ;Zuid-Holland (PV);2012;2659;1868;1744;1498;245;0;133;742;322;515;31;125;6.7;791;70.3;65.6
179;Totaal ;Zuid-Holland (PV);2013;2680;1871;1721;1465;256;0;143;712;291;530;45;150;8.0;809;69.8;64.2
180;Totaal ;Zuid-Holland (PV);2014;2688;1872;1717;1441;275;0;142;720;284;536;35;155;8.3;816;69.6;63.9
181;Totaal ;Zuid-Holland (PV);2015;2693;1871;1726;1450;276;0;146;713;284;552;31;145;7.8;822;69.5;64.1
182;Totaal ;Zeeland (PV);2003;278;181;173;148;25;0;17;86;32;35;4;8;4.2;97;65.2;62.5
183;Totaal ;Zeeland (PV);2004;278;182;174;149;25;0;16;92;32;30;4;9;4.7;96;65.6;62.5
184;Totaal ;Zeeland (PV);2005;279;185;176;149;27;0;15;95;32;31;3;9;4.7;94;66.3;63.2
185;Totaal ;Zeeland (PV);2006;279;187;179;152;26;0;16;95;31;33;3;8;4.3;93;66.8;64.0
186;Totaal ;Zeeland (PV);2007;280;187;180;152;28;0;16;92;33;35;5;7;3.6;93;66.9;64.5
187;Totaal ;Zeeland (PV);2008;281;190;184;156;27;0;17;92;33;36;5;6;3.4;91;67.7;65.4
188;Totaal ;Zeeland (PV);2009;281;192;185;159;26;0;17;95;33;36;4;7;3.7;89;68.4;65.9
189;Totaal ;Zeeland (PV);2010;281;191;183;155;28;0;16;90;33;38;5;8;4.1;91;67.8;65.0
190;Totaal ;Zeeland (PV);2011;281;189;182;153;29;0;15;89;33;38;7;7;4.0;92;67.3;64.6
191;Totaal ;Zeeland (PV);2012;282;193;185;156;29;0;17;93;34;35;7;8;4.4;88;68.7;65.7
192;Totaal ;Zeeland (PV);2013;283;192;181;152;29;0;18;87;31;40;5;11;5.7;91;68.0;64.1
193;Totaal ;Zeeland (PV);2014;282;193;182;151;31;0;17;87;32;40;6;11;5.5;90;68.2;64.5
194;Totaal ;Zeeland (PV);2015;281;195;184;153;31;0;18;89;30;41;6;11;5.5;87;69.2;65.3
195;Totaal ;Noord-Brabant (PV);2003;1812;1238;1182;1028;153;0;107;561;211;286;17;56;4.5;575;68.3;65.2
196;Totaal ;Noord-Brabant (PV);2004;1814;1236;1171;1021;149;0;105;563;202;289;11;65;5.3;578;68.1;64.5
197;Totaal ;Noord-Brabant (PV);2005;1818;1246;1182;1024;158;0;115;588;197;274;7;64;5.1;573;68.5;65.0
198;Totaal ;Noord-Brabant (PV);2006;1822;1255;1198;1037;161;0;119;576;203;286;15;57;4.6;567;68.9;65.7
199;Totaal ;Noord-Brabant (PV);2007;1825;1273;1225;1057;168;0;116;586;215;292;15;48;3.8;553;69.7;67.1
200;Totaal ;Noord-Brabant (PV);2008;1834;1300;1257;1077;180;0;115;596;225;307;15;43;3.3;534;70.9;68.5
201;Totaal ;Noord-Brabant (PV);2009;1838;1308;1254;1071;183;0;109;593;224;308;19;54;4.1;530;71.2;68.3
202;Totaal ;Noord-Brabant (PV);2010;1844;1306;1244;1051;193;0;117;571;219;322;14;62;4.7;538;70.8;67.5
203;Totaal ;Noord-Brabant (PV);2011;1847;1304;1245;1055;190;0;113;578;222;319;14;59;4.5;543;70.6;67.4
204;Totaal ;Noord-Brabant (PV);2012;1858;1322;1252;1062;189;0;115;573;225;325;14;70;5.3;536;71.2;67.4
205;Totaal ;Noord-Brabant (PV);2013;1872;1331;1241;1052;189;0;118;562;206;332;24;90;6.7;541;71.1;66.3
206;Totaal ;Noord-Brabant (PV);2014;1877;1328;1234;1042;192;0;122;562;196;334;20;94;7.1;549;70.7;65.7
207;Totaal ;Noord-Brabant (PV);2015;1879;1332;1245;1048;197;0;118;564;200;346;17;87;6.5;548;70.9;66.2
208;Totaal ;Limburg (PV);2003;867;560;531;466;64;0;49;264;94;115;9;29;5.2;307;64.6;61.2
209;Totaal ;Limburg (PV);2004;865;561;527;460;67;0;49;265;95;112;6;34;6.1;303;64.9;60.9
210;Totaal ;Limburg (PV);2005;862;562;526;456;69;0;53;264;98;105;7;36;6.5;300;65.2;61.0
211;Totaal ;Limburg (PV);2006;860;561;530;461;68;0;53;263;95;107;11;31;5.6;299;65.2;61.6
212;Totaal ;Limburg (PV);2007;858;567;540;472;68;0;55;267;97;110;12;27;4.7;291;66.1;63.0
213;Totaal ;Limburg (PV);2008;856;574;551;480;71;0;53;271;99;119;9;24;4.1;282;67.1;64.3
214;Totaal ;Limburg (PV);2009;856;574;545;472;73;0;50;268;96;123;9;29;5.0;282;67.1;63.7
215;Totaal ;Limburg (PV);2010;855;569;538;464;74;0;51;255;99;124;10;31;5.4;286;66.6;63.0
216;Totaal ;Limburg (PV);2011;854;568;539;464;75;0;52;251;98;127;11;28;5.0;286;66.5;63.2
217;Totaal ;Limburg (PV);2012;856;574;542;465;77;0;52;254;96;132;8;32;5.6;282;67.1;63.3
218;Totaal ;Limburg (PV);2013;858;578;537;454;83;0;54;248;93;129;13;41;7.1;280;67.3;62.6
219;Totaal ;Limburg (PV);2014;855;569;528;449;78;0;54;243;89;131;11;41;7.3;286;66.6;61.7
220;Totaal ;Limburg (PV);2015;850;571;534;450;84;0;51;255;86;135;7;38;6.6;279;67.2;62.7
