ID;Indelingen;Perioden;AantalBeursNvS_1;TotaalVermogen_2;TotaleVasteActiva_3;ImmaterieleVasteActiva_4;MaterieleActivaTbvBedrijfsuitoefening_5;MaterActNietTbvBedrijfsuitoefening_6;Deelnemingen_7;OverigeFinancieleVasteActiva_8;TotaleVlottendeActiva_9;Voorraden_10;KortlopendeVorderingen_11;LiquideMiddelen_12;Effecten_13;TotaalEigenVermogen_14;GewoonGestortEnOpgevraagdKapitaal_15;OverigGestortEnOpgevraagdKapitaal_16;Agioreserve_17;Herwaarderingsreserve_18;IngehoudenWinstEnOverigeReserves_19;TotaalVreemdVermogenLang_20;BelangVanDerden_21;TotaleVoorzieningen_22;Pensioenvoorzieningen_23;Belastingvoorzieningen_24;OverigeVoorzieningen_25;TotaalLanglopendeSchulden_26;AchtergesteldeLeningen_27;ConverteerbareObligatieleningen_28;OverigeObligatieleningen_29;Deelnemingen_30;Kredietinstellingen_31;OverigeLanglopendeSchulden_32;TotaalKortlopendeSchulden_33;AflossingsverplOpLanglopendeSchulden_34;Kredietinstellingen_35;Leveranciers_36;OverigeNietRentedragendeKortlSchuld_37;TotaleVermogen_38;TotaleVasteActiva_39;ImmaterieleVasteActiva_40;MaterieleActivaTbvBedrijfsuitoefening_41;MaterActNietTbvBedrijfsuitoefening_42;Deelnemingen_43;OverigeFinancieleVasteActiva_44;TotaleVlottendeActiva_45;Voorraden_46;KortlopendeVorderingen_47;LiquideMiddelen_48;Effecten_49;TotaalEigenVermogen_50;GewoonGestortEnOpgevraagdKapitaal_51;OverigGestortEnOpgevraagdKapitaal_52;Agioreserve_53;Herwaarderingsreserve_54;IngehoudenWinstEnOverigeReserves_55;TotaalVreemdVermogenLang_56;BelangVanDerden_57;TotaleVoorzieningen_58;Pensioenvoorzieningen_59;Belastingvoorzieningen_60;OverigeVoorzieningen_61;LanglopendeSchulden_62;AchtergesteldeLeningen_63;ConverteerbareObligatieleningen_64;OverigeObligatieleningen_65;Deelnemingen_66;Kredietinstellingen_67;OverigeLanglopendeSchulden_68;TotaleKortlopendeSchulden_69;AflossingsverplOpLanglopendeSchulden_70;Kredietinstellingen_71;Leveranciers_72;OverigeNietRentedragendeKortlSchuld_73;NettoOmzetEnOverigeBedrijfsopbrengst_74;KostenVanDeOmzet_75;Afschrijvingen_76;Personeelskosten_77;Bedrijfsresultaat_78;TotaleFinancieleResultaten_79;ResultaatDeelnemingen_80;Rentebaten_81;Rentelasten_82;OverigeFinancieleResultaten_83;BuitengewoneBaten_84;BuitengewoneLasten_85;ResultaatVoorBelastingen_86;Belastingen_87;ResultaatNaBelastingen_88;AandeelVanDerden_89;Nettoresultaat_90;TotaleDividend_91;ContantDividend_92;KeuzeDividend_93;OverigeUitkeringen_94;Reserveringen_95;NettoOmzetEnOverigeBedrijfsopbrengst_96;KostenVanDeOmzet_97;Afschrijvingen_98;Personeelskosten_99;Bedrijfsresultaat_100;TotaleFinancieleResultaten_101;ResultaatDeelnemingen_102;Rentebaten_103;Rentelasten_104;OverigeFinancieleResultaten_105;BuitengewoneBaten_106;BuitengewoneLasten_107;ResultaatVoorBelastingen_108;Belastingen_109;ResultaatNaBelastingen_110;AandeelVanDerden_111;Nettoresultaat_112;TotaleDividend_113;ContantDividend_114;KeuzeDividend_115;OverigeUitkeringen_116;Reserveringen_117;Verslagjaar_118;VorigJaar_119;KostenvoetRentedragendVreemdVermogen_120;RentabiliteitEigenVermogen_121;RentabiliteitTotaleVermogen_122;Solvabiliteit_123;OmzetPerWerknemer_124
259;Textiel- en leerindustrie;1993;5.0;880.7;406.9;;381.4;0.7;22.6;2.2;474.0;246.1;211.2;16.4;0.3;387.2;65.8;0.9;55.6;8.5;256.4;245.4;0.1;67.5;12.6;30.0;24.9;177.8;46.4;;;;131.4;;248.1;9.1;50.0;97.7;91.3;945.5;426.7;;391.6;0.5;29.4;5.2;518.9;267.0;236.5;12.9;2.5;378.8;64.9;0.9;57.2;10.4;245.4;566.6;;61.7;10.4;29.5;21.8;128.0;47.0;;;1.0;79.9;0.1;376.9;9.7;151.2;110.5;105.5;1259.0;-753.3;-60.6;-371.1;74.0;-31.3;2.9;2.9;-23.2;0.1;;-14.0;42.8;-14.9;27.8;-0.1;28.0;-16.8;-12.2;-4.6;;11.1;1366.8;-824.1;-62.2;-376.3;104.2;-28.0;4.9;3.4;-30.5;0.5;;-6.3;76.3;-28.5;47.8;-0.2;48.0;-21.8;-13.7;-8.1;0.0;26.1;12.4;12.9;8.9;7.3;7.2;41.9;101.4
260;Textiel- en leerindustrie;1994;8.0;980.9;427.2;;389.6;0.6;33.6;3.4;553.5;278.8;244.5;30.1;0.1;429.3;73.1;0.9;67.1;2.0;286.2;254.9;-1.0;78.4;14.1;31.2;33.1;177.5;47.6;;;;125.9;4.0;296.9;13.3;78.0;122.2;83.4;965.6;434.5;0.1;408.9;0.7;22.6;2.2;531.2;273.9;226.5;30.5;0.3;427.1;71.8;0.9;66.9;2.0;285.5;538.2;0.1;70.0;13.3;30.5;26.2;187.5;48.2;;;;133.4;5.9;280.6;10.3;65.0;105.4;99.9;1353.9;-832.1;-66.4;-379.1;76.3;-31.5;1.1;4.5;-22.4;0.4;1.8;-16.9;45.0;-16.5;28.5;0.0;28.5;-19.6;-12.8;-6.8;;8.9;1356.0;-817.2;-65.4;-395.5;77.9;-33.9;-1.1;4.7;-27.2;0.6;4.6;-15.5;44.0;-15.6;28.4;-0.1;28.5;-19.5;-12.7;-6.8;;9.0;14.9;15.4;8.4;6.7;6.9;44.0;90.6
261;Textiel- en leerindustrie;1995;6.0;940.4;378.5;;367.0;1.7;5.4;4.4;562.2;287.7;253.0;21.5;;397.9;69.1;0.9;59.9;0.7;267.3;249.0;13.8;59.7;12.3;28.2;19.2;175.5;45.4;;;;121.7;8.4;293.4;17.0;87.7;104.2;84.5;913.9;403.2;;365.6;0.6;33.6;3.4;510.7;254.9;233.6;22.1;0.1;404.5;68.2;0.9;60.8;0.7;273.9;509.5;-1.0;76.8;13.4;30.5;32.9;169.0;45.7;;;;119.3;4.0;264.7;11.2;62.1;112.5;78.9;1374.7;-862.5;-63.4;-383.5;65.2;-26.2;-0.3;2.6;-21.9;1.9;1.7;-10.2;38.9;-12.2;26.8;-0.7;27.5;-19.0;-14.4;-4.6;0.0;8.5;1291.9;-791.7;-63.8;-362.6;73.9;-29.4;1.1;4.1;-19.8;0.4;1.8;-17.0;44.6;-15.8;28.8;;28.8;-19.0;-12.2;-6.8;0.0;9.7;15.3;14.2;8.4;6.9;6.6;43.3;89.9
262;Textiel- en leerindustrie;1996;6.0;973.9;397.6;0.2;378.6;0.4;12.6;5.8;576.6;303.9;253.1;19.0;0.6;408.6;69.8;0.9;59.3;0.6;278.0;227.2;18.5;56.4;13.5;26.2;16.7;152.3;37.8;;;;114.4;0.1;338.1;29.5;75.6;116.8;116.2;940.6;378.5;;367.0;1.7;5.4;4.4;562.1;286.8;253.8;21.5;;397.9;69.1;0.9;59.9;0.7;267.3;542.5;13.8;59.7;12.3;28.2;19.2;175.6;45.4;;;;121.7;8.5;293.4;16.9;82.3;104.2;90.0;1442.5;-914.5;-63.6;-378.5;86.0;-24.8;0.3;2.4;-22.0;0.3;1.3;-7.1;61.1;-24.4;36.7;-1.0;37.8;-20.3;-12.2;-8.1;0.0;17.4;1374.7;-869.2;-63.4;-376.9;65.2;-26.2;1.4;2.6;-21.9;1.9;;-10.2;38.9;-14.4;24.5;-2.9;27.5;-19.0;-14.4;-4.6;0.0;8.5;15.5;15.3;8.3;9.4;8.7;42.1;92.9
263;Textiel- en leerindustrie;1997;6.0;1019.0;402.9;0.8;372.0;1.1;24.0;5.0;616.2;322.3;269.0;24.9;;427.4;80.4;0.9;60.2;1.5;284.4;208.6;12.8;52.3;12.4;26.4;13.5;143.5;30.9;;;;112.4;0.2;383.1;45.8;83.6;136.1;117.6;974.1;397.6;0.2;378.6;0.4;12.6;5.8;576.7;303.7;253.4;19.0;0.6;408.7;69.9;0.9;59.3;0.6;278.0;565.2;18.5;56.2;13.3;26.2;16.7;152.4;37.8;;;;114.6;0.0;338.1;29.5;75.2;116.8;116.6;1544.8;-985.0;-62.5;-392.3;105.2;-23.0;1.0;2.5;-21.4;-0.7;14.1;-18.5;81.7;-30.9;52.0;2.5;49.5;-21.8;-1.7;-20.1;;27.7;1426.5;-903.7;-62.8;-374.6;85.5;-24.4;-0.1;2.5;-21.7;0.3;1.3;-6.7;60.9;-24.4;36.7;-1.0;37.7;-20.3;-12.2;-8.1;0.0;17.4;16.0;15.5;8.1;11.8;10.4;41.9;96.5
264;Textiel- en leerindustrie;1998;6.0;1051.5;437.1;1.4;378.4;0.3;54.1;2.9;614.3;332.0;263.6;18.7;;391.6;81.7;0.9;59.7;0.6;248.7;225.6;12.1;49.1;11.7;27.0;10.4;164.4;23.4;;;;141.0;0.0;434.4;20.1;145.3;112.3;156.7;1019.0;402.9;0.8;372.0;1.1;24.0;5.0;616.2;322.3;269.0;24.9;;427.3;80.4;0.9;60.2;1.5;284.3;591.9;12.8;52.5;12.4;26.5;13.6;143.5;30.9;;;;112.4;0.2;383.1;45.8;83.6;108.5;145.2;1603.7;-1038.4;-63.1;-392.9;109.4;-79.3;0.3;2.3;-21.5;1.6;0.5;-62.5;30.2;-33.6;-3.3;1.9;-5.2;-23.5;-6.2;-17.3;;-28.7;1568.1;-1015.3;-62.9;-384.0;106.0;-25.9;1.0;2.7;-22.7;-0.7;14.1;-20.3;80.1;-30.0;50.1;2.5;47.6;-21.8;-1.7;-20.1;;25.8;17.1;15.6;7.1;-1.3;5.0;39.6;93.6
265;Textiel- en leerindustrie;1999;6.0;1210.1;476.1;3.9;440.4;0.3;28.9;2.6;733.9;365.6;353.4;14.9;;348.9;74.6;0.9;81.2;2.8;189.4;337.7;4.5;66.8;24.5;33.6;8.7;266.4;46.1;;;;219.7;0.6;523.5;39.3;199.2;113.4;171.6;1074.4;444.7;1.4;386.0;0.3;54.1;2.9;629.7;343.0;267.9;18.8;;396.0;72.7;0.9;66.2;2.9;253.3;678.6;12.5;52.6;11.7;28.0;12.9;169.3;24.7;;;;144.5;0.1;444.2;20.8;152.1;113.0;158.3;1743.0;-1083.4;-76.8;-431.6;151.2;-40.7;-17.1;1.4;-26.4;0.8;1.0;-0.4;110.5;-38.8;71.7;-1.3;70.4;-28.3;-8.7;-19.6;;42.2;1633.6;-1058.4;-63.8;-400.9;110.5;-78.4;2.3;2.2;-22.1;1.6;;-62.4;32.1;-35.2;-3.1;-1.9;-5.0;23.8;6.2;17.6;;-28.8;17.8;17.9;6.2;18.9;12.0;32.6;98.0
266;Textiel- en leerindustrie;2000;6.0;1315.2;519.6;6.8;489.2;0.6;16.1;6.9;795.6;419.9;357.3;18.4;;344.9;76.7;0.9;76.9;3.1;187.3;316.2;4.7;66.6;27.4;31.1;8.1;244.9;29.8;;;;214.1;1.0;654.2;31.3;296.3;126.5;200.1;1210.1;476.1;3.9;440.4;0.3;28.9;2.6;733.9;365.6;353.4;14.9;;346.8;74.6;0.9;81.2;2.8;187.3;863.3;4.5;66.8;24.5;33.6;8.7;266.4;46.1;;;;219.7;0.6;525.6;39.3;199.2;113.4;173.7;1819.5;-1141.8;-75.8;-454.7;147.2;-74.6;-3.4;1.6;-33.2;-0.7;7.1;-46.0;72.6;-25.2;47.4;-0.5;46.8;-31.2;-29.0;-2.2;;15.6;1743.0;-1083.4;-76.8;-431.6;151.2;-40.7;-17.1;1.4;-26.4;0.8;1.0;-0.4;110.5;-38.8;71.7;-1.3;70.4;28.3;8.7;19.6;;42.2;17.5;17.8;6.2;13.5;8.4;27.4;103.9
267;Textiel- en leerindustrie;2001;5.0;1372.1;576.3;59.4;496.3;4.5;7.5;8.6;795.6;428.6;347.8;19.2;;368.0;79.6;1.2;98.8;3.0;185.4;279.6;3.6;65.0;28.5;30.6;5.9;211.0;10.1;;;;188.8;12.1;724.4;57.7;378.1;116.3;172.3;1286.3;505.1;6.1;475.4;0.6;16.1;6.9;781.3;411.8;351.1;18.4;;339.0;72.7;0.9;75.7;3.1;186.6;947.3;4.7;64.6;27.1;29.5;8.0;242.4;29.4;;;;203.4;9.6;635.6;30.8;286.7;120.2;197.9;1801.4;-1161.8;-81.8;-462.3;95.5;-51.7;3.5;2.1;-42.9;-2.5;14.2;-26.1;43.8;-18.7;25.1;0.2;25.3;-18.8;-14.5;-4.3;;6.5;1782.5;-1118.6;-73.4;-444.5;146.1;-75.7;-3.4;1.6;-32.2;-0.7;5.0;-46.0;70.4;-25.1;45.3;-0.5;44.8;31.2;29.0;2.2;;13.6;17.2;17.6;7.1;7.2;6.5;26.6;104.8
268;Textiel- en leerindustrie;2002;5.0;1238.3;512.6;57.7;424.0;4.5;16.4;10.0;725.7;399.1;302.7;23.9;;394.3;82.4;1.2;99.8;1.9;209.0;442.4;1.2;73.5;26.1;37.1;10.3;367.7;8.1;;;;356.2;3.4;401.5;50.0;89.5;103.9;158.1;1372.1;576.3;59.4;496.3;4.5;7.5;8.6;795.6;428.6;347.8;19.2;;368.0;79.6;1.2;98.8;3.0;185.4;1004.0;3.6;65.0;28.5;30.6;5.9;211.0;10.1;;;;188.8;12.1;724.4;57.7;378.1;116.3;172.3;1811.5;-1150.7;-79.2;-480.8;100.8;-12.7;3.8;1.8;-37.7;-1.2;21.5;-0.9;88.2;-26.5;61.8;-0.6;61.1;-23.7;-21.3;-2.4;;37.3;1801.4;-1161.8;-81.8;-462.3;95.5;-51.7;3.5;2.1;-42.9;-2.5;14.2;-26.1;43.8;-18.7;25.1;0.2;25.3;18.8;14.5;4.3;;6.5;16.4;17.2;6.5;16.0;9.6;29.2;110.5
269;Textiel- en leerindustrie;2003;4.0;1159.9;475.9;62.9;389.2;3.5;12.3;8.0;684.0;370.7;290.6;22.7;;378.0;78.9;1.2;86.0;;211.9;367.9;1.2;72.8;24.2;34.0;14.6;293.9;7.3;;;;284.1;2.5;414.1;45.2;90.8;113.3;164.8;1201.4;504.0;57.7;415.9;4.5;16.4;9.5;697.4;380.2;294.2;23.0;;380.9;76.6;1.2;88.4;;214.7;820.5;1.2;72.1;26.1;36.4;9.6;365.2;7.3;;;;354.5;3.4;382.0;48.8;70.5;100.0;162.7;1652.2;-1056.1;-70.7;-449.3;76.0;-23.1;3.9;1.6;-28.1;-0.5;;;53.0;-25.4;27.6;-0.3;27.3;-22.9;-22.9;;;4.4;1765.7;-1116.5;-78.0;-467.4;103.8;-12.1;3.6;1.6;-35.9;-1.2;19.8;;91.8;-26.8;64.9;-0.7;64.3;23.7;21.3;2.4;;40.5;14.4;15.4;6.1;7.2;6.9;32.1;114.8
270;Houtindustrie;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
271;Houtindustrie;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
272;Houtindustrie;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
273;Houtindustrie;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
274;Houtindustrie;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
275;Houtindustrie;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
276;Houtindustrie;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
277;Houtindustrie;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
278;Houtindustrie;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
279;Houtindustrie;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
280;Houtindustrie;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
281;Houtindustrie;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
282;Houtindustrie;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
283;Houtindustrie;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
284;Houtindustrie;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
285;Houtindustrie;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
286;Houtindustrie;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
287;Houtindustrie;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
288;Houtindustrie;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
289;Houtindustrie;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
290;Houtindustrie;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
291;Houtindustrie;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
292;Houtindustrie;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
293;Houtindustrie;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
294;Houtindustrie;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
295;Houtindustrie;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
296;Houtindustrie;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;
297;Papierindustrie;1977;4.0;1087.5;529.9;;491.0;3.4;35.5;;557.6;227.9;288.7;41.0;;382.6;90.9;0.2;15.4;93.2;182.9;355.2;14.1;138.9;21.6;81.0;36.3;202.2;39.8;26.3;22.7;;;113.4;349.6;15.7;58.9;140.1;134.9;935.8;404.2;0.0;362.5;2.9;38.8;;531.5;222.9;252.5;56.1;;379.2;90.8;0.2;15.4;90.4;182.4;556.4;3.6;128.7;21.1;76.1;31.5;127.9;12.5;27.9;22.7;;;64.8;296.2;11.9;56.1;108.6;119.6;1446.7;-1012.9;-54.1;-350.5;29.2;-17.9;2.1;9.2;-28.5;;0.6;-1.3;11.5;-5.6;5.9;0.4;5.5;-8.6;-8.6;;;-3.1;1351.9;-972.0;-51.5;-315.5;12.9;-13.3;2.0;7.5;-24.8;0.0;3.9;-1.9;-0.5;0.5;0.0;0.2;-0.2;-8.3;-8.3;;-0.1;-8.5;;;11.4;1.5;3.9;37.6;0.0
298;Papierindustrie;1978;4.0;1128.1;525.6;1.1;461.9;3.0;59.6;;602.5;245.4;322.5;34.6;;414.9;91.0;0.1;15.4;93.0;215.4;344.3;2.8;121.6;23.8;71.2;26.6;219.9;22.8;42.0;19.9;;;135.2;368.9;13.7;95.9;122.7;136.6;1035.5;487.0;;431.5;3.3;52.2;;548.4;224.4;285.1;38.9;;382.6;90.9;0.2;15.4;93.2;182.9;652.8;3.4;132.9;21.6;81.0;30.3;172.8;23.4;42.6;22.7;;;84.1;343.7;13.0;58.9;122.4;149.4;1575.3;-1045.9;-59.9;-399.4;70.0;-13.5;1.2;9.4;-31.9;;9.5;-1.7;56.5;-17.8;38.7;0.3;38.4;-9.1;-9.1;;;29.2;1446.7;-1013.2;-54.1;-350.5;29.0;-17.6;2.4;9.2;-28.5;;0.6;-1.3;11.5;-5.6;5.9;0.4;5.5;-8.6;-8.6;;;-3.1;;;10.3;9.6;8.2;36.9;0.0
299;Papierindustrie;1979;4.0;1220.8;519.3;1.2;475.4;2.6;39.8;0.3;701.4;298.2;386.7;16.5;;394.5;91.0;0.1;15.3;86.8;201.3;349.2;2.9;124.4;19.0;68.9;36.5;221.9;36.2;25.9;19.9;0.8;;139.1;477.1;11.2;115.3;179.3;171.3;1128.2;525.6;1.1;461.3;3.0;59.6;0.6;602.5;245.4;322.5;34.6;;414.9;91.0;0.1;15.4;93.0;215.4;713.2;2.8;121.6;18.7;71.2;31.7;219.9;38.8;26.0;19.9;;;135.2;368.9;13.7;95.9;122.7;136.6;1812.7;-1273.7;-62.2;-425.2;51.6;-55.5;-5.9;8.8;-43.7;;3.0;-17.7;-3.8;-12.8;-16.6;0.1;-16.7;-9.2;-9.2;;;-25.9;1580.0;-1058.6;-61.1;-398.6;61.7;-25.6;1.2;8.2;-34.2;;12.3;-13.1;36.0;-5.4;30.5;0.3;30.3;-9.1;-9.1;;;21.1;;;12.4;-4.1;3.4;34.5;0.0
300;Papierindustrie;1980;3.0;1052.1;425.9;;400.0;2.9;23.0;;626.3;288.3;326.5;11.5;;321.5;60.8;;15.3;20.1;225.3;304.5;2.6;109.4;19.4;57.3;32.7;192.5;33.9;25.8;;0.3;;132.5;426.0;16.5;137.7;127.9;143.9;987.8;413.7;;390.7;2.5;20.5;;574.1;239.5;322.0;12.6;;306.1;60.8;;15.3;16.7;213.3;681.9;2.9;96.6;19.0;61.8;15.8;179.0;36.2;25.9;;2.5;;114.4;403.4;11.2;112.7;127.5;152.0;1692.1;-1209.6;-53.4;-358.4;70.7;-47.9;0.1;13.1;-52.0;;3.9;-13.0;22.7;-7.4;15.2;0.2;15.0;-9.5;-9.5;;;5.4;1442.8;-1001.4;-50.1;-326.5;64.8;-43.8;1.6;8.2;-38.9;;3.0;-17.7;21.0;-12.7;8.3;0.1;8.2;-9.2;-9.2;;;-1.0;;;15.5;4.8;7.3;30.8;0.0
301;Papierindustrie;1981;3.0;1123.1;434.1;;407.9;3.3;22.9;;689.1;304.9;369.5;14.7;;322.8;61.2;;15.3;21.5;224.8;337.6;1.9;113.3;23.1;60.1;30.1;222.4;31.1;25.6;31.1;0.8;;133.8;462.7;21.3;130.4;169.8;141.2;1051.8;425.9;;400.0;2.9;23.0;;626.0;288.0;326.5;11.5;;321.4;60.8;;15.3;20.0;225.3;730.2;2.6;109.1;19.4;57.8;31.9;192.5;33.9;25.8;27.3;0.3;;105.2;426.0;16.5;137.7;137.6;134.2;1776.5;-1288.1;-53.9;-362.8;71.9;-62.0;-1.9;13.7;-63.8;;0.3;-10.3;9.8;-11.6;-1.8;;-1.8;-4.2;-4.2;;;-6.0;1692.1;-1208.1;-50.7;-358.4;75.0;-48.7;0.0;13.1;-52.7;;3.9;-13.0;26.2;-10.9;15.2;0.2;15.0;-9.5;-9.5;;;5.4;;;17.1;-0.6;6.8;29.6;0.0
