ID;TypeWerkenden;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonen_1;WerkzamePersonenSeizoengecorrigeerd_2;Banen_3;BanenSeizoengecorrigeerd_4;GewerkteUren_5;GewerkteUrenSeizoengecorrigeerd_6
52;Totaal;A-U Alle economische activiteiten;2005 3e kwartaal;8400.0;8353.0;9275.0;9223.0;2706.0;2987.0
53;Totaal;A-U Alle economische activiteiten;2005 4e kwartaal;8328.0;8362.0;9196.0;9240.0;3168.0;2995.0
54;Totaal;A-U Alle economische activiteiten;2005;8339.0;;9208.0;;11955.0;
55;Totaal;A-U Alle economische activiteiten;2006 1e kwartaal;8395.0;8442.0;9279.0;9330.0;3247.0;3021.0
56;Totaal;A-U Alle economische activiteiten;2006 2e kwartaal;8508.0;8473.0;9412.0;9370.0;2976.0;3032.0
57;Totaal;A-U Alle economische activiteiten;2006 3e kwartaal;8570.0;8527.0;9488.0;9440.0;2740.0;3049.0
58;Totaal;A-U Alle economische activiteiten;2006 4e kwartaal;8605.0;8632.0;9526.0;9563.0;3223.0;3083.0
59;Totaal;A-U Alle economische activiteiten;2006;8519.0;;9426.0;;12186.0;
60;Totaal;A-U Alle economische activiteiten;2007 1e kwartaal;8629.0;8678.0;9569.0;9618.0;3314.0;3113.0
61;Totaal;A-U Alle economische activiteiten;2007 2e kwartaal;8783.0;8753.0;9739.0;9705.0;3066.0;3132.0
62;Totaal;A-U Alle economische activiteiten;2007 3e kwartaal;8849.0;8805.0;9818.0;9770.0;2833.0;3143.0
63;Totaal;A-U Alle economische activiteiten;2007 4e kwartaal;8822.0;8840.0;9790.0;9815.0;3328.0;3152.0
64;Totaal;A-U Alle economische activiteiten;2007;8771.0;;9729.0;;12540.0;
65;Totaal;A-U Alle economische activiteiten;2008 1e kwartaal;8833.0;8884.0;9820.0;9872.0;3349.0;3188.0
66;Totaal;A-U Alle economische activiteiten;2008 2e kwartaal;8933.0;8910.0;9937.0;9904.0;3134.0;3187.0
67;Totaal;A-U Alle economische activiteiten;2008 3e kwartaal;8967.0;8923.0;9973.0;9929.0;2903.0;3181.0
68;Totaal;A-U Alle economische activiteiten;2008 4e kwartaal;8924.0;8924.0;9923.0;9933.0;3361.0;3192.0
69;Totaal;A-U Alle economische activiteiten;2008;8914.0;;9913.0;;12747.0;
70;Totaal;A-U Alle economische activiteiten;2009 1e kwartaal;8839.0;8895.0;9857.0;9911.0;3331.0;3181.0
71;Totaal;A-U Alle economische activiteiten;2009 2e kwartaal;8863.0;8840.0;9881.0;9846.0;3051.0;3146.0
72;Totaal;A-U Alle economische activiteiten;2009 3e kwartaal;8842.0;8806.0;9852.0;9822.0;2858.0;3114.0
73;Totaal;A-U Alle economische activiteiten;2009 4e kwartaal;8807.0;8802.0;9819.0;9825.0;3328.0;3127.0
74;Totaal;A-U Alle economische activiteiten;2009;8838.0;;9852.0;;12567.0;
75;Totaal;A-U Alle economische activiteiten;2010 1e kwartaal;8685.0;8743.0;9706.0;9764.0;3223.0;3091.0
76;Totaal;A-U Alle economische activiteiten;2010 2e kwartaal;8797.0;8775.0;9855.0;9818.0;2979.0;3106.0
77;Totaal;A-U Alle economische activiteiten;2010 3e kwartaal;8820.0;8788.0;9859.0;9830.0;2902.0;3143.0
78;Totaal;A-U Alle economische activiteiten;2010 4e kwartaal;8807.0;8803.0;9841.0;9849.0;3373.0;3137.0
79;Totaal;A-U Alle economische activiteiten;2010;8778.0;;9816.0;;12477.0;
80;Totaal;A-U Alle economische activiteiten;2011 1e kwartaal;8782.0;8822.0;9866.0;9905.0;3294.0;3134.0
81;Totaal;A-U Alle economische activiteiten;2011 2e kwartaal;8862.0;8853.0;9983.0;9954.0;3050.0;3135.0
82;Totaal;A-U Alle economische activiteiten;2011 3e kwartaal;8901.0;8864.0;9994.0;9963.0;2927.0;3157.0
83;Totaal;A-U Alle economische activiteiten;2011 4e kwartaal;8867.0;8859.0;9963.0;9955.0;3323.0;3168.0
84;Totaal;A-U Alle economische activiteiten;2011;8854.0;;9952.0;;12594.0;
85;Totaal;A-U Alle economische activiteiten;2012 1e kwartaal;8798.0;8862.0;9878.0;9957.0;3328.0;3141.0
86;Totaal;A-U Alle economische activiteiten;2012 2e kwartaal;8872.0;8851.0;9989.0;9941.0;3061.0;3138.0
87;Totaal;A-U Alle economische activiteiten;2012 3e kwartaal;8851.0;8824.0;9926.0;9907.0;2858.0;3114.0
88;Totaal;A-U Alle economische activiteiten;2012 4e kwartaal;8823.0;8793.0;9897.0;9865.0;3240.0;3094.0
89;Totaal;A-U Alle economische activiteiten;2012;8836.0;;9923.0;;12487.0;
90;Totaal;A-U Alle economische activiteiten;2013 1e kwartaal;8680.0;8754.0;9726.0;9814.0;3202.0;3085.0
91;Totaal;A-U Alle economische activiteiten;2013 2e kwartaal;8751.0;8735.0;9829.0;9795.0;3047.0;3103.0
92;Totaal;A-U Alle economische activiteiten;2013 3e kwartaal;8768.0;8729.0;9823.0;9786.0;2878.0;3091.0
93;Totaal;A-U Alle economische activiteiten;2013 4e kwartaal;8726.0;8721.0;9775.0;9775.0;3252.0;3099.0
94;Totaal;A-U Alle economische activiteiten;2013;8732.0;;9789.0;;12378.0;
95;Totaal;A-U Alle economische activiteiten;2014 1e kwartaal;8625.0;8704.0;9667.0;9760.0;3229.0;3112.0
96;Totaal;A-U Alle economische activiteiten;2014 2e kwartaal;8743.0;8719.0;9828.0;9778.0;3056.0;3108.0
97;Totaal;A-U Alle economische activiteiten;2014 3e kwartaal;8749.0;8730.0;9804.0;9798.0;2902.0;3119.0
98;Totaal;A-U Alle economische activiteiten;2014 4e kwartaal;8776.0;8744.0;9858.0;9825.0;3279.0;3126.0
99;Totaal;A-U Alle economische activiteiten;2014;8724.0;;9790.0;;12466.0;
100;Totaal;A-U Alle economische activiteiten;2015 1e kwartaal;8685.0;8770.0;9756.0;9861.0;3225.0;3114.0
101;Totaal;A-U Alle economische activiteiten;2015 2e kwartaal;8817.0;8796.0;9934.0;9893.0;3047.0;3133.0
102;Totaal;A-U Alle economische activiteiten;2015 3e kwartaal;8859.0;8820.0;9954.0;9920.0;2912.0;3131.0
103;Totaal;A-U Alle economische activiteiten;2015 4e kwartaal;8861.0;8843.0;9959.0;9943.0;3354.0;3161.0
104;Totaal;A-U Alle economische activiteiten;2015;8806.0;;9901.0;;12539.0;
105;Totaal;A-U Alle economische activiteiten;2016 1e kwartaal;8769.0;8841.0;9857.0;9939.0;3259.0;3163.0
106;Totaal;A-U Alle economische activiteiten;2016 2e kwartaal;8895.0;8877.0;10013.0;9973.0;3162.0;3191.0
107;Totaal;A-U Alle economische activiteiten;2016 3e kwartaal;8943.0;8917.0;10031.0;10013.0;2978.0;3205.0
108;Totaal;A-U Alle economische activiteiten;2016 4e kwartaal;8997.0;8975.0;10095.0;10072.0;3388.0;3229.0
109;Totaal;A-U Alle economische activiteiten;2016;8901.0;;9999.0;;12788.0;
110;Totaal;A-U Alle economische activiteiten;2017 1e kwartaal;8946.0;9025.0;10033.0;10129.0;3410.0;3235.0
111;Totaal;A-U Alle economische activiteiten;2017 2e kwartaal;9093.0;9071.0;10223.0;10180.0;3193.0;3251.0
112;Totaal;A-U Alle economische activiteiten;2017 3e kwartaal;9161.0;9121.0;10261.0;10236.0;3025.0;3278.0
113;Totaal;A-U Alle economische activiteiten;2017 4e kwartaal;9195.0;9183.0;10324.0;10308.0;3415.0;3280.0
114;Totaal;A-U Alle economische activiteiten;2017;9099.0;;10211.0;;13043.0;
115;Totaal;A-U Alle economische activiteiten;2018 1e kwartaal;9178.0;9253.0;10295.0;10384.0;3437.0;3293.0
116;Totaal;A Landbouw, bosbouw en visserij;1995 1e kwartaal;226.0;236.0;308.0;320.0;99.0;104.0
117;Totaal;A Landbouw, bosbouw en visserij;1995 2e kwartaal;240.0;236.0;325.0;320.0;105.0;104.0
118;Totaal;A Landbouw, bosbouw en visserij;1995 3e kwartaal;248.0;236.0;334.0;320.0;110.0;105.0
119;Totaal;A Landbouw, bosbouw en visserij;1995 4e kwartaal;231.0;236.0;315.0;322.0;104.0;106.0
120;Totaal;A Landbouw, bosbouw en visserij;1995;236.0;;321.0;;419.0;
121;Totaal;A Landbouw, bosbouw en visserij;1996 1e kwartaal;226.0;237.0;310.0;323.0;101.0;106.0
122;Totaal;A Landbouw, bosbouw en visserij;1996 2e kwartaal;243.0;239.0;330.0;325.0;108.0;107.0
123;Totaal;A Landbouw, bosbouw en visserij;1996 3e kwartaal;252.0;239.0;339.0;326.0;113.0;107.0
124;Totaal;A Landbouw, bosbouw en visserij;1996 4e kwartaal;234.0;239.0;319.0;325.0;106.0;107.0
125;Totaal;A Landbouw, bosbouw en visserij;1996;239.0;;325.0;;427.0;
126;Totaal;A Landbouw, bosbouw en visserij;1997 1e kwartaal;231.0;242.0;313.0;327.0;102.0;107.0
127;Totaal;A Landbouw, bosbouw en visserij;1997 2e kwartaal;247.0;243.0;331.0;327.0;109.0;107.0
128;Totaal;A Landbouw, bosbouw en visserij;1997 3e kwartaal;256.0;243.0;340.0;326.0;112.0;107.0
129;Totaal;A Landbouw, bosbouw en visserij;1997 4e kwartaal;237.0;241.0;319.0;324.0;104.0;105.0
130;Totaal;A Landbouw, bosbouw en visserij;1997;242.0;;326.0;;427.0;
131;Totaal;A Landbouw, bosbouw en visserij;1998 1e kwartaal;222.0;234.0;304.0;317.0;94.0;99.0
132;Totaal;A Landbouw, bosbouw en visserij;1998 2e kwartaal;236.0;233.0;320.0;316.0;99.0;98.0
133;Totaal;A Landbouw, bosbouw en visserij;1998 3e kwartaal;245.0;233.0;330.0;315.0;103.0;98.0
134;Totaal;A Landbouw, bosbouw en visserij;1998 4e kwartaal;229.0;233.0;311.0;316.0;95.0;97.0
135;Totaal;A Landbouw, bosbouw en visserij;1998;233.0;;316.0;;392.0;
136;Totaal;A Landbouw, bosbouw en visserij;1999 1e kwartaal;222.0;234.0;304.0;317.0;100.0;105.0
137;Totaal;A Landbouw, bosbouw en visserij;1999 2e kwartaal;237.0;234.0;321.0;317.0;106.0;105.0
138;Totaal;A Landbouw, bosbouw en visserij;1999 3e kwartaal;248.0;235.0;333.0;317.0;110.0;105.0
139;Totaal;A Landbouw, bosbouw en visserij;1999 4e kwartaal;231.0;236.0;314.0;319.0;104.0;105.0
140;Totaal;A Landbouw, bosbouw en visserij;1999;235.0;;318.0;;419.0;
141;Totaal;A Landbouw, bosbouw en visserij;2000 1e kwartaal;222.0;234.0;303.0;316.0;110.0;115.0
142;Totaal;A Landbouw, bosbouw en visserij;2000 2e kwartaal;236.0;234.0;319.0;316.0;116.0;114.0
143;Totaal;A Landbouw, bosbouw en visserij;2000 3e kwartaal;247.0;234.0;330.0;315.0;119.0;113.0
144;Totaal;A Landbouw, bosbouw en visserij;2000 4e kwartaal;229.0;233.0;309.0;314.0;110.0;112.0
145;Totaal;A Landbouw, bosbouw en visserij;2000;234.0;;315.0;;454.0;
146;Totaal;A Landbouw, bosbouw en visserij;2001 1e kwartaal;227.0;240.0;300.0;314.0;106.0;111.0
147;Totaal;A Landbouw, bosbouw en visserij;2001 2e kwartaal;239.0;236.0;313.0;310.0;110.0;108.0
148;Totaal;A Landbouw, bosbouw en visserij;2001 3e kwartaal;250.0;236.0;324.0;308.0;114.0;109.0
149;Totaal;A Landbouw, bosbouw en visserij;2001 4e kwartaal;230.0;235.0;302.0;308.0;106.0;108.0
150;Totaal;A Landbouw, bosbouw en visserij;2001;237.0;;310.0;;437.0;
151;Totaal;A Landbouw, bosbouw en visserij;2002 1e kwartaal;224.0;235.0;295.0;307.0;104.0;109.0
152;Totaal;A Landbouw, bosbouw en visserij;2002 2e kwartaal;234.0;235.0;305.0;308.0;106.0;105.0
153;Totaal;A Landbouw, bosbouw en visserij;2002 3e kwartaal;254.0;235.0;329.0;308.0;117.0;112.0
154;Totaal;A Landbouw, bosbouw en visserij;2002 4e kwartaal;230.0;236.0;303.0;308.0;106.0;107.0
155;Totaal;A Landbouw, bosbouw en visserij;2002;236.0;;308.0;;433.0;
156;Totaal;A Landbouw, bosbouw en visserij;2003 1e kwartaal;225.0;236.0;295.0;307.0;101.0;106.0
157;Totaal;A Landbouw, bosbouw en visserij;2003 2e kwartaal;236.0;233.0;307.0;304.0;105.0;103.0
158;Totaal;A Landbouw, bosbouw en visserij;2003 3e kwartaal;241.0;228.0;313.0;298.0;104.0;101.0
159;Totaal;A Landbouw, bosbouw en visserij;2003 4e kwartaal;220.0;223.0;289.0;292.0;98.0;99.0
160;Totaal;A Landbouw, bosbouw en visserij;2003;230.0;;301.0;;409.0;
161;Totaal;A Landbouw, bosbouw en visserij;2004 1e kwartaal;207.0;224.0;274.0;294.0;94.0;99.0
162;Totaal;A Landbouw, bosbouw en visserij;2004 2e kwartaal;230.0;225.0;301.0;294.0;104.0;103.0
163;Totaal;A Landbouw, bosbouw en visserij;2004 3e kwartaal;238.0;226.0;308.0;296.0;105.0;102.0
164;Totaal;A Landbouw, bosbouw en visserij;2004 4e kwartaal;220.0;224.0;291.0;293.0;102.0;102.0
165;Totaal;A Landbouw, bosbouw en visserij;2004;224.0;;294.0;;406.0;
166;Totaal;A Landbouw, bosbouw en visserij;2005 1e kwartaal;207.0;221.0;275.0;291.0;95.0;100.0
167;Totaal;A Landbouw, bosbouw en visserij;2005 2e kwartaal;224.0;220.0;293.0;288.0;104.0;101.0
168;Totaal;A Landbouw, bosbouw en visserij;2005 3e kwartaal;228.0;217.0;296.0;285.0;100.0;98.0
169;Totaal;A Landbouw, bosbouw en visserij;2005 4e kwartaal;214.0;217.0;283.0;283.0;100.0;100.0
170;Totaal;A Landbouw, bosbouw en visserij;2005;219.0;;287.0;;400.0;
171;Totaal;A Landbouw, bosbouw en visserij;2006 1e kwartaal;202.0;214.0;266.0;280.0;94.0;97.0
172;Totaal;A Landbouw, bosbouw en visserij;2006 2e kwartaal;213.0;212.0;278.0;277.0;97.0;95.0
173;Totaal;A Landbouw, bosbouw en visserij;2006 3e kwartaal;230.0;216.0;296.0;281.0;100.0;98.0
174;Totaal;A Landbouw, bosbouw en visserij;2006 4e kwartaal;214.0;217.0;279.0;282.0;98.0;98.0
175;Totaal;A Landbouw, bosbouw en visserij;2006;215.0;;280.0;;389.0;
176;Totaal;A Landbouw, bosbouw en visserij;2007 1e kwartaal;201.0;213.0;265.0;277.0;92.0;94.0
177;Totaal;A Landbouw, bosbouw en visserij;2007 2e kwartaal;215.0;214.0;278.0;277.0;97.0;96.0
178;Totaal;A Landbouw, bosbouw en visserij;2007 3e kwartaal;228.0;214.0;292.0;277.0;97.0;96.0
179;Totaal;A Landbouw, bosbouw en visserij;2007 4e kwartaal;208.0;213.0;269.0;275.0;97.0;97.0
180;Totaal;A Landbouw, bosbouw en visserij;2007;213.0;;276.0;;383.0;
181;Totaal;A Landbouw, bosbouw en visserij;2008 1e kwartaal;207.0;216.0;271.0;279.0;96.0;98.0
182;Totaal;A Landbouw, bosbouw en visserij;2008 2e kwartaal;211.0;212.0;275.0;276.0;96.0;95.0
183;Totaal;A Landbouw, bosbouw en visserij;2008 3e kwartaal;220.0;207.0;286.0;271.0;97.0;96.0
184;Totaal;A Landbouw, bosbouw en visserij;2008 4e kwartaal;198.0;204.0;260.0;268.0;92.0;93.0
185;Totaal;A Landbouw, bosbouw en visserij;2008;209.0;;273.0;;382.0;
186;Totaal;A Landbouw, bosbouw en visserij;2009 1e kwartaal;197.0;205.0;261.0;268.0;93.0;95.0
187;Totaal;A Landbouw, bosbouw en visserij;2009 2e kwartaal;206.0;204.0;269.0;266.0;96.0;95.0
188;Totaal;A Landbouw, bosbouw en visserij;2009 3e kwartaal;214.0;205.0;276.0;268.0;93.0;92.0
189;Totaal;A Landbouw, bosbouw en visserij;2009 4e kwartaal;200.0;207.0;263.0;271.0;96.0;96.0
190;Totaal;A Landbouw, bosbouw en visserij;2009;204.0;;267.0;;378.0;
191;Totaal;A Landbouw, bosbouw en visserij;2010 1e kwartaal;200.0;206.0;265.0;270.0;92.0;95.0
192;Totaal;A Landbouw, bosbouw en visserij;2010 2e kwartaal;204.0;204.0;268.0;268.0;93.0;93.0
193;Totaal;A Landbouw, bosbouw en visserij;2010 3e kwartaal;214.0;201.0;277.0;264.0;94.0;92.0
194;Totaal;A Landbouw, bosbouw en visserij;2010 4e kwartaal;194.0;201.0;254.0;264.0;93.0;92.0
195;Totaal;A Landbouw, bosbouw en visserij;2010;203.0;;266.0;;373.0;
196;Totaal;A Landbouw, bosbouw en visserij;2011 1e kwartaal;194.0;200.0;260.0;265.0;88.0;91.0
197;Totaal;A Landbouw, bosbouw en visserij;2011 2e kwartaal;202.0;201.0;269.0;269.0;93.0;92.0
198;Totaal;A Landbouw, bosbouw en visserij;2011 3e kwartaal;216.0;203.0;285.0;271.0;97.0;95.0
199;Totaal;A Landbouw, bosbouw en visserij;2011 4e kwartaal;193.0;201.0;259.0;269.0;92.0;92.0
200;Totaal;A Landbouw, bosbouw en visserij;2011;201.0;;269.0;;370.0;
201;Totaal;A Landbouw, bosbouw en visserij;2012 1e kwartaal;197.0;204.0;264.0;271.0;91.0;94.0
202;Totaal;A Landbouw, bosbouw en visserij;2012 2e kwartaal;205.0;202.0;272.0;268.0;96.0;95.0
203;Totaal;A Landbouw, bosbouw en visserij;2012 3e kwartaal;206.0;195.0;271.0;260.0;91.0;89.0
204;Totaal;A Landbouw, bosbouw en visserij;2012 4e kwartaal;186.0;192.0;249.0;256.0;87.0;87.0
205;Totaal;A Landbouw, bosbouw en visserij;2012;199.0;;264.0;;364.0;
206;Totaal;A Landbouw, bosbouw en visserij;2013 1e kwartaal;186.0;192.0;250.0;255.0;87.0;91.0
207;Totaal;A Landbouw, bosbouw en visserij;2013 2e kwartaal;191.0;193.0;252.0;256.0;88.0;87.0
208;Totaal;A Landbouw, bosbouw en visserij;2013 3e kwartaal;210.0;196.0;273.0;259.0;95.0;92.0
209;Totaal;A Landbouw, bosbouw en visserij;2013 4e kwartaal;195.0;197.0;258.0;259.0;93.0;92.0
210;Totaal;A Landbouw, bosbouw en visserij;2013;196.0;;258.0;;362.0;
211;Totaal;A Landbouw, bosbouw en visserij;2014 1e kwartaal;179.0;192.0;242.0;255.0;83.0;88.0
212;Totaal;A Landbouw, bosbouw en visserij;2014 2e kwartaal;196.0;194.0;258.0;256.0;93.0;92.0
213;Totaal;A Landbouw, bosbouw en visserij;2014 3e kwartaal;207.0;197.0;270.0;260.0;94.0;91.0
214;Totaal;A Landbouw, bosbouw en visserij;2014 4e kwartaal;198.0;198.0;263.0;262.0;95.0;95.0
215;Totaal;A Landbouw, bosbouw en visserij;2014;195.0;;258.0;;366.0;
216;Totaal;A Landbouw, bosbouw en visserij;2015 1e kwartaal;186.0;197.0;249.0;261.0;84.0;89.0
217;Totaal;A Landbouw, bosbouw en visserij;2015 2e kwartaal;195.0;196.0;259.0;260.0;92.0;90.0
218;Totaal;A Landbouw, bosbouw en visserij;2015 3e kwartaal;209.0;194.0;275.0;259.0;97.0;94.0
219;Totaal;A Landbouw, bosbouw en visserij;2015 4e kwartaal;187.0;193.0;251.0;257.0;92.0;91.0
220;Totaal;A Landbouw, bosbouw en visserij;2015;194.0;;258.0;;365.0;
221;Totaal;A Landbouw, bosbouw en visserij;2016 1e kwartaal;185.0;194.0;248.0;257.0;87.0;93.0
222;Totaal;A Landbouw, bosbouw en visserij;2016 2e kwartaal;196.0;195.0;259.0;257.0;95.0;93.0
223;Totaal;A Landbouw, bosbouw en visserij;2016 3e kwartaal;202.0;194.0;265.0;256.0;93.0;90.0
224;Totaal;A Landbouw, bosbouw en visserij;2016 4e kwartaal;195.0;197.0;258.0;259.0;94.0;93.0
225;Totaal;A Landbouw, bosbouw en visserij;2016;195.0;;257.0;;369.0;
226;Totaal;A Landbouw, bosbouw en visserij;2017 1e kwartaal;188.0;198.0;250.0;260.0;88.0;93.0
227;Totaal;A Landbouw, bosbouw en visserij;2017 2e kwartaal;197.0;197.0;259.0;258.0;91.0;90.0
228;Totaal;A Landbouw, bosbouw en visserij;2017 3e kwartaal;209.0;196.0;271.0;257.0;93.0;90.0
229;Totaal;A Landbouw, bosbouw en visserij;2017 4e kwartaal;188.0;193.0;249.0;254.0;88.0;88.0
230;Totaal;A Landbouw, bosbouw en visserij;2017;196.0;;257.0;;360.0;
231;Totaal;A Landbouw, bosbouw en visserij;2018 1e kwartaal;183.0;192.0;244.0;253.0;83.0;87.0
232;Totaal;B-E Nijverheid (geen bouw) en energie;1995 1e kwartaal;989.0;995.0;1012.0;1019.0;436.0;404.0
233;Totaal;B-E Nijverheid (geen bouw) en energie;1995 2e kwartaal;996.0;998.0;1020.0;1021.0;397.0;409.0
234;Totaal;B-E Nijverheid (geen bouw) en energie;1995 3e kwartaal;1006.0;1005.0;1030.0;1028.0;359.0;417.0
235;Totaal;B-E Nijverheid (geen bouw) en energie;1995 4e kwartaal;1009.0;1002.0;1033.0;1025.0;455.0;418.0
236;Totaal;B-E Nijverheid (geen bouw) en energie;1995;1000.0;;1024.0;;1648.0;
237;Totaal;B-E Nijverheid (geen bouw) en energie;1996 1e kwartaal;978.0;983.0;1001.0;1008.0;438.0;413.0
238;Totaal;B-E Nijverheid (geen bouw) en energie;1996 2e kwartaal;982.0;983.0;1006.0;1007.0;397.0;407.0
239;Totaal;B-E Nijverheid (geen bouw) en energie;1996 3e kwartaal;987.0;986.0;1011.0;1010.0;358.0;414.0
