ID;GeslachtWerknemer;Dienstverband;OverigeKenmerkenWerknemer;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
2854;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;I Vervoer, opslag en communicatie;2008;11.0;5.0;15.9;1059.0;993.0;14360.0;12710.0;1650.0;90.0;17.5;16.7;749.0;1732.0
2855;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;I Vervoer, opslag en communicatie;2009;12.0;5.0;16.17;1069.0;1019.0;14510.0;12830.0;1680.0;80.0;17.3;16.7;756.0;1756.0
2856;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;J Financiële instellingen;2006;2.0;1.0;23.81;1567.0;1553.0;25340.0;18800.0;6540.0;830.0;17.3;17.2;783.0;1724.0
2857;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;J Financiële instellingen;2007;3.0;1.0;24.39;1700.0;1685.0;25220.0;20400.0;4820.0;810.0;18.5;18.4;829.0;1691.0
2858;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;J Financiële instellingen;2008;3.0;1.0;26.8;1924.0;1908.0;29390.0;23090.0;6310.0;860.0;19.1;19.0;855.0;1671.0
2859;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;J Financiële instellingen;2009;3.0;2.0;27.03;2091.0;2070.0;31320.0;25090.0;6240.0;850.0;20.4;20.3;919.0;1682.0
2860;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;K VH en handel in onroerend goed, ..;2006;17.0;7.0;19.58;1191.0;1172.0;16700.0;14290.0;2410.0;380.0;15.9;15.8;718.0;1730.0
2861;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;K VH en handel in onroerend goed, ..;2007;21.0;9.0;19.92;1231.0;1212.0;16990.0;14770.0;2220.0;370.0;16.4;16.2;730.0;1698.0
2862;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;K VH en handel in onroerend goed, ..;2008;25.0;11.0;21.07;1302.0;1282.0;17840.0;15630.0;2220.0;390.0;16.4;16.2;730.0;1688.0
2863;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;K VH en handel in onroerend goed, ..;2009;26.0;11.0;21.1;1336.0;1320.0;18330.0;16030.0;2300.0;380.0;16.7;16.6;750.0;1711.0
2864;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;4.0;2.0;21.99;1766.0;1749.0;24490.0;21200.0;3300.0;20.0;20.8;20.7;954.0;1672.0
2865;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;6.0;3.0;23.1;1921.0;1904.0;26810.0;23050.0;3760.0;50.0;21.7;21.6;989.0;1658.0
2866;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;7.0;4.0;24.02;2056.0;2040.0;29150.0;24680.0;4480.0;50.0;22.4;22.2;1019.0;1656.0
2867;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;9.0;6.0;24.4;2179.0;2164.0;30930.0;26140.0;4790.0;40.0;23.3;23.1;1064.0;1663.0
2868;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;M Onderwijs;2006;13.0;8.0;25.67;2036.0;2032.0;28300.0;24430.0;3860.0;10.0;21.4;21.4;950.0;1620.0
2869;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;M Onderwijs;2007;17.0;10.0;26.77;2164.0;2160.0;30570.0;25970.0;4600.0;10.0;22.1;22.1;968.0;1594.0
2870;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;M Onderwijs;2008;19.0;12.0;26.97;2177.0;2173.0;31050.0;26120.0;4920.0;10.0;21.7;21.6;967.0;1606.0
2871;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;M Onderwijs;2009;23.0;14.0;27.92;2291.0;2289.0;33260.0;27490.0;5770.0;10.0;22.0;22.0;984.0;1612.0
2872;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;N Gezondheids- en welzijnszorg;2006;18.0;8.0;19.62;1170.0;1165.0;16050.0;14040.0;2010.0;20.0;16.1;16.1;713.0;1550.0
2873;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;N Gezondheids- en welzijnszorg;2007;22.0;11.0;20.06;1232.0;1227.0;16910.0;14790.0;2120.0;20.0;16.7;16.7;734.0;1534.0
2874;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;N Gezondheids- en welzijnszorg;2008;26.0;13.0;20.9;1295.0;1289.0;17920.0;15550.0;2380.0;20.0;16.9;16.9;740.0;1520.0
2875;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;N Gezondheids- en welzijnszorg;2009;32.0;16.0;21.2;1362.0;1358.0;18940.0;16340.0;2600.0;20.0;17.5;17.5;769.0;1538.0
2876;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;O Milieudienstverlening, cultuur, ..;2006;6.0;2.0;18.3;1018.0;1006.0;13910.0;12220.0;1690.0;90.0;14.6;14.5;659.0;1668.0
2877;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;O Milieudienstverlening, cultuur, ..;2007;7.0;3.0;19.05;1095.0;1081.0;14830.0;13140.0;1690.0;100.0;15.3;15.1;681.0;1646.0
2878;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;O Milieudienstverlening, cultuur, ..;2008;8.0;3.0;20.12;1180.0;1164.0;16450.0;14160.0;2290.0;110.0;15.6;15.4;694.0;1630.0
2879;Totaal;Deeltijd;Leeftijd: 60 tot 65 jaar;O Milieudienstverlening, cultuur, ..;2009;9.0;4.0;20.57;1262.0;1247.0;17200.0;15140.0;2060.0;100.0;16.2;16.1;727.0;1652.0
2880;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;A-O Alle economische activiteiten ..;2006;37.0;12.0;15.57;719.0;706.0;10150.0;8620.0;1530.0;260.0;12.2;12.0;544.0;1698.0
2881;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;A-O Alle economische activiteiten ..;2007;41.0;13.0;16.37;763.0;747.0;10430.0;9160.0;1270.0;190.0;12.4;12.2;548.0;1666.0
2882;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;A-O Alle economische activiteiten ..;2008;46.0;15.0;17.5;813.0;798.0;11160.0;9750.0;1410.0;300.0;12.4;12.2;547.0;1659.0
2883;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;A-O Alle economische activiteiten ..;2009;49.0;16.0;17.88;836.0;824.0;11340.0;10040.0;1310.0;330.0;12.4;12.3;553.0;1692.0
2884;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;A+B Landbouw, bosbouw, visserij;2006;2.0;1.0;10.78;530.0;529.0;6660.0;6360.0;290.0;150.0;13.1;13.1;589.0;1656.0
2885;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;A+B Landbouw, bosbouw, visserij;2007;2.0;1.0;11.42;530.0;528.0;6690.0;6360.0;330.0;140.0;12.5;12.5;554.0;1629.0
2886;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;A+B Landbouw, bosbouw, visserij;2008;2.0;1.0;12.13;567.0;563.0;7170.0;6800.0;370.0;160.0;12.5;12.5;557.0;1636.0
2887;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;A+B Landbouw, bosbouw, visserij;2009;2.0;1.0;12.65;614.0;608.0;7780.0;7370.0;420.0;290.0;12.9;12.8;576.0;1688.0
2888;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;C Winning van delfstoffen;2006;;;;;;;;;;;;;
2889;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;C Winning van delfstoffen;2007;;;;;;;;;;;;;
2890;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;C Winning van delfstoffen;2008;;;;;;;;;;;;;
2891;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2892;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;D Industrie;2006;3.0;1.0;18.11;882.0;866.0;12810.0;10580.0;2220.0;400.0;13.0;12.8;573.0;1724.0
2893;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;D Industrie;2007;3.0;1.0;17.37;861.0;840.0;11770.0;10330.0;1440.0;390.0;13.3;13.1;581.0;1686.0
2894;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;D Industrie;2008;3.0;1.0;17.97;911.0;886.0;12380.0;10930.0;1440.0;400.0;13.6;13.3;592.0;1677.0
2895;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;D Industrie;2009;4.0;1.0;18.23;937.0;920.0;12860.0;11240.0;1620.0;470.0;13.7;13.5;606.0;1729.0
2896;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
2897;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
2898;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
2899;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2900;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;F Bouwnijverheid;2006;1.0;0.0;17.86;852.0;842.0;11750.0;10220.0;1530.0;530.0;12.9;12.7;566.0;1716.0
2901;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;F Bouwnijverheid;2007;1.0;1.0;18.27;897.0;885.0;12270.0;10760.0;1510.0;570.0;13.3;13.2;581.0;1693.0
2902;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;F Bouwnijverheid;2008;2.0;1.0;19.85;983.0;968.0;13090.0;11790.0;1300.0;670.0;13.4;13.3;585.0;1699.0
2903;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;F Bouwnijverheid;2009;2.0;1.0;20.32;1021.0;1007.0;13530.0;12260.0;1270.0;830.0;13.6;13.4;595.0;1737.0
2904;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;G Reparatie van consumentenartikelen ..;2006;8.0;2.0;13.98;655.0;640.0;9840.0;7860.0;1990.0;330.0;12.3;12.1;550.0;1723.0
2905;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;G Reparatie van consumentenartikelen ..;2007;8.0;3.0;14.52;676.0;661.0;9140.0;8110.0;1030.0;350.0;12.4;12.2;546.0;1695.0
2906;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;G Reparatie van consumentenartikelen ..;2008;9.0;3.0;15.42;716.0;702.0;9720.0;8600.0;1120.0;400.0;12.4;12.2;546.0;1684.0
2907;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;G Reparatie van consumentenartikelen ..;2009;10.0;3.0;15.65;732.0;723.0;9830.0;8790.0;1040.0;440.0;12.4;12.3;554.0;1715.0
2908;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;H Horeca;2006;1.0;0.0;12.26;454.0;452.0;5880.0;5450.0;430.0;90.0;9.8;9.8;442.0;1676.0
2909;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;H Horeca;2007;2.0;0.0;12.7;463.0;460.0;5990.0;5550.0;430.0;90.0;9.8;9.7;435.0;1645.0
2910;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;H Horeca;2008;2.0;1.0;13.36;493.0;490.0;6350.0;5920.0;430.0;130.0;9.9;9.8;440.0;1644.0
2911;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;H Horeca;2009;2.0;1.0;13.68;504.0;502.0;6520.0;6050.0;470.0;170.0;9.8;9.8;440.0;1694.0
2912;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;I Vervoer, opslag en communicatie;2006;4.0;2.0;12.74;738.0;700.0;9670.0;8860.0;810.0;90.0;15.0;14.5;660.0;1781.0
2913;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;I Vervoer, opslag en communicatie;2007;4.0;2.0;13.22;778.0;733.0;10290.0;9340.0;950.0;70.0;15.4;14.8;665.0;1742.0
2914;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;I Vervoer, opslag en communicatie;2008;6.0;2.0;13.83;785.0;747.0;10230.0;9430.0;800.0;90.0;15.0;14.4;648.0;1750.0
2915;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;I Vervoer, opslag en communicatie;2009;6.0;2.0;14.06;771.0;740.0;10270.0;9260.0;1010.0;100.0;14.3;13.9;632.0;1778.0
2916;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;J Financiële instellingen;2006;1.0;0.0;19.05;894.0;889.0;13960.0;10730.0;3220.0;790.0;12.3;12.2;560.0;1783.0
2917;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;J Financiële instellingen;2007;1.0;0.0;20.35;1007.0;963.0;14990.0;12080.0;2910.0;940.0;12.6;12.5;568.0;1738.0
2918;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;J Financiële instellingen;2008;1.0;0.0;23.35;1005.0;1000.0;14780.0;12060.0;2720.0;960.0;11.3;11.3;514.0;1734.0
2919;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;J Financiële instellingen;2009;1.0;0.0;24.61;1148.0;1142.0;16340.0;13780.0;2570.0;1260.0;12.2;12.2;557.0;1752.0
2920;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;K VH en handel in onroerend goed, ..;2006;10.0;3.0;16.27;732.0;724.0;10260.0;8790.0;1470.0;310.0;11.9;11.8;534.0;1666.0
2921;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;K VH en handel in onroerend goed, ..;2007;11.0;4.0;17.69;816.0;805.0;11270.0;9790.0;1480.0;0.0;12.2;12.1;546.0;1636.0
2922;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;K VH en handel in onroerend goed, ..;2008;13.0;4.0;18.91;867.0;856.0;12370.0;10410.0;1960.0;390.0;12.2;12.1;543.0;1625.0
2923;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;K VH en handel in onroerend goed, ..;2009;13.0;4.0;19.0;864.0;856.0;11770.0;10370.0;1400.0;400.0;12.0;11.9;540.0;1663.0
2924;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;L Openbaar bestuur, overheidsdiensten ..;2006;1.0;0.0;25.21;952.0;936.0;13800.0;11420.0;2370.0;10.0;9.7;9.6;445.0;1664.0
2925;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;L Openbaar bestuur, overheidsdiensten ..;2007;1.0;0.0;27.49;1108.0;1093.0;15540.0;13300.0;2240.0;20.0;10.5;10.4;477.0;1650.0
2926;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;L Openbaar bestuur, overheidsdiensten ..;2008;1.0;0.0;30.44;1292.0;1277.0;18030.0;15500.0;2530.0;10.0;11.2;11.0;503.0;1652.0
2927;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;L Openbaar bestuur, overheidsdiensten ..;2009;1.0;0.0;30.17;1543.0;1529.0;21520.0;18510.0;3010.0;20.0;13.4;13.2;608.0;1673.0
2928;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;M Onderwijs;2006;1.0;0.0;21.26;884.0;880.0;12530.0;10610.0;1920.0;30.0;11.2;11.2;497.0;1637.0
2929;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;M Onderwijs;2007;1.0;0.0;22.67;981.0;975.0;13810.0;11770.0;2040.0;30.0;11.8;11.7;516.0;1615.0
2930;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;M Onderwijs;2008;2.0;1.0;23.27;1042.0;1035.0;14580.0;12500.0;2080.0;20.0;12.0;11.9;534.0;1630.0
2931;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;M Onderwijs;2009;2.0;1.0;23.54;1044.0;1039.0;14850.0;12520.0;2330.0;20.0;11.9;11.8;529.0;1633.0
2932;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;N Gezondheids- en welzijnszorg;2006;2.0;1.0;19.77;805.0;801.0;11340.0;9660.0;1670.0;50.0;11.0;10.9;486.0;1571.0
2933;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;N Gezondheids- en welzijnszorg;2007;3.0;1.0;20.33;837.0;832.0;11690.0;10050.0;1640.0;70.0;11.2;11.1;491.0;1543.0
2934;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;N Gezondheids- en welzijnszorg;2008;3.0;1.0;21.96;919.0;913.0;12810.0;11020.0;1790.0;50.0;11.4;11.3;499.0;1524.0
2935;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;N Gezondheids- en welzijnszorg;2009;4.0;1.0;22.81;988.0;982.0;13670.0;11860.0;1810.0;50.0;11.8;11.7;517.0;1542.0
2936;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;O Milieudienstverlening, cultuur, ..;2006;3.0;1.0;15.32;584.0;578.0;7890.0;7010.0;880.0;100.0;10.1;10.0;453.0;1687.0
2937;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;O Milieudienstverlening, cultuur, ..;2007;3.0;1.0;16.0;614.0;608.0;8270.0;7370.0;900.0;110.0;10.2;10.2;456.0;1660.0
2938;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;O Milieudienstverlening, cultuur, ..;2008;3.0;1.0;16.88;641.0;628.0;8540.0;7690.0;850.0;110.0;10.3;10.0;447.0;1643.0
2939;Totaal;Deeltijd;Leeftijd: 65 tot 75 jaar;O Milieudienstverlening, cultuur, ..;2009;3.0;1.0;17.52;692.0;680.0;9270.0;8310.0;960.0;120.0;10.4;10.3;465.0;1681.0
2940;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;A-O Alle economische activiteiten ..;2006;4.0;1.0;14.25;592.0;588.0;8400.0;7100.0;1300.0;210.0;11.0;10.9;495.0;1711.0
2941;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;A-O Alle economische activiteiten ..;2007;4.0;1.0;13.82;562.0;556.0;7930.0;6740.0;1190.0;260.0;10.8;10.8;483.0;1681.0
2942;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;A-O Alle economische activiteiten ..;2008;5.0;1.0;14.41;578.0;569.0;7870.0;6940.0;930.0;300.0;10.7;10.6;474.0;1675.0
2943;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;A-O Alle economische activiteiten ..;2009;5.0;1.0;14.28;583.0;576.0;7880.0;7000.0;880.0;340.0;10.8;10.7;484.0;1704.0
2944;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;A+B Landbouw, bosbouw, visserij;2006;;;;;;;;;;;;;
2945;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;A+B Landbouw, bosbouw, visserij;2007;;;;;;;;;;;;;
2946;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;A+B Landbouw, bosbouw, visserij;2008;;;;;;;;;;;;;
2947;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;A+B Landbouw, bosbouw, visserij;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2948;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;C Winning van delfstoffen;2006;;;;;;;;;;;;;
2949;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;C Winning van delfstoffen;2007;;;;;;;;;;;;;
2950;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;C Winning van delfstoffen;2008;;;;;;;;;;;;;
2951;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2952;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;D Industrie;2006;;;;;;;;;;;;;
2953;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;D Industrie;2007;;;;;;;;;;;;;
2954;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;D Industrie;2008;;;;;;;;;;;;;
2955;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;D Industrie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2956;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;E Productie en distributie van en ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2957;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
2958;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
2959;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2960;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2006;;;;;;;;;;;;;
2961;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2007;;;;;;;;;;;;;
2962;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2008;;;;;;;;;;;;;
2963;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;F Bouwnijverheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2964;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;G Reparatie van consumentenartikelen ..;2006;1.0;0.0;14.46;639.0;636.0;8540.0;7660.0;880.0;330.0;11.7;11.6;528.0;1738.0
2965;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;G Reparatie van consumentenartikelen ..;2007;1.0;0.0;12.73;550.0;546.0;7460.0;6590.0;860.0;340.0;11.5;11.4;515.0;1706.0
2966;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;G Reparatie van consumentenartikelen ..;2008;1.0;0.0;13.24;566.0;557.0;7570.0;6790.0;780.0;360.0;11.4;11.2;505.0;1688.0
2967;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;G Reparatie van consumentenartikelen ..;2009;1.0;0.0;13.21;570.0;566.0;7740.0;6840.0;900.0;350.0;11.5;11.4;514.0;1717.0
2968;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;H Horeca;2006;;;;;;;;;;;;;
2969;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;H Horeca;2007;;;;;;;;;;;;;
2970;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;H Horeca;2008;;;;;;;;;;;;;
2971;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;H Horeca;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2972;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;I Vervoer, opslag en communicatie;2006;;;;;;;;;;;;;
2973;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;I Vervoer, opslag en communicatie;2007;;;;;;;;;;;;;
2974;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;I Vervoer, opslag en communicatie;2008;;;;;;;;;;;;;
2975;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;I Vervoer, opslag en communicatie;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2976;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;J Financiële instellingen;2006;;;;;;;;;;;;;
2977;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;J Financiële instellingen;2007;;;;;;;;;;;;;
2978;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;J Financiële instellingen;2008;;;;;;;;;;;;;
2979;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;J Financiële instellingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2980;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;K VH en handel in onroerend goed, ..;2006;1.0;0.0;15.46;607.0;604.0;9410.0;7280.0;2130.0;250.0;10.3;10.3;469.0;1691.0
2981;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;K VH en handel in onroerend goed, ..;2007;1.0;0.0;15.1;588.0;584.0;9020.0;7060.0;1960.0;260.0;10.3;10.3;464.0;1651.0
2982;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;K VH en handel in onroerend goed, ..;2008;1.0;0.0;15.75;605.0;601.0;8440.0;7260.0;1180.0;330.0;10.2;10.2;458.0;1642.0
2983;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;K VH en handel in onroerend goed, ..;2009;1.0;0.0;15.41;594.0;591.0;8000.0;7120.0;880.0;340.0;10.2;10.1;460.0;1663.0
2984;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;L Openbaar bestuur, overheidsdiensten ..;2006;;;;;;;;;;;;;
2985;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;L Openbaar bestuur, overheidsdiensten ..;2007;;;;;;;;;;;;;
2986;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;L Openbaar bestuur, overheidsdiensten ..;2008;;;;;;;;;;;;;
2987;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;L Openbaar bestuur, overheidsdiensten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2988;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;M Onderwijs;2006;;;;;;;;;;;;;
2989;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;M Onderwijs;2007;;;;;;;;;;;;;
2990;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;M Onderwijs;2008;;;;;;;;;;;;;
2991;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;M Onderwijs;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2992;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;N Gezondheids- en welzijnszorg;2006;;;;;;;;;;;;;
2993;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;N Gezondheids- en welzijnszorg;2007;;;;;;;;;;;;;
2994;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;N Gezondheids- en welzijnszorg;2008;;;;;;;;;;;;;
2995;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;N Gezondheids- en welzijnszorg;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2996;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;O Milieudienstverlening, cultuur, ..;2006;;;;;;;;;;;;;
2997;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;O Milieudienstverlening, cultuur, ..;2007;;;;;;;;;;;;;
2998;Totaal;Deeltijd;Leeftijd: 75 jaar of ouder;O Milieudienstverlening, cultuur, ..;2008;;;;;;;;;;;;;
