ID;SITC;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
1555;Totaal SITC;Luxemburg;2002;469.0;696.0
1556;Totaal SITC;Luxemburg;2003;659.0;809.0
1557;Totaal SITC;Luxemburg;2004;641.0;922.0
1558;Totaal SITC;Luxemburg;2005;701.0;1057.0
1559;Totaal SITC;Luxemburg;2006;849.0;1223.0
1560;Totaal SITC;Luxemburg;2007;979.0;1125.0
1561;Totaal SITC;Luxemburg;2008;1200.0;1199.0
1562;Totaal SITC;Luxemburg;2009;716.0;959.0
1563;Totaal SITC;Luxemburg;2010;648.0;1377.0
1564;Totaal SITC;Luxemburg;2011;743.0;1396.0
1565;Totaal SITC;Luxemburg;2012;705.0;1313.0
1566;Totaal SITC;Luxemburg;2013;739.0;978.0
1567;Totaal SITC;Luxemburg;2014;762.0;1089.0
1568;Totaal SITC;Luxemburg;2015;783.0;1044.0
1569;Totaal SITC;Luxemburg;2016;939.0;1016.0
1570;Totaal SITC;Luxemburg;2017;890.0;1132.0
1571;Totaal SITC;Luxemburg;2018;1004.0;1223.0
1572;Totaal SITC;Luxemburg;2019;941.0;1445.0
1573;Totaal SITC;Luxemburg;2020;811.0;1316.0
1574;Totaal SITC;Luxemburg;2021;1198.0;1568.0
1575;Totaal SITC;Rusland;1917;;
1576;Totaal SITC;Rusland;1918;2.0;2.0
1577;Totaal SITC;Rusland;1919;10.0;13.0
1578;Totaal SITC;Rusland;1920;2.0;1.0
1579;Totaal SITC;Rusland;1921;1.0;2.0
1580;Totaal SITC;Rusland;1922;3.0;2.0
1581;Totaal SITC;Rusland;1923;10.0;1.0
1582;Totaal SITC;Rusland;1924;21.0;5.0
1583;Totaal SITC;Rusland;1925;16.0;8.0
1584;Totaal SITC;Rusland;1926;18.0;1.0
1585;Totaal SITC;Rusland;1927;14.0;2.0
1586;Totaal SITC;Rusland;1928;10.0;2.0
1587;Totaal SITC;Rusland;1929;19.0;1.0
1588;Totaal SITC;Rusland;1930;28.0;2.0
1589;Totaal SITC;Rusland;1931;33.0;2.0
1590;Totaal SITC;Rusland;1932;16.0;2.0
1591;Totaal SITC;Rusland;1933;16.0;2.0
1592;Totaal SITC;Rusland;1934;12.0;4.0
1593;Totaal SITC;Rusland;1935;10.0;7.0
1594;Totaal SITC;Rusland;1936;10.0;8.0
1595;Totaal SITC;Rusland;1937;18.0;10.0
1596;Totaal SITC;Rusland;1938;18.0;13.0
1597;Totaal SITC;Rusland;1939;10.0;10.0
1598;Totaal SITC;Rusland;1940;2.0;5.0
1599;Totaal SITC;Rusland;1941;;
1600;Totaal SITC;Rusland;1942;;
1601;Totaal SITC;Rusland;1943;1.0;
1602;Totaal SITC;Rusland;1944;;
1603;Totaal SITC;Rusland;1945;;
1604;Totaal SITC;Rusland;1946;0.0;0.0
1605;Totaal SITC;Rusland;1947;4.0;3.0
1606;Totaal SITC;Rusland;1948;4.0;5.0
1607;Totaal SITC;Rusland;1949;27.0;9.0
1608;Totaal SITC;Rusland;1950;4.0;1.0
1609;Totaal SITC;Rusland;1951;24.0;3.0
1610;Totaal SITC;Rusland;1952;44.0;8.0
1611;Totaal SITC;Rusland;1953;54.0;39.0
1612;Totaal SITC;Rusland;1954;39.0;57.0
1613;Totaal SITC;Rusland;1955;52.0;27.0
1614;Totaal SITC;Rusland;1956;73.0;14.0
1615;Totaal SITC;Rusland;1957;68.0;33.0
1616;Totaal SITC;Rusland;1958;71.0;19.0
1617;Totaal SITC;Rusland;1959;109.0;21.0
1618;Totaal SITC;Rusland;1960;77.0;20.0
1619;Totaal SITC;Rusland;1961;65.0;33.0
1620;Totaal SITC;Rusland;1962;60.0;53.0
1621;Totaal SITC;Rusland;1963;78.0;39.0
1622;Totaal SITC;Rusland;1964;59.0;25.0
1623;Totaal SITC;Rusland;1965;87.0;48.0
1624;Totaal SITC;Rusland;1966;79.0;41.0
1625;Totaal SITC;Rusland;1967;85.0;109.0
1626;Totaal SITC;Rusland;1968;88.0;77.0
1627;Totaal SITC;Rusland;1969;112.0;92.0
1628;Totaal SITC;Rusland;1970;95.0;75.0
1629;Totaal SITC;Rusland;1971;103.0;74.0
1630;Totaal SITC;Rusland;1972;115.0;80.0
1631;Totaal SITC;Rusland;1973;162.0;99.0
1632;Totaal SITC;Rusland;1974;287.0;206.0
1633;Totaal SITC;Rusland;1975;349.0;237.0
1634;Totaal SITC;Rusland;1976;463.0;230.0
1635;Totaal SITC;Rusland;1977;481.0;227.0
1636;Totaal SITC;Rusland;1978;524.0;206.0
1637;Totaal SITC;Rusland;1979;769.0;277.0
1638;Totaal SITC;Rusland;1980;1150.0;459.0
1639;Totaal SITC;Rusland;1981;2001.0;697.0
1640;Totaal SITC;Rusland;1982;3103.0;512.0
1641;Totaal SITC;Rusland;1983;3400.0;692.0
1642;Totaal SITC;Rusland;1984;3178.0;441.0
1643;Totaal SITC;Rusland;1985;3475.0;512.0
1644;Totaal SITC;Rusland;1986;1156.0;371.0
1645;Totaal SITC;Rusland;1987;1255.0;378.0
1646;Totaal SITC;Rusland;1988;1014.0;426.0
1647;Totaal SITC;Rusland;1989;1270.0;648.0
1648;Totaal SITC;Rusland;1990;1266.0;475.0
1649;Totaal SITC;Rusland;1991;918.0;557.0
1650;Totaal SITC;Rusland;1992;880.0;604.0
1651;Totaal SITC;Rusland;1993;792.0;969.0
1652;Totaal SITC;Rusland;1994;808.0;1098.0
1653;Totaal SITC;Rusland;1995;963.0;1262.0
1654;Totaal SITC;Rusland;1996;1293.0;1388.0
1655;Totaal SITC;Rusland;1997;1669.0;1796.0
1656;Totaal SITC;Rusland;1998;1381.0;1494.0
1657;Totaal SITC;Rusland;1999;1510.0;1215.0
1658;Totaal SITC;Rusland;2000;2890.0;1725.0
1659;Totaal SITC;Rusland;2001;3463.0;2131.0
1660;Totaal SITC;Rusland;2002;3784.0;2467.0
1661;Totaal SITC;Rusland;2003;4618.0;2789.0
1662;Totaal SITC;Rusland;2004;6117.0;3219.0
1663;Totaal SITC;Rusland;2005;8342.0;4276.0
1664;Totaal SITC;Rusland;2006;11880.0;5294.0
1665;Totaal SITC;Rusland;2007;11559.0;6552.0
1666;Totaal SITC;Rusland;2008;13036.0;6559.0
1667;Totaal SITC;Rusland;2009;9628.0;4419.0
1668;Totaal SITC;Rusland;2010;14023.0;5641.0
1669;Totaal SITC;Rusland;2011;16959.0;6405.0
1670;Totaal SITC;Rusland;2012;20332.0;7068.0
1671;Totaal SITC;Rusland;2013;20618.0;6828.0
1672;Totaal SITC;Rusland;2014;18182.0;6289.0
1673;Totaal SITC;Rusland;2015;13941.0;4198.0
1674;Totaal SITC;Rusland;2016;13688.0;4309.0
1675;Totaal SITC;Rusland;2017;15247.0;5392.0
1676;Totaal SITC;Rusland;2018;17246.0;5394.0
1677;Totaal SITC;Rusland;2019;15637.0;6448.0
1678;Totaal SITC;Rusland;2020;9474.0;6037.0
1679;Totaal SITC;Rusland;2021;18520.0;6617.0
1680;Totaal SITC;Saoedi-Arabië;1917;;
1681;Totaal SITC;Saoedi-Arabië;1918;;
1682;Totaal SITC;Saoedi-Arabië;1919;;
1683;Totaal SITC;Saoedi-Arabië;1920;;
1684;Totaal SITC;Saoedi-Arabië;1921;;
1685;Totaal SITC;Saoedi-Arabië;1922;;
1686;Totaal SITC;Saoedi-Arabië;1923;;
1687;Totaal SITC;Saoedi-Arabië;1924;;
1688;Totaal SITC;Saoedi-Arabië;1925;;
1689;Totaal SITC;Saoedi-Arabië;1926;;
1690;Totaal SITC;Saoedi-Arabië;1927;;
1691;Totaal SITC;Saoedi-Arabië;1928;;
1692;Totaal SITC;Saoedi-Arabië;1929;;
1693;Totaal SITC;Saoedi-Arabië;1930;;
1694;Totaal SITC;Saoedi-Arabië;1931;;
1695;Totaal SITC;Saoedi-Arabië;1932;;
1696;Totaal SITC;Saoedi-Arabië;1933;;
1697;Totaal SITC;Saoedi-Arabië;1934;;
1698;Totaal SITC;Saoedi-Arabië;1935;;
1699;Totaal SITC;Saoedi-Arabië;1936;;
1700;Totaal SITC;Saoedi-Arabië;1937;;
1701;Totaal SITC;Saoedi-Arabië;1938;;
1702;Totaal SITC;Saoedi-Arabië;1939;;
1703;Totaal SITC;Saoedi-Arabië;1940;;
1704;Totaal SITC;Saoedi-Arabië;1941;;
1705;Totaal SITC;Saoedi-Arabië;1942;;
1706;Totaal SITC;Saoedi-Arabië;1943;;
1707;Totaal SITC;Saoedi-Arabië;1944;;
1708;Totaal SITC;Saoedi-Arabië;1945;;
1709;Totaal SITC;Saoedi-Arabië;1946;0.0;1.0
1710;Totaal SITC;Saoedi-Arabië;1947;3.0;1.0
1711;Totaal SITC;Saoedi-Arabië;1948;11.0;
1712;Totaal SITC;Saoedi-Arabië;1949;35.0;3.0
1713;Totaal SITC;Saoedi-Arabië;1950;31.0;1.0
1714;Totaal SITC;Saoedi-Arabië;1951;22.0;4.0
1715;Totaal SITC;Saoedi-Arabië;1952;1.0;7.0
1716;Totaal SITC;Saoedi-Arabië;1953;;9.0
1717;Totaal SITC;Saoedi-Arabië;1954;1.0;10.0
1718;Totaal SITC;Saoedi-Arabië;1955;4.0;12.0
1719;Totaal SITC;Saoedi-Arabië;1956;12.0;19.0
1720;Totaal SITC;Saoedi-Arabië;1957;30.0;15.0
1721;Totaal SITC;Saoedi-Arabië;1958;38.0;16.0
1722;Totaal SITC;Saoedi-Arabië;1959;36.0;16.0
1723;Totaal SITC;Saoedi-Arabië;1960;49.0;17.0
1724;Totaal SITC;Saoedi-Arabië;1961;53.0;14.0
1725;Totaal SITC;Saoedi-Arabië;1962;41.0;19.0
1726;Totaal SITC;Saoedi-Arabië;1963;54.0;17.0
1727;Totaal SITC;Saoedi-Arabië;1964;44.0;22.0
1728;Totaal SITC;Saoedi-Arabië;1965;68.0;29.0
1729;Totaal SITC;Saoedi-Arabië;1966;150.0;32.0
1730;Totaal SITC;Saoedi-Arabië;1967;152.0;34.0
1731;Totaal SITC;Saoedi-Arabië;1968;156.0;33.0
1732;Totaal SITC;Saoedi-Arabië;1969;248.0;29.0
1733;Totaal SITC;Saoedi-Arabië;1970;335.0;36.0
1734;Totaal SITC;Saoedi-Arabië;1971;616.0;49.0
1735;Totaal SITC;Saoedi-Arabië;1972;906.0;50.0
1736;Totaal SITC;Saoedi-Arabië;1973;1090.0;75.0
1737;Totaal SITC;Saoedi-Arabië;1974;487.0;139.0
1738;Totaal SITC;Saoedi-Arabië;1975;1263.0;153.0
1739;Totaal SITC;Saoedi-Arabië;1976;1896.0;334.0
1740;Totaal SITC;Saoedi-Arabië;1977;1871.0;379.0
1741;Totaal SITC;Saoedi-Arabië;1978;1472.0;678.0
1742;Totaal SITC;Saoedi-Arabië;1979;2198.0;759.0
1743;Totaal SITC;Saoedi-Arabië;1980;3809.0;990.0
1744;Totaal SITC;Saoedi-Arabië;1981;5061.0;1196.0
1745;Totaal SITC;Saoedi-Arabië;1982;1780.0;1141.0
1746;Totaal SITC;Saoedi-Arabië;1983;668.0;1115.0
1747;Totaal SITC;Saoedi-Arabië;1984;638.0;1042.0
1748;Totaal SITC;Saoedi-Arabië;1985;1063.0;763.0
1749;Totaal SITC;Saoedi-Arabië;1986;1159.0;523.0
1750;Totaal SITC;Saoedi-Arabië;1987;846.0;466.0
1751;Totaal SITC;Saoedi-Arabië;1988;683.0;420.0
1752;Totaal SITC;Saoedi-Arabië;1989;1113.0;420.0
1753;Totaal SITC;Saoedi-Arabië;1990;1155.0;411.0
1754;Totaal SITC;Saoedi-Arabië;1991;2255.0;516.0
1755;Totaal SITC;Saoedi-Arabië;1992;1804.0;585.0
1756;Totaal SITC;Saoedi-Arabië;1993;1317.0;621.0
1757;Totaal SITC;Saoedi-Arabië;1994;1339.0;540.0
1758;Totaal SITC;Saoedi-Arabië;1995;1406.0;501.0
1759;Totaal SITC;Saoedi-Arabië;1996;1576.0;539.0
1760;Totaal SITC;Saoedi-Arabië;1997;1964.0;587.0
1761;Totaal SITC;Saoedi-Arabië;1998;1221.0;573.0
1762;Totaal SITC;Saoedi-Arabië;1999;1431.0;569.0
1763;Totaal SITC;Saoedi-Arabië;2000;2826.0;681.0
1764;Totaal SITC;Saoedi-Arabië;2001;2321.0;821.0
1765;Totaal SITC;Saoedi-Arabië;2002;1569.0;884.0
1766;Totaal SITC;Saoedi-Arabië;2003;2013.0;871.0
1767;Totaal SITC;Saoedi-Arabië;2004;2954.0;940.0
1768;Totaal SITC;Saoedi-Arabië;2005;4092.0;1155.0
1769;Totaal SITC;Saoedi-Arabië;2006;4389.0;1487.0
1770;Totaal SITC;Saoedi-Arabië;2007;3261.0;1485.0
1771;Totaal SITC;Saoedi-Arabië;2008;3459.0;1568.0
1772;Totaal SITC;Saoedi-Arabië;2009;1415.0;1586.0
1773;Totaal SITC;Saoedi-Arabië;2010;2376.0;1671.0
1774;Totaal SITC;Saoedi-Arabië;2011;3890.0;1732.0
1775;Totaal SITC;Saoedi-Arabië;2012;4666.0;2233.0
1776;Totaal SITC;Saoedi-Arabië;2013;3790.0;2265.0
1777;Totaal SITC;Saoedi-Arabië;2014;3363.0;2516.0
1778;Totaal SITC;Saoedi-Arabië;2015;1356.0;2515.0
1779;Totaal SITC;Saoedi-Arabië;2016;1593.0;2135.0
1780;Totaal SITC;Saoedi-Arabië;2017;1274.0;2521.0
1781;Totaal SITC;Saoedi-Arabië;2018;2149.0;3136.0
1782;Totaal SITC;Saoedi-Arabië;2019;1977.0;3360.0
1783;Totaal SITC;Saoedi-Arabië;2020;1421.0;3159.0
1784;Totaal SITC;Saoedi-Arabië;2021;2231.0;2843.0
1785;Totaal SITC;Verenigd Koninkrijk;1917;87.0;93.0
1786;Totaal SITC;Verenigd Koninkrijk;1918;24.0;34.0
1787;Totaal SITC;Verenigd Koninkrijk;1919;269.0;220.0
1788;Totaal SITC;Verenigd Koninkrijk;1920;252.0;149.0
1789;Totaal SITC;Verenigd Koninkrijk;1921;142.0;160.0
1790;Totaal SITC;Verenigd Koninkrijk;1922;147.0;137.0
1791;Totaal SITC;Verenigd Koninkrijk;1923;140.0;163.0
1792;Totaal SITC;Verenigd Koninkrijk;1924;139.0;188.0
1793;Totaal SITC;Verenigd Koninkrijk;1925;179.0;212.0
1794;Totaal SITC;Verenigd Koninkrijk;1926;105.0;219.0
1795;Totaal SITC;Verenigd Koninkrijk;1927;112.0;206.0
1796;Totaal SITC;Verenigd Koninkrijk;1928;114.0;196.0
1797;Totaal SITC;Verenigd Koninkrijk;1929;117.0;185.0
1798;Totaal SITC;Verenigd Koninkrijk;1930;104.0;172.0
1799;Totaal SITC;Verenigd Koninkrijk;1931;73.0;144.0
1800;Totaal SITC;Verenigd Koninkrijk;1932;54.0;73.0
1801;Totaal SITC;Verenigd Koninkrijk;1933;51.0;58.0
1802;Totaal SITC;Verenigd Koninkrijk;1934;46.0;62.0
1803;Totaal SITC;Verenigd Koninkrijk;1935;44.0;67.0
1804;Totaal SITC;Verenigd Koninkrijk;1936;52.0;77.0
1805;Totaal SITC;Verenigd Koninkrijk;1937;66.0;115.0
1806;Totaal SITC;Verenigd Koninkrijk;1938;58.0;108.0
1807;Totaal SITC;Verenigd Koninkrijk;1939;58.0;104.0
1808;Totaal SITC;Verenigd Koninkrijk;1940;25.0;35.0
1809;Totaal SITC;Verenigd Koninkrijk;1941;0.0;
1810;Totaal SITC;Verenigd Koninkrijk;1942;0.0;
1811;Totaal SITC;Verenigd Koninkrijk;1943;0.0;
1812;Totaal SITC;Verenigd Koninkrijk;1944;;
1813;Totaal SITC;Verenigd Koninkrijk;1945;;
1814;Totaal SITC;Verenigd Koninkrijk;1946;169.0;40.0
1815;Totaal SITC;Verenigd Koninkrijk;1947;191.0;110.0
1816;Totaal SITC;Verenigd Koninkrijk;1948;223.0;178.0
1817;Totaal SITC;Verenigd Koninkrijk;1949;282.0;285.0
1818;Totaal SITC;Verenigd Koninkrijk;1950;372.0;358.0
1819;Totaal SITC;Verenigd Koninkrijk;1951;383.0;535.0
1820;Totaal SITC;Verenigd Koninkrijk;1952;355.0;455.0
1821;Totaal SITC;Verenigd Koninkrijk;1953;407.0;399.0
1822;Totaal SITC;Verenigd Koninkrijk;1954;425.0;481.0
1823;Totaal SITC;Verenigd Koninkrijk;1955;471.0;573.0
1824;Totaal SITC;Verenigd Koninkrijk;1956;525.0;578.0
1825;Totaal SITC;Verenigd Koninkrijk;1957;569.0;581.0
1826;Totaal SITC;Verenigd Koninkrijk;1958;461.0;660.0
1827;Totaal SITC;Verenigd Koninkrijk;1959;514.0;667.0
1828;Totaal SITC;Verenigd Koninkrijk;1960;537.0;761.0
1829;Totaal SITC;Verenigd Koninkrijk;1961;606.0;710.0
1830;Totaal SITC;Verenigd Koninkrijk;1962;638.0;796.0
1831;Totaal SITC;Verenigd Koninkrijk;1963;709.0;784.0
1832;Totaal SITC;Verenigd Koninkrijk;1964;830.0;873.0
1833;Totaal SITC;Verenigd Koninkrijk;1965;798.0;913.0
1834;Totaal SITC;Verenigd Koninkrijk;1966;804.0;912.0
1835;Totaal SITC;Verenigd Koninkrijk;1967;760.0;1057.0
1836;Totaal SITC;Verenigd Koninkrijk;1968;837.0;1170.0
1837;Totaal SITC;Verenigd Koninkrijk;1969;1052.0;1250.0
1838;Totaal SITC;Verenigd Koninkrijk;1970;1277.0;1353.0
1839;Totaal SITC;Verenigd Koninkrijk;1971;1346.0;1612.0
1840;Totaal SITC;Verenigd Koninkrijk;1972;1304.0;1798.0
1841;Totaal SITC;Verenigd Koninkrijk;1973;1561.0;2395.0
1842;Totaal SITC;Verenigd Koninkrijk;1974;2174.0;3638.0
1843;Totaal SITC;Verenigd Koninkrijk;1975;2313.0;3685.0
1844;Totaal SITC;Verenigd Koninkrijk;1976;2937.0;3996.0
1845;Totaal SITC;Verenigd Koninkrijk;1977;3405.0;3633.0
1846;Totaal SITC;Verenigd Koninkrijk;1978;3476.0;3671.0
1847;Totaal SITC;Verenigd Koninkrijk;1979;4690.0;4875.0
1848;Totaal SITC;Verenigd Koninkrijk;1980;5657.0;5253.0
1849;Totaal SITC;Verenigd Koninkrijk;1981;6355.0;6404.0
1850;Totaal SITC;Verenigd Koninkrijk;1982;7139.0;7423.0
1851;Totaal SITC;Verenigd Koninkrijk;1983;6967.0;7459.0
1852;Totaal SITC;Verenigd Koninkrijk;1984;7850.0;9025.0
1853;Totaal SITC;Verenigd Koninkrijk;1985;9775.0;9715.0
1854;Totaal SITC;Verenigd Koninkrijk;1986;6903.0;9118.0
1855;Totaal SITC;Verenigd Koninkrijk;1987;6421.0;8787.0
1856;Totaal SITC;Verenigd Koninkrijk;1988;6863.0;9975.0
1857;Totaal SITC;Verenigd Koninkrijk;1989;7913.0;11532.0
1858;Totaal SITC;Verenigd Koninkrijk;1990;8523.0;11053.0
1859;Totaal SITC;Verenigd Koninkrijk;1991;9312.0;10555.0
1860;Totaal SITC;Verenigd Koninkrijk;1992;9279.0;10288.0
1861;Totaal SITC;Verenigd Koninkrijk;1993;9808.0;10925.0
1862;Totaal SITC;Verenigd Koninkrijk;1994;11132.0;13042.0
1863;Totaal SITC;Verenigd Koninkrijk;1995;13030.0;13990.0
1864;Totaal SITC;Verenigd Koninkrijk;1996;13306.0;14400.0
1865;Totaal SITC;Verenigd Koninkrijk;1997;16175.0;17135.0
1866;Totaal SITC;Verenigd Koninkrijk;1998;16334.0;18405.0
1867;Totaal SITC;Verenigd Koninkrijk;1999;17371.0;20281.0
1868;Totaal SITC;Verenigd Koninkrijk;2000;20653.0;25067.0
1869;Totaal SITC;Verenigd Koninkrijk;2001;19458.0;26884.0
1870;Totaal SITC;Verenigd Koninkrijk;2002;16476.0;25525.0
1871;Totaal SITC;Verenigd Koninkrijk;2003;15028.0;23960.0
1872;Totaal SITC;Verenigd Koninkrijk;2004;14665.0;25764.0
1873;Totaal SITC;Verenigd Koninkrijk;2005;15571.0;25907.0
1874;Totaal SITC;Verenigd Koninkrijk;2006;18641.0;29974.0
1875;Totaal SITC;Verenigd Koninkrijk;2007;19967.0;31945.0
1876;Totaal SITC;Verenigd Koninkrijk;2008;21224.0;33586.0
1877;Totaal SITC;Verenigd Koninkrijk;2009;17648.0;25879.0
1878;Totaal SITC;Verenigd Koninkrijk;2010;22130.0;29651.0
1879;Totaal SITC;Verenigd Koninkrijk;2011;24505.0;32326.0
1880;Totaal SITC;Verenigd Koninkrijk;2012;27386.0;34644.0
1881;Totaal SITC;Verenigd Koninkrijk;2013;27470.0;36535.0
1882;Totaal SITC;Verenigd Koninkrijk;2014;25414.0;36751.0
1883;Totaal SITC;Verenigd Koninkrijk;2015;20564.0;36479.0
1884;Totaal SITC;Verenigd Koninkrijk;2016;21091.0;38777.0
1885;Totaal SITC;Verenigd Koninkrijk;2017;23276.0;39223.0
1886;Totaal SITC;Verenigd Koninkrijk;2018;26256.0;40137.0
1887;Totaal SITC;Verenigd Koninkrijk;2019;24671.0;39849.0
1888;Totaal SITC;Verenigd Koninkrijk;2020;20033.0;34941.0
1889;Totaal SITC;Verenigd Koninkrijk;2021;26493.0;38118.0
1890;Totaal SITC;Verenigde Staten;1917;90.0;17.0
1891;Totaal SITC;Verenigde Staten;1918;11.0;6.0
1892;Totaal SITC;Verenigde Staten;1919;249.0;26.0
1893;Totaal SITC;Verenigde Staten;1920;239.0;35.0
1894;Totaal SITC;Verenigde Staten;1921;178.0;21.0
1895;Totaal SITC;Verenigde Staten;1922;123.0;28.0
1896;Totaal SITC;Verenigde Staten;1923;116.0;31.0
1897;Totaal SITC;Verenigde Staten;1924;123.0;26.0
1898;Totaal SITC;Verenigde Staten;1925;125.0;32.0
1899;Totaal SITC;Verenigde Staten;1926;117.0;36.0
1900;Totaal SITC;Verenigde Staten;1927;122.0;29.0
1901;Totaal SITC;Verenigde Staten;1928;121.0;31.0
1902;Totaal SITC;Verenigde Staten;1929;123.0;32.0
1903;Totaal SITC;Verenigde Staten;1930;96.0;22.0
1904;Totaal SITC;Verenigde Staten;1931;67.0;15.0
1905;Totaal SITC;Verenigde Staten;1932;39.0;13.0
1906;Totaal SITC;Verenigde Staten;1933;35.0;15.0
1907;Totaal SITC;Verenigde Staten;1934;31.0;13.0
1908;Totaal SITC;Verenigde Staten;1935;29.0;19.0
1909;Totaal SITC;Verenigde Staten;1936;33.0;26.0
1910;Totaal SITC;Verenigde Staten;1937;62.0;34.0
1911;Totaal SITC;Verenigde Staten;1938;70.0;21.0
1912;Totaal SITC;Verenigde Staten;1939;67.0;21.0
1913;Totaal SITC;Verenigde Staten;1940;61.0;5.0
1914;Totaal SITC;Verenigde Staten;1941;1.0;
1915;Totaal SITC;Verenigde Staten;1942;;
1916;Totaal SITC;Verenigde Staten;1943;;
1917;Totaal SITC;Verenigde Staten;1944;;
1918;Totaal SITC;Verenigde Staten;1945;;
1919;Totaal SITC;Verenigde Staten;1946;243.0;27.0
1920;Totaal SITC;Verenigde Staten;1947;544.0;28.0
1921;Totaal SITC;Verenigde Staten;1948;391.0;39.0
1922;Totaal SITC;Verenigde Staten;1949;399.0;59.0
1923;Totaal SITC;Verenigde Staten;1950;408.0;123.0
1924;Totaal SITC;Verenigde Staten;1951;486.0;204.0
1925;Totaal SITC;Verenigde Staten;1952;492.0;243.0
1926;Totaal SITC;Verenigde Staten;1953;408.0;315.0
1927;Totaal SITC;Verenigde Staten;1954;583.0;285.0
1928;Totaal SITC;Verenigde Staten;1955;750.0;273.0
1929;Totaal SITC;Verenigde Staten;1956;897.0;308.0
1930;Totaal SITC;Verenigde Staten;1957;930.0;274.0
1931;Totaal SITC;Verenigde Staten;1958;705.0;312.0
1932;Totaal SITC;Verenigde Staten;1959;749.0;357.0
1933;Totaal SITC;Verenigde Staten;1960;1034.0;342.0
1934;Totaal SITC;Verenigde Staten;1961;941.0;319.0
1935;Totaal SITC;Verenigde Staten;1962;998.0;329.0
1936;Totaal SITC;Verenigde Staten;1963;1065.0;334.0
1937;Totaal SITC;Verenigde Staten;1964;1276.0;368.0
1938;Totaal SITC;Verenigde Staten;1965;1256.0;400.0
1939;Totaal SITC;Verenigde Staten;1966;1495.0;505.0
1940;Totaal SITC;Verenigde Staten;1967;1456.0;563.0
1941;Totaal SITC;Verenigde Staten;1968;1666.0;717.0
1942;Totaal SITC;Verenigde Staten;1969;1752.0;736.0
1943;Totaal SITC;Verenigde Staten;1970;2149.0;831.0
1944;Totaal SITC;Verenigde Staten;1971;2326.0;889.0
1945;Totaal SITC;Verenigde Staten;1972;2051.0;916.0
1946;Totaal SITC;Verenigde Staten;1973;2694.0;1077.0
1947;Totaal SITC;Verenigde Staten;1974;3605.0;1592.0
1948;Totaal SITC;Verenigde Staten;1975;3980.0;1107.0
1949;Totaal SITC;Verenigde Staten;1976;4349.0;1367.0
1950;Totaal SITC;Verenigde Staten;1977;4332.0;1668.0
1951;Totaal SITC;Verenigde Staten;1978;4467.0;1625.0
1952;Totaal SITC;Verenigde Staten;1979;5150.0;1628.0
1953;Totaal SITC;Verenigde Staten;1980;6096.0;1673.0
1954;Totaal SITC;Verenigde Staten;1981;7064.0;2494.0
1955;Totaal SITC;Verenigde Staten;1982;6952.0;2604.0
1956;Totaal SITC;Verenigde Staten;1983;7036.0;3582.0
1957;Totaal SITC;Verenigde Staten;1984;8040.0;4798.0
1958;Totaal SITC;Verenigde Staten;1985;8093.0;5374.0
1959;Totaal SITC;Verenigde Staten;1986;6611.0;4236.0
1960;Totaal SITC;Verenigde Staten;1987;6050.0;3704.0
1961;Totaal SITC;Verenigde Staten;1988;6808.0;3979.0
1962;Totaal SITC;Verenigde Staten;1989;8492.0;4734.0
1963;Totaal SITC;Verenigde Staten;1990;8194.0;4370.0
1964;Totaal SITC;Verenigde Staten;1991;8703.0;4409.0
1965;Totaal SITC;Verenigde Staten;1992;8368.0;4599.0
1966;Totaal SITC;Verenigde Staten;1993;8523.0;4748.0
1967;Totaal SITC;Verenigde Staten;1994;9064.0;5149.0
1968;Totaal SITC;Verenigde Staten;1995;10323.0;4726.0
1969;Totaal SITC;Verenigde Staten;1996;11283.0;5299.0
1970;Totaal SITC;Verenigde Staten;1997;14310.0;6501.0
1971;Totaal SITC;Verenigde Staten;1998;15617.0;7102.0
1972;Totaal SITC;Verenigde Staten;1999;16963.0;7983.0
1973;Totaal SITC;Verenigde Staten;2000;22065.0;10860.0
1974;Totaal SITC;Verenigde Staten;2001;21525.0;10559.0
1975;Totaal SITC;Verenigde Staten;2002;18248.0;11396.0
1976;Totaal SITC;Verenigde Staten;2003;16243.0;11469.0
1977;Totaal SITC;Verenigde Staten;2004;18230.0;11922.0
1978;Totaal SITC;Verenigde Staten;2005;19674.0;13596.0
1979;Totaal SITC;Verenigde Staten;2006;23757.0;16166.0
1980;Totaal SITC;Verenigde Staten;2007;24100.0;17162.0
1981;Totaal SITC;Verenigde Staten;2008;27043.0;16472.0
1982;Totaal SITC;Verenigde Staten;2009;22995.0;13928.0
1983;Totaal SITC;Verenigde Staten;2010;25055.0;16875.0
1984;Totaal SITC;Verenigde Staten;2011;23541.0;19632.0
1985;Totaal SITC;Verenigde Staten;2012;26406.0;20259.0
1986;Totaal SITC;Verenigde Staten;2013;26618.0;16895.0
1987;Totaal SITC;Verenigde Staten;2014;27258.0;18980.0
1988;Totaal SITC;Verenigde Staten;2015;30070.0;18026.0
1989;Totaal SITC;Verenigde Staten;2016;30254.0;17649.0
1990;Totaal SITC;Verenigde Staten;2017;30904.0;19781.0
1991;Totaal SITC;Verenigde Staten;2018;33805.0;23060.0
1992;Totaal SITC;Verenigde Staten;2019;37286.0;26620.0
1993;Totaal SITC;Verenigde Staten;2020;34266.0;24227.0
1994;Totaal SITC;Verenigde Staten;2021;40237.0;28199.0
1995;Totaal SITC;België en Luxemburg (t/m 1999);1917;10.0;29.0
