ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
150;Rijksmonumenten totaal;Oost-Nederland (LD);1997;6814
151;Rijksmonumenten totaal;Oost-Nederland (LD);1998;6950
152;Rijksmonumenten totaal;Oost-Nederland (LD);1999;7438
153;Rijksmonumenten totaal;Oost-Nederland (LD);2000;7931
154;Rijksmonumenten totaal;Oost-Nederland (LD);2001;8338
155;Rijksmonumenten totaal;Oost-Nederland (LD);2002;9117
156;Rijksmonumenten totaal;Oost-Nederland (LD);2003;9201
157;Rijksmonumenten totaal;Oost-Nederland (LD);2004;9471
158;Rijksmonumenten totaal;Oost-Nederland (LD);2005;9932
159;Rijksmonumenten totaal;Oost-Nederland (LD);2006;10284
160;Rijksmonumenten totaal;Oost-Nederland (LD);2007;10416
161;Rijksmonumenten totaal;Oost-Nederland (LD);2008;10468
162;Rijksmonumenten totaal;Oost-Nederland (LD);2009;10480
163;Rijksmonumenten totaal;Oost-Nederland (LD);2010;10624
164;Rijksmonumenten totaal;Oost-Nederland (LD);2011;10663
165;Rijksmonumenten totaal;Oost-Nederland (LD);2012;10792
166;Rijksmonumenten totaal;Oost-Nederland (LD);2013;10521
167;Rijksmonumenten totaal;Oost-Nederland (LD);2014;10574
168;Rijksmonumenten totaal;Oost-Nederland (LD);2015;10619
169;Rijksmonumenten totaal;Oost-Nederland (LD);2016;10622
170;Rijksmonumenten totaal;Oost-Nederland (LD);2017;10627
171;Rijksmonumenten totaal;Oost-Nederland (LD);2018;10618
172;Rijksmonumenten totaal;Oost-Nederland (LD);2019;10607
173;Rijksmonumenten totaal;Oost-Nederland (LD);2020;10601
174;Rijksmonumenten totaal;Oost-Nederland (LD);2021;10601
175;Rijksmonumenten totaal;Oost-Nederland (LD);2022;10593
176;Rijksmonumenten totaal;Oost-Nederland (LD);2023;10579
177;Rijksmonumenten totaal;West-Nederland (LD);1965;487
178;Rijksmonumenten totaal;West-Nederland (LD);1966;3192
179;Rijksmonumenten totaal;West-Nederland (LD);1967;6018
180;Rijksmonumenten totaal;West-Nederland (LD);1968;7689
181;Rijksmonumenten totaal;West-Nederland (LD);1969;9332
182;Rijksmonumenten totaal;West-Nederland (LD);1970;16101
183;Rijksmonumenten totaal;West-Nederland (LD);1971;16741
184;Rijksmonumenten totaal;West-Nederland (LD);1972;17404
185;Rijksmonumenten totaal;West-Nederland (LD);1973;18761
186;Rijksmonumenten totaal;West-Nederland (LD);1974;19291
187;Rijksmonumenten totaal;West-Nederland (LD);1975;19656
188;Rijksmonumenten totaal;West-Nederland (LD);1976;20173
189;Rijksmonumenten totaal;West-Nederland (LD);1977;20375
190;Rijksmonumenten totaal;West-Nederland (LD);1978;20561
191;Rijksmonumenten totaal;West-Nederland (LD);1979;20651
192;Rijksmonumenten totaal;West-Nederland (LD);1980;20761
193;Rijksmonumenten totaal;West-Nederland (LD);1981;20838
194;Rijksmonumenten totaal;West-Nederland (LD);1982;20911
195;Rijksmonumenten totaal;West-Nederland (LD);1983;20962
196;Rijksmonumenten totaal;West-Nederland (LD);1984;21029
197;Rijksmonumenten totaal;West-Nederland (LD);1985;21183
198;Rijksmonumenten totaal;West-Nederland (LD);1986;21238
199;Rijksmonumenten totaal;West-Nederland (LD);1987;21281
200;Rijksmonumenten totaal;West-Nederland (LD);1988;21350
201;Rijksmonumenten totaal;West-Nederland (LD);1989;21380
202;Rijksmonumenten totaal;West-Nederland (LD);1990;21477
203;Rijksmonumenten totaal;West-Nederland (LD);1991;21601
204;Rijksmonumenten totaal;West-Nederland (LD);1992;21848
205;Rijksmonumenten totaal;West-Nederland (LD);1993;22166
206;Rijksmonumenten totaal;West-Nederland (LD);1994;22357
207;Rijksmonumenten totaal;West-Nederland (LD);1995;22404
208;Rijksmonumenten totaal;West-Nederland (LD);1996;22664
209;Rijksmonumenten totaal;West-Nederland (LD);1997;22884
210;Rijksmonumenten totaal;West-Nederland (LD);1998;23505
211;Rijksmonumenten totaal;West-Nederland (LD);1999;24258
212;Rijksmonumenten totaal;West-Nederland (LD);2000;24891
213;Rijksmonumenten totaal;West-Nederland (LD);2001;26296
214;Rijksmonumenten totaal;West-Nederland (LD);2002;27494
215;Rijksmonumenten totaal;West-Nederland (LD);2003;27781
216;Rijksmonumenten totaal;West-Nederland (LD);2004;28171
217;Rijksmonumenten totaal;West-Nederland (LD);2005;28372
218;Rijksmonumenten totaal;West-Nederland (LD);2006;28623
219;Rijksmonumenten totaal;West-Nederland (LD);2007;28722
220;Rijksmonumenten totaal;West-Nederland (LD);2008;28814
221;Rijksmonumenten totaal;West-Nederland (LD);2009;28876
222;Rijksmonumenten totaal;West-Nederland (LD);2010;29003
223;Rijksmonumenten totaal;West-Nederland (LD);2011;29164
224;Rijksmonumenten totaal;West-Nederland (LD);2012;29301
225;Rijksmonumenten totaal;West-Nederland (LD);2013;29007
226;Rijksmonumenten totaal;West-Nederland (LD);2014;29016
227;Rijksmonumenten totaal;West-Nederland (LD);2015;29034
228;Rijksmonumenten totaal;West-Nederland (LD);2016;29155
229;Rijksmonumenten totaal;West-Nederland (LD);2017;29174
230;Rijksmonumenten totaal;West-Nederland (LD);2018;29136
231;Rijksmonumenten totaal;West-Nederland (LD);2019;29118
232;Rijksmonumenten totaal;West-Nederland (LD);2020;29091
233;Rijksmonumenten totaal;West-Nederland (LD);2021;29100
234;Rijksmonumenten totaal;West-Nederland (LD);2022;29090
235;Rijksmonumenten totaal;West-Nederland (LD);2023;29074
236;Rijksmonumenten totaal;Zuid-Nederland (LD);1965;492
237;Rijksmonumenten totaal;Zuid-Nederland (LD);1966;4193
238;Rijksmonumenten totaal;Zuid-Nederland (LD);1967;6517
239;Rijksmonumenten totaal;Zuid-Nederland (LD);1968;6909
240;Rijksmonumenten totaal;Zuid-Nederland (LD);1969;7018
241;Rijksmonumenten totaal;Zuid-Nederland (LD);1970;7320
242;Rijksmonumenten totaal;Zuid-Nederland (LD);1971;7720
243;Rijksmonumenten totaal;Zuid-Nederland (LD);1972;7935
244;Rijksmonumenten totaal;Zuid-Nederland (LD);1973;8424
245;Rijksmonumenten totaal;Zuid-Nederland (LD);1974;8755
246;Rijksmonumenten totaal;Zuid-Nederland (LD);1975;8892
247;Rijksmonumenten totaal;Zuid-Nederland (LD);1976;9104
248;Rijksmonumenten totaal;Zuid-Nederland (LD);1977;9170
249;Rijksmonumenten totaal;Zuid-Nederland (LD);1978;9248
250;Rijksmonumenten totaal;Zuid-Nederland (LD);1979;9385
251;Rijksmonumenten totaal;Zuid-Nederland (LD);1980;9528
252;Rijksmonumenten totaal;Zuid-Nederland (LD);1981;9564
253;Rijksmonumenten totaal;Zuid-Nederland (LD);1982;9607
254;Rijksmonumenten totaal;Zuid-Nederland (LD);1983;9663
255;Rijksmonumenten totaal;Zuid-Nederland (LD);1984;9939
256;Rijksmonumenten totaal;Zuid-Nederland (LD);1985;9976
257;Rijksmonumenten totaal;Zuid-Nederland (LD);1986;10030
258;Rijksmonumenten totaal;Zuid-Nederland (LD);1987;10045
259;Rijksmonumenten totaal;Zuid-Nederland (LD);1988;10076
260;Rijksmonumenten totaal;Zuid-Nederland (LD);1989;10092
261;Rijksmonumenten totaal;Zuid-Nederland (LD);1990;10095
262;Rijksmonumenten totaal;Zuid-Nederland (LD);1991;10110
263;Rijksmonumenten totaal;Zuid-Nederland (LD);1992;10152
264;Rijksmonumenten totaal;Zuid-Nederland (LD);1993;10206
265;Rijksmonumenten totaal;Zuid-Nederland (LD);1994;10233
266;Rijksmonumenten totaal;Zuid-Nederland (LD);1995;10281
267;Rijksmonumenten totaal;Zuid-Nederland (LD);1996;10381
268;Rijksmonumenten totaal;Zuid-Nederland (LD);1997;10907
269;Rijksmonumenten totaal;Zuid-Nederland (LD);1998;11103
270;Rijksmonumenten totaal;Zuid-Nederland (LD);1999;11262
271;Rijksmonumenten totaal;Zuid-Nederland (LD);2000;11712
272;Rijksmonumenten totaal;Zuid-Nederland (LD);2001;12636
273;Rijksmonumenten totaal;Zuid-Nederland (LD);2002;14488
274;Rijksmonumenten totaal;Zuid-Nederland (LD);2003;14700
275;Rijksmonumenten totaal;Zuid-Nederland (LD);2004;14984
276;Rijksmonumenten totaal;Zuid-Nederland (LD);2005;15034
277;Rijksmonumenten totaal;Zuid-Nederland (LD);2006;15187
278;Rijksmonumenten totaal;Zuid-Nederland (LD);2007;15233
279;Rijksmonumenten totaal;Zuid-Nederland (LD);2008;15230
280;Rijksmonumenten totaal;Zuid-Nederland (LD);2009;15241
281;Rijksmonumenten totaal;Zuid-Nederland (LD);2010;15260
282;Rijksmonumenten totaal;Zuid-Nederland (LD);2011;15285
283;Rijksmonumenten totaal;Zuid-Nederland (LD);2012;15283
284;Rijksmonumenten totaal;Zuid-Nederland (LD);2013;15124
285;Rijksmonumenten totaal;Zuid-Nederland (LD);2014;15108
286;Rijksmonumenten totaal;Zuid-Nederland (LD);2015;15136
287;Rijksmonumenten totaal;Zuid-Nederland (LD);2016;15136
288;Rijksmonumenten totaal;Zuid-Nederland (LD);2017;15135
289;Rijksmonumenten totaal;Zuid-Nederland (LD);2018;15130
290;Rijksmonumenten totaal;Zuid-Nederland (LD);2019;15122
291;Rijksmonumenten totaal;Zuid-Nederland (LD);2020;15116
292;Rijksmonumenten totaal;Zuid-Nederland (LD);2021;15114
293;Rijksmonumenten totaal;Zuid-Nederland (LD);2022;15102
294;Rijksmonumenten totaal;Zuid-Nederland (LD);2023;15094
295;Rijksmonumenten totaal;Groningen (PV);1965;0
296;Rijksmonumenten totaal;Groningen (PV);1966;0
297;Rijksmonumenten totaal;Groningen (PV);1967;0
298;Rijksmonumenten totaal;Groningen (PV);1968;84
299;Rijksmonumenten totaal;Groningen (PV);1969;84
300;Rijksmonumenten totaal;Groningen (PV);1970;106
301;Rijksmonumenten totaal;Groningen (PV);1971;499
302;Rijksmonumenten totaal;Groningen (PV);1972;642
303;Rijksmonumenten totaal;Groningen (PV);1973;1051
304;Rijksmonumenten totaal;Groningen (PV);1974;1059
305;Rijksmonumenten totaal;Groningen (PV);1975;1151
306;Rijksmonumenten totaal;Groningen (PV);1976;1266
307;Rijksmonumenten totaal;Groningen (PV);1977;1299
308;Rijksmonumenten totaal;Groningen (PV);1978;1349
309;Rijksmonumenten totaal;Groningen (PV);1979;1360
310;Rijksmonumenten totaal;Groningen (PV);1980;1384
311;Rijksmonumenten totaal;Groningen (PV);1981;1411
312;Rijksmonumenten totaal;Groningen (PV);1982;1431
313;Rijksmonumenten totaal;Groningen (PV);1983;1442
314;Rijksmonumenten totaal;Groningen (PV);1984;1456
315;Rijksmonumenten totaal;Groningen (PV);1985;1464
316;Rijksmonumenten totaal;Groningen (PV);1986;1473
317;Rijksmonumenten totaal;Groningen (PV);1987;1478
318;Rijksmonumenten totaal;Groningen (PV);1988;1482
319;Rijksmonumenten totaal;Groningen (PV);1989;1503
320;Rijksmonumenten totaal;Groningen (PV);1990;1502
321;Rijksmonumenten totaal;Groningen (PV);1991;1506
322;Rijksmonumenten totaal;Groningen (PV);1992;1508
323;Rijksmonumenten totaal;Groningen (PV);1993;1512
324;Rijksmonumenten totaal;Groningen (PV);1994;1513
325;Rijksmonumenten totaal;Groningen (PV);1995;1800
326;Rijksmonumenten totaal;Groningen (PV);1996;1801
327;Rijksmonumenten totaal;Groningen (PV);1997;1809
328;Rijksmonumenten totaal;Groningen (PV);1998;1913
329;Rijksmonumenten totaal;Groningen (PV);1999;2098
330;Rijksmonumenten totaal;Groningen (PV);2000;2195
331;Rijksmonumenten totaal;Groningen (PV);2001;2618
332;Rijksmonumenten totaal;Groningen (PV);2002;2647
333;Rijksmonumenten totaal;Groningen (PV);2003;2689
334;Rijksmonumenten totaal;Groningen (PV);2004;2720
335;Rijksmonumenten totaal;Groningen (PV);2005;2775
336;Rijksmonumenten totaal;Groningen (PV);2006;2783
337;Rijksmonumenten totaal;Groningen (PV);2007;2784
338;Rijksmonumenten totaal;Groningen (PV);2008;2784
339;Rijksmonumenten totaal;Groningen (PV);2009;2784
340;Rijksmonumenten totaal;Groningen (PV);2010;2791
341;Rijksmonumenten totaal;Groningen (PV);2011;2799
342;Rijksmonumenten totaal;Groningen (PV);2012;2799
343;Rijksmonumenten totaal;Groningen (PV);2013;2770
344;Rijksmonumenten totaal;Groningen (PV);2014;2769
345;Rijksmonumenten totaal;Groningen (PV);2015;2770
346;Rijksmonumenten totaal;Groningen (PV);2016;2771
347;Rijksmonumenten totaal;Groningen (PV);2017;2770
348;Rijksmonumenten totaal;Groningen (PV);2018;2770
349;Rijksmonumenten totaal;Groningen (PV);2019;2767
350;Rijksmonumenten totaal;Groningen (PV);2020;2764
351;Rijksmonumenten totaal;Groningen (PV);2021;2764
352;Rijksmonumenten totaal;Groningen (PV);2022;2764
353;Rijksmonumenten totaal;Groningen (PV);2023;2762
354;Rijksmonumenten totaal;Fryslân (PV);1965;85
355;Rijksmonumenten totaal;Fryslân (PV);1966;594
356;Rijksmonumenten totaal;Fryslân (PV);1967;1354
357;Rijksmonumenten totaal;Fryslân (PV);1968;1976
358;Rijksmonumenten totaal;Fryslân (PV);1969;1978
359;Rijksmonumenten totaal;Fryslân (PV);1970;2259
360;Rijksmonumenten totaal;Fryslân (PV);1971;2729
361;Rijksmonumenten totaal;Fryslân (PV);1972;2807
362;Rijksmonumenten totaal;Fryslân (PV);1973;2879
363;Rijksmonumenten totaal;Fryslân (PV);1974;2931
364;Rijksmonumenten totaal;Fryslân (PV);1975;3125
365;Rijksmonumenten totaal;Fryslân (PV);1976;3182
366;Rijksmonumenten totaal;Fryslân (PV);1977;3205
367;Rijksmonumenten totaal;Fryslân (PV);1978;3225
368;Rijksmonumenten totaal;Fryslân (PV);1979;3270
369;Rijksmonumenten totaal;Fryslân (PV);1980;3281
370;Rijksmonumenten totaal;Fryslân (PV);1981;3283
371;Rijksmonumenten totaal;Fryslân (PV);1982;3292
372;Rijksmonumenten totaal;Fryslân (PV);1983;3342
373;Rijksmonumenten totaal;Fryslân (PV);1984;3352
374;Rijksmonumenten totaal;Fryslân (PV);1985;3360
375;Rijksmonumenten totaal;Fryslân (PV);1986;3369
376;Rijksmonumenten totaal;Fryslân (PV);1987;3374
377;Rijksmonumenten totaal;Fryslân (PV);1988;3389
378;Rijksmonumenten totaal;Fryslân (PV);1989;3393
379;Rijksmonumenten totaal;Fryslân (PV);1990;3398
380;Rijksmonumenten totaal;Fryslân (PV);1991;3439
381;Rijksmonumenten totaal;Fryslân (PV);1992;3447
382;Rijksmonumenten totaal;Fryslân (PV);1993;3455
383;Rijksmonumenten totaal;Fryslân (PV);1994;3490
384;Rijksmonumenten totaal;Fryslân (PV);1995;3487
385;Rijksmonumenten totaal;Fryslân (PV);1996;3540
386;Rijksmonumenten totaal;Fryslân (PV);1997;3612
387;Rijksmonumenten totaal;Fryslân (PV);1998;3670
388;Rijksmonumenten totaal;Fryslân (PV);1999;3884
389;Rijksmonumenten totaal;Fryslân (PV);2000;4010
390;Rijksmonumenten totaal;Fryslân (PV);2001;4239
391;Rijksmonumenten totaal;Fryslân (PV);2002;4285
392;Rijksmonumenten totaal;Fryslân (PV);2003;4348
393;Rijksmonumenten totaal;Fryslân (PV);2004;4365
394;Rijksmonumenten totaal;Fryslân (PV);2005;4401
395;Rijksmonumenten totaal;Fryslân (PV);2006;4417
396;Rijksmonumenten totaal;Fryslân (PV);2007;4419
397;Rijksmonumenten totaal;Fryslân (PV);2008;4418
398;Rijksmonumenten totaal;Fryslân (PV);2009;4418
399;Rijksmonumenten totaal;Fryslân (PV);2010;4417
400;Rijksmonumenten totaal;Fryslân (PV);2011;4415
401;Rijksmonumenten totaal;Fryslân (PV);2012;4414
402;Rijksmonumenten totaal;Fryslân (PV);2013;4365
403;Rijksmonumenten totaal;Fryslân (PV);2014;4353
404;Rijksmonumenten totaal;Fryslân (PV);2015;4352
405;Rijksmonumenten totaal;Fryslân (PV);2016;4349
406;Rijksmonumenten totaal;Fryslân (PV);2017;4344
407;Rijksmonumenten totaal;Fryslân (PV);2018;4339
408;Rijksmonumenten totaal;Fryslân (PV);2019;4336
409;Rijksmonumenten totaal;Fryslân (PV);2020;4332
410;Rijksmonumenten totaal;Fryslân (PV);2021;4328
411;Rijksmonumenten totaal;Fryslân (PV);2022;4324
412;Rijksmonumenten totaal;Fryslân (PV);2023;4318
413;Rijksmonumenten totaal;Drenthe (PV);1965;324
414;Rijksmonumenten totaal;Drenthe (PV);1966;330
415;Rijksmonumenten totaal;Drenthe (PV);1967;332
416;Rijksmonumenten totaal;Drenthe (PV);1968;346
417;Rijksmonumenten totaal;Drenthe (PV);1969;352
418;Rijksmonumenten totaal;Drenthe (PV);1970;357
419;Rijksmonumenten totaal;Drenthe (PV);1971;371
420;Rijksmonumenten totaal;Drenthe (PV);1972;374
421;Rijksmonumenten totaal;Drenthe (PV);1973;387
422;Rijksmonumenten totaal;Drenthe (PV);1974;388
423;Rijksmonumenten totaal;Drenthe (PV);1975;407
424;Rijksmonumenten totaal;Drenthe (PV);1976;408
425;Rijksmonumenten totaal;Drenthe (PV);1977;414
426;Rijksmonumenten totaal;Drenthe (PV);1978;441
427;Rijksmonumenten totaal;Drenthe (PV);1979;461
428;Rijksmonumenten totaal;Drenthe (PV);1980;470
429;Rijksmonumenten totaal;Drenthe (PV);1981;477
430;Rijksmonumenten totaal;Drenthe (PV);1982;509
431;Rijksmonumenten totaal;Drenthe (PV);1983;534
432;Rijksmonumenten totaal;Drenthe (PV);1984;545
433;Rijksmonumenten totaal;Drenthe (PV);1985;604
434;Rijksmonumenten totaal;Drenthe (PV);1986;614
435;Rijksmonumenten totaal;Drenthe (PV);1987;617
436;Rijksmonumenten totaal;Drenthe (PV);1988;621
437;Rijksmonumenten totaal;Drenthe (PV);1989;623
438;Rijksmonumenten totaal;Drenthe (PV);1990;639
439;Rijksmonumenten totaal;Drenthe (PV);1991;651
440;Rijksmonumenten totaal;Drenthe (PV);1992;662
441;Rijksmonumenten totaal;Drenthe (PV);1993;673
442;Rijksmonumenten totaal;Drenthe (PV);1994;976
443;Rijksmonumenten totaal;Drenthe (PV);1995;1050
444;Rijksmonumenten totaal;Drenthe (PV);1996;1053
445;Rijksmonumenten totaal;Drenthe (PV);1997;1158
446;Rijksmonumenten totaal;Drenthe (PV);1998;1277
447;Rijksmonumenten totaal;Drenthe (PV);1999;1281
448;Rijksmonumenten totaal;Drenthe (PV);2000;1285
449;Rijksmonumenten totaal;Drenthe (PV);2001;1305
450;Rijksmonumenten totaal;Drenthe (PV);2002;1308
451;Rijksmonumenten totaal;Drenthe (PV);2003;1329
452;Rijksmonumenten totaal;Drenthe (PV);2004;1365
453;Rijksmonumenten totaal;Drenthe (PV);2005;1379
