ID;EconomischeActiviteit;Perioden;AantalOndernemingen_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmijenBinnenland_8;GroepsmijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnBinnenland_11;OverigeDeelnBuitenland_12;KortlVorderingenEnBeleggingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;Handelsdebiteuren_15;BelastingenPremSocVerzekEnSubs_16;OverigeVorderingen_17;BeleggingenOpKorteTermijn_18;LanglVorderingenEnBeleggingenTotaal_19;VorderingenOpGroepsmaatschappijen_20;VorderingenOpFinancieleInstellingen_21;OverigeLanglopendeVorderingen_22;VoorradenTotaal_23;Onderhandenwerk_24;GrHulpstoffenGerProdEnHandGoed_25;VooruitbetalingOpVoorraden_26;LiquideMiddelenTotaal_27;KasmiddelenWisselsEnCheques_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;GestortEnOpgevraagdAandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;IngehoudenWinstEnOverigeReserves_35;LanglSchuldenTotaalNietRentedragend_36;BelangVanDerden_37;EgalRekInvestPremiesSubsidiesED_38;Voorzieningen_39;LanglopendeSchuldenTotaalRentedragend_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenBijFinInstInclHypLen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;BelastingenPremSocVerzekEnSubs_51;SchuldenAanFinancieleInstellingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmijenBinnenland_59;GroepsmijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnBinnenland_62;OverigeDeelnBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;GrHulpstoffenGerProdEnHandGoed_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;BelastingenPremSocVerzekEnSubs_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;KasmiddelenWisselsEnCheques_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;GestortEnOpgevraagdAandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;IngehoudenWinstEnOverigeReserves_86;LanglSchuldenTotaalNietRentedragend_87;BelangVanDerden_88;EgalRekInvestPremiesSubsidiesED_89;Voorzieningen_90;LanglopendeSchuldenTotaalRentedragend_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenBijFinInstInclHypLen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;BelastingenPremSocVerzekEnSubs_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;NettoOmzetEnOvBedrijfsopbrengsten_105;LonenSalSocialeEnPensioenlasten_106;Afschrijvingen_107;BatenInvesteringspremiesSubsidiesED_108;KostenVanDeOmzet_109;Bedrijfsresultaat_110;ResultaatUitDeelnemingenTotaal_111;ResultaatUitGroepsmijenTotaal_112;GroepsmijenBinnenland_113;GroepsmijenBuitenland_114;OverigeDeelnemingenBinnenland_115;OverigeDeelnemingenBuitenland_116;Rentebaten_117;Rentelasten_118;OverigeFinancieleResultaten_119;BuitengewoneBaten_120;BuitengewoneLasten_121;ResultaatVoorBelastingen_122;Vennootschapsbelasting_123;AandeelVanDerden_124;Nettoresultaat_125;WinstuitkeringenTotaal_126;DividendGroepsmaatschappijen_127;DividendOverigeAandeelhouders_128;UitkeringAanLedenCooperaties_129;ToevoegingOnttrekkingAanDeReserves_130;BeginstandBoekjaar_131;MutatiesDoorDeConsolidaties_132;AankopenInclusiefProductie_133;BoekwVerkAfstootBuitenGebruikst_134;AfboekingInvesteringspremiesSubsED_135;Herwaarderingen_136;Afschrijvingen_137;Waardecorrecties_138;EindstandBoekjaar_139;BeginstandBoekjaar_140;ToevoegingenTotaal_141;WinstBoekjaar_142;ValutaverschillenDeeln_143;OverigeToevoegingen_144;OnttrekkingenTotaal_145;VerliesBoekjaar_146;WinstuitkeringInAandelen_147;ValutaverschillenDeeln_148;AfboekingGoodwill_149;OverigeOnttrekkingen_150;EindstandBoekjaar_151
44;B.Nijverheid;1995;1193.0;689.7;215635.1;4602.6;64719.4;65578.7;57930.1;191.0;57739.1;7648.6;3806.6;3842.0;39849.6;13279.5;17892.1;1161.0;6648.7;868.3;12899.2;9985.2;99.9;2814.1;18021.4;2727.8;14684.6;609.0;9964.2;105.2;5579.8;4279.2;95498.0;15798.7;20987.5;991.0;57720.8;20514.8;6346.2;498.5;13670.1;41169.4;11655.2;3055.5;7726.6;12677.9;6054.2;58452.9;3736.4;12096.3;13817.6;1950.1;3773.0;7743.7;15335.8;206670.6;4167.1;63871.3;60831.5;55067.4;2.0;55065.4;5764.1;2948.0;2816.2;14485.1;11830.8;75.6;2578.7;17083.0;2771.1;13815.7;496.2;37208.4;12900.9;16420.6;1111.3;6082.5;693.1;9024.0;86.2;4690.0;4247.8;91897.9;15475.8;19596.5;1108.2;55717.4;19351.0;6185.3;659.0;12506.7;41933.2;12365.7;3086.6;6928.3;12840.5;6712.1;46473.9;4726.2;9903.5;12771.5;1834.5;3602.3;7014.6;13635.9;187996.3;-27074.1;-8837.3;168.5;-137814.3;14439.1;8692.0;8001.3;1.0;8000.3;372.5;318.2;1980.5;-4241.4;-321.7;1755.9;-1952.4;20352.0;-3693.8;-1772.6;14885.5;8204.5;2746.3;5445.0;13.2;6681.0;63871.3;280.3;10699.5;1881.9;10.5;57.7;8411.3;114.2;64719.4;55717.4;9817.9;8576.2;83.2;1158.6;7814.6;1895.2;0.3;2697.9;2452.3;769.0;57720.8
45;B.Nijverheid;1996;1153.0;674.5;231795.0;5626.2;65702.9;75407.9;67886.2;188.0;67698.2;7521.7;4382.6;3139.0;43862.8;15628.3;18814.3;1269.5;7361.6;789.1;15017.4;11910.8;152.3;2954.3;17444.4;2260.0;14826.6;357.8;8733.5;124.3;4448.7;4160.5;103382.7;18854.2;18592.2;1064.0;64872.3;21815.6;6501.7;1925.9;13388.0;45341.5;14263.6;2857.3;9119.3;13021.9;6079.4;61255.1;3334.5;12045.5;14394.1;1667.5;4080.7;9029.8;16703.0;211814.2;5194.9;64244.8;63059.8;56247.4;189.5;56057.9;6812.4;3883.4;2929.0;12591.5;9697.9;162.6;2731.0;17207.4;2155.0;14583.4;469.0;39712.1;13639.2;17633.3;1122.4;6543.7;773.5;9803.8;90.8;5030.6;4682.4;91565.5;15734.3;17424.9;1033.4;57372.9;21790.8;6403.5;1927.8;13459.5;40725.1;11646.9;2898.0;7340.2;12563.0;6277.0;49962.4;3659.1;11783.9;13649.1;1868.5;3779.8;7770.3;15222.0;199332.4;-27344.8;-9147.3;215.5;-147635.9;15419.8;9156.1;8609.7;0.9;8608.7;403.6;142.8;1959.4;-4089.3;-70.0;1934.4;-1463.7;22846.6;-4417.4;-2528.4;15900.9;8995.5;2559.1;6420.8;15.6;6905.3;64244.8;58.7;11031.6;1349.0;1.8;41.3;8384.9;62.2;65702.9;57372.9;13380.7;8590.6;3538.5;1251.6;5881.3;1685.2;56.4;107.0;2621.7;1411.0;64872.3
46;B.Nijverheid;1997;1195.0;679.1;255753.0;7371.8;66991.6;85126.1;77413.6;66.2;77347.4;7712.5;4350.6;3361.9;48172.0;17667.1;20569.7;1229.4;7447.7;1258.1;19200.5;16395.2;321.7;2483.6;19168.1;2980.6;15903.4;284.1;9722.7;147.3;4226.9;5348.5;117303.2;19558.7;20345.3;1149.0;76250.2;23628.5;7886.9;2057.9;13683.7;46845.4;14242.1;3317.3;9749.5;14550.9;4985.6;67975.8;4745.0;14806.6;15478.8;1705.0;4351.8;8936.4;17952.2;230065.7;6934.4;65776.3;73643.5;66294.0;64.8;66229.3;7349.5;4279.5;3070.0;14815.2;11774.3;211.9;2829.0;17601.0;2337.9;14921.9;341.2;42433.3;14090.7;18992.7;1281.9;7259.2;808.8;8862.0;135.6;4330.7;4395.7;102527.6;19615.6;17525.1;977.8;64409.1;21700.9;6521.6;1922.7;13256.6;44911.2;13818.0;2890.2;9265.4;13686.3;5251.3;52165.6;3196.2;11731.1;14515.5;1645.2;4082.7;8760.5;16994.9;217141.9;-28315.1;-9529.3;243.4;-162953.4;16587.4;11556.4;10800.2;5.5;10794.7;534.6;221.6;2226.5;-4197.3;-81.5;5081.2;-1584.6;29588.2;-4808.1;-2845.1;21935.0;9379.4;2192.2;7090.9;96.3;12555.6;65776.3;646.7;10409.6;1344.2;11.4;172.7;8697.8;39.6;66991.5;64409.1;18788.9;13994.7;3466.8;1327.4;6947.7;1439.1;25.9;121.2;2208.7;3152.9;76250.3
47;B.Nijverheid;1998;1146.0;684.5;262994.0;10447.1;67595.3;75044.8;67349.5;96.7;67252.8;7695.3;4544.7;3150.6;50420.9;19453.9;20113.0;1310.3;8340.8;1202.9;24755.9;20489.8;228.0;4038.1;19722.8;3266.0;16225.0;231.8;15007.2;112.9;9072.1;5822.2;112668.5;17217.8;21551.2;1203.5;72696.0;23892.2;7474.9;2149.9;14267.4;52105.2;14526.2;4698.6;10416.5;16017.2;6446.7;74328.1;3824.5;14897.3;15525.5;1618.1;4163.6;11155.7;23143.4;253457.9;7465.5;67360.3;83196.1;75741.2;71.6;75669.6;7454.9;4150.1;3304.8;19251.2;15078.5;197.5;3975.2;19231.4;2901.4;16011.8;318.2;47436.0;17193.1;20542.8;1222.6;7285.0;1192.5;9517.3;141.9;4206.7;5168.7;116140.3;19026.3;20771.7;1160.5;75181.8;23072.9;7273.3;2138.8;13660.8;46833.3;13926.6;3304.6;9751.4;14507.7;5343.0;58656.9;4588.8;14879.7;15525.0;1618.9;4213.9;8754.4;17830.6;220506.6;-29136.2;-9966.8;187.5;-165309.9;16281.2;6856.1;6264.8;4.9;6259.9;488.1;103.2;2632.5;-4768.4;113.6;6891.7;-2021.0;25985.6;-4012.9;-2264.0;19708.7;13857.6;2497.4;11326.1;34.1;5851.2;67360.3;-253.6;10615.6;1288.9;4.3;146.1;8931.6;-48.3;67595.3;75181.8;15953.6;13641.9;82.1;2229.6;18490.3;7790.7;87.2;3301.4;5203.2;2107.7;72645.1
48;B.Nijverheid;1999;1272.0;707.8;301371.6;10501.2;71039.9;87539.8;78392.1;504.7;77887.4;9147.7;4425.4;4722.3;64351.9;26707.5;22772.5;1737.3;11222.8;1911.8;32142.6;27748.2;415.6;3978.8;20907.6;3696.3;16901.4;309.9;14888.7;125.7;6421.1;8341.9;132705.9;15551.3;30202.2;1118.6;85833.8;29295.9;9709.4;2063.9;17522.6;60452.6;19574.7;5596.1;12607.4;15354.0;7320.4;78917.0;4529.1;17304.0;17737.3;1537.6;4603.7;12032.0;21173.3;265884.3;8813.3;69891.0;75763.2;68499.7;399.7;68100.1;7263.5;4162.1;3101.4;25619.1;20814.8;225.7;4578.6;19926.5;3396.6;16286.6;243.3;50683.9;19008.8;20267.8;1313.7;8739.7;1353.9;15187.3;111.5;9182.9;5892.9;114360.2;17273.6;22820.1;817.9;73448.6;24329.7;7478.3;2333.8;14517.6;52292.1;14512.2;4844.1;10103.0;16544.1;6288.7;63835.7;4191.8;14468.7;15713.0;1720.2;4303.7;11066.7;23438.3;227809.5;-30810.8;-10494.7;144.7;-169961.7;16687.0;10737.2;9505.7;9.9;9495.8;682.4;549.1;3390.4;-5240.4;254.8;6587.0;-3104.3;29311.7;-4387.1;-2905.0;22019.6;11255.2;3847.5;7387.9;19.8;10764.4;69891.0;378.3;11292.6;1534.1;2.6;333.0;9302.1;-16.0;71039.9;73448.6;20184.0;12935.3;5458.2;1790.5;7815.9;2170.9;45.9;80.3;2021.2;3497.6;85816.7
49;B.Nijverheid;2000;1336.0;724.4;356971.6;14237.5;73351.4;105252.2;92552.3;3133.9;89418.4;12699.9;3759.6;8940.3;88535.1;45925.3;26615.2;1877.5;11447.4;2669.7;38383.3;30770.1;331.0;7282.2;23554.3;4324.9;18934.8;294.6;13657.9;129.8;5622.6;7905.5;161697.2;17100.5;32292.2;2017.5;110287.0;30586.7;11879.7;2125.2;16581.8;64611.4;16403.9;6143.7;19576.1;15380.1;7107.6;100076.4;8629.0;27206.6;19813.7;2219.8;5480.4;13097.0;23629.9;306462.3;12898.1;73007.4;86562.8;77220.3;179.3;77041.0;9342.5;4548.1;4794.4;32797.6;28708.3;416.5;3672.8;21378.1;3761.9;17312.1;304.1;64778.7;26821.0;22932.9;1685.4;11393.0;1946.4;15039.5;126.1;6986.7;7926.7;135541.5;16160.5;28540.0;1792.5;89048.5;29733.7;9981.8;2050.8;17701.1;62023.6;19172.7;5866.7;13131.6;15917.6;7935.0;67138.4;4649.7;16625.1;17922.6;1614.3;4524.8;12025.3;21801.9;271350.8;-32132.1;-10880.5;116.7;-207003.7;21451.2;14557.7;10034.9;8.0;10026.9;541.9;3980.9;5230.3;-6543.1;2247.6;15377.9;-2063.6;50257.9;-6025.1;-4406.3;39826.5;14925.6;6099.2;8794.8;31.6;24900.9;73007.4;601.6;10981.9;2045.5;7.4;217.5;9489.4;85.1;73351.4;89048.5;31626.9;26966.1;1293.0;3367.8;10388.4;2065.2;32.0;512.7;2201.7;5576.9;110287.0
50;B.Nijverheid;2001;850.0;638.2;375988.4;20039.5;70434.7;102695.5;91704.2;3293.8;88410.4;10991.3;3324.1;7667.2;93084.5;50581.1;25242.6;2498.8;11993.5;2768.5;51744.3;45213.0;184.9;6346.4;22828.8;4529.8;18044.2;254.8;15161.0;197.5;5867.4;9096.1;163871.8;15499.3;37444.2;1639.1;109289.2;32352.4;14114.6;2103.9;16133.9;75004.7;21283.3;6065.6;26451.7;14249.9;6954.2;104759.6;8833.8;27348.5;18815.1;2234.7;4891.0;16706.9;25929.6;341582.9;14753.1;69866.0;101228.2;88549.8;3160.7;85389.1;12678.4;3755.1;8923.4;36881.9;29519.5;298.3;7064.1;21796.3;3953.1;17566.4;276.8;84834.6;44683.3;24767.7;1762.9;11040.6;2580.1;12222.9;54.7;4853.1;7315.1;152016.4;16052.3;32987.4;1574.1;101402.6;29478.3;11629.9;2067.9;15780.5;64308.0;18972.3;5840.2;18367.7;14428.4;6699.4;83668.6;8158.6;27742.7;18600.2;2033.9;5074.6;12111.8;22058.6;263757.3;-30168.6;-10908.9;114.4;-203856.0;18938.2;10206.9;10295.5;13.7;10281.8;318.2;-406.8;6043.2;-7480.3;-481.8;5733.6;-3231.2;29728.5;-4557.3;-4250.6;20920.7;14202.1;4631.4;9542.1;28.6;6718.6;69866.0;-214.6;11101.4;1470.1;5.3;292.0;9093.4;-41.2;70434.7;101402.6;21684.9;13958.9;699.8;7026.2;13798.4;7240.3;1.9;217.0;839.1;5500.0;109289.2
51;B.Nijverheid;2002;827.0;624.5;388950.6;19582.8;71425.5;102761.2;91984.3;3729.7;88254.5;10776.9;4326.3;6450.6;109230.5;64837.3;24234.4;2326.4;12968.3;4864.1;45293.8;38682.0;130.5;6481.3;23195.8;4655.7;18234.1;306.0;17461.2;290.0;5703.7;11467.5;160382.3;16210.1;38044.7;1153.8;104973.7;33225.1;15557.7;2230.9;15436.5;77233.1;22677.6;6709.9;24988.9;13939.4;8917.3;118109.9;7114.2;42090.5;17968.7;2108.6;4846.5;14686.8;29294.6;372942.1;18480.2;69751.3;100476.6;87551.8;3364.8;84186.9;12924.8;4515.2;8409.6;53519.3;46444.6;180.8;6893.9;23033.3;4573.1;18203.0;257.2;92509.8;50585.5;24979.4;2491.4;11695.1;2758.4;15171.6;194.4;6131.6;8845.6;162142.5;15718.4;37772.6;1126.6;107524.9;31871.7;14158.3;2183.1;15530.3;75167.0;21603.2;7526.5;25094.7;13909.6;7033.0;86955.0;8605.3;26628.0;18889.7;2228.8;4753.3;16806.0;25849.9;259906.4;-32240.9;-10978.5;110.9;-201681.2;15116.8;10780.1;11103.4;41.0;11062.4;215.7;-539.0;5825.0;-6998.9;-1856.3;6264.5;-3352.4;25778.7;-3778.7;-3444.7;18555.3;10944.0;2811.0;8067.1;65.9;7611.3;69751.3;561.2;11036.6;1301.7;0.3;128.0;8992.8;243.1;71425.5;107524.9;23338.2;16357.6;894.4;6086.3;25889.4;8746.3;2.3;3371.7;970.5;12798.6;104973.7
52;100;1977;90.0;0.0;30999.2;469.1;8745.3;11329.8;10627.9;0.0;0.0;701.9;0.0;0.0;4996.5;746.1;3322.1;244.2;650.6;33.5;1120.3;353.6;0.1;766.6;3650.1;463.1;3120.1;66.9;688.1;7.1;344.4;336.6;13804.1;3030.3;298.6;149.1;10326.1;2426.1;1136.2;14.9;1275.0;7188.1;2501.0;14.9;1786.0;2393.0;493.2;7580.9;545.6;1343.5;2817.1;35.7;381.9;514.6;1942.5;28828.6;462.6;8154.8;10123.2;9362.4;0.0;0.0;760.8;538.9;221.9;905.8;346.3;0.1;559.4;3530.3;424.9;3039.0;66.4;4829.0;720.7;3250.8;183.1;644.2;30.2;823.0;6.2;526.1;290.7;12685.6;3003.9;288.0;137.5;9256.2;2200.6;1083.2;0.0;1117.4;6556.1;2334.2;14.9;1511.9;2251.9;443.2;6889.4;534.5;1228.9;2906.9;27.9;402.2;497.0;1789.0;32805.9;-2938.3;-980.5;0.0;-26639.6;2247.3;1467.5;1303.2;0.0;0.0;134.5;29.8;191.5;-645.9;-16.4;193.2;-111.8;3325.5;-964.8;-773.2;1587.6;737.1;59.9;677.2;0.0;850.4;8154.8;0.0;1726.1;93.4;0.0;30.1;955.6;-116.7;8745.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;100;1978;91.0;0.0;32665.3;448.2;9463.3;11963.1;11298.1;0.0;0.0;665.0;0.0;0.0;5607.7;1158.9;3389.0;185.4;844.0;30.4;936.6;544.5;0.1;392.0;3481.0;449.5;2974.1;57.4;765.3;10.7;401.2;353.4;13848.4;3084.3;358.1;163.5;10242.5;3020.3;1506.2;113.1;1401.0;7302.6;3151.8;15.0;1225.9;2067.0;842.9;8493.9;817.7;1657.6;2800.2;4.5;548.4;632.5;2033.0;31021.8;462.7;8772.9;11402.7;10719.9;0.0;0.0;682.8;422.7;260.0;919.8;483.4;0.1;436.3;3638.9;462.2;3117.7;59.0;5141.9;1069.2;3151.1;245.3;650.9;25.4;682.9;7.0;346.9;329.0;13850.1;3009.5;354.9;176.7;10309.0;2457.6;1134.8;26.1;1296.7;7053.3;2648.2;15.0;1426.1;2091.1;872.9;7093.4;612.5;1562.0;2689.0;7.2;393.1;567.0;1829.6;32260.0;-3036.7;-1096.2;28.9;-25975.2;2180.8;1235.4;1045.0;0.0;0.0;134.3;56.1;195.7;-689.7;39.3;212.8;-122.7;3051.7;-966.7;-678.1;1406.9;755.8;73.8;682.0;0.0;651.1;8772.9;0.0;1819.8;25.2;0.0;19.7;1086.8;-37.1;9463.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;100;1979;101.0;0.0;40088.0;396.7;10366.2;15398.8;14696.9;0.0;0.0;701.9;0.0;0.0;6804.4;1629.1;3905.6;253.7;983.9;32.1;1210.7;726.5;0.1;484.1;4895.0;561.9;4275.9;57.2;1016.2;12.7;494.1;509.4;18383.0;3159.4;491.8;366.9;14364.9;3939.4;1671.6;274.0;1993.8;7836.7;3864.1;51.1;669.9;1846.8;1404.8;9928.9;797.1;1865.1;3141.9;13.6;899.3;702.3;2509.6;33717.3;449.3;9912.5;11989.2;11322.5;0.0;0.0;666.7;398.6;268.1;1062.2;616.3;0.1;445.8;3648.7;416.7;3173.3;58.7;5748.7;1397.8;3254.2;187.8;876.1;32.8;906.7;12.2;426.2;468.3;14328.8;3137.6;484.6;208.6;10498.0;3169.8;1505.5;124.3;1540.0;7484.9;3283.2;23.2;755.6;2134.0;1288.9;7995.0;851.9;1777.4;2676.0;14.7;579.4;738.6;2095.6;42502.0;-3499.8;-1267.0;67.6;-33588.2;4214.5;3491.9;3273.1;0.0;0.0;154.9;63.9;286.6;-764.1;5.6;302.0;-125.3;7411.2;-1659.3;-978.7;4773.2;1265.7;370.6;895.1;0.0;3507.5;9912.5;0.0;2106.4;409.6;0.0;8.6;1239.4;-12.4;10366.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;100;1980;121.0;0.0;46892.0;359.3;10458.6;19985.6;19169.5;0.0;0.0;816.1;0.0;0.0;7672.9;1603.7;4674.1;232.1;1137.5;25.5;1164.9;709.0;0.0;455.9;5871.4;621.1;5203.3;47.0;1379.0;18.1;529.6;831.3;23568.7;3272.1;790.5;480.0;19026.1;4003.7;1575.1;294.1;2134.5;7863.9;4080.3;66.3;653.2;1644.0;1420.1;11455.6;872.9;2157.5;4040.9;16.9;918.5;828.3;2620.6;40614.0;400.9;10449.5;15419.9;14704.0;0.0;0.0;715.9;441.2;274.7;1214.6;722.4;0.1;492.1;5011.1;540.9;4418.9;51.3;6943.4;1611.5;4003.7;250.9;1045.1;32.2;1174.7;16.2;509.9;648.6;18538.2;3174.4;779.3;365.3;14219.2;3889.0;1673.6;249.2;1966.2;7608.4;3708.3;54.0;664.2;1818.7;1363.2;9827.8;821.2;2027.7;3446.8;19.0;920.6;750.6;2592.5;52799.9;-3781.8;-1359.3;112.9;-43492.3;4279.4;2495.3;2289.6;0.0;0.0;197.5;8.2;410.2;-819.6;0.5;188.6;-293.9;6260.5;-1854.4;-1082.4;3323.7;1035.0;156.5;878.5;0.0;2288.8;10449.5;0.0;1465.2;26.7;71.5;-1.8;1294.1;-62.1;10458.6;14219.2;5141.1;2506.4;2606.0;28.7;334.2;217.6;0.0;33.8;0.0;82.8;19026.1
56;100;1981;126.0;0.0;52593.3;539.9;11529.2;22150.7;21189.7;0.0;0.0;961.0;0.0;0.0;9306.7;1812.2;5779.6;400.2;1285.4;29.3;1276.3;811.6;0.0;464.7;6167.7;607.2;5507.6;52.9;1623.0;14.0;653.0;956.0;25557.8;3246.0;807.5;587.6;20916.7;4868.1;1969.6;373.9;2524.6;8218.4;4342.7;79.0;632.4;1632.7;1531.6;13948.9;1004.1;2794.9;4508.3;2.7;1197.4;1119.2;3322.3;47589.7;520.0;10829.2;19910.8;19129.3;0.0;0.0;781.5;490.7;290.7;1223.5;743.5;0.0;480.0;5936.1;655.8;5226.7;53.6;7793.2;1652.7;4744.6;236.9;1132.8;26.2;1376.9;19.4;536.6;820.9;23550.8;3208.5;825.4;520.1;18996.8;4056.5;1585.4;311.1;2160.0;8315.7;4219.6;68.7;671.0;1907.8;1448.6;10795.2;915.7;2350.2;3881.2;4.5;934.3;871.5;2709.3;64288.2;-4006.1;-1448.2;115.7;-53878.7;5071.0;2076.6;1842.3;0.0;0.0;177.3;57.0;556.4;-1047.8;-2.6;299.5;-360.5;6592.7;-2235.4;-1292.8;3064.4;1240.8;266.8;974.0;0.0;1823.7;10829.2;0.0;2160.6;57.8;48.5;28.2;1378.1;-4.5;11529.2;18996.8;3479.8;2075.8;0.2;1403.8;1559.9;252.1;-2.3;1262.7;0.0;47.3;20916.7
57;100;1982;132.0;0.0;49893.5;585.8;10247.0;23383.8;22421.7;0.0;0.0;962.1;0.0;0.0;8149.7;1825.2;4778.0;342.9;1175.8;27.8;1284.4;834.3;0.0;450.1;4588.0;353.8;4195.7;38.5;1654.6;17.1;591.2;1046.3;26743.3;3300.7;1169.2;466.3;21807.1;4879.5;2051.7;353.7;2474.1;5860.3;2205.5;202.3;576.1;1351.2;1525.2;12410.2;977.1;2398.8;3397.3;55.2;938.5;1136.7;3506.6;49228.2;536.9;10117.0;22013.6;21169.3;0.0;0.0;844.3;512.5;331.8;1240.6;786.8;0.0;453.8;4911.5;344.5;4526.8;40.2;8850.0;1735.1;5494.9;404.9;1185.6;29.5;1558.5;12.6;630.1;915.8;24987.4;3237.2;440.1;580.3;20729.8;4748.2;1967.0;279.7;2501.5;6253.5;2532.4;113.4;632.3;1437.8;1537.6;12148.3;888.9;2870.6;3995.1;2.7;1019.3;1090.8;3371.7;57548.6;-3862.1;-1381.0;82.0;-47598.7;4788.8;2129.8;1870.1;0.0;0.0;194.5;65.2;456.5;-857.7;-15.6;310.0;-378.3;6433.5;-2149.1;-1392.4;2892.0;1262.4;245.9;1016.5;0.0;1629.6;10117.0;0.0;1539.9;38.9;54.6;2.2;1235.3;-83.2;10247.0;20729.8;2045.3;2003.3;0.1;41.9;968.0;373.7;-5.1;567.0;0.0;32.5;21807.1
58;100;1983;125.0;0.0;56320.0;714.5;10590.6;28145.5;27036.1;0.0;0.0;1109.4;0.0;0.0;8757.6;1974.7;5143.6;371.4;1230.9;37.0;1201.3;792.6;0.4;408.3;4807.9;424.6;4346.3;37.0;2102.6;7.6;1676.6;418.4;31934.3;3417.9;792.7;469.1;27254.6;5099.8;2057.8;455.6;2586.4;5865.0;2099.0;226.8;424.8;1390.7;1723.7;13420.9;1122.0;3145.4;3462.5;57.9;939.3;650.0;4043.8;49994.5;741.5;10225.0;23532.5;22572.1;0.0;0.0;960.4;596.6;363.9;1256.7;827.2;0.3;429.2;4543.2;352.1;4149.5;41.6;8045.2;1834.7;4678.8;346.4;1156.6;28.7;1650.4;18.0;1021.3;611.1;26955.1;3325.9;629.5;462.7;22537.0;4915.4;2051.3;344.3;2519.8;5840.8;2198.8;209.8;564.4;1336.3;1531.5;11250.1;928.0;2416.1;3284.6;55.1;898.4;1033.1;3667.9;60390.8;-4008.8;-1708.4;112.4;-49555.6;5230.4;3091.9;2744.9;0.0;0.0;211.4;135.6;376.1;-774.2;79.9;219.8;-107.6;8116.3;-2335.2;-1468.9;4312.2;1538.0;305.2;1232.8;0.0;2774.1;10225.0;0.0;1856.4;40.9;69.3;26.8;1420.1;12.6;10590.6;22537.0;5078.0;2982.9;885.7;1209.3;360.4;208.8;1.6;69.2;0.0;80.8;27254.6
