ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Omschrijving_47;Code_48;Omschrijving_49;Inwonertal_50;Omgevingsadressendichtheid_51
213;331;331;Lopik                                             ;Lopik                                             ;16;Utrecht                                           ;5003;Utrechtsland                                      ;17;Utrecht                                           ;170;Utrecht                                           ;1701;Utrecht-West                                      ;2506;GGD Midden-Nederland                              ;30;Midden-Nederland                                  ;2602;Westelijk Weidegebied in Utrecht                  ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;18;Utrecht-Midden                                    ;17;Overig Nederland                                  ;19;Utrecht                                           ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;14174;351
214;24;24;Loppersum                                         ;Loppersum                                         ;18;Groningen                                         ;3400;Groningen                                         ;2;Delfzijl en omgeving                              ;20;Delfzijl en omgeving                              ;200;Delfzijl en omgeving                              ;106;Hulpverleningsdienst Groningen                    ;1;Noord-Nederland                                   ;2006;Oostelijk Hogeland                                ;1;Bouwhoek en Hogeland                              ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL112    ;Delfzijl en omgeving                              ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;1;Noord-Groningen                                   ;17;Overig Nederland                                  ;2;Noord-Groningen en Eemsmond                       ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10452;186
215;168;168;Losser                                            ;Losser                                            ;8;Almelo                                            ;3500;Twente                                            ;12;Twente                                            ;120;Twente                                            ;1200;Twente                                            ;1106;GGD Regio Twente                                  ;8;Oost-Nederland                                    ;2303;Twente                                            ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL21    ;Overijssel                                        ; NL213    ;Twente                                            ;5;Twente                                            ;23;Overijssel                                        ;2;Arnhem                                            ;7;Twente                                            ;11;Twente, Salland en Vechtstreek                    ;12;Twente                                            ;0;                                                  ;4;Enschede                                          ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;22647;682
216;333;333;Maarssen                                          ;Maarssen                                          ;16;Utrecht                                           ;5003;Utrechtsland                                      ;17;Utrecht                                           ;170;Utrecht                                           ;1703;Stadsgewest Utrecht                               ;2506;GGD Midden-Nederland                              ;30;Midden-Nederland                                  ;2603;Centraal Tuinbouwgebied in Utrecht                ;10;Rivierengebied                                    ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;18;Utrecht-Midden                                    ;6;Hollands-Utrechtse meren                          ;19;Utrecht                                           ;9;Utrecht                                           ;9;Utrecht                                           ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;39663;1510
217;Maasdonk;1671;Maasdonk                                          ;Maasdonk                                          ;1;'s-Hertogenbosch                                  ;7204;Brabant-Noord                                     ;35;Noordoost-Noord-Brabant                           ;352;Overig Noordoost-Noord-Brabant                    ;3520;Overig Noordoost-Noord-Brabant                    ;5406;GGD Hart voor Brabant                             ;17;Brabant                                           ;3010;Westelijk Peelgebied                              ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;13;West- en Midden-Brabant                           ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;11268;323
218;263;263;Maasdriel                                         ;Maasdriel                                         ;5;Arnhem                                            ;4804;Gelderland-Zuid                                   ;16;Zuidwest-Gelderland                               ;160;Zuidwest-Gelderland                               ;1600;Zuidwest-Gelderland                               ;2006;GGD Rivierenland                                  ;30;Midden-Nederland                                  ;2506;Bommelerwaard                                     ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL224    ;Zuidwest-Gelderland                               ;8;Gelderland-Zuid                                   ;25;Gelderland                                        ;2;Arnhem                                            ;14;Rivierenland                                      ;9;Gelders Rivierengebied                            ;15;Rivierenland                                      ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;23756;423
219;Maasgouw;1641;Maasgouw                                          ;Maasgouw                                          ;4;Roermond                                          ;4209;Noord- en Midden Limburg                          ;38;Midden-Limburg                                    ;380;Midden-Limburg                                    ;3800;Midden-Limburg                                    ;5906;GGD Noord- en Midden-Limburg                      ;14;Limburg                                           ;3101;Noord-Limburg                                     ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL422    ;Midden-Limburg                                    ;23;Limburg-Noord                                     ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;31;Roermond                                          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;39;Midden-Limburg                                    ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;24275;414
220;556;556;Maassluis                                         ;Maassluis                                         ;10;Rotterdam                                         ;2000;Rotterdam-Rijnmond                                ;29;Groot-Rijnmond                                    ;291;Rijnmond                                          ;2910;Rijnmond                                          ;4607;GGD Rotterdam-Rijnmond                            ;24;Rotterdam                                         ;2802;Rotterdam en omgeving                             ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;17;Rotterdam-Rijnmond                                ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;17;Overig Nederland                                  ;29;Rijnmond                                          ;14;Rotterdam                                         ;14;Rotterdam                                         ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;31591;1908
221;935;935;Maastricht                                        ;Maastricht                                        ;3;Maastricht                                        ;6700;Zuid-Limburg                                      ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;14;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;34;Maastricht Mergelland                             ;15;Zuid-Limburg                                      ;42;Maastricht en Mergelland                          ;22;Maastricht                                        ;22;Maastricht                                        ;6;100 000 tot 150 000 inwoners                      ;2;Sterk stedelijk          ;118533;2119
222;936;936;Margraten                                         ;Margraten                                         ;3;Maastricht                                        ;6700;Zuid-Limburg                                      ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;14;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;34;Maastricht Mergelland                             ;15;Zuid-Limburg                                      ;42;Maastricht en Mergelland                          ;0;                                                  ;22;Maastricht                                        ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;13404;266
223;De Marne;1663;De Marne                                          ;Marne De                                          ;18;Groningen                                         ;3400;Groningen                                         ;3;Overig Groningen                                  ;30;Overig Groningen                                  ;300;Overig Groningen                                  ;106;Hulpverleningsdienst Groningen                    ;1;Noord-Nederland                                   ;2001;De Marne                                          ;1;Bouwhoek en Hogeland                              ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL113    ;Overig Groningen                                  ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;1;Noord-Groningen                                   ;17;Overig Nederland                                  ;2;Noord-Groningen en Eemsmond                       ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10527;148
224;25;25;Marum                                             ;Marum                                             ;18;Groningen                                         ;3400;Groningen                                         ;3;Overig Groningen                                  ;30;Overig Groningen                                  ;300;Overig Groningen                                  ;106;Hulpverleningsdienst Groningen                    ;1;Noord-Nederland                                   ;2005;Groninger zuidelijk Westerkwartier                ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL113    ;Overig Groningen                                  ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;3;Centraal-Groningen                                ;17;Overig Nederland                                  ;3;Centraal en westelijk Groningen                   ;0;                                                  ;1;Groningen                                         ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;10449;296
225;420;420;Medemblik                                         ;Medemblik                                         ;14;Alkmaar                                           ;604;Noord-Holland-Noord                               ;18;Kop van Noord-Holland                             ;180;Kop van Noord-Holland                             ;1800;Kop van Noord-Holland                             ;2707;GGD Hollands-Noorden                              ;37;Noordwest-Holland                                 ;2705;West-Friesland en omgeving                        ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL321    ;Kop van Noord-Holland                             ;10;Noord-Holland-Noord                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;19;Noord-Holland-Noord                               ;3;IJsselmeerkust                                    ;22;Westfriesland                                     ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;27384;526
226;938;938;Meerssen                                          ;Meerssen                                          ;3;Maastricht                                        ;6700;Zuid-Limburg                                      ;39;Zuid-Limburg                                      ;390;Zuid-Limburg                                      ;3900;Zuid-Limburg                                      ;6106;GGD Zuid-Limburg                                  ;14;Limburg                                           ;3102;Zuid-Limburg                                      ;14;Zuid-Limburg                                      ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL423    ;Zuid-Limburg                                      ;24;Limburg-Zuid                                      ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;34;Maastricht Mergelland                             ;15;Zuid-Limburg                                      ;42;Maastricht en Mergelland                          ;0;                                                  ;22;Maastricht                                        ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;19565;575
227;83;83;Menaldumadeel                                     ;Menaldumadeel                                     ;17;Leeuwarden                                        ;2302;Fryslân                                           ;4;Noord-Friesland                                   ;40;Noord-Friesland                                   ;400;Noord-Friesland                                   ;7206;GGD Fryslân                                       ;1;Noord-Nederland                                   ;2101;Noordelijk Friesland                              ;1;Bouwhoek en Hogeland                              ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL12    ;Friesland (NL)                                    ; NL121    ;Noord-Friesland                                   ;2;Friesland                                         ;21;Friesland                                         ;5;Leeuwarden                                        ;4;FryslÔn                                           ;17;Overig Nederland                                  ;4;Friesland-Noord                                   ;0;                                                  ;2;Leeuwarden                                        ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;13748;251
228;Menterwolde;1987;Menterwolde                                       ;Menterwolde                                       ;18;Groningen                                         ;3400;Groningen                                         ;1;Oost-Groningen                                    ;10;Oost-Groningen                                    ;100;Oost-Groningen                                    ;106;Hulpverleningsdienst Groningen                    ;1;Noord-Nederland                                   ;2003;Oostelijke Bouwstreek in Groningen                ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL11    ;Groningen                                         ; NL111    ;Oost-Groningen                                    ;1;Groningen                                         ;20;Groningen                                         ;5;Leeuwarden                                        ;2;Oost-Groningen                                    ;17;Overig Nederland                                  ;1;Oost-Groningen                                    ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;12503;341
229;119;119;Meppel                                            ;Meppel                                            ;19;Assen                                             ;7100;Drenthe                                           ;9;Zuidwest-Drenthe                                  ;90;Zuidwest-Drenthe                                  ;900;Zuidwest-Drenthe                                  ;706;GGD Drenthe                                       ;1;Noord-Nederland                                   ;2203;Zuidwestelijk Weidegebied in Drenthe              ;3;Noordelijk Weidegebied                            ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL13    ;Drenthe                                           ; NL133    ;Zuidwest-Drenthe                                  ;3;Drenthe                                           ;22;Drenthe                                           ;5;Leeuwarden                                        ;5;Zuid- en Midden-Drenthe                           ;12;Groningse, Friese en Drentse Zandgronden          ;9;Zuidwest-Drenthe                                  ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;3;Matig stedelijk          ;32378;1145
230;687;687;Middelburg                                        ;Middelburg                                        ;12;Middelburg                                        ;500;Zeeland                                           ;32;Overig Zeeland                                    ;320;Overig Zeeland                                    ;3200;Overig Zeeland                                    ;5006;GGD Zeeland                                       ;20;Zuidwest-Nederland                                ;2902;Walcheren en Zuid-Beveland                        ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL34    ;Zeeland                                           ; NL342    ;Overig Zeeland                                    ;19;Zeeland                                           ;29;Zeeland                                           ;3;'s-Gravenhage                                     ;24;Zeeland                                           ;4;Deltagebied                                       ;32;Walcheren                                         ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;2;Sterk stedelijk          ;47997;1695
231;559;559;Middelharnis                                      ;Middelharnis                                      ;10;Rotterdam                                         ;2000;Rotterdam-Rijnmond                                ;29;Groot-Rijnmond                                    ;292;Overig Groot-Rijnmond                             ;2920;Overig Groot-Rijnmond                             ;4607;GGD Rotterdam-Rijnmond                            ;24;Rotterdam                                         ;2803;Goeree-Overflakkee                                ;11;Zuidwestelijk Akkerbouwgebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;17;Rotterdam-Rijnmond                                ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;23;Rijnmond                                          ;4;Deltagebied                                       ;29;Rijnmond                                          ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;17950;902
232;Midden-Delfland;1842;Midden-Delfland                                   ;Midden+Delfland                                   ;9;'s-Gravenhage                                     ;4600;Haaglanden                                        ;27;Delft en Westland                                 ;270;Delft en Westland                                 ;2700;Delft en Westland                                 ;4106;GGD Zuid-Holland-West                             ;27;Den Haag                                          ;2809;Westland en Zuidhollandse Droogmakerijen          ;7;Westelijk Holland                                 ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL333    ;Delft en Westland                                 ;15;Haaglanden                                        ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;22;Haaglanden                                        ;17;Overig Nederland                                  ;28;Haaglanden                                        ;0;                                                  ;13;'s-Gravenhage                                     ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;17890;1149
233;Midden-Drenthe;1731;Midden-Drenthe                                    ;Midden+Drenthe                                    ;19;Assen                                             ;7100;Drenthe                                           ;7;Noord-Drenthe                                     ;70;Noord-Drenthe                                     ;700;Noord-Drenthe                                     ;706;GGD Drenthe                                       ;1;Noord-Nederland                                   ;2202;Smilde en Centraal Zandgebied in Drenthe          ;2;Veenkoloniën en Oldambt                           ;1;Noord-Nederland                                   ;   NL1    ;Noord-Nederland                                   ;  NL13    ;Drenthe                                           ; NL131    ;Noord-Drenthe                                     ;3;Drenthe                                           ;22;Drenthe                                           ;5;Leeuwarden                                        ;5;Zuid- en Midden-Drenthe                           ;12;Groningse, Friese en Drentse Zandgronden          ;7;Noord- en Midden-Drenthe                          ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;33560;381
234;815;815;Mill en Sint Hubert                               ;Mill en Sint Hubert                               ;1;'s-Hertogenbosch                                  ;7204;Brabant-Noord                                     ;35;Noordoost-Noord-Brabant                           ;352;Overig Noordoost-Noord-Brabant                    ;3520;Overig Noordoost-Noord-Brabant                    ;5406;GGD Hart voor Brabant                             ;17;Brabant                                           ;3009;Maaskant en Land van Cuijk                        ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL413    ;Noordoost-Noord-Brabant                           ;21;Brabant-Noord                                     ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;27;Noordoost-Brabant                                 ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;36;Noordoost-Brabant                                 ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;11031;289
235;265;265;Millingen aan de Rijn                             ;Millingen aan de Rijn                             ;5;Arnhem                                            ;4804;Gelderland-Zuid                                   ;15;Arnhem/Nijmegen                                   ;150;Arnhem/Nijmegen                                   ;1500;Arnhem/Nijmegen                                   ;2106;GGD Regio Nijmegen                                ;9;Centraal-Gelderland                               ;2503;Zuidelijk Gelderland                              ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL226    ;Arnhem/Nijmegen                                   ;8;Gelderland-Zuid                                   ;25;Gelderland                                        ;2;Arnhem                                            ;13;Nijmegen                                          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;14;Arnhem/Nijmegen                                   ;0;                                                  ;0;                                                  ;2;5 000 tot 10 000 inwoners                         ;4;Weinig stedelijk         ;5914;594
236;Moerdijk;1709;Moerdijk                                          ;Moerdijk                                          ;2;Breda                                             ;100;Midden- en West-Brabant                           ;33;West-Noord-Brabant                                ;330;West-Noord-Brabant                                ;3300;West-Noord-Brabant                                ;5206;GGD West-Brabant                                  ;20;Zuidwest-Nederland                                ;3001;Noordwesthoek                                     ;11;Zuidwestelijk Akkerbouwgebied                     ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL41    ;Noord-Brabant                                     ; NL411    ;West-Noord-Brabant                                ;20;Midden- en West-Brabant                           ;30;Noord-Brabant                                     ;1;'s-Hertogenbosch                                  ;25;West-Brabant                                      ;4;Deltagebied                                       ;34;West-Brabant                                      ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;36536;651
237;Montferland;1955;Montferland                                       ;Montferland                                       ;6;Zutphen                                           ;3105;Noord- en Oost-Gelderland                         ;14;Achterhoek                                        ;140;Achterhoek                                        ;1400;Achterhoek                                        ;1406;GGD Gelre-IJssel                                  ;9;Centraal-Gelderland                               ;2508;Achterhoek                                        ;4;Oostelijk Veehouderijgebied                       ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL225    ;Achterhoek                                        ;6;Noord- en Oost-Gelderland                         ;25;Gelderland                                        ;2;Arnhem                                            ;12;Achterhoek                                        ;10;Achterhoek                                        ;13;Oost-Gelderland                                   ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;4;Weinig stedelijk         ;35179;683
238;335;335;Montfoort                                         ;Montfoort                                         ;16;Utrecht                                           ;5003;Utrechtsland                                      ;17;Utrecht                                           ;170;Utrecht                                           ;1701;Utrecht-West                                      ;2506;GGD Midden-Nederland                              ;30;Midden-Nederland                                  ;2602;Westelijk Weidegebied in Utrecht                  ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL31    ;Utrecht                                           ; NL310    ;Utrecht                                           ;9;Utrecht                                           ;26;Utrecht                                           ;4;Amsterdam                                         ;18;Utrecht-Midden                                    ;17;Overig Nederland                                  ;19;Utrecht                                           ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;13494;668
239;944;944;Mook en Middelaar                                 ;Mook en Middelaar                                 ;4;Roermond                                          ;4209;Noord- en Midden Limburg                          ;37;Noord-Limburg                                     ;370;Noord-Limburg                                     ;3700;Noord-Limburg                                     ;2106;GGD Regio Nijmegen                                ;9;Centraal-Gelderland                               ;3101;Noord-Limburg                                     ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL421    ;Noord-Limburg                                     ;23;Limburg-Noord                                     ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;13;Nijmegen                                          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;14;Arnhem/Nijmegen                                   ;0;                                                  ;7;Nijmegen                                          ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;8049;382
240;424;424;Muiden                                            ;Muiden                                            ;13;Amsterdam                                         ;400;Gooi en Vechtstreek                               ;24;Het Gooi en Vechtstreek                           ;240;Het Gooi en Vechtstreek                           ;2400;Het Gooi en Vechtstreek                           ;3606;GGD Gooi en Vechtstreek                           ;32;Gooi-, Eem- en Flevoland                          ;2707;'t Gein en Gooiland                               ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL327    ;Het Gooi en Vechtstreek                           ;14;Gooi en Vechtstreek                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;16;Gooi en Vechtstreek                               ;3;IJsselmeerkust                                    ;20;Gooi en Vechtstreek                               ;0;                                                  ;10;Amsterdam                                         ;2;5 000 tot 10 000 inwoners                         ;5;Niet stedelijk           ;6500;399
241;425;425;Naarden                                           ;Naarden                                           ;13;Amsterdam                                         ;400;Gooi en Vechtstreek                               ;24;Het Gooi en Vechtstreek                           ;240;Het Gooi en Vechtstreek                           ;2400;Het Gooi en Vechtstreek                           ;3606;GGD Gooi en Vechtstreek                           ;32;Gooi-, Eem- en Flevoland                          ;2707;'t Gein en Gooiland                               ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL32    ;Noord-Holland                                     ; NL327    ;Het Gooi en Vechtstreek                           ;14;Gooi en Vechtstreek                               ;27;Noord-Holland                                     ;4;Amsterdam                                         ;16;Gooi en Vechtstreek                               ;7;Utrechtse Heuvelrug en 't Gooi                    ;20;Gooi en Vechtstreek                               ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;3;Matig stedelijk          ;17152;1079
242;Neder-Betuwe;1740;Neder-Betuwe                                      ;Neder+Betuwe                                      ;5;Arnhem                                            ;4804;Gelderland-Zuid                                   ;16;Zuidwest-Gelderland                               ;160;Zuidwest-Gelderland                               ;1600;Zuidwest-Gelderland                               ;2006;GGD Rivierenland                                  ;30;Midden-Nederland                                  ;2505;Veluwezoom en Betuwe                              ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL224    ;Zuidwest-Gelderland                               ;8;Gelderland-Zuid                                   ;25;Gelderland                                        ;2;Arnhem                                            ;14;Rivierenland                                      ;9;Gelders Rivierengebied                            ;15;Rivierenland                                      ;0;                                                  ;0;                                                  ;4;20 000 tot 50 000 inwoners                        ;5;Niet stedelijk           ;22553;366
243;643;643;Nederlek                                          ;Nederlek                                          ;9;'s-Gravenhage                                     ;1603;Hollands-Midden                                   ;29;Groot-Rijnmond                                    ;292;Overig Groot-Rijnmond                             ;2920;Overig Groot-Rijnmond                             ;4506;GGD Hollands-Midden                               ;24;Rotterdam                                         ;2806;Krimpenerwaard en Oostelijk Rijnland              ;9;Hollands/Utrechts Weidegebied                     ;3;West-Nederland                                    ;   NL3    ;West-Nederland                                    ;  NL33    ;Zuid-Holland                                      ; NL335    ;Groot-Rijnmond                                    ;16;Hollands Midden                                   ;28;Zuid-Holland                                      ;3;'s-Gravenhage                                     ;21;Rijn-Gouwe                                        ;17;Overig Nederland                                  ;27;Zuid-Holland-Oost                                 ;0;                                                  ;14;Rotterdam                                         ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;14087;852
244;946;946;Nederweert                                        ;Nederweert                                        ;4;Roermond                                          ;4209;Noord- en Midden Limburg                          ;38;Midden-Limburg                                    ;380;Midden-Limburg                                    ;3800;Midden-Limburg                                    ;5906;GGD Noord- en Midden-Limburg                      ;14;Limburg                                           ;3101;Noord-Limburg                                     ;13;Zuidelijk Veehouderijgebied                       ;4;Zuid-Nederland                                    ;   NL4    ;Zuid-Nederland                                    ;  NL42    ;Limburg (NL)                                      ; NL422    ;Midden-Limburg                                    ;23;Limburg-Noord                                     ;31;Limburg                                           ;1;'s-Hertogenbosch                                  ;30;Weert                                             ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen           ;39;Midden-Limburg                                    ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;4;Weinig stedelijk         ;16607;552
245;304;304;Neerijnen                                         ;Neerijnen                                         ;5;Arnhem                                            ;4804;Gelderland-Zuid                                   ;16;Zuidwest-Gelderland                               ;160;Zuidwest-Gelderland                               ;1600;Zuidwest-Gelderland                               ;2006;GGD Rivierenland                                  ;30;Midden-Nederland                                  ;2505;Veluwezoom en Betuwe                              ;10;Rivierengebied                                    ;2;Oost-Nederland                                    ;   NL2    ;Oost-Nederland                                    ;  NL22    ;Gelderland                                        ; NL224    ;Zuidwest-Gelderland                               ;8;Gelderland-Zuid                                   ;25;Gelderland                                        ;2;Arnhem                                            ;14;Rivierenland                                      ;9;Gelders Rivierengebied                            ;15;Rivierenland                                      ;0;                                                  ;0;                                                  ;3;10 000 tot 20 000 inwoners                        ;5;Niet stedelijk           ;11880;176
