ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1
2387;A Landbouw, bosbouw en visserij;Overijssel (PV);2019;8310.0
2388;A Landbouw, bosbouw en visserij;Overijssel (PV);2020;8320.0
2389;A Landbouw, bosbouw en visserij;Overijssel (PV);2021;8370.0
2390;A Landbouw, bosbouw en visserij;Overijssel (PV);2022;8460.0
2391;A Landbouw, bosbouw en visserij;Overijssel (PV);2023;8430.0
2392;A Landbouw, bosbouw en visserij;Overijssel (PV);2024;8470.0
2393;A Landbouw, bosbouw en visserij;Overijssel (PV);2025;8400.0
2394;A Landbouw, bosbouw en visserij;Flevoland (PV);2007;2365.0
2395;A Landbouw, bosbouw en visserij;Flevoland (PV);2008;2475.0
2396;A Landbouw, bosbouw en visserij;Flevoland (PV);2009;2485.0
2397;A Landbouw, bosbouw en visserij;Flevoland (PV);2010;2420.0
2398;A Landbouw, bosbouw en visserij;Flevoland (PV);2011;2340.0
2399;A Landbouw, bosbouw en visserij;Flevoland (PV);2012;2305.0
2400;A Landbouw, bosbouw en visserij;Flevoland (PV);2013;2310.0
2401;A Landbouw, bosbouw en visserij;Flevoland (PV);2014;2305.0
2402;A Landbouw, bosbouw en visserij;Flevoland (PV);2015;2325.0
2403;A Landbouw, bosbouw en visserij;Flevoland (PV);2016;2375.0
2404;A Landbouw, bosbouw en visserij;Flevoland (PV);2017;2415.0
2405;A Landbouw, bosbouw en visserij;Flevoland (PV);2018;2465.0
2406;A Landbouw, bosbouw en visserij;Flevoland (PV);2019;2510.0
2407;A Landbouw, bosbouw en visserij;Flevoland (PV);2020;2535.0
2408;A Landbouw, bosbouw en visserij;Flevoland (PV);2021;2580.0
2409;A Landbouw, bosbouw en visserij;Flevoland (PV);2022;2630.0
2410;A Landbouw, bosbouw en visserij;Flevoland (PV);2023;2640.0
2411;A Landbouw, bosbouw en visserij;Flevoland (PV);2024;2750.0
2412;A Landbouw, bosbouw en visserij;Flevoland (PV);2025;2715.0
2413;A Landbouw, bosbouw en visserij;Gelderland (PV);2007;11200.0
2414;A Landbouw, bosbouw en visserij;Gelderland (PV);2008;11315.0
2415;A Landbouw, bosbouw en visserij;Gelderland (PV);2009;11260.0
2416;A Landbouw, bosbouw en visserij;Gelderland (PV);2010;11170.0
2417;A Landbouw, bosbouw en visserij;Gelderland (PV);2011;10915.0
2418;A Landbouw, bosbouw en visserij;Gelderland (PV);2012;10590.0
2419;A Landbouw, bosbouw en visserij;Gelderland (PV);2013;10715.0
2420;A Landbouw, bosbouw en visserij;Gelderland (PV);2014;10720.0
2421;A Landbouw, bosbouw en visserij;Gelderland (PV);2015;10975.0
2422;A Landbouw, bosbouw en visserij;Gelderland (PV);2016;11445.0
2423;A Landbouw, bosbouw en visserij;Gelderland (PV);2017;11705.0
2424;A Landbouw, bosbouw en visserij;Gelderland (PV);2018;11835.0
2425;A Landbouw, bosbouw en visserij;Gelderland (PV);2019;11865.0
2426;A Landbouw, bosbouw en visserij;Gelderland (PV);2020;11900.0
2427;A Landbouw, bosbouw en visserij;Gelderland (PV);2021;11955.0
2428;A Landbouw, bosbouw en visserij;Gelderland (PV);2022;12155.0
2429;A Landbouw, bosbouw en visserij;Gelderland (PV);2023;12040.0
2430;A Landbouw, bosbouw en visserij;Gelderland (PV);2024;12180.0
2431;A Landbouw, bosbouw en visserij;Gelderland (PV);2025;12080.0
2432;A Landbouw, bosbouw en visserij;Utrecht (PV);2007;2650.0
2433;A Landbouw, bosbouw en visserij;Utrecht (PV);2008;2695.0
2434;A Landbouw, bosbouw en visserij;Utrecht (PV);2009;2655.0
2435;A Landbouw, bosbouw en visserij;Utrecht (PV);2010;2585.0
2436;A Landbouw, bosbouw en visserij;Utrecht (PV);2011;2650.0
2437;A Landbouw, bosbouw en visserij;Utrecht (PV);2012;2635.0
2438;A Landbouw, bosbouw en visserij;Utrecht (PV);2013;2635.0
2439;A Landbouw, bosbouw en visserij;Utrecht (PV);2014;2640.0
2440;A Landbouw, bosbouw en visserij;Utrecht (PV);2015;2710.0
2441;A Landbouw, bosbouw en visserij;Utrecht (PV);2016;2835.0
2442;A Landbouw, bosbouw en visserij;Utrecht (PV);2017;2900.0
2443;A Landbouw, bosbouw en visserij;Utrecht (PV);2018;2900.0
2444;A Landbouw, bosbouw en visserij;Utrecht (PV);2019;3250.0
2445;A Landbouw, bosbouw en visserij;Utrecht (PV);2020;3265.0
2446;A Landbouw, bosbouw en visserij;Utrecht (PV);2021;3270.0
2447;A Landbouw, bosbouw en visserij;Utrecht (PV);2022;3315.0
2448;A Landbouw, bosbouw en visserij;Utrecht (PV);2023;3335.0
2449;A Landbouw, bosbouw en visserij;Utrecht (PV);2024;3395.0
2450;A Landbouw, bosbouw en visserij;Utrecht (PV);2025;3340.0
2451;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2007;5910.0
2452;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2008;5955.0
2453;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2009;5765.0
2454;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2010;5720.0
2455;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2011;5620.0
2456;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2012;5510.0
2457;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2013;5500.0
2458;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2014;5495.0
2459;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2015;5555.0
2460;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2016;5650.0
2461;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2017;5660.0
2462;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2018;5695.0
2463;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2019;5710.0
2464;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2020;5730.0
2465;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2021;5685.0
2466;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2022;5875.0
2467;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2023;5825.0
2468;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2024;6070.0
2469;A Landbouw, bosbouw en visserij;Noord-Holland (PV);2025;6015.0
2470;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2007;11390.0
2471;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2008;11435.0
2472;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2009;11595.0
2473;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2010;11115.0
2474;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2011;10845.0
2475;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2012;10715.0
2476;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2013;10560.0
2477;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2014;10420.0
2478;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2015;10475.0
2479;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2016;10715.0
2480;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2017;10735.0
2481;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2018;10865.0
2482;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2019;10985.0
2483;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2020;11580.0
2484;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2021;12125.0
2485;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2022;12840.0
2486;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2023;13325.0
2487;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2024;13945.0
2488;A Landbouw, bosbouw en visserij;Zuid-Holland (PV);2025;13785.0
2489;A Landbouw, bosbouw en visserij;Zeeland (PV);2007;2855.0
2490;A Landbouw, bosbouw en visserij;Zeeland (PV);2008;2975.0
2491;A Landbouw, bosbouw en visserij;Zeeland (PV);2009;2955.0
2492;A Landbouw, bosbouw en visserij;Zeeland (PV);2010;3155.0
2493;A Landbouw, bosbouw en visserij;Zeeland (PV);2011;3215.0
2494;A Landbouw, bosbouw en visserij;Zeeland (PV);2012;3265.0
2495;A Landbouw, bosbouw en visserij;Zeeland (PV);2013;3250.0
2496;A Landbouw, bosbouw en visserij;Zeeland (PV);2014;3245.0
2497;A Landbouw, bosbouw en visserij;Zeeland (PV);2015;3295.0
2498;A Landbouw, bosbouw en visserij;Zeeland (PV);2016;3395.0
2499;A Landbouw, bosbouw en visserij;Zeeland (PV);2017;3450.0
2500;A Landbouw, bosbouw en visserij;Zeeland (PV);2018;3460.0
2501;A Landbouw, bosbouw en visserij;Zeeland (PV);2019;3485.0
2502;A Landbouw, bosbouw en visserij;Zeeland (PV);2020;3495.0
2503;A Landbouw, bosbouw en visserij;Zeeland (PV);2021;3515.0
2504;A Landbouw, bosbouw en visserij;Zeeland (PV);2022;3620.0
2505;A Landbouw, bosbouw en visserij;Zeeland (PV);2023;3580.0
2506;A Landbouw, bosbouw en visserij;Zeeland (PV);2024;3630.0
2507;A Landbouw, bosbouw en visserij;Zeeland (PV);2025;3565.0
2508;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2007;14330.0
2509;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2008;13760.0
2510;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2009;13255.0
2511;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2010;12755.0
2512;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2011;11815.0
2513;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2012;11645.0
2514;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2013;11660.0
2515;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2014;11590.0
2516;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2015;11680.0
2517;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2016;12075.0
2518;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2017;12300.0
2519;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2018;12415.0
2520;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2019;12430.0
2521;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2020;12480.0
2522;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2021;12580.0
2523;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2022;12875.0
2524;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2023;12735.0
2525;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2024;12915.0
2526;A Landbouw, bosbouw en visserij;Noord-Brabant (PV);2025;12790.0
2527;A Landbouw, bosbouw en visserij;Limburg (PV);2007;5570.0
2528;A Landbouw, bosbouw en visserij;Limburg (PV);2008;5115.0
2529;A Landbouw, bosbouw en visserij;Limburg (PV);2009;4900.0
2530;A Landbouw, bosbouw en visserij;Limburg (PV);2010;4945.0
2531;A Landbouw, bosbouw en visserij;Limburg (PV);2011;4840.0
2532;A Landbouw, bosbouw en visserij;Limburg (PV);2012;4720.0
2533;A Landbouw, bosbouw en visserij;Limburg (PV);2013;4715.0
2534;A Landbouw, bosbouw en visserij;Limburg (PV);2014;4665.0
2535;A Landbouw, bosbouw en visserij;Limburg (PV);2015;4660.0
2536;A Landbouw, bosbouw en visserij;Limburg (PV);2016;4775.0
2537;A Landbouw, bosbouw en visserij;Limburg (PV);2017;4800.0
2538;A Landbouw, bosbouw en visserij;Limburg (PV);2018;4840.0
2539;A Landbouw, bosbouw en visserij;Limburg (PV);2019;4800.0
2540;A Landbouw, bosbouw en visserij;Limburg (PV);2020;4775.0
2541;A Landbouw, bosbouw en visserij;Limburg (PV);2021;4780.0
2542;A Landbouw, bosbouw en visserij;Limburg (PV);2022;4865.0
2543;A Landbouw, bosbouw en visserij;Limburg (PV);2023;4770.0
2544;A Landbouw, bosbouw en visserij;Limburg (PV);2024;4835.0
2545;A Landbouw, bosbouw en visserij;Limburg (PV);2025;4765.0
2546;A Landbouw, bosbouw en visserij;Buitenland (PV);2007;0.0
2547;A Landbouw, bosbouw en visserij;Buitenland (PV);2008;0.0
2548;A Landbouw, bosbouw en visserij;Buitenland (PV);2009;0.0
2549;A Landbouw, bosbouw en visserij;Buitenland (PV);2010;0.0
2550;A Landbouw, bosbouw en visserij;Buitenland (PV);2011;0.0
2551;A Landbouw, bosbouw en visserij;Buitenland (PV);2012;0.0
2552;A Landbouw, bosbouw en visserij;Buitenland (PV);2013;0.0
2553;A Landbouw, bosbouw en visserij;Buitenland (PV);2014;0.0
2554;A Landbouw, bosbouw en visserij;Buitenland (PV);2015;0.0
2555;A Landbouw, bosbouw en visserij;Buitenland (PV);2016;0.0
2556;A Landbouw, bosbouw en visserij;Buitenland (PV);2017;0.0
2557;A Landbouw, bosbouw en visserij;Buitenland (PV);2018;0.0
2558;A Landbouw, bosbouw en visserij;Buitenland (PV);2019;0.0
2559;A Landbouw, bosbouw en visserij;Buitenland (PV);2020;0.0
2560;A Landbouw, bosbouw en visserij;Buitenland (PV);2021;0.0
2561;A Landbouw, bosbouw en visserij;Buitenland (PV);2022;0.0
2562;A Landbouw, bosbouw en visserij;Buitenland (PV);2023;0.0
2563;A Landbouw, bosbouw en visserij;Buitenland (PV);2024;0.0
2564;A Landbouw, bosbouw en visserij;Buitenland (PV);2025;0.0
2565;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2007;0.0
2566;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2008;0.0
2567;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2009;0.0
2568;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2010;0.0
2569;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2011;0.0
2570;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2012;0.0
2571;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2013;0.0
2572;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2014;0.0
2573;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2015;0.0
2574;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2016;0.0
2575;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2017;0.0
2576;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2018;0.0
2577;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2019;20.0
2578;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2020;20.0
2579;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2021;25.0
2580;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2022;25.0
2581;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2023;20.0
2582;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2024;20.0
2583;A Landbouw, bosbouw en visserij;Niet in te delen (PV);2025;20.0
2584;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2007;930.0
2585;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2008;1000.0
2586;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2009;1000.0
2587;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2010;1020.0
2588;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2011;985.0
2589;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2012;980.0
2590;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2013;975.0
2591;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2014;985.0
2592;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2015;1015.0
2593;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2016;1040.0
2594;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2017;1045.0
2595;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2018;915.0
2596;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2019;925.0
2597;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2020;925.0
2598;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2021;940.0
2599;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2022;960.0
2600;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2023;975.0
2601;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2024;980.0
2602;A Landbouw, bosbouw en visserij;Oost-Groningen (CR);2025;995.0
2603;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2007;320.0
2604;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2008;350.0
2605;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2009;345.0
2606;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2010;375.0
2607;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2011;390.0
2608;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2012;405.0
2609;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2013;405.0
2610;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2014;395.0
2611;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2015;395.0
2612;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2016;400.0
2613;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2017;405.0
2614;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2018;410.0
2615;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2019;415.0
2616;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2020;430.0
2617;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2021;440.0
2618;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2022;455.0
2619;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2023;445.0
2620;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2024;455.0
2621;A Landbouw, bosbouw en visserij;Delfzijl en omgeving (CR);2025;450.0
2622;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2007;1535.0
2623;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2008;1640.0
2624;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2009;1600.0
2625;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2010;1670.0
2626;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2011;1715.0
2627;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2012;1725.0
2628;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2013;1720.0
2629;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2014;1700.0
2630;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2015;1790.0
2631;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2016;1875.0
2632;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2017;1885.0
2633;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2018;2020.0
2634;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2019;2005.0
2635;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2020;2020.0
2636;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2021;2040.0
2637;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2022;2085.0
2638;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2023;2095.0
2639;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2024;2140.0
2640;A Landbouw, bosbouw en visserij;Overig Groningen (CR);2025;2150.0
2641;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2007;1865.0
2642;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2008;1965.0
2643;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2009;1975.0
2644;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2010;2110.0
2645;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2011;2270.0
2646;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2012;2305.0
2647;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2013;2340.0
2648;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2014;2235.0
2649;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2015;2320.0
2650;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2016;2420.0
2651;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2017;2485.0
2652;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2018;2385.0
2653;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2019;2385.0
2654;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2020;2430.0
2655;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2021;2495.0
2656;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2022;2585.0
2657;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2023;2610.0
2658;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2024;2630.0
2659;A Landbouw, bosbouw en visserij;Noord-Fryslân (CR);2025;2620.0
2660;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2007;835.0
2661;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2008;890.0
2662;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2009;905.0
2663;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2010;970.0
2664;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2011;1040.0
2665;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2012;1055.0
2666;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2013;1060.0
2667;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2014;1435.0
2668;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2015;1485.0
2669;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2016;1530.0
2670;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2017;1545.0
2671;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2018;1695.0
2672;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2019;1695.0
2673;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2020;1695.0
2674;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2021;1720.0
2675;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2022;1760.0
2676;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2023;1780.0
2677;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2024;1805.0
2678;A Landbouw, bosbouw en visserij;Zuidwest-Fryslân (CR);2025;1825.0
2679;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2007;1345.0
2680;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2008;1410.0
2681;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2009;1460.0
2682;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2010;1565.0
2683;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2011;1665.0
2684;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2012;1690.0
2685;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2013;1720.0
2686;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2014;1485.0
2687;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2015;1525.0
2688;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2016;1595.0
2689;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2017;1620.0
2690;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2018;1620.0
2691;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2019;1645.0
2692;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2020;1660.0
2693;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2021;1685.0
2694;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2022;1735.0
2695;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2023;1750.0
2696;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2024;1785.0
2697;A Landbouw, bosbouw en visserij;Zuidoost-Fryslân (CR);2025;1775.0
2698;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2007;1220.0
2699;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2008;1210.0
2700;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2009;1175.0
2701;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2010;1175.0
2702;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2011;1165.0
2703;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2012;1195.0
2704;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2013;1190.0
2705;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2014;1190.0
2706;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2015;1225.0
2707;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2016;1275.0
2708;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2017;1310.0
2709;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2018;1330.0
2710;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2019;1340.0
2711;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2020;1330.0
2712;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2021;1350.0
2713;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2022;1375.0
2714;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2023;1365.0
2715;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2024;1365.0
2716;A Landbouw, bosbouw en visserij;Noord-Drenthe (CR);2025;1375.0
2717;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2007;1240.0
2718;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2008;1185.0
2719;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2009;1185.0
2720;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2010;1145.0
2721;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2011;1135.0
2722;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2012;1120.0
2723;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2013;1100.0
2724;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2014;1125.0
2725;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2015;1145.0
2726;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2016;1185.0
2727;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2017;1200.0
2728;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2018;1225.0
2729;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2019;1220.0
2730;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2020;1215.0
2731;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2021;1210.0
2732;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2022;1230.0
2733;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2023;1230.0
2734;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2024;1275.0
2735;A Landbouw, bosbouw en visserij;Zuidoost-Drenthe (CR);2025;1260.0
2736;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2007;970.0
2737;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2008;925.0
2738;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2009;935.0
2739;A Landbouw, bosbouw en visserij;Zuidwest-Drenthe (CR);2010;955.0
