ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdMoederOp31December;Perioden;LevendGeborenKinderen_1;Vruchtbaarheidcijfers_2
0;Totaal;Totaal;2017;168591;1.60702
1;Totaal;Totaal;2018;170276;1.60605
2;Totaal;Totaal;2019;172186;1.60906
3;Totaal;Totaal;2020;174058;1.61313
4;Totaal;Totaal;2021;177369;1.632
5;Totaal;Totaal;2022;180363;1.64931
6;Totaal;Totaal;2023;183732;1.67125
7;Totaal;Totaal;2024;186503;1.68884
8;Totaal;Totaal;2025;189026;1.70517
9;Totaal;Totaal;2026;191269;1.71989
10;Totaal;Totaal;2027;193010;1.73112
11;Totaal;Totaal;2028;194465;1.74088
12;Totaal;Totaal;2029;195463;1.74752
13;Totaal;Totaal;2030;196039;1.75158
14;Totaal;Totaal;2031;196096;1.75242
15;Totaal;Totaal;2032;195589;1.7499
16;Totaal;Totaal;2033;195034;1.74869
17;Totaal;Totaal;2034;194564;1.75016
18;Totaal;Totaal;2035;193730;1.75058
19;Totaal;Totaal;2036;192587;1.75031
20;Totaal;Totaal;2037;191254;1.74985
21;Totaal;Totaal;2038;189882;1.74982
22;Totaal;Totaal;2039;188518;1.75007
23;Totaal;Totaal;2040;187155;1.75007
24;Totaal;Totaal;2041;185842;1.74999
25;Totaal;Totaal;2042;184658;1.74995
26;Totaal;Totaal;2043;183645;1.74998
27;Totaal;Totaal;2044;182806;1.75001
28;Totaal;Totaal;2045;182140;1.75
29;Totaal;Totaal;2046;181665;1.74999
30;Totaal;Totaal;2047;181413;1.74999
31;Totaal;Totaal;2048;181443;1.75
32;Totaal;Totaal;2049;181792;1.75
33;Totaal;Totaal;2050;182451;1.75
34;Totaal;Totaal;2051;183394;1.75
35;Totaal;Totaal;2052;184557;1.75
36;Totaal;Totaal;2053;185910;1.75
37;Totaal;Totaal;2054;187411;1.75
38;Totaal;Totaal;2055;188989;1.75
39;Totaal;Totaal;2056;190576;1.75
40;Totaal;Totaal;2057;192096;1.75
41;Totaal;Totaal;2058;193502;1.75
42;Totaal;Totaal;2059;194741;1.75
43;Totaal;Jonger dan 16 jaar;2017;17;0.00017
44;Totaal;Jonger dan 16 jaar;2018;19;0.0002
45;Totaal;Jonger dan 16 jaar;2019;17;0.00018
46;Totaal;Jonger dan 16 jaar;2020;17;0.00018
47;Totaal;Jonger dan 16 jaar;2021;16;0.00017
48;Totaal;Jonger dan 16 jaar;2022;16;0.00018
49;Totaal;Jonger dan 16 jaar;2023;17;0.00018
50;Totaal;Jonger dan 16 jaar;2024;17;0.00018
51;Totaal;Jonger dan 16 jaar;2025;17;0.00018
52;Totaal;Jonger dan 16 jaar;2026;16;0.00018
53;Totaal;Jonger dan 16 jaar;2027;16;0.00018
54;Totaal;Jonger dan 16 jaar;2028;16;0.00018
55;Totaal;Jonger dan 16 jaar;2029;16;0.00018
56;Totaal;Jonger dan 16 jaar;2030;15;0.00018
57;Totaal;Jonger dan 16 jaar;2031;16;0.00018
58;Totaal;Jonger dan 16 jaar;2032;15;0.00018
59;Totaal;Jonger dan 16 jaar;2033;15;0.00018
60;Totaal;Jonger dan 16 jaar;2034;16;0.00018
61;Totaal;Jonger dan 16 jaar;2035;16;0.00018
62;Totaal;Jonger dan 16 jaar;2036;16;0.00018
63;Totaal;Jonger dan 16 jaar;2037;16;0.00018
64;Totaal;Jonger dan 16 jaar;2038;17;0.00018
65;Totaal;Jonger dan 16 jaar;2039;17;0.00018
66;Totaal;Jonger dan 16 jaar;2040;17;0.00018
67;Totaal;Jonger dan 16 jaar;2041;17;0.00018
68;Totaal;Jonger dan 16 jaar;2042;17;0.00018
69;Totaal;Jonger dan 16 jaar;2043;18;0.00018
70;Totaal;Jonger dan 16 jaar;2044;18;0.00018
71;Totaal;Jonger dan 16 jaar;2045;18;0.00018
72;Totaal;Jonger dan 16 jaar;2046;18;0.00018
73;Totaal;Jonger dan 16 jaar;2047;18;0.00018
74;Totaal;Jonger dan 16 jaar;2048;18;0.00018
75;Totaal;Jonger dan 16 jaar;2049;18;0.00018
76;Totaal;Jonger dan 16 jaar;2050;17;0.00018
77;Totaal;Jonger dan 16 jaar;2051;17;0.00018
78;Totaal;Jonger dan 16 jaar;2052;17;0.00018
79;Totaal;Jonger dan 16 jaar;2053;17;0.00018
80;Totaal;Jonger dan 16 jaar;2054;17;0.00018
81;Totaal;Jonger dan 16 jaar;2055;17;0.00018
82;Totaal;Jonger dan 16 jaar;2056;17;0.00018
83;Totaal;Jonger dan 16 jaar;2057;17;0.00018
84;Totaal;Jonger dan 16 jaar;2058;17;0.00018
85;Totaal;Jonger dan 16 jaar;2059;17;0.00018
86;Totaal;16 jaar;2017;42;0.00042
87;Totaal;16 jaar;2018;47;0.00047
88;Totaal;16 jaar;2019;50;0.0005
89;Totaal;16 jaar;2020;47;0.00048
90;Totaal;16 jaar;2021;44;0.00047
91;Totaal;16 jaar;2022;44;0.00047
92;Totaal;16 jaar;2023;44;0.00048
93;Totaal;16 jaar;2024;45;0.00048
94;Totaal;16 jaar;2025;45;0.00048
95;Totaal;16 jaar;2026;45;0.00048
96;Totaal;16 jaar;2027;44;0.00048
97;Totaal;16 jaar;2028;43;0.00048
98;Totaal;16 jaar;2029;42;0.00048
99;Totaal;16 jaar;2030;43;0.00048
100;Totaal;16 jaar;2031;42;0.00048
101;Totaal;16 jaar;2032;42;0.00048
102;Totaal;16 jaar;2033;41;0.00048
103;Totaal;16 jaar;2034;42;0.00048
104;Totaal;16 jaar;2035;42;0.00048
105;Totaal;16 jaar;2036;43;0.00048
106;Totaal;16 jaar;2037;43;0.00048
107;Totaal;16 jaar;2038;44;0.00048
108;Totaal;16 jaar;2039;45;0.00048
109;Totaal;16 jaar;2040;45;0.00048
110;Totaal;16 jaar;2041;46;0.00048
111;Totaal;16 jaar;2042;47;0.00048
112;Totaal;16 jaar;2043;47;0.00048
113;Totaal;16 jaar;2044;47;0.00048
114;Totaal;16 jaar;2045;48;0.00048
115;Totaal;16 jaar;2046;48;0.00048
116;Totaal;16 jaar;2047;48;0.00048
117;Totaal;16 jaar;2048;48;0.00048
118;Totaal;16 jaar;2049;47;0.00048
119;Totaal;16 jaar;2050;47;0.00048
120;Totaal;16 jaar;2051;47;0.00048
121;Totaal;16 jaar;2052;47;0.00048
122;Totaal;16 jaar;2053;47;0.00048
123;Totaal;16 jaar;2054;46;0.00048
124;Totaal;16 jaar;2055;46;0.00048
125;Totaal;16 jaar;2056;46;0.00048
126;Totaal;16 jaar;2057;45;0.00048
127;Totaal;16 jaar;2058;45;0.00048
128;Totaal;16 jaar;2059;45;0.00048
129;Totaal;17 jaar;2017;135;0.00131
130;Totaal;17 jaar;2018;129;0.00128
131;Totaal;17 jaar;2019;132;0.00131
132;Totaal;17 jaar;2020;131;0.00131
133;Totaal;17 jaar;2021;124;0.00128
134;Totaal;17 jaar;2022;123;0.0013
135;Totaal;17 jaar;2023;121;0.00129
136;Totaal;17 jaar;2024;120;0.0013
137;Totaal;17 jaar;2025;122;0.00129
138;Totaal;17 jaar;2026;122;0.00129
139;Totaal;17 jaar;2027;122;0.00129
140;Totaal;17 jaar;2028;119;0.00129
141;Totaal;17 jaar;2029;117;0.00129
142;Totaal;17 jaar;2030;114;0.00129
143;Totaal;17 jaar;2031;117;0.00129
144;Totaal;17 jaar;2032;114;0.00129
145;Totaal;17 jaar;2033;115;0.00129
146;Totaal;17 jaar;2034;113;0.00129
147;Totaal;17 jaar;2035;114;0.00129
148;Totaal;17 jaar;2036;115;0.00129
149;Totaal;17 jaar;2037;116;0.00129
150;Totaal;17 jaar;2038;118;0.00129
151;Totaal;17 jaar;2039;120;0.00129
152;Totaal;17 jaar;2040;122;0.00129
153;Totaal;17 jaar;2041;124;0.00129
154;Totaal;17 jaar;2042;126;0.00129
155;Totaal;17 jaar;2043;127;0.00129
156;Totaal;17 jaar;2044;128;0.00129
157;Totaal;17 jaar;2045;129;0.00129
158;Totaal;17 jaar;2046;130;0.00129
159;Totaal;17 jaar;2047;130;0.00129
160;Totaal;17 jaar;2048;130;0.00129
161;Totaal;17 jaar;2049;130;0.00129
162;Totaal;17 jaar;2050;129;0.00129
163;Totaal;17 jaar;2051;129;0.00129
164;Totaal;17 jaar;2052;129;0.00129
165;Totaal;17 jaar;2053;128;0.00129
166;Totaal;17 jaar;2054;127;0.00129
167;Totaal;17 jaar;2055;126;0.00129
168;Totaal;17 jaar;2056;126;0.00129
169;Totaal;17 jaar;2057;125;0.00129
170;Totaal;17 jaar;2058;124;0.00129
171;Totaal;17 jaar;2059;123;0.00129
172;Totaal;18 jaar;2017;306;0.00302
173;Totaal;18 jaar;2018;311;0.00298
174;Totaal;18 jaar;2019;300;0.00293
175;Totaal;18 jaar;2020;293;0.00289
176;Totaal;18 jaar;2021;297;0.00293
177;Totaal;18 jaar;2022;291;0.00295
178;Totaal;18 jaar;2023;281;0.00293
179;Totaal;18 jaar;2024;277;0.00293
180;Totaal;18 jaar;2025;274;0.00292
181;Totaal;18 jaar;2026;279;0.00293
182;Totaal;18 jaar;2027;280;0.00293
183;Totaal;18 jaar;2028;280;0.00293
184;Totaal;18 jaar;2029;273;0.00293
185;Totaal;18 jaar;2030;268;0.00293
186;Totaal;18 jaar;2031;262;0.00293
187;Totaal;18 jaar;2032;268;0.00293
188;Totaal;18 jaar;2033;261;0.00293
189;Totaal;18 jaar;2034;263;0.00293
190;Totaal;18 jaar;2035;259;0.00293
191;Totaal;18 jaar;2036;261;0.00293
192;Totaal;18 jaar;2037;264;0.00293
193;Totaal;18 jaar;2038;266;0.00293
194;Totaal;18 jaar;2039;271;0.00293
195;Totaal;18 jaar;2040;275;0.00293
196;Totaal;18 jaar;2041;280;0.00293
197;Totaal;18 jaar;2042;284;0.00293
198;Totaal;18 jaar;2043;288;0.00293
199;Totaal;18 jaar;2044;291;0.00293
200;Totaal;18 jaar;2045;293;0.00293
201;Totaal;18 jaar;2046;295;0.00293
202;Totaal;18 jaar;2047;297;0.00293
203;Totaal;18 jaar;2048;298;0.00293
204;Totaal;18 jaar;2049;298;0.00293
205;Totaal;18 jaar;2050;297;0.00293
206;Totaal;18 jaar;2051;296;0.00293
207;Totaal;18 jaar;2052;296;0.00293
208;Totaal;18 jaar;2053;295;0.00293
209;Totaal;18 jaar;2054;293;0.00293
210;Totaal;18 jaar;2055;291;0.00293
211;Totaal;18 jaar;2056;289;0.00293
212;Totaal;18 jaar;2057;288;0.00293
213;Totaal;18 jaar;2058;286;0.00293
214;Totaal;18 jaar;2059;284;0.00293
215;Totaal;19 jaar;2017;620;0.00605
216;Totaal;19 jaar;2018;604;0.00584
217;Totaal;19 jaar;2019;620;0.00583
218;Totaal;19 jaar;2020;613;0.00587
219;Totaal;19 jaar;2021;614;0.00592
220;Totaal;19 jaar;2022;611;0.0059
221;Totaal;19 jaar;2023;592;0.00587
222;Totaal;19 jaar;2024;575;0.00588
223;Totaal;19 jaar;2025;570;0.00589
224;Totaal;19 jaar;2026;565;0.00589
225;Totaal;19 jaar;2027;573;0.00588
226;Totaal;19 jaar;2028;574;0.00588
227;Totaal;19 jaar;2029;575;0.00588
228;Totaal;19 jaar;2030;560;0.00588
229;Totaal;19 jaar;2031;551;0.00588
230;Totaal;19 jaar;2032;537;0.00588
231;Totaal;19 jaar;2033;551;0.00588
232;Totaal;19 jaar;2034;536;0.00588
233;Totaal;19 jaar;2035;540;0.00588
234;Totaal;19 jaar;2036;532;0.00588
235;Totaal;19 jaar;2037;536;0.00588
236;Totaal;19 jaar;2038;542;0.00588
237;Totaal;19 jaar;2039;547;0.00588
238;Totaal;19 jaar;2040;556;0.00588
239;Totaal;19 jaar;2041;565;0.00588
240;Totaal;19 jaar;2042;574;0.00588
241;Totaal;19 jaar;2043;582;0.00588
242;Totaal;19 jaar;2044;590;0.00588
243;Totaal;19 jaar;2045;596;0.00588
244;Totaal;19 jaar;2046;601;0.00588
245;Totaal;19 jaar;2047;605;0.00588
246;Totaal;19 jaar;2048;608;0.00588
247;Totaal;19 jaar;2049;610;0.00588
248;Totaal;19 jaar;2050;610;0.00588
249;Totaal;19 jaar;2051;609;0.00588
250;Totaal;19 jaar;2052;607;0.00588
251;Totaal;19 jaar;2053;606;0.00588
252;Totaal;19 jaar;2054;604;0.00588
253;Totaal;19 jaar;2055;601;0.00588
254;Totaal;19 jaar;2056;597;0.00588
255;Totaal;19 jaar;2057;593;0.00588
256;Totaal;19 jaar;2058;589;0.00588
257;Totaal;19 jaar;2059;586;0.00588
258;Totaal;20 jaar;2017;1016;0.00995
259;Totaal;20 jaar;2018;1012;0.00963
260;Totaal;20 jaar;2019;1004;0.00948
261;Totaal;20 jaar;2020;1030;0.00946
262;Totaal;20 jaar;2021;1020;0.00953
263;Totaal;20 jaar;2022;1019;0.00959
264;Totaal;20 jaar;2023;1010;0.00954
265;Totaal;20 jaar;2024;982;0.00952
266;Totaal;20 jaar;2025;955;0.00953
267;Totaal;20 jaar;2026;947;0.00954
268;Totaal;20 jaar;2027;938;0.00954
269;Totaal;20 jaar;2028;950;0.00953
270;Totaal;20 jaar;2029;952;0.00953
271;Totaal;20 jaar;2030;954;0.00953
272;Totaal;20 jaar;2031;930;0.00954
273;Totaal;20 jaar;2032;914;0.00954
274;Totaal;20 jaar;2033;892;0.00953
275;Totaal;20 jaar;2034;915;0.00953
276;Totaal;20 jaar;2035;891;0.00954
277;Totaal;20 jaar;2036;898;0.00954
278;Totaal;20 jaar;2037;884;0.00954
279;Totaal;20 jaar;2038;891;0.00953
280;Totaal;20 jaar;2039;900;0.00954
281;Totaal;20 jaar;2040;909;0.00954
282;Totaal;20 jaar;2041;924;0.00954
283;Totaal;20 jaar;2042;938;0.00954
284;Totaal;20 jaar;2043;953;0.00954
285;Totaal;20 jaar;2044;966;0.00954
286;Totaal;20 jaar;2045;978;0.00954
287;Totaal;20 jaar;2046;988;0.00954
288;Totaal;20 jaar;2047;997;0.00954
289;Totaal;20 jaar;2048;1004;0.00954
290;Totaal;20 jaar;2049;1008;0.00954
291;Totaal;20 jaar;2050;1011;0.00954
292;Totaal;20 jaar;2051;1012;0.00954
293;Totaal;20 jaar;2052;1010;0.00954
294;Totaal;20 jaar;2053;1007;0.00954
295;Totaal;20 jaar;2054;1005;0.00954
296;Totaal;20 jaar;2055;1002;0.00954
297;Totaal;20 jaar;2056;997;0.00954
298;Totaal;20 jaar;2057;991;0.00954
299;Totaal;20 jaar;2058;985;0.00954
300;Totaal;20 jaar;2059;978;0.00954
301;Totaal;21 jaar;2017;1461;0.01433
302;Totaal;21 jaar;2018;1475;0.01414
303;Totaal;21 jaar;2019;1467;0.01368
304;Totaal;21 jaar;2020;1476;0.01367
305;Totaal;21 jaar;2021;1533;0.01383
306;Totaal;21 jaar;2022;1508;0.01383
307;Totaal;21 jaar;2023;1497;0.01382
308;Totaal;21 jaar;2024;1485;0.01376
309;Totaal;21 jaar;2025;1449;0.01378
310;Totaal;21 jaar;2026;1409;0.0138
311;Totaal;21 jaar;2027;1396;0.0138
312;Totaal;21 jaar;2028;1381;0.01379
313;Totaal;21 jaar;2029;1399;0.01379
314;Totaal;21 jaar;2030;1402;0.01379
315;Totaal;21 jaar;2031;1405;0.0138
316;Totaal;21 jaar;2032;1369;0.01379
317;Totaal;21 jaar;2033;1347;0.01379
318;Totaal;21 jaar;2034;1315;0.01379
319;Totaal;21 jaar;2035;1348;0.01379
320;Totaal;21 jaar;2036;1313;0.01379
321;Totaal;21 jaar;2037;1323;0.01379
322;Totaal;21 jaar;2038;1304;0.01379
323;Totaal;21 jaar;2039;1314;0.01379
324;Totaal;21 jaar;2040;1327;0.01379
325;Totaal;21 jaar;2041;1339;0.01379
326;Totaal;21 jaar;2042;1362;0.01379
327;Totaal;21 jaar;2043;1382;0.01379
328;Totaal;21 jaar;2044;1404;0.01379
329;Totaal;21 jaar;2045;1423;0.01379
330;Totaal;21 jaar;2046;1440;0.01379
331;Totaal;21 jaar;2047;1455;0.01379
332;Totaal;21 jaar;2048;1467;0.01379
333;Totaal;21 jaar;2049;1478;0.01379
334;Totaal;21 jaar;2050;1484;0.01379
335;Totaal;21 jaar;2051;1489;0.01379
336;Totaal;21 jaar;2052;1489;0.01379
337;Totaal;21 jaar;2053;1487;0.01379
338;Totaal;21 jaar;2054;1483;0.01379
339;Totaal;21 jaar;2055;1480;0.01379
340;Totaal;21 jaar;2056;1475;0.01379
341;Totaal;21 jaar;2057;1468;0.01379
342;Totaal;21 jaar;2058;1460;0.01379
343;Totaal;21 jaar;2059;1451;0.01379
344;Totaal;22 jaar;2017;2192;0.02114
345;Totaal;22 jaar;2018;2083;0.0201
346;Totaal;22 jaar;2019;2086;0.01973
347;Totaal;22 jaar;2020;2104;0.01936
348;Totaal;22 jaar;2021;2123;0.01942
349;Totaal;22 jaar;2022;2197;0.01959
350;Totaal;22 jaar;2023;2161;0.01959
351;Totaal;22 jaar;2024;2142;0.01955
352;Totaal;22 jaar;2025;2129;0.0195
353;Totaal;22 jaar;2026;2077;0.01953
354;Totaal;22 jaar;2027;2019;0.01955
355;Totaal;22 jaar;2028;1999;0.01954
356;Totaal;22 jaar;2029;1977;0.01953
357;Totaal;22 jaar;2030;2002;0.01953
358;Totaal;22 jaar;2031;2007;0.01954
359;Totaal;22 jaar;2032;2010;0.01954
360;Totaal;22 jaar;2033;1959;0.01953
361;Totaal;22 jaar;2034;1928;0.01953
362;Totaal;22 jaar;2035;1883;0.01953
363;Totaal;22 jaar;2036;1929;0.01954
364;Totaal;22 jaar;2037;1880;0.01953
365;Totaal;22 jaar;2038;1895;0.01953
366;Totaal;22 jaar;2039;1868;0.01953
367;Totaal;22 jaar;2040;1883;0.01953
368;Totaal;22 jaar;2041;1901;0.01953
369;Totaal;22 jaar;2042;1919;0.01953
370;Totaal;22 jaar;2043;1950;0.01953
371;Totaal;22 jaar;2044;1979;0.01953
372;Totaal;22 jaar;2045;2011;0.01953
373;Totaal;22 jaar;2046;2038;0.01953
374;Totaal;22 jaar;2047;2062;0.01953
375;Totaal;22 jaar;2048;2084;0.01953
376;Totaal;22 jaar;2049;2101;0.01953
377;Totaal;22 jaar;2050;2116;0.01953
378;Totaal;22 jaar;2051;2126;0.01953
379;Totaal;22 jaar;2052;2132;0.01953
380;Totaal;22 jaar;2053;2133;0.01953
381;Totaal;22 jaar;2054;2129;0.01953
382;Totaal;22 jaar;2055;2125;0.01953
383;Totaal;22 jaar;2056;2121;0.01953
384;Totaal;22 jaar;2057;2114;0.01953
385;Totaal;22 jaar;2058;2104;0.01953
386;Totaal;22 jaar;2059;2092;0.01953
387;Totaal;23 jaar;2017;3219;0.03016
388;Totaal;23 jaar;2018;3142;0.02986
389;Totaal;23 jaar;2019;3001;0.02865
390;Totaal;23 jaar;2020;3027;0.02836
391;Totaal;23 jaar;2021;3078;0.02806
392;Totaal;23 jaar;2022;3111;0.02821
393;Totaal;23 jaar;2023;3210;0.02837
394;Totaal;23 jaar;2024;3147;0.02828
395;Totaal;23 jaar;2025;3126;0.02828
396;Totaal;23 jaar;2026;3106;0.02822
397;Totaal;23 jaar;2027;3030;0.02826
398;Totaal;23 jaar;2028;2943;0.02826
399;Totaal;23 jaar;2029;2913;0.02825
400;Totaal;23 jaar;2030;2882;0.02825
401;Totaal;23 jaar;2031;2918;0.02825
402;Totaal;23 jaar;2032;2924;0.02825
403;Totaal;23 jaar;2033;2927;0.02825
404;Totaal;23 jaar;2034;2855;0.02825
405;Totaal;23 jaar;2035;2810;0.02825
406;Totaal;23 jaar;2036;2746;0.02825
407;Totaal;23 jaar;2037;2811;0.02825
408;Totaal;23 jaar;2038;2741;0.02825
409;Totaal;23 jaar;2039;2764;0.02825
410;Totaal;23 jaar;2040;2725;0.02825
411;Totaal;23 jaar;2041;2747;0.02825
412;Totaal;23 jaar;2042;2773;0.02825
413;Totaal;23 jaar;2043;2799;0.02825
414;Totaal;23 jaar;2044;2844;0.02825
415;Totaal;23 jaar;2045;2886;0.02825
416;Totaal;23 jaar;2046;2933;0.02825
417;Totaal;23 jaar;2047;2972;0.02825
418;Totaal;23 jaar;2048;3007;0.02825
419;Totaal;23 jaar;2049;3039;0.02825
420;Totaal;23 jaar;2050;3064;0.02825
421;Totaal;23 jaar;2051;3085;0.02825
422;Totaal;23 jaar;2052;3100;0.02825
423;Totaal;23 jaar;2053;3109;0.02825
424;Totaal;23 jaar;2054;3111;0.02825
425;Totaal;23 jaar;2055;3106;0.02825
426;Totaal;23 jaar;2056;3100;0.02825
427;Totaal;23 jaar;2057;3095;0.02825
428;Totaal;23 jaar;2058;3085;0.02825
429;Totaal;23 jaar;2059;3071;0.02825
430;Totaal;24 jaar;2017;4454;0.04152
431;Totaal;24 jaar;2018;4368;0.0404
432;Totaal;24 jaar;2019;4193;0.03945
433;Totaal;24 jaar;2020;4073;0.03854
434;Totaal;24 jaar;2021;4147;0.03856
435;Totaal;24 jaar;2022;4260;0.03855
436;Totaal;24 jaar;2023;4291;0.03863
437;Totaal;24 jaar;2024;4395;0.03856
438;Totaal;24 jaar;2025;4312;0.03845
439;Totaal;24 jaar;2026;4289;0.03854
440;Totaal;24 jaar;2027;4261;0.03844
441;Totaal;24 jaar;2028;4170;0.03862
442;Totaal;24 jaar;2029;4050;0.03862
443;Totaal;24 jaar;2030;4010;0.03861
444;Totaal;24 jaar;2031;3967;0.03861
445;Totaal;24 jaar;2032;4017;0.03861
446;Totaal;24 jaar;2033;4024;0.03861
447;Totaal;24 jaar;2034;4028;0.03861
448;Totaal;24 jaar;2035;3930;0.03861
449;Totaal;24 jaar;2036;3868;0.03861
450;Totaal;24 jaar;2037;3781;0.03861
451;Totaal;24 jaar;2038;3870;0.03861
452;Totaal;24 jaar;2039;3775;0.03861
453;Totaal;24 jaar;2040;3807;0.03861
454;Totaal;24 jaar;2041;3754;0.03861
455;Totaal;24 jaar;2042;3784;0.03861
456;Totaal;24 jaar;2043;3820;0.03861
457;Totaal;24 jaar;2044;3856;0.03861
458;Totaal;24 jaar;2045;3918;0.03861
459;Totaal;24 jaar;2046;3975;0.03861
460;Totaal;24 jaar;2047;4040;0.03861
461;Totaal;24 jaar;2048;4093;0.03861
462;Totaal;24 jaar;2049;4142;0.03861
463;Totaal;24 jaar;2050;4185;0.03861
464;Totaal;24 jaar;2051;4220;0.03861
465;Totaal;24 jaar;2052;4249;0.03861
466;Totaal;24 jaar;2053;4270;0.03861
467;Totaal;24 jaar;2054;4283;0.03861
468;Totaal;24 jaar;2055;4286;0.03861
469;Totaal;24 jaar;2056;4279;0.03861
470;Totaal;24 jaar;2057;4271;0.03861
471;Totaal;24 jaar;2058;4265;0.03861
472;Totaal;24 jaar;2059;4252;0.03861
473;Totaal;25 jaar;2017;5950;0.05486
474;Totaal;25 jaar;2018;5931;0.05466
475;Totaal;25 jaar;2019;5886;0.05396
476;Totaal;25 jaar;2020;5615;0.05242
477;Totaal;25 jaar;2021;5561;0.05226
478;Totaal;25 jaar;2022;5676;0.05243
479;Totaal;25 jaar;2023;5840;0.05251
480;Totaal;25 jaar;2024;5868;0.0525
481;Totaal;25 jaar;2025;6020;0.05251
482;Totaal;25 jaar;2026;5928;0.05253
483;Totaal;25 jaar;2027;5885;0.05255
484;Totaal;25 jaar;2028;5856;0.05251
485;Totaal;25 jaar;2029;5700;0.05246
486;Totaal;25 jaar;2030;5536;0.05245
487;Totaal;25 jaar;2031;5482;0.05246
488;Totaal;25 jaar;2032;5425;0.05245
489;Totaal;25 jaar;2033;5491;0.05245
490;Totaal;25 jaar;2034;5501;0.05246
491;Totaal;25 jaar;2035;5506;0.05245
492;Totaal;25 jaar;2036;5374;0.05245
493;Totaal;25 jaar;2037;5289;0.05245
494;Totaal;25 jaar;2038;5172;0.05245
495;Totaal;25 jaar;2039;5292;0.05245
496;Totaal;25 jaar;2040;5164;0.05245
497;Totaal;25 jaar;2041;5208;0.05245
498;Totaal;25 jaar;2042;5137;0.05245
499;Totaal;25 jaar;2043;5179;0.05245
500;Totaal;25 jaar;2044;5228;0.05245
501;Totaal;25 jaar;2045;5276;0.05245
502;Totaal;25 jaar;2046;5361;0.05245
503;Totaal;25 jaar;2047;5438;0.05245
504;Totaal;25 jaar;2048;5526;0.05245
505;Totaal;25 jaar;2049;5599;0.05245
506;Totaal;25 jaar;2050;5665;0.05245
507;Totaal;25 jaar;2051;5725;0.05245
508;Totaal;25 jaar;2052;5772;0.05245
509;Totaal;25 jaar;2053;5813;0.05245
510;Totaal;25 jaar;2054;5841;0.05245
511;Totaal;25 jaar;2055;5858;0.05245
512;Totaal;25 jaar;2056;5864;0.05245
513;Totaal;25 jaar;2057;5854;0.05245
514;Totaal;25 jaar;2058;5844;0.05245
515;Totaal;25 jaar;2059;5836;0.05245
516;Totaal;26 jaar;2017;7764;0.07056
517;Totaal;26 jaar;2018;7620;0.06956
518;Totaal;26 jaar;2019;7590;0.06941
519;Totaal;26 jaar;2020;7568;0.06891
520;Totaal;26 jaar;2021;7303;0.06774
521;Totaal;26 jaar;2022;7274;0.06795
522;Totaal;26 jaar;2023;7424;0.06819
523;Totaal;26 jaar;2024;7649;0.06839
524;Totaal;26 jaar;2025;7696;0.06847
525;Totaal;26 jaar;2026;7883;0.06839
526;Totaal;26 jaar;2027;7759;0.06838
527;Totaal;26 jaar;2028;7704;0.06842
528;Totaal;26 jaar;2029;7667;0.06837
529;Totaal;26 jaar;2030;7476;0.06841
530;Totaal;26 jaar;2031;7262;0.0684
531;Totaal;26 jaar;2032;7193;0.06841
532;Totaal;26 jaar;2033;7118;0.06841
533;Totaal;26 jaar;2034;7203;0.06841
534;Totaal;26 jaar;2035;7217;0.06841
535;Totaal;26 jaar;2036;7223;0.06841
536;Totaal;26 jaar;2037;7051;0.06841
537;Totaal;26 jaar;2038;6940;0.06841
538;Totaal;26 jaar;2039;6789;0.06841
539;Totaal;26 jaar;2040;6946;0.06841
540;Totaal;26 jaar;2041;6779;0.06841
541;Totaal;26 jaar;2042;6838;0.06841
542;Totaal;26 jaar;2043;6746;0.06841
543;Totaal;26 jaar;2044;6800;0.06841
544;Totaal;26 jaar;2045;6864;0.06841
545;Totaal;26 jaar;2046;6928;0.06841
546;Totaal;26 jaar;2047;7039;0.06841
547;Totaal;26 jaar;2048;7139;0.06841
548;Totaal;26 jaar;2049;7254;0.06841
549;Totaal;26 jaar;2050;7349;0.06841
550;Totaal;26 jaar;2051;7436;0.06841
551;Totaal;26 jaar;2052;7513;0.06841
552;Totaal;26 jaar;2053;7575;0.06841
553;Totaal;26 jaar;2054;7629;0.06841
554;Totaal;26 jaar;2055;7666;0.06841
555;Totaal;26 jaar;2056;7689;0.06841
556;Totaal;26 jaar;2057;7697;0.06841
557;Totaal;26 jaar;2058;7685;0.06841
558;Totaal;26 jaar;2059;7672;0.06841
559;Totaal;27 jaar;2017;9710;0.08781
560;Totaal;27 jaar;2018;9622;0.08665
561;Totaal;27 jaar;2019;9535;0.08644
562;Totaal;27 jaar;2020;9413;0.08554
563;Totaal;27 jaar;2021;9504;0.08605
564;Totaal;27 jaar;2022;9199;0.08485
565;Totaal;27 jaar;2023;9207;0.08554
566;Totaal;27 jaar;2024;9402;0.0859
567;Totaal;27 jaar;2025;9682;0.08613
568;Totaal;27 jaar;2026;9749;0.08629
569;Totaal;27 jaar;2027;9977;0.08614
570;Totaal;27 jaar;2028;9828;0.08618
571;Totaal;27 jaar;2029;9754;0.08618
572;Totaal;27 jaar;2030;9715;0.08618
573;Totaal;27 jaar;2031;9470;0.08619
574;Totaal;27 jaar;2032;9201;0.08617
575;Totaal;27 jaar;2033;9114;0.08618
576;Totaal;27 jaar;2034;9020;0.08618
577;Totaal;27 jaar;2035;9127;0.08618
578;Totaal;27 jaar;2036;9144;0.08618
579;Totaal;27 jaar;2037;9151;0.08618
