ID;RegioS;Perioden;TotaleOppervlakte_1;TotaalVerkeersterrein_2;Spoorterrein_3;Wegverkeersterrein_4;Vliegveld_5;TotaalBebouwdTerrein_6;Woonterrein_7;TerreinVoorDetailhandelEnHoreca_8;TerreinVoorOpenbareVoorzieningen_9;TerreinVoorSociaalCultureleVoorz_10;Bedrijventerrein_11;TotaalSemiBebouwdTerrein_12;Stortplaats_13;Wrakkenopslagplaats_14;Begraafplaats_15;Delfstofwinplaats_16;Bouwterrein_17;SemiVerhardOverigTerrein_18;TotaalRecreatieterrein_19;ParkEnPlantsoen_20;Sportterrein_21;Volkstuin_22;DagrecreatiefTerrein_23;VerblijfsrecreatiefTerrein_24;TotaalAgrarischTerrein_25;TerreinVoorGlastuinbouw_26;OverigAgrarischTerrein_27;TotaalBosEnOpenNatuurlijkTerrein_28;Bos_29;OpenDroogNatuurlijkTerrein_30;OpenNatNatuurlijkTerrein_31;TotaalBinnenwater_32;IJsselmeerMarkermeer_33;AfgeslotenZeearm_34;RijnEnMaas_35;Randmeer_36;Spaarbekken_37;RecreatiefBinnenwater_38;BinnenwaterVoorDelfstofwinning_39;VloeiEnOfSlibveld_40;OverigBinnenwater_41;TotaalBuitenwater_42;WaddenzeeEemsDollard_43;Oosterschelde_44;Westerschelde_45;Noordzee_46
925;Maastricht (GA);2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926;Maastricht (GA);2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
927;Aa en Hunze;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;Aa en Hunze;2000;27886.0;585.0;0.0;585.0;0.0;817.0;663.0;1.0;20.0;54.0;79.0;119.0;2.0;0.0;14.0;64.0;38.0;0.0;446.0;21.0;129.0;5.0;21.0;270.0;19559.0;0.0;19559.0;6160.0;5221.0;718.0;221.0;200.0;;;;;0.0;16.0;57.0;5.0;122.0;;;;;
929;Aa en Hunze;2003;27886.0;583.0;0.0;583.0;0.0;850.0;687.0;5.0;10.0;64.0;85.0;138.0;0.0;0.0;14.0;69.0;55.0;0.0;479.0;25.0;139.0;5.0;16.0;293.0;19467.0;0.0;19467.0;6156.0;5153.0;772.0;232.0;212.0;;;;;0.0;16.0;71.0;0.0;125.0;;;;;
930;Aa en Hunze;2006;27886.0;581.0;0.0;581.0;0.0;875.0;706.0;4.0;10.0;72.0;83.0;171.0;0.0;0.0;14.0;67.0;90.0;0.0;490.0;35.0;153.0;5.0;9.0;288.0;19293.0;0.0;19293.0;6228.0;5193.0;783.0;252.0;248.0;;;;;0.0;10.0;83.0;5.0;150.0;;;;;
931;Aa en Hunze;2008;27886.0;581.0;0.0;581.0;0.0;900.0;710.0;11.0;8.0;72.0;99.0;139.0;0.0;0.0;14.0;68.0;57.0;0.0;533.0;34.0;154.0;5.0;9.0;331.0;19257.0;0.0;19257.0;6224.0;5188.0;783.0;252.0;252.0;;;;;0.0;10.0;87.0;5.0;150.0;;;;;
932;Aa en Hunze;2010;27886.0;606.0;0.0;606.0;0.0;910.0;725.0;11.0;10.0;71.0;93.0;162.0;0.0;0.0;15.0;68.0;80.0;0.0;531.0;30.0;155.0;5.0;11.0;330.0;19127.0;0.0;19127.0;6289.0;5207.0;853.0;229.0;261.0;;;;;0.0;10.0;98.0;5.0;148.0;;;;;
933;Aa en Hunze;2012;27888.0;604.0;0.0;604.0;0.0;918.0;730.0;13.0;15.0;73.0;88.0;175.0;0.0;0.0;15.0;68.0;93.0;0.0;537.0;30.0;156.0;5.0;11.0;335.0;19005.0;0.0;19005.0;6386.0;5218.0;803.0;365.0;262.0;;;;;0.0;10.0;98.0;5.0;149.0;;;;;
934;Aa en Hunze;2015;27888.0;609.0;0.0;609.0;0.0;953.0;751.0;13.0;18.0;79.0;92.0;147.0;0.0;0.0;15.0;68.0;65.0;0.0;544.0;26.0;159.0;6.0;11.0;342.0;18751.0;0.0;18751.0;6605.0;5133.0;898.0;574.0;279.0;;;;;0.0;10.0;98.0;5.0;166.0;;;;;
935;Aa en Hunze;2017;27887.0;597.0;0.0;597.0;0.0;972.0;753.0;13.0;17.0;79.0;109.0;91.0;0.0;0.0;52.0;23.0;15.0;0.0;569.0;29.0;162.0;6.0;9.0;363.0;18749.0;0.0;18749.0;6628.0;5085.0;907.0;636.0;281.0;;;;;0.0;71.0;25.0;4.0;180.0;;;;;
936;Aalburg;1996;5313.0;162.0;0.0;162.0;0.0;220.0;190.0;0.0;9.0;2.0;18.0;32.0;0.0;0.0;3.0;3.0;16.0;10.0;31.0;2.0;18.0;2.0;7.0;2.0;4482.0;6.0;4476.0;114.0;114.0;0.0;0.0;272.0;;;101.0;;0.0;1.0;1.0;0.0;170.0;;;;;
937;Aalburg;2000;5313.0;164.0;0.0;164.0;0.0;248.0;206.0;0.0;9.0;2.0;30.0;22.0;0.0;0.0;4.0;0.0;13.0;6.0;32.0;2.0;18.0;2.0;7.0;2.0;4443.0;6.0;4437.0;131.0;131.0;0.0;0.0;273.0;;;101.0;;0.0;1.0;1.0;0.0;171.0;;;;;
938;Aalburg;2003;5313.0;161.0;0.0;161.0;0.0;279.0;204.0;8.0;9.0;4.0;55.0;24.0;0.0;0.0;4.0;0.0;10.0;9.0;42.0;2.0;20.0;3.0;15.0;2.0;4397.0;8.0;4389.0;137.0;137.0;0.0;0.0;273.0;;;101.0;;0.0;1.0;0.0;0.0;171.0;;;;;
939;Aalburg;2006;5313.0;161.0;0.0;161.0;0.0;284.0;208.0;0.0;9.0;5.0;62.0;28.0;0.0;0.0;4.0;0.0;15.0;9.0;42.0;2.0;20.0;3.0;15.0;2.0;4386.0;8.0;4378.0;139.0;136.0;0.0;4.0;273.0;;;101.0;;0.0;1.0;0.0;0.0;171.0;;;;;
940;Aalburg;2008;5313.0;163.0;0.0;163.0;0.0;295.0;217.0;2.0;9.0;5.0;62.0;20.0;0.0;0.0;4.0;0.0;9.0;7.0;42.0;2.0;20.0;3.0;15.0;2.0;4381.0;8.0;4374.0;139.0;136.0;0.0;3.0;273.0;;;101.0;;0.0;0.0;0.0;0.0;172.0;;;;;
941;Aalburg;2010;5313.0;160.0;0.0;160.0;0.0;303.0;219.0;4.0;9.0;2.0;69.0;20.0;0.0;0.0;5.0;0.0;11.0;5.0;42.0;2.0;20.0;3.0;7.0;10.0;4383.0;3.0;4381.0;131.0;131.0;0.0;0.0;273.0;;;101.0;;0.0;0.0;0.0;0.0;173.0;;;;;
942;Aalburg;2012;5317.0;158.0;0.0;158.0;0.0;312.0;229.0;4.0;9.0;2.0;69.0;33.0;0.0;0.0;4.0;0.0;24.0;5.0;35.0;4.0;21.0;3.0;5.0;3.0;4370.0;1.0;4368.0;132.0;132.0;0.0;0.0;276.0;;;101.0;;0.0;0.0;0.0;0.0;175.0;;;;;
943;Aalburg;2015;5317.0;150.0;0.0;150.0;0.0;320.0;231.0;6.0;9.0;4.0;71.0;44.0;0.0;0.0;4.0;0.0;35.0;5.0;44.0;4.0;28.0;3.0;7.0;3.0;4335.0;1.0;4333.0;148.0;126.0;0.0;22.0;277.0;;;101.0;;0.0;2.0;0.0;0.0;173.0;;;;;
944;Aalburg;2017;5317.0;148.0;0.0;148.0;0.0;387.0;274.0;6.0;9.0;4.0;94.0;34.0;0.0;0.0;4.0;0.0;24.0;5.0;39.0;4.0;23.0;3.0;7.0;3.0;4275.0;1.0;4274.0;150.0;128.0;0.0;22.0;283.0;;;101.0;;0.0;2.0;0.0;0.0;180.0;;;;;
945;Aalsmeer;1996;3391.0;88.0;0.0;88.0;0.0;523.0;342.0;16.0;22.0;19.0;124.0;15.0;0.0;0.0;3.0;0.0;8.0;4.0;186.0;20.0;48.0;0.0;109.0;9.0;1133.0;407.0;726.0;255.0;164.0;0.0;91.0;1192.0;;;;;0.0;36.0;0.0;0.0;1156.0;;;;;
946;Aalsmeer;2000;3391.0;88.0;0.0;88.0;0.0;534.0;354.0;16.0;22.0;17.0;126.0;56.0;0.0;0.0;4.0;0.0;49.0;3.0;185.0;21.0;49.0;0.0;106.0;9.0;1076.0;405.0;671.0;257.0;167.0;0.0;90.0;1195.0;;;;;0.0;36.0;0.0;0.0;1159.0;;;;;
947;Aalsmeer;2003;3224.0;84.0;0.0;84.0;0.0;522.0;343.0;16.0;20.0;20.0;123.0;66.0;0.0;0.0;4.0;0.0;60.0;2.0;177.0;40.0;54.0;0.0;79.0;4.0;1099.0;390.0;708.0;110.0;47.0;0.0;63.0;1166.0;;;;;0.0;37.0;0.0;0.0;1128.0;;;;;
948;Aalsmeer;2006;3224.0;84.0;0.0;84.0;0.0;574.0;375.0;21.0;17.0;20.0;142.0;79.0;0.0;0.0;4.0;0.0;73.0;2.0;156.0;36.0;46.0;0.0;73.0;2.0;1013.0;330.0;684.0;142.0;50.0;0.0;92.0;1175.0;;;;;0.0;34.0;0.0;0.0;1141.0;;;;;
949;Aalsmeer;2008;3224.0;86.0;0.0;86.0;0.0;608.0;411.0;18.0;17.0;17.0;146.0;96.0;0.0;0.0;4.0;0.0;91.0;1.0;173.0;35.0;58.0;0.0;79.0;1.0;940.0;297.0;643.0;142.0;50.0;0.0;92.0;1179.0;;;;;0.0;37.0;0.0;0.0;1142.0;;;;;
950;Aalsmeer;2010;3224.0;84.0;0.0;84.0;0.0;657.0;442.0;20.0;16.0;19.0;160.0;104.0;0.0;0.0;4.0;0.0;100.0;0.0;166.0;32.0;56.0;0.0;76.0;1.0;890.0;242.0;647.0;140.0;49.0;0.0;91.0;1183.0;;;;;0.0;37.0;0.0;0.0;1147.0;;;;;
951;Aalsmeer;2012;3229.0;83.0;0.0;83.0;0.0;743.0;451.0;30.0;15.0;22.0;224.0;75.0;0.0;0.0;4.0;0.0;71.0;0.0;154.0;32.0;60.0;0.0;60.0;2.0;821.0;191.0;630.0;138.0;47.0;0.0;90.0;1216.0;;;;;0.0;37.0;0.0;0.0;1179.0;;;;;
952;Aalsmeer;2015;3229.0;90.0;0.0;90.0;0.0;760.0;455.0;30.0;17.0;21.0;237.0;57.0;0.0;0.0;4.0;0.0;53.0;0.0;168.0;47.0;60.0;0.0;60.0;2.0;799.0;184.0;615.0;138.0;47.0;0.0;90.0;1217.0;;;;;0.0;31.0;0.0;0.0;1186.0;;;;;
953;Aalsmeer;2017;3229.0;93.0;0.0;93.0;0.0;809.0;460.0;29.0;17.0;22.0;280.0;50.0;0.0;0.0;4.0;0.0;45.0;0.0;158.0;32.0;63.0;0.0;62.0;2.0;763.0;175.0;589.0;137.0;51.0;0.0;86.0;1219.0;;;;;0.0;35.0;0.0;0.0;1184.0;;;;;
954;Aalten;1996;8338.0;258.0;12.0;247.0;0.0;379.0;299.0;2.0;6.0;10.0;62.0;15.0;0.0;0.0;11.0;0.0;3.0;0.0;116.0;24.0;31.0;3.0;23.0;36.0;7094.0;0.0;7094.0;429.0;426.0;1.0;2.0;47.0;;;;;0.0;23.0;0.0;0.0;25.0;;;;;
955;Aalten;2000;8337.0;263.0;12.0;251.0;0.0;387.0;297.0;2.0;6.0;10.0;73.0;22.0;0.0;0.0;12.0;0.0;10.0;0.0;122.0;28.0;33.0;3.0;23.0;36.0;7066.0;0.0;7066.0;430.0;428.0;0.0;2.0;47.0;;;;;0.0;23.0;0.0;0.0;25.0;;;;;
956;Aalten;2003;8337.0;266.0;12.0;254.0;0.0;399.0;297.0;5.0;5.0;15.0;77.0;41.0;0.0;0.0;12.0;0.0;29.0;0.0;118.0;26.0;34.0;3.0;23.0;32.0;7065.0;0.0;7065.0;401.0;399.0;0.0;2.0;47.0;;;;;0.0;23.0;0.0;0.0;24.0;;;;;
957;Aalten;2006;9709.0;308.0;11.0;297.0;0.0;624.0;475.0;7.0;6.0;15.0;121.0;55.0;0.0;0.0;15.0;0.0;40.0;0.0;150.0;36.0;54.0;2.0;23.0;34.0;8097.0;0.0;8097.0;422.0;420.0;0.0;2.0;52.0;;;;;0.0;24.0;0.0;0.0;28.0;;;;;
958;Aalten;2008;9709.0;309.0;11.0;297.0;0.0;640.0;466.0;23.0;6.0;16.0;129.0;47.0;0.0;0.0;15.0;0.0;32.0;0.0;147.0;36.0;54.0;2.0;24.0;32.0;8095.0;0.0;8095.0;418.0;416.0;0.0;2.0;52.0;;;;;0.0;24.0;0.0;0.0;29.0;;;;;
959;Aalten;2010;9709.0;312.0;11.0;301.0;0.0;645.0;469.0;22.0;5.0;15.0;134.0;45.0;0.0;0.0;15.0;0.0;30.0;0.0;154.0;40.0;56.0;2.0;24.0;33.0;8084.0;0.0;8084.0;417.0;415.0;0.0;2.0;52.0;;;;;0.0;24.0;0.0;0.0;28.0;;;;;
960;Aalten;2012;9705.0;302.0;11.0;291.0;0.0;651.0;465.0;24.0;5.0;18.0;138.0;41.0;0.0;0.0;15.0;0.0;25.0;0.0;159.0;36.0;56.0;2.0;24.0;42.0;8091.0;0.0;8091.0;410.0;409.0;0.0;2.0;52.0;;;;;0.0;24.0;0.0;0.0;28.0;;;;;
961;Aalten;2015;9705.0;300.0;11.0;289.0;0.0;672.0;470.0;25.0;7.0;19.0;151.0;35.0;0.0;0.0;15.0;0.0;20.0;0.0;167.0;41.0;57.0;2.0;21.0;46.0;8063.0;0.0;8063.0;416.0;411.0;2.0;2.0;52.0;;;;;0.0;24.0;0.0;0.0;28.0;;;;;
962;Aalten;2017;9705.0;298.0;11.0;287.0;0.0;681.0;481.0;27.0;7.0;23.0;143.0;36.0;0.0;0.0;18.0;0.0;18.0;0.0;171.0;43.0;58.0;2.0;21.0;47.0;8046.0;0.0;8046.0;420.0;416.0;2.0;2.0;52.0;;;;;0.0;24.0;0.0;0.0;28.0;;;;;
963;Ter Aar;1996;2171.0;50.0;0.0;50.0;0.0;139.0;97.0;4.0;1.0;0.0;37.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;24.0;5.0;13.0;1.0;0.0;5.0;1707.0;108.0;1599.0;14.0;11.0;0.0;3.0;234.0;;;;;0.0;0.0;0.0;0.0;234.0;;;;;
964;Ter Aar;2000;2171.0;54.0;0.0;54.0;0.0;139.0;97.0;4.0;1.0;0.0;37.0;5.0;0.0;0.0;1.0;0.0;3.0;1.0;25.0;5.0;13.0;2.0;0.0;5.0;1701.0;107.0;1593.0;14.0;11.0;0.0;3.0;233.0;;;;;0.0;0.0;0.0;0.0;233.0;;;;;
965;Ter Aar;2003;2171.0;53.0;0.0;53.0;0.0;170.0;120.0;7.0;2.0;0.0;40.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;26.0;6.0;13.0;2.0;0.0;5.0;1672.0;110.0;1563.0;15.0;11.0;0.0;3.0;234.0;;;;;0.0;0.0;0.0;0.0;234.0;;;;;
966;Ter Aar;2006;2171.0;54.0;0.0;54.0;0.0;176.0;126.0;7.0;3.0;0.0;41.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;25.0;6.0;13.0;2.0;0.0;5.0;1664.0;99.0;1565.0;14.0;11.0;0.0;3.0;234.0;;;;;0.0;0.0;0.0;0.0;234.0;;;;;
967;Ter Aar;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
968;Ter Aar;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;Ter Aar;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
970;Ter Aar;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;Ter Aar;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;Aarle-Rixtel;1996;1677.0;43.0;0.0;43.0;0.0;165.0;125.0;0.0;17.0;3.0;21.0;8.0;0.0;0.0;1.0;0.0;8.0;0.0;13.0;4.0;5.0;2.0;3.0;0.0;1228.0;8.0;1220.0;176.0;174.0;0.0;2.0;42.0;;;;;0.0;0.0;0.0;0.0;42.0;;;;;
973;Aarle-Rixtel;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;Aarle-Rixtel;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975;Aarle-Rixtel;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976;Aarle-Rixtel;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
977;Aarle-Rixtel;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
978;Aarle-Rixtel;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
979;Aarle-Rixtel;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
980;Aarle-Rixtel;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
981;Abcoude;1996;3211.0;117.0;21.0;96.0;0.0;148.0;126.0;0.0;16.0;1.0;4.0;16.0;0.0;0.0;2.0;0.0;14.0;0.0;24.0;4.0;13.0;3.0;0.0;3.0;2606.0;0.0;2606.0;126.0;32.0;0.0;94.0;173.0;;;;;0.0;1.0;0.0;0.0;172.0;;;;;
982;Abcoude;2000;3211.0;120.0;20.0;100.0;0.0;156.0;134.0;0.0;17.0;1.0;4.0;11.0;0.0;0.0;3.0;0.0;8.0;0.0;22.0;4.0;13.0;0.0;0.0;4.0;2599.0;0.0;2599.0;132.0;45.0;0.0;87.0;172.0;;;;;0.0;1.0;0.0;0.0;171.0;;;;;
983;Abcoude;2003;3211.0;119.0;18.0;101.0;0.0;158.0;134.0;0.0;17.0;1.0;6.0;21.0;0.0;0.0;3.0;0.0;18.0;0.0;24.0;5.0;14.0;0.0;0.0;4.0;2585.0;0.0;2585.0;132.0;45.0;0.0;87.0;172.0;;;;;0.0;0.0;0.0;0.0;172.0;;;;;
984;Abcoude;2006;3211.0;124.0;25.0;99.0;0.0;161.0;132.0;0.0;17.0;1.0;11.0;21.0;0.0;0.0;3.0;0.0;18.0;0.0;23.0;6.0;12.0;0.0;0.0;4.0;2579.0;0.0;2579.0;130.0;41.0;0.0;89.0;172.0;;;;;0.0;0.0;0.0;0.0;172.0;;;;;
985;Abcoude;2008;3211.0;131.0;25.0;106.0;0.0;160.0;130.0;0.0;17.0;1.0;12.0;69.0;0.0;0.0;3.0;0.0;65.0;0.0;23.0;6.0;13.0;0.0;0.0;4.0;2524.0;0.0;2524.0;132.0;38.0;0.0;94.0;172.0;;;;;0.0;0.0;0.0;0.0;172.0;;;;;
986;Abcoude;2010;3211.0;126.0;25.0;101.0;0.0;168.0;131.0;0.0;17.0;1.0;18.0;83.0;0.0;0.0;3.0;0.0;80.0;0.0;20.0;6.0;10.0;0.0;0.0;4.0;2502.0;0.0;2502.0;131.0;39.0;0.0;92.0;181.0;;;;;0.0;0.0;0.0;0.0;181.0;;;;;
987;Abcoude;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988;Abcoude;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;Abcoude;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;Achtkarspelen;1996;10399.0;232.0;23.0;209.0;0.0;736.0;572.0;8.0;7.0;13.0;135.0;58.0;6.0;3.0;13.0;5.0;31.0;0.0;106.0;13.0;83.0;8.0;2.0;0.0;9047.0;1.0;9046.0;85.0;30.0;2.0;54.0;135.0;;;;;0.0;0.0;10.0;0.0;125.0;;;;;
991;Achtkarspelen;2000;10399.0;239.0;22.0;217.0;0.0;779.0;593.0;9.0;7.0;15.0;156.0;45.0;6.0;3.0;13.0;5.0;18.0;0.0;105.0;13.0;82.0;8.0;2.0;0.0;9005.0;1.0;9003.0;89.0;33.0;2.0;54.0;138.0;;;;;0.0;0.0;10.0;0.0;128.0;;;;;
992;Achtkarspelen;2003;10399.0;237.0;22.0;215.0;0.0;802.0;578.0;14.0;10.0;17.0;184.0;65.0;6.0;6.0;12.0;15.0;26.0;0.0;108.0;17.0;83.0;5.0;2.0;0.0;8949.0;1.0;8948.0;100.0;34.0;0.0;66.0;138.0;;;;;0.0;1.0;10.0;0.0;127.0;;;;;
993;Achtkarspelen;2006;10399.0;246.0;22.0;225.0;0.0;851.0;607.0;14.0;10.0;18.0;202.0;88.0;5.0;5.0;13.0;20.0;44.0;0.0;104.0;15.0;81.0;6.0;2.0;0.0;8808.0;0.0;8808.0;158.0;54.0;0.0;103.0;144.0;;;;;0.0;1.0;9.0;0.0;134.0;;;;;
994;Achtkarspelen;2008;10399.0;247.0;22.0;225.0;0.0;866.0;611.0;16.0;10.0;16.0;213.0;83.0;5.0;3.0;14.0;17.0;42.0;0.0;109.0;18.0;77.0;5.0;8.0;2.0;8729.0;0.0;8729.0;208.0;54.0;0.0;154.0;158.0;;;;;0.0;1.0;13.0;0.0;143.0;;;;;
995;Achtkarspelen;2010;10399.0;257.0;22.0;234.0;0.0;896.0;626.0;21.0;9.0;16.0;224.0;65.0;5.0;4.0;15.0;15.0;26.0;0.0;116.0;18.0;84.0;5.0;8.0;2.0;8649.0;1.0;8647.0;247.0;60.0;0.0;187.0;170.0;;;;;0.0;3.0;14.0;0.0;152.0;;;;;
996;Achtkarspelen;2012;10398.0;250.0;22.0;227.0;0.0;913.0;636.0;21.0;9.0;18.0;229.0;78.0;5.0;3.0;15.0;11.0;43.0;0.0;117.0;19.0;85.0;5.0;8.0;0.0;8613.0;1.0;8611.0;256.0;60.0;2.0;195.0;172.0;;;;;0.0;3.0;15.0;0.0;154.0;;;;;
997;Achtkarspelen;2015;10398.0;257.0;22.0;234.0;0.0;921.0;638.0;21.0;9.0;18.0;235.0;85.0;5.0;3.0;15.0;16.0;46.0;0.0;118.0;18.0;86.0;6.0;8.0;1.0;8554.0;1.0;8553.0;289.0;59.0;2.0;228.0;175.0;;;;;0.0;3.0;18.0;0.0;154.0;;;;;
998;Achtkarspelen;2017;10398.0;266.0;23.0;243.0;0.0;936.0;642.0;24.0;14.0;18.0;238.0;55.0;0.0;4.0;15.0;13.0;23.0;0.0;117.0;18.0;86.0;5.0;6.0;3.0;8516.0;1.0;8515.0;331.0;71.0;7.0;253.0;177.0;;;;;0.0;3.0;19.0;0.0;155.0;;;;;
999;Akersloot;1996;1523.0;35.0;0.0;35.0;0.0;87.0;75.0;6.0;0.0;0.0;6.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;29.0;0.0;9.0;3.0;17.0;0.0;844.0;1.0;843.0;25.0;0.0;0.0;25.0;500.0;;;;;0.0;7.0;0.0;0.0;494.0;;;;;
1000;Akersloot;2000;1494.0;35.0;0.0;35.0;0.0;97.0;81.0;6.0;0.0;0.0;9.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;30.0;0.0;9.0;3.0;18.0;0.0;804.0;1.0;802.0;26.0;0.0;0.0;26.0;500.0;;;;;0.0;7.0;0.0;0.0;494.0;;;;;
1001;Akersloot;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002;Akersloot;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003;Akersloot;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004;Akersloot;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1005;Akersloot;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1006;Akersloot;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;Akersloot;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008;Alblasserdam;1996;996.0;57.0;2.0;55.0;0.0;324.0;201.0;3.0;4.0;2.0;114.0;54.0;2.0;0.0;2.0;0.0;46.0;5.0;57.0;9.0;18.0;12.0;18.0;0.0;367.0;0.0;367.0;21.0;17.0;0.0;4.0;116.0;;;67.0;;0.0;4.0;0.0;0.0;45.0;;;;;
1009;Alblasserdam;2000;996.0;56.0;2.0;54.0;0.0;326.0;203.0;3.0;3.0;2.0;115.0;58.0;1.0;0.0;2.0;0.0;51.0;5.0;58.0;9.0;18.0;13.0;18.0;0.0;359.0;0.0;359.0;21.0;17.0;0.0;4.0;118.0;;;67.0;;0.0;4.0;0.0;0.0;46.0;;;;;
1010;Alblasserdam;2003;996.0;55.0;2.0;53.0;0.0;339.0;203.0;3.0;3.0;3.0;126.0;75.0;0.0;0.0;2.0;0.0;68.0;5.0;72.0;26.0;19.0;8.0;18.0;0.0;316.0;0.0;316.0;21.0;17.0;0.0;4.0;118.0;;;65.0;;0.0;4.0;0.0;0.0;49.0;;;;;
1011;Alblasserdam;2006;996.0;59.0;0.0;59.0;0.0;356.0;204.0;3.0;2.0;3.0;143.0;73.0;0.0;0.0;2.0;0.0;67.0;4.0;69.0;26.0;21.0;8.0;14.0;0.0;302.0;0.0;302.0;20.0;16.0;0.0;4.0;117.0;;;63.0;;0.0;4.0;0.0;0.0;50.0;;;;;
1012;Alblasserdam;2008;996.0;62.0;1.0;60.0;0.0;357.0;206.0;3.0;2.0;3.0;142.0;71.0;0.0;0.0;2.0;0.0;65.0;4.0;69.0;26.0;21.0;8.0;14.0;0.0;302.0;0.0;302.0;19.0;15.0;0.0;4.0;117.0;;;66.0;;0.0;4.0;0.0;0.0;47.0;;;;;
1013;Alblasserdam;2010;996.0;63.0;1.0;62.0;0.0;382.0;208.0;6.0;2.0;3.0;162.0;44.0;0.0;0.0;1.0;0.0;40.0;3.0;68.0;26.0;21.0;8.0;13.0;0.0;301.0;0.0;301.0;18.0;13.0;0.0;5.0;119.0;;;65.0;;0.0;4.0;0.0;0.0;49.0;;;;;
1014;Alblasserdam;2012;1006.0;64.0;1.0;63.0;0.0;395.0;215.0;6.0;2.0;1.0;170.0;35.0;0.0;0.0;1.0;0.0;31.0;3.0;68.0;25.0;21.0;8.0;13.0;0.0;299.0;0.0;299.0;18.0;13.0;0.0;5.0;127.0;;;73.0;;0.0;4.0;0.0;0.0;50.0;;;;;
1015;Alblasserdam;2015;1006.0;64.0;1.0;63.0;0.0;414.0;221.0;6.0;2.0;1.0;184.0;13.0;0.0;0.0;1.0;0.0;9.0;3.0;70.0;25.0;24.0;8.0;13.0;0.0;299.0;0.0;299.0;18.0;13.0;0.0;5.0;128.0;;;74.0;;0.0;4.0;0.0;0.0;50.0;;;;;
1016;Alblasserdam;2017;1006.0;61.0;1.0;60.0;0.0;425.0;228.0;6.0;2.0;1.0;187.0;11.0;0.0;0.0;2.0;0.0;6.0;3.0;69.0;23.0;24.0;8.0;14.0;0.0;292.0;0.0;292.0;20.0;15.0;0.0;4.0;129.0;;;73.0;;0.0;4.0;0.0;0.0;51.0;;;;;
1017;Albrandswaard;1996;2375.0;91.0;1.0;91.0;0.0;332.0;207.0;0.0;16.0;44.0;65.0;12.0;0.0;0.0;4.0;0.0;4.0;4.0;124.0;12.0;77.0;3.0;32.0;0.0;1454.0;9.0;1445.0;206.0;188.0;0.0;18.0;155.0;;;129.0;;0.0;5.0;0.0;0.0;21.0;;;;;
1018;Albrandswaard;2000;2375.0;93.0;0.0;93.0;0.0;373.0;239.0;0.0;16.0;43.0;75.0;50.0;0.0;0.0;4.0;0.0;43.0;3.0;115.0;12.0;72.0;3.0;30.0;0.0;1357.0;9.0;1348.0;229.0;211.0;0.0;18.0;157.0;;;129.0;;0.0;5.0;0.0;0.0;22.0;;;;;
