ID;RegioS;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
90;65;65;Dantumadeel                        ;DML;Dantumadeel               ;17;Leeuwarden      ;23;Friesland                     ;3;Leeuwarden-Franeker-Dokkum         ;4;Noord-Friesland                    ;9;Fries zandgebied                        ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;53;Leeuwarden         ;2;Leeuwarden      ;1;Noord-Nederland;2103;De Wouden                               ;3;Noordelijk Weidegebied       ;10;Leeuwarden            ;NL1;Noord-Nederland;NL12;Friesland    ; NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;19685;380
91;503;503;Delft                              ;DFT;Delft                     ;9;'s-Gravenhage   ;46;Haaglanden                    ;30;Delft                              ;27;Delft en Westland                  ;82;Delft                                   ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;14;Dordrecht       ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;50;Delft                 ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL333;Delft en Westland                  ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland ;22;Haaglanden             ;17;Overig Nederland                        ;28;Haaglanden                     ;20;'s-Gravenhage/Westland                  ;28;Westland                                ;   ;   ;                                       ;0;                   ;13;'s-Gravenhage      ;5;50 000 - < 100 000 inwoners ;1;Zeer sterk stedelijk;96588;3249
92;10;10;Delfzijl                           ;DZL;Delfzijl                  ;18;Groningen       ;34;Groningen                     ;1;Groningen                          ;2;Delfzijl en omgeving               ;2;Appingedam, Delfzijl                    ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2003;Oostelijke bouwstreek in Groningen      ;2;Veenkoloniën en Oldambt      ;2;Appingedam/Delfzijl   ;NL1;Noord-Nederland;NL11;Groningen    ; NL112;Delfzijl en omgeving               ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;012;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;28972;709
93;762;762;Deurne                             ;DRE;Deurne                    ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant       ;40;Eindhoven-Helmond                  ;36;Zuidoost-Noord-Brabant             ;118;Brabantse Peel                          ;1;'s-Hertogenbosch;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant                    ;3;Helmond            ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;74;Helmond               ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;28;Zuidoost Brabant       ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;38;Helmond e.o.                            ;402;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;32130;794
94;150;150;Deventer                           ;DTR;Deventer                  ;7;Zwolle          ;32;Stedendriehoek                ;13;Deventer                           ;11;Zuidwest-Overijssel                ;22;Zuidwest-Overijssel                     ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;GGD Regio Stedendriehoek                ;22;Deventer           ;4;Zwolle          ;2;Oost-Nederland ;2304;Salland                                 ;4;Oostelijk Veehouderijgebied  ;20;Deventer              ;NL2;Oost-Nederland ;NL21;Overijssel   ; NL212;Zuidwest-Overijssel                ;7;Apeldoorn en midden-IJsselgebied;4;IJsselland               ;23;Overijssel   ;9;Stedendriehoek         ;11;Twente, Salland en Vechtstreek          ;11;Stedendriehoek                 ;8;IJsselvallei                            ;9;IJsselvallei                            ;   ;   ;                                       ;0;                   ;0;                   ;5;50 000 - < 100 000 inwoners ;2;Sterk stedelijk     ;87526;1707
95;218;218;Didam                              ;DDM;Didam                     ;5;Arnhem          ;45;Gelderland Midden             ;14;Arnhem-Doetinchem                  ;15;Arnhem/Nijmegen                    ;26;De Lijmers                              ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;19;Dienst Welzijn en Volksgezondheid Arnhem;14;Arnhem             ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;26;Arnhem                ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland   ;11;Arnhem                 ;10;Achterhoek                              ;14;Arnhem/Nijmegen                ;10;Arnhem e.o.                             ;13;Arnhem e.o.                             ;141;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;16784;801
96;384;384;Diemen                             ;DMN;Diemen                    ;13;Amsterdam       ;51;Amsterdam e.o.                ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;64;Zuidelijk randgebied Amsterdam          ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;34;GG en GD Amsterdam                      ;44;Amsterdam          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied;44;Amsterdam             ;NL3;West-Nederland ;NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;13;Amsterdam-Amstelland     ;27;Noord-Holland;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;23;Amstelland/Meerlanden                   ;211;232;Overig Groot-Amsterdam                 ;10;Amsterdam          ;10;Amsterdam          ;4;20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;24046;2072
97;Dinkelland;1774;Dinkelland                         ;DKD;Dinkelland                ;8;Almelo          ;35;Twente                        ;10;Enschede-Hengelo                   ;12;Twente                             ;24;Overige gemeenten in Twente             ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;27;Enschede           ;4;Zwolle          ;2;Oost-Nederland ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;22;Enschede              ;NL2;Oost-Nederland ;NL21;Overijssel   ; NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel   ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;7;Twente                                  ;8;Hengelo/Enschede                        ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;25997;401
98;219;219;Dinxperlo                          ;DPO;Dinxperlo                 ;6;Zutphen         ;43;Achterhoek                    ;14;Arnhem-Doetinchem                  ;14;Achterhoek                         ;29;Oude-IJsselgebied (oostelijk deel)      ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;18;Terborg            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;25;Doetinchem            ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;11;Achterhoek                              ;12;Achterhoek                              ;142;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8582;712
99;504;504;Dirksland                          ;DLD;Dirksland                 ;10;Rotterdam       ;20;Rotterdam-Rijnmond            ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;92;Goeree en Overflakkee                   ;3;'s-Gravenhage   ;17;Rijnmond          ;19;Rijnmond         ;49;GGD Zuid-Hollandse Eilanden             ;36;Sommelsdijk        ;14;Dordrecht       ;3;West-Nederland ;2803;Goeree-Overflakkee                      ;11;Zuidwestelijk akkerbouwgebied;57;Middelharnis          ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;284;292;Overig Groot-Rijnmond                  ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8256;439
100;221;221;Doesburg                           ;DBG;Doesburg                  ;5;Arnhem          ;45;Gelderland Midden             ;14;Arnhem-Doetinchem                  ;15;Arnhem/Nijmegen                    ;27;Oude-IJsselgebied (westelijk deel)      ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;19;Dienst Welzijn en Volksgezondheid Arnhem;14;Arnhem             ;7;Arnhem          ;2;Oost-Nederland ;2502;IJsselstreek                            ;4;Oostelijk Veehouderijgebied  ;26;Arnhem                ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland   ;11;Arnhem                 ;10;Achterhoek                              ;14;Arnhem/Nijmegen                ;10;Arnhem e.o.                             ;13;Arnhem e.o.                             ;141;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11412;746
101;222;222;Doetinchem                         ;DCM;Doetinchem                ;6;Zutphen         ;43;Achterhoek                    ;14;Arnhem-Doetinchem                  ;14;Achterhoek                         ;27;Oude-IJsselgebied (westelijk deel)      ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;18;Terborg            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;25;Doetinchem            ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;11;Achterhoek                              ;12;Achterhoek                              ;142;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;49099;1074
102;766;766;Dongen                             ;DGN;Dongen                    ;2;Breda           ;1;Midden-Brabant                ;42;Tilburg                            ;34;Midden-Noord-Brabant               ;108;Gebied om Tilburg                       ;1;'s-Hertogenbosch;21;Tilburg           ;23;Tilburg          ;54;GGD Hart van Brabant                    ;6;Tilburg            ;17;Tilburg         ;4;Zuid-Nederland ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;68;Tilburg               ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL412;Midden-Noord-Brabant               ;21;Tilburg en omstreken            ;20;Midden- en West-Brabant  ;30;Noord-Brabant;26;Midden Brabant         ;13;West- en Midden-Brabant                 ;35;Midden-Brabant                 ;26;Midden-Brabant/Waalwijk                 ;36;Midden-Brabant                          ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;25148;1053
103;58;58;Dongeradeel                        ;DAL;Dongeradeel               ;17;Leeuwarden      ;23;Friesland                     ;3;Leeuwarden-Franeker-Dokkum         ;4;Noord-Friesland                    ;12;Friese bouwstreek                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;53;Leeuwarden         ;2;Leeuwarden      ;1;Noord-Nederland;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;10;Leeuwarden            ;NL1;Noord-Nederland;NL12;Friesland    ; NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;24961;454
104;315;315;Doorn                              ;DRN;Doorn                     ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;44;Utrechtse Heuvelrug                     ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;26;GGD Zuidoost Utrecht                    ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2601;Kromme Rijn-streek en Heuvelrug         ;10;Rivierengebied               ;36;Utrecht               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;7;Utrechtse Heuvelrug en 't Gooi          ;19;Utrecht                        ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;191;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;10194;530
105;505;505;Dordrecht                          ;DDT;Dordrecht                 ;11;Dordrecht       ;10;Zuid-Holland zuid             ;32;Dordrecht                          ;30;Zuidoost-Zuid-Holland              ;89;Eiland van Dordrecht                    ;3;'s-Gravenhage   ;18;Dordrecht         ;20;Dordrecht        ;48;GGD Regio Dordrecht                     ;37;Dordrecht          ;14;Dordrecht       ;3;West-Nederland ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk akkerbouwgebied;53;Dordrecht/Zwijndrecht ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL336;Zuidoost-Zuid-Holland              ;18;Dordrecht-Gorinchem             ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;23;Rijnmond               ;4;Deltagebied                             ;30;Zuid-Holland-Zuid              ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;   ;   ;                                       ;15;Dordrecht          ;15;Dordrecht          ;6;100 000 - < 150 000 inwoners;2;Sterk stedelijk     ;120043;2373
106;498;498;Drechterland                       ;DRD;Drechterland              ;14;Alkmaar         ;24;West-Friesland                ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;40;Hoorn                 ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;17;Overig Nederland                        ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;261;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10194;490
107;316;316;Driebergen-Rijsenburg              ;DRG;Driebergen-Rijsenburg     ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;44;Utrechtse Heuvelrug                     ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;26;GGD Zuidoost Utrecht                    ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2601;Kromme Rijn-streek en Heuvelrug         ;10;Rivierengebied               ;36;Utrecht               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;7;Utrechtse Heuvelrug en 't Gooi          ;19;Utrecht                        ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;191;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;18575;1005
108;Drimmelen;1719;Drimmelen                          ;DIN;Drimmelen                 ;2;Breda           ;26;Stadsgewest Breda             ;43;Breda                              ;33;West-Noord-Brabant                 ;101;Zeekleigebied in Noord-Brabant          ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;5;Breda              ;17;Tilburg         ;4;Zuid-Nederland ;3002;Westelijke Langstraat                   ;13;Zuidelijk veehouderijgebied  ;66;Breda                 ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant;25;West Brabant           ;4;Deltagebied                             ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;   ;   ;                                       ;0;                   ;16;Breda              ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;26747;616
109;303;303;Dronten                            ;DTN;Dronten                   ;7;Zwolle          ;65;Flevoland                     ;11;Zwolle-Kampen                      ;40;Flevoland                          ;129;Zuidelijke IJsselmeerpolders            ;2;Arnhem          ;10;Het Gooi/Flevoland;10;Flevoland        ;22;GGD Flevoland                           ;63;Lelystad           ;5;Lelystad        ;2;Oost-Nederland ;2402;Zuidelijke IJsselmeerpolders            ;6;IJsselmeerpolders            ;18;Zwolle                ;NL2;Oost-Nederland ;NL23;Flevoland    ; NL231;Flevoland                          ;5;Zwolle-Meppel en omstreken      ;25;Flevoland                ;24;Flevoland    ;15;Flevoland              ;3;IJsselmeerkust                          ;18;Flevoland                      ;31;Flevoland                               ;46;Flevoland                               ;111;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;37132;719
110;225;225;Druten                             ;DUN;Druten                    ;5;Arnhem          ;48;Nijmegen e.o.                 ;15;Nijmegen                           ;15;Arnhem/Nijmegen                    ;41;Land van Maas en Waal                   ;2;Arnhem          ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;17;Nijmegen           ;6;Nijmegen        ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;30;Nijmegen              ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland   ;13;Nijmegen               ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;151;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17570;662
111;226;226;Duiven                             ;DVN;Duiven                    ;5;Arnhem          ;45;Gelderland Midden             ;14;Arnhem-Doetinchem                  ;15;Arnhem/Nijmegen                    ;26;De Lijmers                              ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;19;Dienst Welzijn en Volksgezondheid Arnhem;14;Arnhem             ;7;Arnhem          ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;26;Arnhem                ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland   ;11;Arnhem                 ;10;Achterhoek                              ;14;Arnhem/Nijmegen                ;10;Arnhem e.o.                             ;13;Arnhem e.o.                             ;141;   ;                                       ;0;                   ;6;Arnhem             ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;26163;1016
112;Echt-Susteren;1711;Echt-Susteren                      ;ETN;EchtSusteren              ;4;Roermond        ;42;Noord- en Midden-Limburg      ;47;Roermond-Weert                     ;38;Midden-Limburg                     ;122;Overig Midden-Limburg ten oosten v. Maas;1;'s-Hertogenbosch;24;Noord-Limburg     ;26;Noord-Limburg    ;60;GGD Midden-Limburg                      ;12;Roermond           ;19;Maastricht      ;4;Zuid-Nederland ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;77;Roermond              ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL422;Midden-Limburg                     ;24;Roermond en omstreken           ;23;Limburg-Noord            ;31;Limburg      ;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;471;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;32107;577
113;385;385;Edam-Volendam                      ;EVM;Edam-Volendam             ;15;Haarlem         ;21;Waterland                     ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;57;Waterland                               ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland                ;50;Zaandam            ;11;Den Helder      ;3;West-Nederland ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;44;Amsterdam             ;NL3;West-Nederland ;NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;20;Zuidelijk Noord-Holland;3;IJsselmeerkust                          ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;212;232;Overig Groot-Amsterdam                 ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;28063;1393
114;228;228;Ede                                ;EDE;Ede                       ;5;Arnhem          ;45;Gelderland Midden             ;14;Arnhem-Doetinchem                  ;13;Veluwe                             ;31;Gelderse Vallei                         ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;15;GGD West-Veluwe/Vallei                  ;15;Wageningen         ;7;Arnhem          ;2;Oost-Nederland ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;29;Ede                   ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL221;Veluwe                             ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland   ;10;Valleiregio            ;8;Veluwe en Veluwerand                    ;16;Eem en Vallei                  ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;143;   ;                                       ;0;                   ;0;                   ;6;100 000 - < 150 000 inwoners;3;Matig stedelijk     ;104771;1362
115;317;317;Eemnes                             ;ENS;Eemnes                    ;16;Utrecht         ;37;Utrechtsland                  ;23;Hilversum                          ;17;Utrecht                            ;43;Utrechtse Vallei en Eemgebied           ;4;Amsterdam       ;8;Amersfoort        ;11;Het Gooi         ;23;GGD Eemland                             ;52;Amersfoort         ;8;Utrecht         ;3;West-Nederland ;2604;Eemland                                 ;9;Hollands/Utrechts weidegebied;45;Hilversum             ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;15;Zuid-Noord-Holland              ;9;Utrecht                  ;26;Utrecht      ;16;Gooi & Vechtstreek     ;3;IJsselmeerkust                          ;16;Eem en Vallei                  ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;   ;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8630;771
116;Eemsmond;1651;Eemsmond                           ;EED;Eemsmond                  ;18;Groningen       ;34;Groningen                     ;1;Groningen                          ;3;Overig Groningen                   ;1;Groninger Hoogeland en N. Westerkwartier;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2006;Oostelijk Hogeland                      ;1;Bouwhoek en Hogeland         ;1;Groningen             ;NL1;Noord-Nederland;NL11;Groningen    ; NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;011;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;17196;334
117;770;770;Eersel                             ;ESL;Eersel                    ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant       ;40;Eindhoven-Helmond                  ;36;Zuidoost-Noord-Brabant             ;116;Kempenland                              ;1;'s-Hertogenbosch;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant                    ;2;Eindhoven          ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3007;De Kempen                               ;13;Zuidelijk veehouderijgebied  ;70;Eindhoven             ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;18389;429
118;229;229;Eibergen                           ;EBN;Eibergen                  ;6;Zutphen         ;43;Achterhoek                    ;10;Enschede-Hengelo                   ;14;Achterhoek                         ;30;Overige gemeenten oostelijke Achterhoek ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;21;Groenlo            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;22;Enschede              ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;6;Twente                          ;6;Noord- en Oost-Gelderland;25;Gelderland   ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;11;Achterhoek                              ;12;Achterhoek                              ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;16762;608
119;905;905;Eijsden                            ;ESN;Eijsden                   ;3;Maastricht      ;67;Zuid-Limburg                  ;46;Maastricht                         ;39;Zuid-Limburg                       ;127;Overige gemeenten Zuid-Limburg          ;1;'s-Hertogenbosch;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg              ;9;Maastricht         ;19;Maastricht      ;4;Zuid-Nederland ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;80;Maastricht            ;NL4;Zuid-Nederland ;NL42;Limburg      ; NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;34;Maastricht Mergelland  ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland       ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;   ;   ;                                       ;0;                   ;22;Maastricht         ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11938;540
